date,timestamp,chain,protocol,protocol_version,dailyVolumeUSD,dailyTVL,dailyFees
4/21/21,1619044216,Ethereum,Balancer,V2,0,0,0
4/22/21,1619135176,Ethereum,Balancer,V2,0,0,0
4/23/21,1619196444,Ethereum,Balancer,V2,20.043,136,0.05
4/24/21,1619305904,Ethereum,Balancer,V2,20,436.02,0.083
4/25/21,1619391043,Ethereum,Balancer,V2,3,428.294,0.009
4/26/21,1619479204,Ethereum,Balancer,V2,543.697,1292.514,1.425
4/27/21,1619565390,Ethereum,Balancer,V2,25.432,2078.359,0.127
4/28/21,1619652187,Ethereum,Balancer,V2,6.016,2611.727,0.015
4/29/21,1619740414,Ethereum,Balancer,V2,39.884,2611.727,0.199
4/30/21,1619818886,Ethereum,Balancer,V2,89.497,2581.727,0.339
5/1/21,1619891184,Ethereum,Balancer,V2,36.852,2581.727,0.184
5/2/21,1619975837,Ethereum,Balancer,V2,77.927,2581.727,0.255
5/3/21,1620086062,Ethereum,Balancer,V2,47.957,2866.268,0.346
5/4/21,1620172724,Ethereum,Balancer,V2,279.93,5453.5,0.934
5/5/21,1620258435,Ethereum,Balancer,V2,0,5552.643,0
5/6/21,1620343431,Ethereum,Balancer,V2,0,5552.643,0
5/7/21,1620426031,Ethereum,Balancer,V2,49.506,5518.278,0.124
5/8/21,1620517674,Ethereum,Balancer,V2,44.155,5518.278,0.221
5/9/21,1620603476,Ethereum,Balancer,V2,0,4213.446,0
5/10/21,1620691176,Ethereum,Balancer,V2,157.335,4218.392,0.561
5/11/21,1620777535,Ethereum,Balancer,V2,334.333,1188436.794,0.836
5/12/21,1620863909,Ethereum,Balancer,V2,87534.811,1677824.678,238.937
5/13/21,1620949714,Ethereum,Balancer,V2,256867.561,7070386.424,917.915
5/14/21,1621034700,Ethereum,Balancer,V2,254622.708,8742365.356,809.403
5/15/21,1621122773,Ethereum,Balancer,V2,206950.473,9668990.971,803.321
5/16/21,1621208440,Ethereum,Balancer,V2,612639.123,12053153.83,2018.587
5/17/21,1621295057,Ethereum,Balancer,V2,759601.668,11493658.4,2583.58
5/18/21,1621381933,Ethereum,Balancer,V2,432981.175,11731150.63,1342.578
5/19/21,1621468772,Ethereum,Balancer,V2,1669119.04,8211730.202,6200.732
5/20/21,1621555197,Ethereum,Balancer,V2,994032.822,8688439.684,3414.065
5/21/21,1621641345,Ethereum,Balancer,V2,793065.669,9122598.508,2662.992
5/22/21,1621727530,Ethereum,Balancer,V2,705292.909,9447247.963,2408.575
5/23/21,1621813945,Ethereum,Balancer,V2,1683413.565,10094817.79,5899.162
5/24/21,1621900315,Ethereum,Balancer,V2,5836053.36,50574801.32,16547.758
5/25/21,1621987197,Ethereum,Balancer,V2,6022231.899,56383217.61,16702.694
5/26/21,1622073201,Ethereum,Balancer,V2,5653500.501,66676107.7,14298.671
5/27/21,1622159827,Ethereum,Balancer,V2,3147974.774,68844745.95,8602.036
5/28/21,1622246370,Ethereum,Balancer,V2,5458952.062,70229177.13,15222.195
5/29/21,1622332764,Ethereum,Balancer,V2,4586404.669,66439656.3,12829.764
5/30/21,1622419131,Ethereum,Balancer,V2,2971320.78,70367872.14,8507.699
5/31/21,1622505381,Ethereum,Balancer,V2,3913245.604,90169044.86,10642.081
6/1/21,1622591783,Ethereum,Balancer,V2,3708807.864,91225759.18,9923.802
6/2/21,1622678215,Ethereum,Balancer,V2,2320746.938,101392081.4,6371.861
6/3/21,1622764799,Ethereum,Balancer,V2,3313825.55,127428446.5,9226.53
6/4/21,1622851074,Ethereum,Balancer,V2,5156236.002,125286583.1,13166.832
6/5/21,1622937550,Ethereum,Balancer,V2,3875537.043,119878121.6,10315.972
6/6/21,1623023940,Ethereum,Balancer,V2,2637492.705,123301702.5,6786.487
6/7/21,1623110194,Ethereum,Balancer,V2,6196055.89,195174325.4,15831.164
6/8/21,1623196623,Ethereum,Balancer,V2,13203021.53,213234087,34799.578
6/9/21,1623282987,Ethereum,Balancer,V2,11381189.23,232995358.3,32083.217
6/10/21,1623369449,Ethereum,Balancer,V2,10528772.08,245640239.1,25648.292
6/11/21,1623455837,Ethereum,Balancer,V2,10963918.6,252266751.1,32772.362
6/12/21,1623542261,Ethereum,Balancer,V2,8615713.239,255087485.1,25084.534
6/13/21,1623628620,Ethereum,Balancer,V2,10519548.54,277818092.9,32823.778
6/14/21,1623715117,Ethereum,Balancer,V2,9379128.536,313429410.5,26642.586
6/15/21,1623801574,Ethereum,Balancer,V2,8908372.326,328855256.9,25714.35
6/16/21,1623887958,Ethereum,Balancer,V2,8903545.42,326955717.7,24768.354
6/17/21,1623974303,Ethereum,Balancer,V2,7311416.426,325464864.9,21424.886
6/18/21,1624060789,Ethereum,Balancer,V2,12329824.94,337333451.9,37825.479
6/19/21,1624147134,Ethereum,Balancer,V2,8184126.746,329624694.5,24430.814
6/20/21,1624233536,Ethereum,Balancer,V2,11714355.86,340963373.3,39353.178
6/21/21,1624319986,Ethereum,Balancer,V2,33824136.95,310211933.7,112046.739
6/22/21,1624406393,Ethereum,Balancer,V2,36370245.95,317664169.9,138536.389
6/23/21,1624492773,Ethereum,Balancer,V2,16063486.3,339695228.2,58409.768
6/24/21,1624579131,Ethereum,Balancer,V2,11951782.75,343464919.2,42796.099
6/25/21,1624665597,Ethereum,Balancer,V2,19626509.15,323890685.6,75887.914
6/26/21,1624751962,Ethereum,Balancer,V2,15869749.19,303630322.3,58607.536
6/27/21,1624838333,Ethereum,Balancer,V2,13655434.77,320141204.9,48991.896
6/28/21,1624924739,Ethereum,Balancer,V2,24526184.68,424428666.5,83687.743
6/29/21,1625011102,Ethereum,Balancer,V2,18430144.4,486455285.1,63652.185
6/30/21,1625097591,Ethereum,Balancer,V2,20937355.49,502864714.9,74229.745
7/1/21,1625183897,Ethereum,Balancer,V2,17922698.36,548553914.1,65983.413
7/2/21,1625270382,Ethereum,Balancer,V2,14951377.49,529339404.7,50541.429
7/3/21,1625356744,Ethereum,Balancer,V2,12346214.14,559804456.3,38170.235
7/4/21,1625443178,Ethereum,Balancer,V2,17594438.44,576076432.9,57096.984
7/5/21,1625529539,Ethereum,Balancer,V2,20702751.4,577223451.4,81802.635
7/6/21,1625615988,Ethereum,Balancer,V2,21951265.68,590934945.5,96826.145
7/7/21,1625702350,Ethereum,Balancer,V2,13545396.8,600410429.9,49451.836
7/8/21,1625788762,Ethereum,Balancer,V2,17746123.96,567231194.1,64946.913
7/9/21,1625875196,Ethereum,Balancer,V2,18029900,571337436.7,81534.84
7/10/21,1625961532,Ethereum,Balancer,V2,11231819.94,582628101.5,48006.691
7/11/21,1626047919,Ethereum,Balancer,V2,7681534.717,598414088.1,32830.607
7/12/21,1626134282,Ethereum,Balancer,V2,25171071.31,657178340.8,58130.577
7/13/21,1626220728,Ethereum,Balancer,V2,14947747.28,669460578.8,53384.191
7/14/21,1626306804,Ethereum,Balancer,V2,16923644.14,687820094.7,63331.268
7/15/21,1626393570,Ethereum,Balancer,V2,19047680.89,693160286.8,64965.507
7/16/21,1626479759,Ethereum,Balancer,V2,24884695.28,712242074.6,60312.211
7/17/21,1626566368,Ethereum,Balancer,V2,12016398.19,714836576.1,45372.876
7/18/21,1626652712,Ethereum,Balancer,V2,13819534.96,719422859.6,48617.769
7/19/21,1626739135,Ethereum,Balancer,V2,11707862.21,664357951.4,38910.112
7/20/21,1626825592,Ethereum,Balancer,V2,20001501.87,676841654.4,72163.44
7/21/21,1626911985,Ethereum,Balancer,V2,23627840.57,719842923.1,91264.439
7/22/21,1626998370,Ethereum,Balancer,V2,15284726.29,749262195.1,56715.289
7/23/21,1627084704,Ethereum,Balancer,V2,13680475.69,763251127.4,49863.508
7/24/21,1627171003,Ethereum,Balancer,V2,10818585.65,789739647.9,36694.119
7/25/21,1627257597,Ethereum,Balancer,V2,9821120.257,801274642.8,34019.56
7/26/21,1627343619,Ethereum,Balancer,V2,41960148.25,844357031.3,148034.957
7/27/21,1627430349,Ethereum,Balancer,V2,21285465.36,853723625,78745.492
7/28/21,1627516711,Ethereum,Balancer,V2,17241700.38,877701845.5,67311.958
7/29/21,1627603185,Ethereum,Balancer,V2,14409290.17,891718057.4,48661.998
7/30/21,1627689589,Ethereum,Balancer,V2,20637024.28,898451339.6,72333.151
7/31/21,1627775983,Ethereum,Balancer,V2,13903930.38,912998241.4,47692.083
8/1/21,1627862389,Ethereum,Balancer,V2,25606034.6,933793513,91807.548
8/2/21,1627948767,Ethereum,Balancer,V2,16631006.36,925670372.7,63450.886
8/3/21,1628035184,Ethereum,Balancer,V2,21886322.31,909418935.9,78187.873
8/4/21,1628121449,Ethereum,Balancer,V2,26670899.29,961394306,93365.443
8/5/21,1628207929,Ethereum,Balancer,V2,38469354.63,979497572.5,140351.311
8/6/21,1628294286,Ethereum,Balancer,V2,25751417.29,997549104,85084.893
8/7/21,1628380785,Ethereum,Balancer,V2,30222356.54,1013851535,110966.222
8/8/21,1628467155,Ethereum,Balancer,V2,21178482.1,1031296581,76826.631
8/9/21,1628553587,Ethereum,Balancer,V2,26798716.03,1042485309,103577.387
8/10/21,1628639717,Ethereum,Balancer,V2,21333641.04,1053480156,75395.273
8/11/21,1628726225,Ethereum,Balancer,V2,18214298.38,1082015946,64189.673
8/12/21,1628812794,Ethereum,Balancer,V2,21326509.6,1048596033,79630.196
8/13/21,1628899150,Ethereum,Balancer,V2,22553679.54,1183009169,91652.574
8/14/21,1628985323,Ethereum,Balancer,V2,12585056.34,1182970727,46011.437
8/15/21,1629071980,Ethereum,Balancer,V2,20873289.53,1180224954,71259.461
8/16/21,1629158383,Ethereum,Balancer,V2,27194347.07,1270611668,77381.562
8/17/21,1629244614,Ethereum,Balancer,V2,39427868.29,1256589419,116378.839
8/18/21,1629331113,Ethereum,Balancer,V2,31514184.44,1234739717,101326.001
8/19/21,1629417572,Ethereum,Balancer,V2,24658798.66,1252949263,76414.081
8/20/21,1629503991,Ethereum,Balancer,V2,18638121.49,1308706237,62511.919
8/21/21,1629590239,Ethereum,Balancer,V2,25839989.39,1336447770,95304.348
8/22/21,1629676533,Ethereum,Balancer,V2,14570891.15,1295352883,51906.17
8/23/21,1629763050,Ethereum,Balancer,V2,22562741.72,1334961233,67935.987
8/24/21,1629849596,Ethereum,Balancer,V2,24035736.53,1329561836,81959.481
8/25/21,1629935979,Ethereum,Balancer,V2,20743270.49,1293503304,68528.159
8/26/21,1630022394,Ethereum,Balancer,V2,16901630.87,1305085624,53284.625
8/27/21,1630107318,Ethereum,Balancer,V2,21457661.87,1320640178,60504.065
8/28/21,1630193646,Ethereum,Balancer,V2,14494360.3,1337757560,36614.112
8/29/21,1630281315,Ethereum,Balancer,V2,15170472.83,1299122056,73666.856
8/30/21,1630367769,Ethereum,Balancer,V2,34141239.39,1327823579,108767.672
8/31/21,1630454118,Ethereum,Balancer,V2,30562765.21,1356188867,98399.635
9/1/21,1630540794,Ethereum,Balancer,V2,46995872.23,1446521081,115252.03
9/2/21,1630627079,Ethereum,Balancer,V2,35045223.05,1518461970,96880.824
9/3/21,1630713262,Ethereum,Balancer,V2,40400833.29,1571428380,120713.038
9/4/21,1630799035,Ethereum,Balancer,V2,22357417.74,1579453517,69543.345
9/5/21,1630886305,Ethereum,Balancer,V2,18975290.13,1584448156,60347.301
9/6/21,1630972604,Ethereum,Balancer,V2,27126712.5,1572754681,92008.19
9/7/21,1631059056,Ethereum,Balancer,V2,101944342.5,1452773338,329672.984
9/8/21,1631145502,Ethereum,Balancer,V2,70919504.33,1414250816,217377.938
9/9/21,1631231777,Ethereum,Balancer,V2,72028171.04,1399365110,155793.917
9/10/21,1631318394,Ethereum,Balancer,V2,44383994.57,1361513723,145429.175
9/11/21,1631404288,Ethereum,Balancer,V2,34961352.26,1350357896,86619.713
9/12/21,1631491105,Ethereum,Balancer,V2,37002010.68,1389220987,104331.417
9/13/21,1631577563,Ethereum,Balancer,V2,38363647.27,1372052991,127036.181
9/14/21,1631663935,Ethereum,Balancer,V2,30922132.05,1411699181,142656.359
9/15/21,1631750399,Ethereum,Balancer,V2,47991150.62,1466160063,266741.933
9/16/21,1631836578,Ethereum,Balancer,V2,60426641.19,1517303210,475987.242
9/17/21,1631922917,Ethereum,Balancer,V2,62534001.47,1475493098,565251.791
9/18/21,1632009545,Ethereum,Balancer,V2,25994355.4,1477851049,98354.871
9/19/21,1632095910,Ethereum,Balancer,V2,23840575.92,1447095805,93783.403
9/20/21,1632182287,Ethereum,Balancer,V2,57714396.62,1363403260,165139.628
9/21/21,1632268632,Ethereum,Balancer,V2,51710796.95,1270858784,176091.615
9/22/21,1632355073,Ethereum,Balancer,V2,40139429.01,1295240711,114948.979
9/23/21,1632441568,Ethereum,Balancer,V2,24370167.13,1325906475,66270.139
9/24/21,1632527916,Ethereum,Balancer,V2,56253921.01,1257968074,149295.046
9/25/21,1632614112,Ethereum,Balancer,V2,32754396.85,1243948451,91427.457
9/26/21,1632700765,Ethereum,Balancer,V2,51365615.05,1274566333,130236.623
9/27/21,1632787181,Ethereum,Balancer,V2,24291386.1,1268745423,73106.044
9/28/21,1632873553,Ethereum,Balancer,V2,27585711.11,1244831900,76629.226
9/29/21,1632959989,Ethereum,Balancer,V2,30996826.98,1234722953,134558.776
9/30/21,1633046337,Ethereum,Balancer,V2,41359907.23,1311858139,221199.726
10/1/21,1633132718,Ethereum,Balancer,V2,57909462.7,1369172023,428102.709
10/2/21,1633219043,Ethereum,Balancer,V2,37274237.32,1454232171,128270.266
10/3/21,1633305576,Ethereum,Balancer,V2,21703935.75,1451489513,60775.294
10/4/21,1633391573,Ethereum,Balancer,V2,30199285.11,1448954727,76430.604
10/5/21,1633478294,Ethereum,Balancer,V2,18543696.11,1492768996,57069.076
10/6/21,1633564461,Ethereum,Balancer,V2,41772183.07,1478248552,111702.216
10/7/21,1633651185,Ethereum,Balancer,V2,34262245.11,1504535995,91294.592
10/8/21,1633737458,Ethereum,Balancer,V2,20833979.92,1500269636,74064.071
10/9/21,1633823931,Ethereum,Balancer,V2,21438318.07,1492512756,56683.257
10/10/21,1633910160,Ethereum,Balancer,V2,26966934.48,1470503757,78622.344
10/11/21,1633996696,Ethereum,Balancer,V2,28688735.49,1486231020,82647.213
10/12/21,1634083155,Ethereum,Balancer,V2,72922323.23,1459205683,126617.213
10/13/21,1634169589,Ethereum,Balancer,V2,47031977.32,1459407031,90104.363
10/14/21,1634255964,Ethereum,Balancer,V2,82700593.61,1507133421,108780.315
10/15/21,1634342330,Ethereum,Balancer,V2,129205133.6,1590328633,154486.528
10/16/21,1634428652,Ethereum,Balancer,V2,89745062.12,1580828135,99602.609
10/17/21,1634515173,Ethereum,Balancer,V2,71254534.17,1589659658,92104.466
10/18/21,1634601449,Ethereum,Balancer,V2,66182381.49,1573342832,103158.411
10/19/21,1634687988,Ethereum,Balancer,V2,81306138.06,1599400883,112010.338
10/20/21,1634774140,Ethereum,Balancer,V2,94773100.9,1611301393,119499.749
10/21/21,1634860752,Ethereum,Balancer,V2,103904029.2,1618486024,180152.806
10/22/21,1634947036,Ethereum,Balancer,V2,55671915.55,1606261494,81919.419
10/23/21,1635033500,Ethereum,Balancer,V2,51930065.64,1605612093,95976.621
10/24/21,1635119686,Ethereum,Balancer,V2,59502455.8,1602068816,153167.354
10/25/21,1635206131,Ethereum,Balancer,V2,93086081.77,1644581738,363305.913
10/26/21,1635292761,Ethereum,Balancer,V2,107621325.1,1640606290,354202.641
10/27/21,1635379143,Ethereum,Balancer,V2,119894982.1,1594003762,172885.754
10/28/21,1635465598,Ethereum,Balancer,V2,169109074.1,1628751760,721491.647
10/29/21,1635551898,Ethereum,Balancer,V2,192857590,1645576079,763843.129
10/30/21,1635638110,Ethereum,Balancer,V2,83991486.01,1680169332,74667.922
10/31/21,1635724023,Ethereum,Balancer,V2,84457353.57,1673220886,86852.704
11/1/21,1635810906,Ethereum,Balancer,V2,101664443,1730473840,102100.321
11/2/21,1635897562,Ethereum,Balancer,V2,110087671.6,1773326322,641230.347
11/3/21,1635983882,Ethereum,Balancer,V2,140271366.1,1760680675,1138115.732
11/4/21,1636070343,Ethereum,Balancer,V2,121111860.5,1729390780,916629.033
11/5/21,1636156775,Ethereum,Balancer,V2,107275941.2,1726085386,841258.259
11/6/21,1636243091,Ethereum,Balancer,V2,50729961.51,1722245984,58270.84
11/7/21,1636329428,Ethereum,Balancer,V2,57557792.98,1740420888,67511.411
11/8/21,1636415821,Ethereum,Balancer,V2,97779144.63,1796730230,136484.581
11/9/21,1636502335,Ethereum,Balancer,V2,66201395.44,1821761398,89512.754
11/10/21,1636588662,Ethereum,Balancer,V2,101773986.4,1772741713,337728.687
11/11/21,1636675112,Ethereum,Balancer,V2,76430551.46,1739091843,184248.358
11/12/21,1636761566,Ethereum,Balancer,V2,72097300.57,1719358152,196602.845
11/13/21,1636847959,Ethereum,Balancer,V2,46575308.9,1716156091,156380.479
11/14/21,1636934386,Ethereum,Balancer,V2,29272331.36,1707323226,89618.114
11/15/21,1637020717,Ethereum,Balancer,V2,56274851.99,1726760797,235153.798
11/16/21,1637107166,Ethereum,Balancer,V2,136215650.3,1628854542,440474.008
11/17/21,1637193531,Ethereum,Balancer,V2,84421448.06,1614871484,412101.741
11/18/21,1637279941,Ethereum,Balancer,V2,95520261.55,1585397817,491846.034
11/19/21,1637366362,Ethereum,Balancer,V2,68230804.77,1562451415,132473.442
11/20/21,1637452734,Ethereum,Balancer,V2,60490520.08,1625467358,113610.901
11/21/21,1637539097,Ethereum,Balancer,V2,50208048.54,1633879010,104618.373
11/22/21,1637625388,Ethereum,Balancer,V2,67657353.83,1586426850,126473.716
11/23/21,1637711971,Ethereum,Balancer,V2,91866179.23,1616312089,422741.222
11/24/21,1637798295,Ethereum,Balancer,V2,72989820.21,1575873925,260945.903
11/25/21,1637884740,Ethereum,Balancer,V2,91121006.01,1610283074,541809.132
11/26/21,1637971143,Ethereum,Balancer,V2,109382079,1528689324,648365.082
11/27/21,1638057574,Ethereum,Balancer,V2,35776536.19,1543043315,211932.225
11/28/21,1638143691,Ethereum,Balancer,V2,55783042.04,1492544317,155024.202
11/29/21,1638230200,Ethereum,Balancer,V2,53320563.21,1558536417,141159.109
11/30/21,1638316790,Ethereum,Balancer,V2,74817259.79,1580845341,169849.168
12/1/21,1638403163,Ethereum,Balancer,V2,142958716.3,1570702358,1600500.48
12/2/21,1638489555,Ethereum,Balancer,V2,125891536.9,1547632287,1258828.63
12/3/21,1638575993,Ethereum,Balancer,V2,139994290.6,1501163517,1377366.869
12/4/21,1638662315,Ethereum,Balancer,V2,253183763.7,1380853549,1946816.837
12/5/21,1638748751,Ethereum,Balancer,V2,84723363.86,1373474051,339736.787
12/6/21,1638835159,Ethereum,Balancer,V2,102607364.3,1395512146,283054.276
12/7/21,1638921524,Ethereum,Balancer,V2,74878089.94,1417244821,388295.288
12/8/21,1639007972,Ethereum,Balancer,V2,62234652.21,1429494038,322488.551
12/9/21,1639094381,Ethereum,Balancer,V2,73078196.86,1394667844,212935.696
12/10/21,1639180772,Ethereum,Balancer,V2,89338479.77,1367094135,368155.83
12/11/21,1639267163,Ethereum,Balancer,V2,65159800.83,1359302298,377258.413
12/12/21,1639353596,Ethereum,Balancer,V2,38659500.51,1359820093,190838.229
12/13/21,1639439928,Ethereum,Balancer,V2,82460153.23,1325974876,317927.107
12/14/21,1639526222,Ethereum,Balancer,V2,77702208.55,1350348155,390469.485
12/15/21,1639612728,Ethereum,Balancer,V2,81863724.8,1270204943,421278.33
12/16/21,1639699185,Ethereum,Balancer,V2,63204169.17,1286404773,531560.659
12/17/21,1639785576,Ethereum,Balancer,V2,87318182.69,1280716425,499472.707
12/18/21,1639871993,Ethereum,Balancer,V2,63664638.37,1304264469,296914.679
12/19/21,1639958397,Ethereum,Balancer,V2,56719352.29,1299085056,330803.08
12/20/21,1640044562,Ethereum,Balancer,V2,76495432.55,1284213397,319496.158
12/21/21,1640131115,Ethereum,Balancer,V2,48344499.34,1319858931,144981.726
12/22/21,1640217471,Ethereum,Balancer,V2,55738227.49,1306924607,106158.484
12/23/21,1640303379,Ethereum,Balancer,V2,65884005.54,1329968953,120644.361
12/24/21,1640390304,Ethereum,Balancer,V2,31936055.01,1343460572,63936.335
12/25/21,1640476672,Ethereum,Balancer,V2,21114649.33,1346265978,47193.296
12/26/21,1640563108,Ethereum,Balancer,V2,37174126.69,1409027731,188644.082
12/27/21,1640648990,Ethereum,Balancer,V2,29053318.01,1432310763,144970.579
12/28/21,1640735968,Ethereum,Balancer,V2,57029514.21,1398250345,312867.421
12/29/21,1640822259,Ethereum,Balancer,V2,80235146.82,1347138968,324837.807
12/30/21,1640908712,Ethereum,Balancer,V2,65296368.88,1370129452,438751.403
12/31/21,1640994996,Ethereum,Balancer,V2,127780505.5,1404780436,734953.355
1/1/22,1641081563,Ethereum,Balancer,V2,47092060.63,1418793234,89304.739
1/2/22,1641167867,Ethereum,Balancer,V2,36731246.64,1430923499,75069.31
1/3/22,1641254379,Ethereum,Balancer,V2,46941636.37,1436793536,124857.145
1/4/22,1641340649,Ethereum,Balancer,V2,38527253.73,1453077534,83113.864
1/5/22,1641427193,Ethereum,Balancer,V2,61122391.77,1432063747,146373.172
1/6/22,1641513405,Ethereum,Balancer,V2,55280351.67,1324452857,120739.652
1/7/22,1641599945,Ethereum,Balancer,V2,96352943.04,1459702571,182271.238
1/8/22,1641686254,Ethereum,Balancer,V2,52572876.24,1429061972,117512.763
1/9/22,1641772778,Ethereum,Balancer,V2,34975981.8,1421272223,58043.12
1/10/22,1641858821,Ethereum,Balancer,V2,53233026.99,1408901985,97647.601
1/11/22,1641945253,Ethereum,Balancer,V2,28322991.19,1408266051,55553.379
1/12/22,1642031428,Ethereum,Balancer,V2,44185802.6,1453769081,57667.858
1/13/22,1642117290,Ethereum,Balancer,V2,41381559.97,1461790363,60877.498
1/14/22,1642204661,Ethereum,Balancer,V2,24340612.49,1464287829,44790.183
1/15/22,1642290808,Ethereum,Balancer,V2,18372537.03,1482784767,39942.02
1/16/22,1642377495,Ethereum,Balancer,V2,41000049,1493294273,42881.125
1/17/22,1642463964,Ethereum,Balancer,V2,112138043.8,1475428513,156726.055
1/18/22,1642550234,Ethereum,Balancer,V2,42910568.74,1461710310,107402.459
1/19/22,1642636714,Ethereum,Balancer,V2,57005299.3,1442524959,160383.564
1/20/22,1642723176,Ethereum,Balancer,V2,61495440.95,1452548440,286654.137
1/21/22,1642809554,Ethereum,Balancer,V2,169254741.3,1291506685,481793.149
1/22/22,1642895966,Ethereum,Balancer,V2,221390798.5,1237399758,519263.243
1/23/22,1642982384,Ethereum,Balancer,V2,85183897.32,1192565903,359534.286
1/24/22,1643068641,Ethereum,Balancer,V2,159345430.6,1154580655,528293.443
1/25/22,1643155022,Ethereum,Balancer,V2,60941468.76,1175329794,119203.933
1/26/22,1643241523,Ethereum,Balancer,V2,143727716.7,1195715244,178886.881
1/27/22,1643327987,Ethereum,Balancer,V2,115033337.6,1160952043,148608.829
1/28/22,1643414294,Ethereum,Balancer,V2,64554719.02,1151495135,171524.365
1/29/22,1643500747,Ethereum,Balancer,V2,42852188.97,1206829941,75626.359
1/30/22,1643587007,Ethereum,Balancer,V2,38141193.6,1172622322,85789.465
1/31/22,1643673567,Ethereum,Balancer,V2,79449949.83,1151011274,101678.774
2/1/22,1643759115,Ethereum,Balancer,V2,46196788.34,1186480575,73722.942
2/2/22,1643846245,Ethereum,Balancer,V2,39364945.62,1179866235,78341.597
2/3/22,1643932799,Ethereum,Balancer,V2,36747715.03,1167329952,65902.588
2/4/22,1644019161,Ethereum,Balancer,V2,112920466.6,1224964007,106778.67
2/5/22,1644105501,Ethereum,Balancer,V2,49990643.6,1263240032,82239.908
2/6/22,1644191704,Ethereum,Balancer,V2,20706415.82,1287729611,59969.487
2/7/22,1644278304,Ethereum,Balancer,V2,43493017.54,1314053774,89628.441
2/8/22,1644364595,Ethereum,Balancer,V2,48600277.74,1307248196,110176.839
2/9/22,1644451097,Ethereum,Balancer,V2,41103525.06,1329028443,129808.654
2/10/22,1644537435,Ethereum,Balancer,V2,43362616.56,1338494951,186657.346
2/11/22,1644623712,Ethereum,Balancer,V2,137369772.8,1357400867,111006.384
2/12/22,1644710397,Ethereum,Balancer,V2,65393704.04,1309994670,154175.757
2/13/22,1644796742,Ethereum,Balancer,V2,29922535.02,1316878068,133319.909
2/14/22,1644883086,Ethereum,Balancer,V2,55949788.6,1322642183,335981.661
2/15/22,1644969553,Ethereum,Balancer,V2,53300777.6,1344607365,262204.408
2/16/22,1645055963,Ethereum,Balancer,V2,46003807.31,1361992423,203095.959
2/17/22,1645142374,Ethereum,Balancer,V2,72990517.4,1329323342,170546.061
2/18/22,1645228615,Ethereum,Balancer,V2,65246855.17,1295756645,91390.773
2/19/22,1645314872,Ethereum,Balancer,V2,33604150.76,1257998394,54905.605
2/20/22,1645401314,Ethereum,Balancer,V2,47853556.95,1241274850,88264.126
2/21/22,1645487975,Ethereum,Balancer,V2,97229337.85,1243072667,128505.124
2/22/22,1645574194,Ethereum,Balancer,V2,75856727.33,1167016688,96611.558
2/23/22,1645660787,Ethereum,Balancer,V2,59336821.65,1214301149,173913.593
2/24/22,1645746996,Ethereum,Balancer,V2,172947756.1,1164583214,328113.18
2/25/22,1645833567,Ethereum,Balancer,V2,89114023.54,1173706048,266976.954
2/26/22,1645919945,Ethereum,Balancer,V2,40561562.64,1185360530,76292.468
2/27/22,1646006332,Ethereum,Balancer,V2,51207105.22,1199169523,116350.984
2/28/22,1646092696,Ethereum,Balancer,V2,56239651.35,1203963406,116736.135
3/1/22,1646179053,Ethereum,Balancer,V2,100041800.4,1230796548,122074.82
3/2/22,1646265592,Ethereum,Balancer,V2,54668783.1,1273235444,126120.51
3/3/22,1646351967,Ethereum,Balancer,V2,94588995,1242876543,93680.976
3/4/22,1646438393,Ethereum,Balancer,V2,86344190.47,1218242591,113613.248
3/5/22,1646524585,Ethereum,Balancer,V2,21474421.2,1198241579,48314.8
3/6/22,1646611144,Ethereum,Balancer,V2,32727486.98,1195047922,69168.557
3/7/22,1646697571,Ethereum,Balancer,V2,59828356.04,1189169891,87160.848
3/8/22,1646783480,Ethereum,Balancer,V2,94070817.49,1173921825,96536.36
3/9/22,1646870384,Ethereum,Balancer,V2,40278546.62,1223145221,104640.392
3/10/22,1646956794,Ethereum,Balancer,V2,73602799.04,1189211097,103243.35
3/11/22,1647043118,Ethereum,Balancer,V2,62000917.43,1193129579,87254.101
3/12/22,1647129576,Ethereum,Balancer,V2,19778069.98,1187100249,37411.401
3/13/22,1647215961,Ethereum,Balancer,V2,25588910.84,1175519142,45188.804
3/14/22,1647302066,Ethereum,Balancer,V2,45188224.65,1182971632,63715.797
3/15/22,1647388634,Ethereum,Balancer,V2,30027234.63,1179715227,67357.057
3/16/22,1647475120,Ethereum,Balancer,V2,62851567.07,1226786465,121140.71
3/17/22,1647561366,Ethereum,Balancer,V2,40513160.19,1257167248,66431.649
3/18/22,1647647970,Ethereum,Balancer,V2,57724582.5,1277719762,102582.059
3/19/22,1647734382,Ethereum,Balancer,V2,28015563.83,1299083140,84218.496
3/20/22,1647820533,Ethereum,Balancer,V2,28348034.54,1258530428,75609.717
3/21/22,1647907118,Ethereum,Balancer,V2,31769318,1261372825,80006.148
3/22/22,1647993509,Ethereum,Balancer,V2,36472379.01,1286947535,87970.037
3/23/22,1648079986,Ethereum,Balancer,V2,35231395.92,1291704580,88566.377
3/24/22,1648166296,Ethereum,Balancer,V2,51752049,1276820785,83005.473
3/25/22,1648252776,Ethereum,Balancer,V2,32868636.6,1286002608,69111.736
3/26/22,1648339131,Ethereum,Balancer,V2,18059031.92,1289487706,32399.605
3/27/22,1648425581,Ethereum,Balancer,V2,29767546.59,1313795366,57793.88
