date_time,eurt,a3crv,eurt_percent,a3crv_percent,ideal
2022-07-24T00:00:00+00:00,4401229.883094000000000000000000,3871451.4824754819220490080000000000,0.5320197513483012,0.46798024865169885,0.5
2022-07-23T00:00:00+00:00,4403455.719352000000000000000000,3867579.2322483741788458670000000000,0.5323947662075795,0.46760523379242047,0.5
2022-07-22T00:00:00+00:00,4402965.506656000000000000000000,3877942.3114476106957697670000000000,0.5317008235534629,0.468299176446537,0.5
2022-07-21T00:00:00+00:00,4429464.958094000000000000000000,3868480.5576821825454022600000000000,0.5338026080880662,0.46619739191193377,0.5
2022-07-20T00:00:00+00:00,4486596.861210000000000000000000,3946944.4960387948885923420000000000,0.5319944103142011,0.46800558968579886,0.5
2022-07-19T00:00:00+00:00,4361573.738065000000000000000000,3863285.6354405920401436940000000000,0.5302915879771467,0.46970841202285335,0.5
2022-07-18T00:00:00+00:00,4353488.005629000000000000000000,3796343.3764054703925802510000000000,0.534181359288715,0.46581864071128504,0.5
2022-07-17T00:00:00+00:00,4300881.497908000000000000000000,3737608.7855264643468367470000000000,0.5350359764408943,0.46496402355910565,0.5
2022-07-16T00:00:00+00:00,4300884.991039000000000000000000,3720629.9982988679932740840000000000,0.5361686659883702,0.46383133401162985,0.5
2022-07-15T00:00:00+00:00,4182564.605517000000000000000000,3589163.3422788137524437060000000000,0.5381769194202484,0.46182308057975163,0.5
2022-07-14T00:00:00+00:00,4207497.054826000000000000000000,3619769.2333588038974282820000000000,0.5375436199452143,0.46245638005478573,0.5
2022-07-13T00:00:00+00:00,4263867.030424000000000000000000,3653729.0435803541978780820000000000,0.5385305073118656,0.4614694926881344,0.5
2022-07-12T00:00:00+00:00,4329721.031649000000000000000000,3710803.3154652157183704400000000000,0.5384873976786052,0.4615126023213948,0.5
2022-07-11T00:00:00+00:00,4419351.389647000000000000000000,3794583.5123515108218833400000000000,0.5380309732637082,0.46196902673629187,0.5
2022-07-10T00:00:00+00:00,4526349.374632000000000000000000,3907765.3666716765733431400000000000,0.5366715433056053,0.4633284566943947,0.5
2022-07-09T00:00:00+00:00,4582408.846797000000000000000000,3996826.8330584015115115400000000000,0.5341278661404292,0.4658721338595708,0.5
2022-07-08T00:00:00+00:00,4718319.455063000000000000000000,4104525.3983619837572570400000000000,0.5347843618978942,0.46521563810210576,0.5
2022-07-07T00:00:00+00:00,4773337.602516000000000000000000,4149620.8764526444201713400000000000,0.5349501080574034,0.4650498919425966,0.5
2022-07-06T00:00:00+00:00,5023825.148627000000000000000000,4422017.5296973722170933400000000000,0.531855687174984,0.46814431282501606,0.5
2022-07-05T00:00:00+00:00,4998995.626328000000000000000000,4444491.9773957097757320530000000000,0.5293590499718367,0.47064095002816325,0.5
2022-07-04T00:00:00+00:00,5049457.652711000000000000000000,4597346.9543747530493658530000000000,0.5234331841864074,0.47656681581359267,0.5
2022-07-03T00:00:00+00:00,5061267.062349000000000000000000,4594005.8483744456651419070000000000,0.5241972038644086,0.4758027961355914,0.5
2022-07-02T00:00:00+00:00,5064277.046579000000000000000000,4606428.1173381825307742070000000000,0.5236719516043731,0.47632804839562687,0.5
2022-07-01T00:00:00+00:00,5050488.054081000000000000000000,4608476.2211722522877287510000000000,0.5228809125032797,0.47711908749672033,0.5
2022-06-30T00:00:00+00:00,5032737.272732000000000000000000,4649354.7790336956674199350000000000,0.5197985358767782,0.4802014641232218,0.5
2022-06-29T00:00:00+00:00,5031905.942991000000000000000000,4688806.6035864516654117350000000000,0.5176478492579923,0.4823521507420076,0.5
2022-06-28T00:00:00+00:00,5075661.285204000000000000000000,4893100.1996213586403628350000000000,0.5091566583201202,0.4908433416798797,0.5
2022-06-27T00:00:00+00:00,4925735.268758000000000000000000,5058488.1701191337349859960000000000,0.49335186646343404,0.5066481335365659,0.5
2022-06-26T00:00:00+00:00,5042898.042619000000000000000000,5070544.9649960966346500960000000000,0.4986331597282805,0.5013668402717195,0.5
2022-06-25T00:00:00+00:00,5044320.770076000000000000000000,5133586.8411312639649283800000000000,0.49561471402250845,0.5043852859774915,0.5
2022-06-24T00:00:00+00:00,5043854.508128000000000000000000,5130813.0075167477054891800000000000,0.49572671543050234,0.5042732845694977,0.5
2022-06-23T00:00:00+00:00,5106927.363035000000000000000000,5089074.2580090467684145800000000000,0.5008754953995449,0.4991245046004551,0.5
2022-06-22T00:00:00+00:00,4976808.745346000000000000000000,5237435.7550902804091721800000000000,0.4872419830104347,0.5127580169895654,0.5
2022-06-21T00:00:00+00:00,4976253.727792000000000000000000,5239392.5100898802242922800000000000,0.48712079607249403,0.512879203927506,0.5
2022-06-20T00:00:00+00:00,5333078.347357000000000000000000,4892334.7192836940092236680000000000,0.5215513850247862,0.47844861497521385,0.5
2022-06-19T00:00:00+00:00,5474696.437953000000000000000000,4987950.2224703468766700560000000000,0.5232611418162408,0.4767388581837591,0.5
2022-06-18T00:00:00+00:00,5515780.066051000000000000000000,4959298.8191067953662884560000000000,0.5265621506551462,0.4734378493448538,0.5
2022-06-17T00:00:00+00:00,6094223.138043000000000000000000,5552752.7172658001169503440000000000,0.5232451078934105,0.4767548921065895,0.5
2022-06-16T00:00:00+00:00,6108289.828212000000000000000000,5626544.4390615572602771440000000000,0.5205262970987987,0.4794737029012012,0.5
2022-06-15T00:00:00+00:00,6317582.410150000000000000000000,5697329.4000672713752550440000000000,0.5258118003644137,0.47418819963558634,0.5
2022-06-14T00:00:00+00:00,6536839.300000000000000000000000,5899405.4489278022995344620000000000,0.5256280679554475,0.4743719320445525,0.5
2022-06-13T00:00:00+00:00,6738168.277906000000000000000000,6035361.9926223648118633620000000000,0.5275102602960585,0.47248973970394154,0.5
2022-06-12T00:00:00+00:00,6899701.106143000000000000000000,6318610.7767957072276286360000000000,0.5219805045641768,0.4780194954358232,0.5
2022-06-11T00:00:00+00:00,6926538.596479000000000000000000,6360725.4054511536624599950000000000,0.5212915612629377,0.47870843873706226,0.5
2022-06-10T00:00:00+00:00,6934203.577068000000000000000000,6415312.8573230131449849660000000000,0.5194348133243322,0.48056518667566783,0.5
2022-06-09T00:00:00+00:00,6457796.584378000000000000000000,6923686.7592138902348164600000000000,0.48259198315786883,0.5174080168421311,0.5
2022-06-08T00:00:00+00:00,6442221.818665000000000000000000,7038236.8466728138570040920000000000,0.4778933698472611,0.5221066301527388,0.5
2022-06-07T00:00:00+00:00,6452609.922357000000000000000000,7038057.5240174500170039920000000000,0.47830175549180165,0.5216982445081983,0.5
2022-06-06T00:00:00+00:00,6433441.157771000000000000000000,7041145.2128773605544435920000000000,0.477449992215341,0.522550007784659,0.5
2022-06-05T00:00:00+00:00,6423541.671083000000000000000000,7023874.9290587232638546920000000000,0.47767849112485306,0.522321508875147,0.5
2022-06-04T00:00:00+00:00,6416745.900605000000000000000000,7020504.6846898796264552920000000000,0.4775341398803113,0.5224658601196887,0.5
2022-06-03T00:00:00+00:00,6416354.096262000000000000000000,7019800.5743176630772106920000000000,0.47754392931420353,0.5224560706857965,0.5
2022-06-02T00:00:00+00:00,6416601.962550000000000000000000,7025784.1275259555448061280000000000,0.4773409958286463,0.5226590041713537,0.5
2022-06-01T00:00:00+00:00,6434588.041930000000000000000000,6978737.1773660478169162950000000000,0.4797160984864048,0.5202839015135952,0.5
2022-05-31T00:00:00+00:00,6435654.070151000000000000000000,7036585.0626818532961826950000000000,0.47769743445741175,0.5223025655425882,0.5
2022-05-30T00:00:00+00:00,6552082.984124000000000000000000,7195671.0635737681179639840000000000,0.4765929737607742,0.5234070262392257,0.5
2022-05-29T00:00:00+00:00,6698140.433304000000000000000000,7367687.6830302155720585780000000000,0.47619950833365116,0.5238004916663489,0.5
2022-05-28T00:00:00+00:00,6720585.510273000000000000000000,7346940.2661183507445975290000000000,0.4777375650202638,0.5222624349797362,0.5
2022-05-27T00:00:00+00:00,6827626.419048000000000000000000,7486527.4477797550865065920000000000,0.4769842830089063,0.5230157169910937,0.5
2022-05-26T00:00:00+00:00,6901553.566282000000000000000000,7590980.6222216023235115370000000000,0.476214406432572,0.5237855935674279,0.5
2022-05-25T00:00:00+00:00,6993384.988677000000000000000000,7609727.3840191193522677260000000000,0.47889688240383216,0.5211031175961678,0.5
2022-05-24T00:00:00+00:00,6965544.004867000000000000000000,7643235.8538914599358944850000000000,0.4768053233885183,0.5231946766114817,0.5
2022-05-23T00:00:00+00:00,6999423.602682000000000000000000,7616799.2196230864351419020000000000,0.47888046643627585,0.5211195335637242,0.5
2022-05-22T00:00:00+00:00,7527144.033109000000000000000000,7091999.6333956706607831090000000000,0.5148826911356761,0.48511730886432386,0.5
2022-05-21T00:00:00+00:00,7599019.591870000000000000000000,7079613.6734152699145479210000000000,0.5176925844888814,0.48230741551111855,0.5
2022-05-20T00:00:00+00:00,7648555.660487000000000000000000,7083931.0747571922112351380000000000,0.5191625689497167,0.48083743105028326,0.5
2022-05-19T00:00:00+00:00,7767577.294795000000000000000000,7282407.3863747924542690900000000000,0.5161186180151811,0.48388138198481884,0.5
2022-05-18T00:00:00+00:00,7940432.267277000000000000000000,7254140.2174293393808466690000000000,0.5225834603289572,0.4774165396710428,0.5
2022-05-17T00:00:00+00:00,7928539.976484000000000000000000,7287504.5084582335603886390000000000,0.5210644582650943,0.47893554173490577,0.5
2022-05-16T00:00:00+00:00,13406915.663548000000000000000000,12187550.4405010496701975340000000000,0.5238208763193158,0.4761791236806841,0.5
2022-05-15T00:00:00+00:00,13528496.083163000000000000000000,12290342.0951776001035603230000000000,0.5239777247030443,0.47602227529695573,0.5
2022-05-14T00:00:00+00:00,13330374.809569000000000000000000,12171885.2437933593702800350000000000,0.5227134685975194,0.47728653140248056,0.5
2022-05-13T00:00:00+00:00,12319352.066680000000000000000000,11011980.0530702558455533320000000000,0.5280175175360655,0.4719824824639345,0.5
2022-05-12T00:00:00+00:00,12442268.719852000000000000000000,11136898.2668318145944343950000000000,0.5276805888383882,0.47231941116161175,0.5
2022-05-11T00:00:00+00:00,14029653.611284000000000000000000,12765922.6671887506419546090000000000,0.5235809622260394,0.47641903777396055,0.5
2022-05-10T00:00:00+00:00,15220319.368229000000000000000000,13810449.1201262485636188940000000000,0.5242823445867145,0.4757176554132855,0.5
2022-05-09T00:00:00+00:00,15295267.930276000000000000000000,13946218.9226255312858157940000000000,0.523067380506963,0.47693261949303706,0.5
2022-05-08T00:00:00+00:00,15350963.859523000000000000000000,13952406.8765153307137545420000000000,0.5238634148201878,0.4761365851798122,0.5
2022-05-07T00:00:00+00:00,15363324.278988000000000000000000,13959893.0059036868245083300000000000,0.5239303767292856,0.47606962327071445,0.5
2022-05-06T00:00:00+00:00,15378722.779752000000000000000000,14014373.0243662946468302300000000000,0.5232086773791712,0.4767913226208288,0.5
2022-05-05T00:00:00+00:00,15729835.678323000000000000000000,14387129.0607198658746831300000000000,0.5222915328492994,0.47770846715070053,0.5
2022-05-04T00:00:00+00:00,15777283.504986000000000000000000,14503403.7798949656736663130000000000,0.5210345246312669,0.4789654753687332,0.5
2022-05-03T00:00:00+00:00,15913081.493528000000000000000000,14465502.6724324499869173800000000000,0.523825646600041,0.476174353399959,0.5
2022-05-02T00:00:00+00:00,15932843.003385000000000000000000,14488417.2663184347368421640000000000,0.5237403993828794,0.4762596006171205,0.5
2022-05-01T00:00:00+00:00,16077690.530121000000000000000000,14631923.4321418397217481540000000000,0.5235393238702997,0.4764606761297004,0.5
2022-04-30T00:00:00+00:00,16159465.702548000000000000000000,14802375.2051253705168549630000000000,0.5219155330826323,0.47808446691736767,0.5
2022-04-29T00:00:00+00:00,16250634.733368000000000000000000,14800495.7096984146529131210000000000,0.5233508249615658,0.4766491750384341,0.5
2022-04-28T00:00:00+00:00,11654625.212710000000000000000000,10671371.7651782218538568730000000000,0.5220203704341982,0.47797962956580176,0.5
2022-04-27T00:00:00+00:00,11588274.311591000000000000000000,10594614.7601493806248952740000000000,0.5223969823819631,0.477603017618037,0.5
2022-04-26T00:00:00+00:00,11626479.272417000000000000000000,10777031.8681347104060332700000000000,0.5189579079581133,0.4810420920418867,0.5
2022-04-25T00:00:00+00:00,11573189.806431000000000000000000,10826434.0788121333062265550000000000,0.5166689345197182,0.4833310654802818,0.5
2022-04-24T00:00:00+00:00,11300455.319668000000000000000000,10669226.1822495659638537820000000000,0.5143659146210958,0.4856340853789041,0.5
2022-04-23T00:00:00+00:00,11297612.963186000000000000000000,10674796.2317091667608252040000000000,0.5141727000883802,0.4858272999116198,0.5
2022-04-22T00:00:00+00:00,11277263.115869000000000000000000,10626046.5428990181021608630000000000,0.5148657116918697,0.48513428830813027,0.5
2022-04-21T00:00:00+00:00,11103446.289323000000000000000000,10577161.4011683515103444750000000000,0.5121372264022255,0.4878627735977745,0.5
2022-04-20T00:00:00+00:00,11032301.622300000000000000000000,10512548.7246936568634212620000000000,0.512062114362258,0.487937885637742,0.5
2022-04-19T00:00:00+00:00,10813824.875031000000000000000000,10161365.3154014265886094010000000000,0.5155531261863643,0.48444687381363566,0.5
2022-04-18T00:00:00+00:00,10762658.218406000000000000000000,10104331.8847939856643683460000000000,0.5157743481536194,0.4842256518463806,0.5
2022-04-17T00:00:00+00:00,10720787.750894000000000000000000,10150030.6745866598181187690000000000,0.5136735671949145,0.4863264328050855,0.5
2022-04-16T00:00:00+00:00,10914412.351134000000000000000000,10214555.8576476021830665320000000000,0.5165615397441775,0.48343846025582254,0.5
2022-04-15T00:00:00+00:00,11037222.762527000000000000000000,10347436.8762730397854987330000000000,0.5161280538924833,0.48387194610751666,0.5
2022-04-14T00:00:00+00:00,11024385.862397000000000000000000,10388694.6415157891838538510000000000,0.514843525684337,0.485156474315663,0.5
2022-04-13T00:00:00+00:00,10966788.439628000000000000000000,10352962.3604201212540367190000000000,0.5143957142127218,0.4856042857872782,0.5
2022-04-12T00:00:00+00:00,11173832.887167000000000000000000,10531245.1585024201187791710000000000,0.5148027048627173,0.48519729513728266,0.5
2022-04-11T00:00:00+00:00,11137057.233759000000000000000000,10574690.5518659770338887190000000000,0.5129507464678951,0.48704925353210493,0.5
2022-04-10T00:00:00+00:00,11001822.083599000000000000000000,10443148.7849278827524593480000000000,0.5130257416085148,0.48697425839148517,0.5
2022-04-09T00:00:00+00:00,11019859.842524000000000000000000,10420337.5069119013903402060000000000,0.513981269058325,0.486018730941675,0.5
2022-04-08T00:00:00+00:00,11087085.304338000000000000000000,10508316.9858687494102085070000000000,0.5134002671191663,0.48659973288083375,0.5
2022-04-07T00:00:00+00:00,11037511.740526000000000000000000,10473162.1568250454831444790000000000,0.5131178964079421,0.4868821035920578,0.5
2022-04-06T00:00:00+00:00,11033804.290273000000000000000000,10512677.3765729158845791350000000000,0.5120930860489848,0.48790691395101515,0.5
2022-04-05T00:00:00+00:00,11076661.204534000000000000000000,10550423.8497404034010715460000000000,0.5121661646373743,0.48783383536262576,0.5
2022-04-04T00:00:00+00:00,11037815.372869000000000000000000,10564299.8040575253172840620000000000,0.5109599352871992,0.48904006471280087,0.5
2022-04-03T00:00:00+00:00,11040495.742881000000000000000000,10756004.0383617504645422160000000000,0.5065260869262154,0.49347391307378463,0.5
2022-04-02T00:00:00+00:00,11058176.640229000000000000000000,10741030.0730313757721055540000000000,0.507274268540348,0.49272573145965204,0.5
2022-04-01T00:00:00+00:00,10970790.538113000000000000000000,10603528.2847122649440430750000000000,0.508511560814893,0.49148843918510704,0.5
2022-03-31T00:00:00+00:00,10926050.245870000000000000000000,10685870.3605707662380587250000000000,0.5055566529618765,0.4944433470381236,0.5
2022-03-30T00:00:00+00:00,10880982.268470000000000000000000,11052225.9379911674033680970000000000,0.49609624666147284,0.5039037533385271,0.5
2022-03-29T00:00:00+00:00,11122998.594975000000000000000000,10855862.5642934011409641040000000000,0.506077112657153,0.49392288734284695,0.5
2022-03-28T00:00:00+00:00,11327618.951100000000000000000000,10811162.6176054401114063780000000000,0.5116640640744341,0.48833593592556596,0.5
2022-03-27T00:00:00+00:00,11636248.817132000000000000000000,11049803.5806725331724745680000000000,0.5129252376344732,0.4870747623655268,0.5
2022-03-26T00:00:00+00:00,11666574.190663000000000000000000,11131999.4921932211137765110000000000,0.5117238627711119,0.48827613722888813,0.5
2022-03-25T00:00:00+00:00,11673488.906692000000000000000000,11099862.3633769769477435720000000000,0.51259424966735,0.48740575033265,0.5
2022-03-24T00:00:00+00:00,11889577.340310000000000000000000,11303961.6465895690082864780000000000,0.5126245437156272,0.4873754562843729,0.5
2022-03-23T00:00:00+00:00,11908520.744664000000000000000000,11345553.7342198593990223970000000000,0.5121046961244436,0.4878953038755563,0.5
2022-03-22T00:00:00+00:00,12005100.653623000000000000000000,11456698.5684459570418418470000000000,0.5116871276577373,0.4883128723422627,0.5
2022-03-21T00:00:00+00:00,12075380.261156000000000000000000,11570458.5712126586917514920000000000,0.5106767557184767,0.4893232442815233,0.5
2022-03-20T00:00:00+00:00,12079415.323982000000000000000000,11594012.0711572958255604080000000000,0.5102520696459096,0.4897479303540904,0.5
2022-03-19T00:00:00+00:00,12103075.516422000000000000000000,11613469.8097826136869219050000000000,0.5103220283541553,0.4896779716458447,0.5
2022-03-18T00:00:00+00:00,12242950.469783000000000000000000,11769408.9868487212053871860000000000,0.5098603696939806,0.4901396303060194,0.5
2022-03-17T00:00:00+00:00,12230172.530090000000000000000000,11848316.1938510542155727820000000000,0.5079294082908797,0.49207059170912026,0.5
2022-03-16T00:00:00+00:00,12290561.022191000000000000000000,11838002.0193742887400175720000000000,0.5093780761423112,0.49062192385768877,0.5
2022-03-15T00:00:00+00:00,12252230.023835000000000000000000,11644694.9720379522955368440000000000,0.5127115738092238,0.4872884261907762,0.5
2022-03-14T00:00:00+00:00,12284310.925657000000000000000000,11650094.9623830354312858830000000000,0.5132490433696305,0.4867509566303695,0.5
2022-03-13T00:00:00+00:00,12336997.675973000000000000000000,11654731.1681173540400279800000000000,0.5142187858217584,0.48578121417824166,0.5
2022-03-12T00:00:00+00:00,12446709.995458000000000000000000,11748934.6596769075114926180000000000,0.5144194408896026,0.48558055911039744,0.5
2022-03-11T00:00:00+00:00,12567717.033380000000000000000000,11878928.9896165407776546410000000000,0.5140875775579915,0.48591242244200844,0.5
2022-03-10T00:00:00+00:00,12601178.524574000000000000000000,12105446.3312565772150754310000000000,0.510032373831111,0.489967626168889,0.5
2022-03-09T00:00:00+00:00,12599825.192919000000000000000000,12224889.5103886069082804080000000000,0.507551661459385,0.492448338540615,0.5
2022-03-08T00:00:00+00:00,12735126.330309000000000000000000,12100545.1481128338649291480000000000,0.5127755994587767,0.48722440054122323,0.5
2022-03-07T00:00:00+00:00,12779352.430228000000000000000000,12119302.0119452604812019190000000000,0.5132547407293775,0.4867452592706225,0.5
2022-03-06T00:00:00+00:00,13110107.170740000000000000000000,12426621.2700077832835457190000000000,0.5133824092290853,0.4866175907709147,0.5
2022-03-05T00:00:00+00:00,13382429.156183000000000000000000,12677166.5818312471910986890000000000,0.5135317251549485,0.4864682748450515,0.5
2022-03-04T00:00:00+00:00,13410650.604376000000000000000000,12701110.2869996550821231890000000000,0.5135866041422487,0.4864133958577513,0.5
2022-03-03T00:00:00+00:00,13498459.156069000000000000000000,12959571.7506753228931154960000000000,0.5101838154035928,0.48981618459640713,0.5
2022-03-02T00:00:00+00:00,13562512.951954000000000000000000,13124426.7464422378798866440000000000,0.5082078764081385,0.49179212359186153,0.5
2022-03-01T00:00:00+00:00,13592718.838110000000000000000000,13235949.3535618193929480440000000000,0.5066490345700225,0.4933509654299775,0.5
2022-02-28T00:00:00+00:00,13563052.859136000000000000000000,13361905.3870783851403416650000000000,0.5037353348929686,0.4962646651070314,0.5
2022-02-27T00:00:00+00:00,13788266.530557000000000000000000,13461480.7862789659301681070000000000,0.5059961243030707,0.4940038756969293,0.5
2022-02-26T00:00:00+00:00,13802373.609166000000000000000000,13541407.3422927739741755580000000000,0.5047719491926975,0.4952280508073024,0.5
2022-02-25T00:00:00+00:00,13855141.887139000000000000000000,13656094.4360484601439080510000000000,0.5036175664508901,0.49638243354911,0.5
2022-02-24T00:00:00+00:00,14113177.982830000000000000000000,13811027.5962332306080786940000000000,0.5054101876907702,0.49458981230922977,0.5
2022-02-23T00:00:00+00:00,14277747.057246000000000000000000,14286315.5212437315941107310000000000,0.49985001321198297,0.500149986788017,0.5
2022-02-22T00:00:00+00:00,14979390.937256000000000000000000,15049615.3665214482094027240000000000,0.49883072339199225,0.5011692766080077,0.5
2022-02-21T00:00:00+00:00,15363234.061056000000000000000000,15170639.1079210319666139430000000000,0.5031537917261452,0.4968462082738549,0.5
2022-02-20T00:00:00+00:00,15396963.784752000000000000000000,15268421.8622632533116023310000000000,0.5020958797643763,0.49790412023562375,0.5
2022-02-19T00:00:00+00:00,15449002.494988000000000000000000,15530701.9118483239822263270000000000,0.4986814041898622,0.5013185958101378,0.5
2022-02-18T00:00:00+00:00,15439110.726184000000000000000000,15358599.5368325270574198280000000000,0.5013070969994831,0.498692903000517,0.5
2022-02-17T00:00:00+00:00,15397813.928840000000000000000000,15393979.7816137852714052920000000000,0.5000622592380013,0.49993774076199865,0.5
2022-02-16T00:00:00+00:00,15356539.516060000000000000000000,15507343.7971887721428820800000000000,0.4975569457738321,0.502443054226168,0.5
2022-02-15T00:00:00+00:00,15492091.625427000000000000000000,15586082.0504944839267592100000000000,0.4984878386669757,0.5015121613330243,0.5
2022-02-14T00:00:00+00:00,15099259.457845000000000000000000,15161672.3117280009878698520000000000,0.49896875525251083,0.5010312447474892,0.5
2022-02-13T00:00:00+00:00,15045206.927862000000000000000000,15153616.4716288241309387250000000000,0.49820507007288484,0.5017949299271152,0.5
2022-02-12T00:00:00+00:00,15140397.707527000000000000000000,15253961.2829481489946904400000000000,0.4981318313793567,0.5018681686206433,0.5
2022-02-11T00:00:00+00:00,15155234.366868000000000000000000,15523691.3837652804617525850000000000,0.4939949491730545,0.5060050508269455,0.5
2022-02-10T00:00:00+00:00,14668056.351048000000000000000000,15841553.0949219041654276990000000000,0.4807684076396967,0.5192315923603033,0.5
2022-02-09T00:00:00+00:00,14053983.200211000000000000000000,16205709.9092833703167624230000000000,0.4644456620679137,0.5355543379320863,0.5
2022-02-08T00:00:00+00:00,13620984.532029000000000000000000,15925501.6728161265758123300000000000,0.46100184088202634,0.5389981591179737,0.5
2022-02-07T00:00:00+00:00,12714465.415105000000000000000000,15128632.2046899112733646700000000000,0.45664694312121773,0.5433530568787822,0.5
2022-02-06T00:00:00+00:00,12151697.407286000000000000000000,14538266.1575509733127500860000000000,0.4552908953122516,0.5447091046877484,0.5
2022-02-05T00:00:00+00:00,11770620.960645000000000000000000,13931144.3396490118934012860000000000,0.4579693582568957,0.5420306417431042,0.5
2022-02-04T00:00:00+00:00,11778536.726227000000000000000000,14044396.3643711672987452210000000000,0.4561269893277704,0.5438730106722296,0.5
2022-02-03T00:00:00+00:00,11934880.948670000000000000000000,14014367.8550072024146230510000000000,0.45993165501495126,0.5400683449850487,0.5
2022-02-02T00:00:00+00:00,11836961.042715000000000000000000,13539625.3103169140152761970000000000,0.4664520624658705,0.5335479375341294,0.5
2022-02-01T00:00:00+00:00,12913465.259259000000000000000000,13040102.6717892433779764230000000000,0.4975603082230026,0.5024396917769974,0.5
2022-01-31T00:00:00+00:00,12952766.056267000000000000000000,12988204.3159220383604815850000000000,0.4993169442170708,0.5006830557829293,0.5
2022-01-30T00:00:00+00:00,12915044.808118000000000000000000,12734902.1087178716981687670000000000,0.5035115608617866,0.49648843913821344,0.5
2022-01-29T00:00:00+00:00,12929558.152013000000000000000000,12767538.3188147873468225670000000000,0.5031524929943377,0.4968475070056622,0.5
2022-01-28T00:00:00+00:00,12833566.340104000000000000000000,12541818.5725743116474893560000000000,0.5057486372824225,0.49425136271757747,0.5
2022-01-27T00:00:00+00:00,12588383.548648000000000000000000,12508599.0187029565747761440000000000,0.5015895243527968,0.4984104756472032,0.5
2022-01-26T00:00:00+00:00,12382770.764940000000000000000000,12589742.3507559155292378100000000000,0.4958560120710112,0.5041439879289887,0.5
2022-01-25T00:00:00+00:00,12087412.174597000000000000000000,12550357.6369455923076428100000000000,0.4906049641284556,0.5093950358715444,0.5
2022-01-24T00:00:00+00:00,11365601.307300000000000000000000,12459303.3306086282505863680000000000,0.4770470849740905,0.5229529150259095,0.5
2022-01-23T00:00:00+00:00,11643427.442259000000000000000000,13205152.2401980181636943220000000000,0.4685751697300915,0.5314248302699085,0.5
2022-01-22T00:00:00+00:00,12569432.037177000000000000000000,12641742.9972496686163314220000000000,0.4985658946880912,0.5014341053119088,0.5
2022-01-21T00:00:00+00:00,12970758.342056000000000000000000,12926552.2319403293250883330000000000,0.5008534884344333,0.4991465115655666,0.5
2022-01-20T00:00:00+00:00,13301341.293514000000000000000000,12955796.3875426817587996330000000000,0.5065800185490251,0.4934199814509749,0.5
2022-01-19T00:00:00+00:00,14306530.839184000000000000000000,14414505.3299283805915865330000000000,0.49812028907821054,0.5018797109217894,0.5
2022-01-18T00:00:00+00:00,14746153.903316000000000000000000,14729395.0890288836506584070000000000,0.5002842833273685,0.4997157166726315,0.5
2022-01-17T00:00:00+00:00,14489893.897407000000000000000000,14834243.6409238659112731070000000000,0.49412856144418993,0.5058714385558101,0.5
2022-01-16T00:00:00+00:00,14428315.911571000000000000000000,14966046.4977958447759027070000000000,0.4908531680541999,0.5091468319458001,0.5
2022-01-15T00:00:00+00:00,13504767.094293000000000000000000,15766140.5303528483332200540000000000,0.46137165500539873,0.5386283449946012,0.5
