date_time,deusdc,am3crv,deusdc_percent,am3crv_percent,ideal
2022-05-24T00:00:00+00:00,627303.35503400000000000000,608791.225401418906797584000000,0.5074881525756954,0.49251184742430465,0.5
2022-05-23T00:00:00+00:00,606974.55539600000000000000,627873.074251278239614501000000,0.49153801717980067,0.5084619828201993,0.5
2022-05-22T00:00:00+00:00,589810.74247900000000000000,644079.397675942769243490000000,0.4780091219506268,0.5219908780493733,0.5
2022-05-21T00:00:00+00:00,557363.85709200000000000000,675657.772433045981366833000000,0.4520308839243103,0.5479691160756897,0.5
2022-05-20T00:00:00+00:00,572586.26783500000000000000,660843.703046060906979033000000,0.4642227620154158,0.5357772379845842,0.5
2022-05-19T00:00:00+00:00,602899.07391400000000000000,632022.695312354568364548000000,0.48820831322108776,0.5117916867789122,0.5
2022-05-18T00:00:00+00:00,644677.75489800000000000000,592327.505448182503821390000000,0.5211600755178547,0.4788399244821453,0.5
2022-05-17T00:00:00+00:00,655297.36532400000000000000,582218.090607744514799068000000,0.5295266109065414,0.47047338909345865,0.5
2022-05-16T00:00:00+00:00,652474.98188100000000000000,584868.086337226230030489000000,0.5273193818595224,0.4726806181404775,0.5
2022-05-15T00:00:00+00:00,617324.03395200000000000000,618260.533674510209192089000000,0.49962102969434574,0.5003789703056543,0.5
2022-05-14T00:00:00+00:00,594457.66259800000000000000,639922.293526774673765901000000,0.4815840209073441,0.5184159790926559,0.5
2022-05-13T00:00:00+00:00,622263.36774800000000000000,613491.579616643211615001000000,0.503549161648134,0.49645083835186604,0.5
2022-05-12T00:00:00+00:00,617154.18010600000000000000,618325.609526912651666103000000,0.4995259212531268,0.5004740787468732,0.5
2022-05-11T00:00:00+00:00,693738.98358900000000000000,556656.796916777307482779000000,0.5548155187379047,0.44518448126209537,0.5
2022-05-10T00:00:00+00:00,706991.47538100000000000000,544104.913851272493819751000000,0.5650975268299199,0.43490247317008013,0.5
2022-05-09T00:00:00+00:00,717884.39745500000000000000,533746.788927900402844582000000,0.5735590525908996,0.42644094740910043,0.5
2022-05-08T00:00:00+00:00,701432.41177100000000000000,642663.227225767809232821000000,0.5218619802193158,0.4781380197806841,0.5
