date_time,adai,ausdc,ausdt,dai_percent,usdc_percent,usdt_percent,ideal
2021-09-11T00:00:00+00:00,109822839,94848892.38,97915163.75,0.362946449,0.313460014,0.323593537,0.33
2021-09-10T00:00:00+00:00,110000237,96890509.74,96042767.81,0.363116762,0.31984084,0.317042398,0.33
2021-09-09T00:00:00+00:00,108865081.8,100942768.8,90085651.12,0.363012473,0.336595385,0.300392141,0.33
2021-09-08T00:00:00+00:00,102683298.2,112978577.7,77870642.01,0.349819158,0.384892885,0.265287957,0.33
2021-09-07T00:00:00+00:00,90930507.38,132318187.1,80582656.25,0.299279542,0.435498795,0.265221663,0.33
2021-09-06T00:00:00+00:00,85081698.16,145985496.1,84082271.15,0.269972529,0.463226222,0.266801249,0.33
2021-09-05T00:00:00+00:00,82004139.54,153841394.5,84193121.34,0.256231984,0.480696291,0.263071726,0.33
2021-09-04T00:00:00+00:00,80231767.59,156754285.5,84117706.49,0.249862436,0.488173311,0.261964253,0.33
2021-09-03T00:00:00+00:00,74877616.13,159297096.8,92865167.76,0.228955612,0.48708768,0.283956708,0.33
2021-09-02T00:00:00+00:00,74876653.41,162062059.9,89747051.82,0.229200845,0.496079343,0.274719812,0.33
2021-09-01T00:00:00+00:00,72199697.03,168354692.3,87065294.69,0.220376554,0.513872336,0.26575111,0.33
2021-08-31T00:00:00+00:00,70940606.95,174327655.7,87382595.3,0.213258452,0.524055933,0.262685615,0.33
2021-08-30T00:00:00+00:00,71778873.31,174066277.5,86863201.75,0.215741122,0.523179764,0.261079114,0.33
2021-08-29T00:00:00+00:00,68372222.24,188351085.8,76761284.95,0.205023631,0.564796964,0.230179404,0.33
2021-08-28T00:00:00+00:00,66925204.35,190404885.9,77131645.77,0.200098239,0.569287501,0.23061426,0.33
2021-08-27T00:00:00+00:00,68603037.17,191283561.3,78678457.81,0.202628818,0.564983178,0.232388004,0.33
2021-08-26T00:00:00+00:00,68000817.48,191059220.6,81089884.93,0.199914252,0.561691206,0.238394541,0.33
2021-08-25T00:00:00+00:00,64401016.9,200855823.8,82845876.4,0.185005786,0.577001597,0.237992616,0.33
2021-08-24T00:00:00+00:00,71829854.35,189384116.1,81729340.68,0.209451102,0.55223155,0.238317349,0.33
2021-08-23T00:00:00+00:00,69837265.37,188430738.2,85617363.22,0.203082981,0.547946369,0.24897065,0.33
2021-08-22T00:00:00+00:00,71573238.9,185254250.5,92427422.46,0.204931231,0.530427044,0.264641725,0.33
2021-08-21T00:00:00+00:00,71353118.53,185380934.6,96023437.45,0.202272441,0.525519485,0.272208075,0.33
2021-08-20T00:00:00+00:00,62308321.2,187105060.1,110644881.7,0.173050663,0.519652177,0.30729716,0.33
2021-08-19T00:00:00+00:00,65359029.48,188422046.9,110324540.1,0.179505689,0.517492833,0.303001479,0.33
2021-08-18T00:00:00+00:00,65465440.48,197667887.8,111806021.8,0.174602747,0.527199633,0.29819762,0.33
2021-08-17T00:00:00+00:00,67857351.45,200322183.6,111912809.8,0.178528593,0.527035565,0.294435843,0.33
2021-08-16T00:00:00+00:00,68579326.9,203497098.4,109552228.7,0.179701724,0.533233279,0.287064998,0.33
2021-08-15T00:00:00+00:00,64957807.11,201664394.1,110610806.9,0.172195449,0.53458841,0.293216141,0.33
2021-08-14T00:00:00+00:00,66937155.26,193425384.1,117388485.9,0.177199136,0.51204463,0.310756234,0.33
2021-08-13T00:00:00+00:00,74362508.81,187705252.7,118830466.2,0.195229338,0.49279634,0.311974322,0.33
2021-08-12T00:00:00+00:00,77588871.31,186951792.4,114528755.5,0.204682487,0.493186163,0.30213135,0.33
2021-08-11T00:00:00+00:00,70905283.92,167793783.1,100584072.9,0.20898558,0.49455385,0.29646057,0.33
2021-08-10T00:00:00+00:00,72263012.46,169546389.4,99128393.28,0.211953657,0.497294204,0.290752139,0.33
2021-08-09T00:00:00+00:00,72726510.88,171652607.9,99716694.07,0.211355408,0.498851196,0.289793396,0.33
2021-08-08T00:00:00+00:00,72677374.18,164315080.3,103729601.1,0.213303991,0.482255485,0.304440524,0.33
2021-08-07T00:00:00+00:00,76798703.93,159978513.5,107683561,0.222953406,0.464431725,0.312614869,0.33
2021-08-06T00:00:00+00:00,77559028.66,164116763.9,106529047.6,0.222739663,0.471322466,0.305937871,0.33
2021-08-05T00:00:00+00:00,76149064.67,167942916.1,102405711.1,0.219767884,0.484686969,0.295545146,0.33
2021-08-04T00:00:00+00:00,75689056.37,171069785.6,99339477.44,0.218692355,0.494280891,0.287026755,0.33
2021-08-03T00:00:00+00:00,74468396.28,178722229.7,90322849.9,0.216784498,0.520277201,0.262938302,0.33
2021-08-02T00:00:00+00:00,73717635.37,170583341.6,92596257.92,0.218813418,0.506336425,0.274850157,0.33
2021-08-01T00:00:00+00:00,71996385.41,164459793.6,93878186.49,0.217950032,0.497858566,0.284191402,0.33
2021-07-31T00:00:00+00:00,72880239.32,156916846.8,101759459,0.219812398,0.473273259,0.306914342,0.33
2021-07-30T00:00:00+00:00,70284247.36,153201003,109082024.6,0.211338435,0.46066169,0.327999875,0.33
2021-07-29T00:00:00+00:00,69725909.45,145913767.6,118192388.9,0.208865225,0.437087334,0.354047442,0.33
2021-07-28T00:00:00+00:00,70535155.44,146352129.2,118884054,0.210069018,0.435868439,0.354062543,0.33
2021-07-27T00:00:00+00:00,73543785.53,152472085.9,119380800,0.212925577,0.441440519,0.345633904,0.33
2021-07-26T00:00:00+00:00,72553762.95,154433876.8,114164864,0.212672521,0.452682818,0.334644661,0.33
2021-07-25T00:00:00+00:00,70117904.98,149481742.6,124324006.3,0.203876367,0.434636411,0.361487222,0.33
2021-07-24T00:00:00+00:00,65920294.9,134267004.9,139582695.5,0.194014468,0.395170282,0.41081525,0.33
2021-07-23T00:00:00+00:00,55532737.92,123461047.6,160812044.1,0.163424912,0.363328221,0.473246866,0.33
2021-07-22T00:00:00+00:00,56370782.78,123324085.4,171164730.3,0.160664787,0.351491269,0.487843944,0.33
2021-07-21T00:00:00+00:00,58508940.36,120770904.6,182219488.5,0.161850756,0.33408334,0.504065905,0.33
2021-07-20T00:00:00+00:00,84213157.73,116819050.6,155829104.8,0.235982872,0.3273514,0.436665727,0.33
2021-07-19T00:00:00+00:00,96446791.83,109762746.6,158194319.9,0.264670062,0.301211812,0.434118126,0.33
2021-07-18T00:00:00+00:00,76169880.92,161978053.8,131945270.2,0.205812698,0.437668273,0.356519029,0.33
2021-07-17T00:00:00+00:00,74057490.93,168307688.4,130875054.5,0.198417759,0.450936617,0.350645624,0.33
2021-07-16T00:00:00+00:00,66836883.01,180555853.9,126318159.5,0.178846492,0.483143135,0.338010373,0.33
2021-07-15T00:00:00+00:00,60867310.36,194287978.7,121909655,0.161423944,0.515263966,0.32331209,0.33
2021-07-14T00:00:00+00:00,55843478.29,197050600.2,129141328.2,0.146173567,0.51579146,0.338034972,0.33
2021-07-13T00:00:00+00:00,55039169.6,198109255.2,129461459.2,0.143851928,0.517783945,0.338364127,0.33
2021-07-12T00:00:00+00:00,63195459.07,193497170.5,132570871.9,0.162346223,0.497085316,0.340568462,0.33
2021-07-11T00:00:00+00:00,91607934.13,181380091.7,139026212.1,0.222341671,0.440227728,0.337430601,0.33
2021-07-10T00:00:00+00:00,93824519.01,184450987.3,133237790.9,0.227998754,0.448226068,0.323775178,0.33
2021-07-09T00:00:00+00:00,84299788.9,158353972.4,162345048.7,0.208148239,0.390998612,0.40085315,0.33
2021-07-08T00:00:00+00:00,76803365.04,152182569.1,189551047.3,0.18350437,0.363606027,0.452889603,0.33
2021-07-07T00:00:00+00:00,74387447.08,159362846.7,188663879.6,0.176100737,0.377266808,0.446632456,0.33
2021-07-06T00:00:00+00:00,69430115.54,161275750.8,199443714.4,0.161409237,0.374929462,0.463661301,0.33
2021-07-05T00:00:00+00:00,69744318.04,166172654.7,204409980.4,0.158392116,0.377384699,0.464223184,0.33
2021-07-04T00:00:00+00:00,69101641.07,165497910.7,209259857.8,0.155683623,0.372861107,0.47145527,0.33
2021-07-03T00:00:00+00:00,67822580.57,162542102.7,210471866,0.153849722,0.368712855,0.477437423,0.33
2021-07-02T00:00:00+00:00,69519812.35,158878053.1,198189390.6,0.162967391,0.372439755,0.464592854,0.33
2021-07-01T00:00:00+00:00,67290979.77,152110297.7,186436548.2,0.16580756,0.37480562,0.45938682,0.33
2021-06-30T00:00:00+00:00,66642364.1,157680839.1,180730974.8,0.164527038,0.38928333,0.446189632,0.33
2021-06-29T00:00:00+00:00,70638883.2,150848194.2,179981173.1,0.175951356,0.37574128,0.448307364,0.33
2021-06-28T00:00:00+00:00,73226962.9,176846149.6,220004833.7,0.155776214,0.376206012,0.468017773,0.33
2021-06-27T00:00:00+00:00,75466450.74,209763207.7,217363445.4,0.150154171,0.41736189,0.432483939,0.33
2021-06-26T00:00:00+00:00,81854985.15,217829780.4,236425567.5,0.152683095,0.406315206,0.441001699,0.33
2021-06-25T00:00:00+00:00,80223796.16,230017899,241880205.4,0.145300877,0.416607091,0.438092032,0.33
2021-06-24T00:00:00+00:00,84084424.24,258041629.7,239942224.6,0.144458008,0.443318489,0.412223503,0.33
2021-06-23T00:00:00+00:00,82469674.9,276089010.8,239084114.9,0.137991581,0.461963251,0.400045169,0.33
2021-06-22T00:00:00+00:00,80541473.3,312029963,257193947.8,0.1239547,0.480219431,0.395825869,0.33
2021-06-21T00:00:00+00:00,122726197.5,462330241.3,286293910,0.140845984,0.530590528,0.328563488,0.33
2021-06-20T00:00:00+00:00,130492264.5,508490679.4,262459706.5,0.144759364,0.564085446,0.29115519,0.33
2021-06-19T00:00:00+00:00,128992521.5,539097932.8,204676737.2,0.147797171,0.617688128,0.234514701,0.33
2021-06-18T00:00:00+00:00,131665969.7,523286767.4,200251096.4,0.153958582,0.611885432,0.234155985,0.33
2021-06-17T00:00:00+00:00,145713806,488825072.7,202283971.9,0.174127422,0.58414403,0.241728547,0.33
2021-06-16T00:00:00+00:00,153015677,305974392,377493200.9,0.182927361,0.365786625,0.451286014,0.33
2021-06-15T00:00:00+00:00,165461876.1,208732205.7,392888929.9,0.215702699,0.272111626,0.512185675,0.33
2021-06-14T00:00:00+00:00,148422819.3,278766407.3,389004766.2,0.181847478,0.341544302,0.47660822,0.33
2021-06-13T00:00:00+00:00,131880275.9,327112316.8,367520189.3,0.159562294,0.395774057,0.444663649,0.33
2021-06-12T00:00:00+00:00,125865019.7,341971541,358061116.4,0.152397837,0.414060422,0.433541741,0.33
2021-06-11T00:00:00+00:00,115834774.4,335247738.2,353865171.5,0.143903482,0.416483884,0.439612634,0.33
2021-06-10T00:00:00+00:00,89291117.03,362194734.7,350289730.8,0.11136672,0.45174079,0.43689249,0.33
2021-06-09T00:00:00+00:00,147855408.4,354300859.4,312098645.7,0.181583686,0.435122777,0.383293537,0.33
2021-06-08T00:00:00+00:00,151754362.8,345882144.6,307948973.8,0.188377728,0.429354988,0.382267284,0.33
2021-06-07T00:00:00+00:00,171531793.2,370953943.5,329875916.8,0.196629222,0.425229539,0.378141239,0.33
2021-06-06T00:00:00+00:00,164188367.7,386672932.5,326601251.2,0.187117236,0.440671721,0.372211043,0.33
2021-06-05T00:00:00+00:00,165124922,372361510.5,300562149.6,0.197035023,0.444319719,0.358645258,0.33
2021-06-04T00:00:00+00:00,121033328.5,348961969.2,390605843.4,0.140638122,0.405486296,0.453875582,0.33
2021-06-03T00:00:00+00:00,115755520.1,367806376.5,418391883.8,0.128338638,0.407788497,0.463872865,0.33
2021-06-02T00:00:00+00:00,101222382.4,370482149.4,417858189.7,0.113788921,0.416476703,0.469734376,0.33
2021-06-01T00:00:00+00:00,90146590.85,390625707.2,388195470.8,0.103739856,0.449528419,0.446731725,0.33
2021-05-31T00:00:00+00:00,79416691.87,401203107.9,319591737.1,0.099244622,0.501371312,0.399384066,0.33
2021-05-30T00:00:00+00:00,96455911.02,382580335.6,284696126.2,0.126295433,0.500935078,0.372769489,0.33
2021-05-29T00:00:00+00:00,115989857.3,375126671.3,248294990.1,0.156867799,0.507331387,0.335800814,0.33
2021-05-28T00:00:00+00:00,111879368.4,390929705.2,235734538.7,0.151486475,0.529325146,0.319188379,0.33
2021-05-27T00:00:00+00:00,126831279,393904865.2,216103477.6,0.172128744,0.534586976,0.293284279,0.33
2021-05-26T00:00:00+00:00,107610673.4,373744262.6,192899009.4,0.15959962,0.554307861,0.286092519,0.33
2021-05-25T00:00:00+00:00,104348248.1,350104144.3,134826072.7,0.177077993,0.594123432,0.228798574,0.33
2021-05-24T00:00:00+00:00,108554473,314169526.6,93932501.63,0.210109566,0.608082016,0.181808419,0.33
2021-05-23T00:00:00+00:00,82549686.83,228544998.5,163093398.3,0.17408638,0.481971197,0.343942423,0.33
2021-05-22T00:00:00+00:00,144776044.5,261720516.6,195985535.7,0.240299331,0.434403807,0.325296862,0.33
2021-05-21T00:00:00+00:00,152602696.4,288150457.3,163230733.1,0.252660211,0.477083021,0.270256768,0.33
2021-05-20T00:00:00+00:00,146354607.5,270321896.6,166364741.9,0.251019304,0.463641121,0.285339576,0.33
2021-05-19T00:00:00+00:00,102306350.5,166292539.3,243791755.5,0.199664751,0.324542497,0.475792753,0.33
2021-05-18T00:00:00+00:00,117672083.5,165925168.9,292625881.3,0.204212703,0.287952981,0.507834317,0.33
2021-05-17T00:00:00+00:00,107678969.4,132616001.4,230694836.9,0.228622717,0.281568729,0.489808555,0.33
2021-05-16T00:00:00+00:00,120483238.6,128133968.4,190130437.1,0.274607147,0.292044801,0.433348053,0.33
2021-05-15T00:00:00+00:00,122065019.7,127123153.7,150188374.7,0.305638927,0.318304002,0.37605707,0.33
2021-05-14T00:00:00+00:00,131241747.2,128055277.2,100326412.7,0.364942141,0.356081568,0.278976291,0.33
2021-05-13T00:00:00+00:00,92067069.03,145490974.3,91954021.02,0.279404243,0.44153459,0.279061166,0.33
2021-05-12T00:00:00+00:00,80394336.79,191833484.5,65630631.78,0.237952717,0.567792467,0.194254816,0.33
2021-05-11T00:00:00+00:00,66091192.04,180997182.8,79457787.65,0.202394637,0.554277476,0.243327887,0.33
2021-05-10T00:00:00+00:00,75897481.69,170247262.3,80268395.3,0.232519689,0.521569881,0.24591043,0.33
2021-05-09T00:00:00+00:00,73112326.79,164075584.3,86103028.94,0.22615025,0.507516803,0.266332947,0.33
2021-05-08T00:00:00+00:00,71778199,147428265.3,65928077.15,0.251734492,0.517048073,0.231217434,0.33
2021-05-07T00:00:00+00:00,56892457.03,148449907.9,59798690.36,0.214574303,0.559890311,0.225535386,0.33
2021-05-06T00:00:00+00:00,64034382.22,149543969.1,62591523.61,0.23186592,0.541492692,0.226641387,0.33
2021-05-05T00:00:00+00:00,61932602.28,134713321.5,73590727.87,0.229179136,0.498501298,0.272319567,0.33
2021-05-04T00:00:00+00:00,52671626.9,140164580.8,82343551.67,0.191408071,0.509356433,0.299235496,0.33
2021-05-03T00:00:00+00:00,47262301.93,138229437.6,74886273.5,0.181514182,0.530879839,0.28760598,0.33
2021-05-02T00:00:00+00:00,46819226.1,116635765.5,94035857.23,0.181828699,0.452970527,0.365200774,0.33
2021-05-01T00:00:00+00:00,40253861.43,117280255.7,44362151.73,0.199378927,0.580893626,0.219727447,0.33
2021-04-30T00:00:00+00:00,52956575.98,73412811.82,78377892.84,0.258643611,0.358553294,0.382803096,0.33
2021-04-29T00:00:00+00:00,48852612.35,70116174.57,59696618.04,0.273430731,0.392444047,0.334125222,0.33
2021-04-28T00:00:00+00:00,48002027.81,64256594,51628180.65,0.292897458,0.392079124,0.315023418,0.33
2021-04-27T00:00:00+00:00,40291426.1,45867337.78,42088082.31,0.314170892,0.357648856,0.328180252,0.33
2021-04-26T00:00:00+00:00,32528185.62,34258106,36900139.41,0.313716899,0.330401053,0.355882048,0.33
2021-04-25T00:00:00+00:00,33817803.69,38596785.06,27902331.94,0.337109667,0.384748503,0.27814183,0.33
2021-04-24T00:00:00+00:00,26882124.65,32469487.4,34791890.91,0.28554413,0.344893555,0.369562315,0.33
2021-04-23T00:00:00+00:00,23578665.67,26739423.66,27295272.77,0.303796473,0.344520878,0.351682649,0.33
2021-04-22T00:00:00+00:00,15183841.11,13095876.26,13330185.4,0.364909315,0.314729797,0.320360888,0.33
2021-04-21T00:00:00+00:00,7511046.73,8202021.364,7731761.953,0.320371131,0.349843498,0.32978537,0.33
2021-04-20T00:00:00+00:00,2036472.06,1794440.604,1436200.726,0.386639115,0.340687673,0.272673212,0.33
2021-04-19T00:00:00+00:00,10001.00537,10000.99001,10001,0.333333564,0.333333052,0.333333385,0.33
