date_time,amwbtc,renbtc,amwbtc_percent,renbtc_percent,ideal
2021-09-15T00:00:00+00:00,810.0744363,886.9279472,0.477356098,0.522643902,0.5
2021-09-14T00:00:00+00:00,801.9488386,913.1885429,0.467571197,0.532428803,0.5
2021-09-13T00:00:00+00:00,802.6283083,915.9373816,0.467033825,0.532966175,0.5
2021-09-12T00:00:00+00:00,788.7050587,907.9452715,0.46486011,0.53513989,0.5
2021-09-11T00:00:00+00:00,869.0642938,910.5020158,0.488357354,0.511642646,0.5
2021-09-10T00:00:00+00:00,862.8190693,911.8981767,0.486172697,0.513827303,0.5
2021-09-09T00:00:00+00:00,838.0952535,923.9862333,0.475627977,0.524372023,0.5
2021-09-08T00:00:00+00:00,805.2650276,970.0604313,0.45358727,0.54641273,0.5
2021-09-07T00:00:00+00:00,809.2161595,968.7119977,0.45514559,0.54485441,0.5
2021-09-06T00:00:00+00:00,809.214831,977.4779554,0.452912127,0.547087873,0.5
2021-09-05T00:00:00+00:00,823.1819383,975.7610082,0.457592021,0.542407979,0.5
2021-09-04T00:00:00+00:00,799.2279963,991.0422102,0.446428697,0.553571303,0.5
2021-09-03T00:00:00+00:00,796.1501405,991.7314811,0.44530361,0.55469639,0.5
2021-09-02T00:00:00+00:00,797.9659503,998.8613696,0.444097183,0.555902817,0.5
2021-09-01T00:00:00+00:00,778.1024266,1018.702905,0.433047706,0.566952294,0.5
2021-08-31T00:00:00+00:00,737.5787174,1020.237285,0.419599501,0.580400499,0.5
2021-08-30T00:00:00+00:00,700.1058144,1028.578388,0.404993471,0.595006529,0.5
2021-08-29T00:00:00+00:00,918.8303935,1021.854218,0.473456835,0.526543165,0.5
2021-08-28T00:00:00+00:00,822.2556701,1021.64859,0.445931867,0.554068133,0.5
2021-08-27T00:00:00+00:00,825.4193823,1021.980655,0.446800566,0.553199434,0.5
2021-08-26T00:00:00+00:00,835.658962,1019.009303,0.450570583,0.549429417,0.5
2021-08-25T00:00:00+00:00,779.8673395,1065.308766,0.422651983,0.577348017,0.5
2021-08-24T00:00:00+00:00,790.1513737,1068.453226,0.425131507,0.574868493,0.5
2021-08-23T00:00:00+00:00,823.2908135,1006.762014,0.449872704,0.550127296,0.5
2021-08-22T00:00:00+00:00,819.6736214,1007.370581,0.448633711,0.551366289,0.5
2021-08-21T00:00:00+00:00,819.9828789,1081.73721,0.431179585,0.568820415,0.5
2021-08-20T00:00:00+00:00,792.9725479,1121.895402,0.414113437,0.585886563,0.5
2021-08-19T00:00:00+00:00,835.3728583,1120.700252,0.427066276,0.572933724,0.5
2021-08-18T00:00:00+00:00,882.9556129,1140.184071,0.436428399,0.563571601,0.5
2021-08-17T00:00:00+00:00,895.530115,1144.365732,0.439007764,0.560992236,0.5
2021-08-16T00:00:00+00:00,887.1920144,1145.187061,0.436528808,0.563471192,0.5
2021-08-15T00:00:00+00:00,886.1218741,1141.348894,0.437057781,0.562942219,0.5
2021-08-14T00:00:00+00:00,974.7506882,1142.602383,0.460362847,0.539637153,0.5
2021-08-13T00:00:00+00:00,973.1106603,1134.217727,0.46177457,0.53822543,0.5
2021-08-12T00:00:00+00:00,1152.836068,1135.032827,0.503890791,0.496109209,0.5
2021-08-11T00:00:00+00:00,1156.853778,1134.389452,0.504902213,0.495097787,0.5
2021-08-10T00:00:00+00:00,1138.355889,1104.412835,0.507567221,0.492432779,0.5
2021-08-09T00:00:00+00:00,1135.705628,1134.437426,0.500279322,0.499720678,0.5
2021-08-08T00:00:00+00:00,1100.912178,1124.940302,0.49460249,0.50539751,0.5
2021-08-07T00:00:00+00:00,1088.788691,1124.293744,0.491978371,0.508021629,0.5
2021-08-06T00:00:00+00:00,1107.704165,1122.68282,0.49664214,0.50335786,0.5
2021-08-05T00:00:00+00:00,1160.533512,1275.807849,0.476342737,0.523657263,0.5
2021-08-04T00:00:00+00:00,1148.666309,1273.113132,0.474306739,0.525693261,0.5
2021-08-03T00:00:00+00:00,1154.262756,1270.665278,0.475998768,0.524001232,0.5
2021-08-02T00:00:00+00:00,1159.846432,1269.435775,0.47744409,0.52255591,0.5
2021-08-01T00:00:00+00:00,1173.823735,1277.44817,0.478863129,0.521136871,0.5
2021-07-31T00:00:00+00:00,1176.788218,1270.393642,0.480874853,0.519125147,0.5
2021-07-30T00:00:00+00:00,1171.014637,1271.719463,0.479386863,0.520613137,0.5
2021-07-29T00:00:00+00:00,1152.297258,1241.625544,0.481342697,0.518657303,0.5
2021-07-28T00:00:00+00:00,1146.563228,1406.04026,0.449174043,0.550825957,0.5
2021-07-27T00:00:00+00:00,1151.546894,1369.420552,0.456787689,0.543212311,0.5
2021-07-26T00:00:00+00:00,1160.066846,1334.777733,0.464985617,0.535014383,0.5
2021-07-25T00:00:00+00:00,1243.925747,1367.822463,0.476280884,0.523719116,0.5
2021-07-24T00:00:00+00:00,1213.731686,1354.37116,0.472618021,0.527381979,0.5
2021-07-23T00:00:00+00:00,1181.105957,1355.108995,0.465696315,0.534303685,0.5
2021-07-22T00:00:00+00:00,1220.995215,1356.542241,0.4737061,0.5262939,0.5
2021-07-21T00:00:00+00:00,1189.800447,1491.839035,0.443683968,0.556316032,0.5
2021-07-20T00:00:00+00:00,1197.699393,1489.743504,0.445665057,0.554334943,0.5
2021-07-19T00:00:00+00:00,1307.071552,1617.05434,0.446995649,0.553004351,0.5
2021-07-18T00:00:00+00:00,1383.120497,1779.634334,0.437315116,0.562684884,0.5
2021-07-17T00:00:00+00:00,1342.510832,1808.427014,0.426067062,0.573932938,0.5
2021-07-16T00:00:00+00:00,1451.125623,1808.887362,0.445128786,0.554871214,0.5
2021-07-15T00:00:00+00:00,1282.789403,1810.838798,0.414655324,0.585344676,0.5
2021-07-14T00:00:00+00:00,1452.103391,1811.258644,0.444971589,0.555028411,0.5
2021-07-13T00:00:00+00:00,1366.71549,1811.9992,0.429958528,0.570041472,0.5
2021-07-12T00:00:00+00:00,1616.491708,1806.334422,0.472268134,0.527731866,0.5
2021-07-11T00:00:00+00:00,1883.025965,1806.511076,0.510369172,0.489630828,0.5
2021-07-10T00:00:00+00:00,1953.769439,1804.214552,0.519898287,0.480101713,0.5
2021-07-09T00:00:00+00:00,2067.928586,1803.349131,0.53417211,0.46582789,0.5
2021-07-08T00:00:00+00:00,2186.025431,1519.211479,0.589982634,0.410017366,0.5
2021-07-07T00:00:00+00:00,1728.818501,1463.879679,0.541491367,0.458508633,0.5
2021-07-06T00:00:00+00:00,1875.040188,1368.28885,0.578122098,0.421877902,0.5
2021-07-05T00:00:00+00:00,1619.911728,1332.177226,0.54873405,0.45126595,0.5
2021-07-04T00:00:00+00:00,1535.184107,897.7960563,0.630989159,0.369010841,0.5
2021-07-03T00:00:00+00:00,1357.35729,820.9999044,0.623110523,0.376889477,0.5
2021-07-02T00:00:00+00:00,1055.630026,808.4953686,0.566287026,0.433712974,0.5
2021-07-01T00:00:00+00:00,767.610222,639.2796115,0.54560791,0.45439209,0.5
2021-06-30T00:00:00+00:00,153.3208131,154.8399671,0.497535128,0.502464872,0.5
2021-06-29T00:00:00+00:00,146.7969172,153.077516,0.489527952,0.510472048,0.5
2021-06-28T00:00:00+00:00,140.1642693,149.0058015,0.484712228,0.515287772,0.5
2021-06-27T00:00:00+00:00,150.3331628,148.9240093,0.502354419,0.497645581,0.5
2021-06-26T00:00:00+00:00,149.6950451,137.4903576,0.521248795,0.478751205,0.5
2021-06-25T00:00:00+00:00,110.6170519,178.9920573,0.381952944,0.618047056,0.5
2021-06-24T00:00:00+00:00,155.4835588,222.5192542,0.411329105,0.588670895,0.5
2021-06-23T00:00:00+00:00,168.7380737,216.2111492,0.438338523,0.561661477,0.5
2021-06-22T00:00:00+00:00,180.1408959,212.2407707,0.459096108,0.540903892,0.5
2021-06-21T00:00:00+00:00,131.2624036,190.2721742,0.408237287,0.591762713,0.5
2021-06-20T00:00:00+00:00,141.8085526,181.5278349,0.43857901,0.56142099,0.5
2021-06-19T00:00:00+00:00,96.59710723,176.1104948,0.354214941,0.645785059,0.5
2021-06-18T00:00:00+00:00,238.3755777,152.8491478,0.609306013,0.390693987,0.5
2021-06-17T00:00:00+00:00,179.5896072,63.38081895,0.739141837,0.260858163,0.5
2021-06-16T00:00:00+00:00,21.97245706,10.91594371,0.66809138,0.33190862,0.5
2021-06-15T00:00:00+00:00,8.4574387,7.0034917,0.547020036,0.452979964,0.5
2021-06-14T00:00:00+00:00,0.35104667,0.35104667,0.5,0.5,0.5
