date_time,frax,am3crv,frax_percent,am3crv_percent,ideal
2022-05-07T00:00:00+00:00,11036254.16063459086492854800,6998792.25136460027617460400,0.6119337820662264,0.3880662179337736,0.5
2022-05-06T00:00:00+00:00,10750023.46701283436349484800,7269969.69654823848054730400,0.5965609070679824,0.40343909293201763,0.5
2022-05-05T00:00:00+00:00,10790306.81469333197275974800,7231754.33725430075512580400,0.5987276773571057,0.40127232264289425,0.5
2022-05-04T00:00:00+00:00,10772681.99629925085826634800,7248441.48329735763249490400,0.5977808214063906,0.4022191785936095,0.5
2022-05-03T00:00:00+00:00,10841785.46879487150502394800,7182893.69561024683657670400,0.6014967240140993,0.3985032759859007,0.5
2022-05-02T00:00:00+00:00,10769871.07984585064489324800,7251043.09737744029393960400,0.5976317834895377,0.4023682165104623,0.5
2022-05-01T00:00:00+00:00,10820304.72842988564329514800,7203147.09136170488142620400,0.6003458625249624,0.3996541374750376,0.5
2022-04-30T00:00:00+00:00,10940683.01601808829629674800,7088920.45572961033500410400,0.606817728030574,0.39318227196942596,0.5
2022-04-29T00:00:00+00:00,10841512.91384478186982904800,7182891.94376232678972390400,0.6014907565322012,0.3985092434677988,0.5
2022-04-28T00:00:00+00:00,10307358.63411187808130734800,7689487.13063219183925870400,0.5727313979821984,0.4272686020178016,0.5
2022-04-27T00:00:00+00:00,10246982.52680153442430704800,7746773.42255946898103750400,0.5694743529721724,0.43052564702782764,0.5
2022-04-26T00:00:00+00:00,10232438.72344122312757794800,7760574.89047393094544300400,0.5686895448980165,0.43131045510198357,0.5
2022-04-25T00:00:00+00:00,10174396.53504251354367394800,7815646.87684211785454610400,0.5655570863337148,0.4344429136662852,0.5
2022-04-24T00:00:00+00:00,10079452.33336435134039204800,7905746.56473046590475900400,0.5604304067180527,0.43956959328194734,0.5
2022-04-23T00:00:00+00:00,10087554.61681978952093134800,7898048.53953960525540430400,0.5608682972221039,0.4391317027778962,0.5
2022-04-22T00:00:00+00:00,9999885.55839929546848934800,7981285.80007245952334190400,0.556130930462875,0.44386906953712496,0.5
2022-04-20T00:00:00+00:00,10048999.74315970719848934800,7934610.41307589824995040400,0.5587865648697536,0.44121343513024636,0.5
2022-04-19T00:00:00+00:00,9986972.26159907192731294800,7993432.55726347590146390400,0.5554364521938975,0.44456354780610247,0.5
2022-04-18T00:00:00+00:00,10020793.79110718820438804800,7961283.70857060180327350400,0.5572656324769341,0.44273436752306594,0.5
2022-04-17T00:00:00+00:00,10168249.45404935262552452800,7821121.12227771044046573000,0.5652365329240681,0.434763467075932,0.5
2022-04-16T00:00:00+00:00,10198555.41617489220429102800,7792306.06707501383945973000,0.5668742114250664,0.43312578857493356,0.5
2022-04-15T00:00:00+00:00,10227135.06376453222029102800,7765100.12712376833245973000,0.5684193739832725,0.43158062601672753,0.5
2022-04-14T00:00:00+00:00,10544251.11976826335061352800,7463684.63943392478882153000,0.5855335814589451,0.414466418541055,0.5
2022-04-13T00:00:00+00:00,10604133.71851535407935382500,7406756.08728265222975875400,0.5887623450509206,0.4112376549490794,0.5
2022-04-12T00:00:00+00:00,9847406.15338421871161293300,8125538.38917714973606231900,0.5479016601906702,0.45209833980932984,0.5
2022-04-11T00:00:00+00:00,9868918.64660553334800736800,8105062.63262893551030936500,0.5490669258684051,0.4509330741315949,0.5
2022-04-10T00:00:00+00:00,9787316.00678102175177436800,8182627.06355874133614446500,0.5446492494979268,0.45535075050207324,0.5
2022-04-09T00:00:00+00:00,10011004.88427189693101899500,7969751.90887776844897915500,0.5567621540871908,0.4432378459128092,0.5
2022-04-08T00:00:00+00:00,10036049.50732204152375419500,7945922.84193570692019685500,0.5581172805961024,0.4418827194038976,0.5
2022-04-07T00:00:00+00:00,10051584.53109694146592069500,7931131.16126403122547425500,0.5589580963773363,0.44104190362266377,0.5
2022-04-06T00:00:00+00:00,9864633.06046993936289699500,8108870.43003056177921295500,0.5488430825789571,0.45115691742104297,0.5
2022-04-05T00:00:00+00:00,10237049.53939095102664269500,7754234.69155517532798898500,0.5690004897917509,0.43099951020824906,0.5
2022-04-04T00:00:00+00:00,10362992.28477357162023525100,7634404.43019530873736608900,0.5758050705274732,0.42419492947252674,0.5
2022-04-03T00:00:00+00:00,10412302.76156886911417815100,7587493.42126129639044388900,0.5784678146245381,0.4215321853754619,0.5
2022-04-02T00:00:00+00:00,10416576.44148312886851735100,7583413.35661262642866508900,0.5786990191841728,0.4213009808158273,0.5
2022-04-01T00:00:00+00:00,10393344.75397290693514034900,7605435.56917495616843071700,0.5774471696066116,0.4225528303933884,0.5
2022-03-31T00:00:00+00:00,10393179.15512765559218224900,7605593.03698181040368271700,0.577438229907924,0.42256177009207596,0.5
2022-03-30T00:00:00+00:00,10379356.59474771187667094900,7618732.67767854073937221700,0.57669213868437,0.42330786131563003,0.5
2022-03-29T00:00:00+00:00,10379081.35159992371344024900,7618994.47833806376639651700,0.5766772764861545,0.4233227235138455,0.5
2022-03-28T00:00:00+00:00,9885364.23387505557362984900,8088708.35211648726330711700,0.5499790983140579,0.4500209016859421,0.5
2022-03-27T00:00:00+00:00,9885128.52648419584181044900,8088932.69420728192334541700,0.5499663323225238,0.45003366767747627,0.5
2022-03-25T00:00:00+00:00,9947636.42081313047081044900,8029386.89160549156134541700,0.5533528130845361,0.44664718691546385,0.5
2022-03-24T00:00:00+00:00,9969386.75586102707312487900,8008665.51485591358275015600,0.5545309695255136,0.4454690304744864,0.5
2022-03-23T00:00:00+00:00,9857263.20300971425507417900,8115369.69346749925500055600,0.5484596085497201,0.4515403914502799,0.5
2022-03-22T00:00:00+00:00,9723490.26560366848247657900,8242757.59795193862600935600,0.5412087342581804,0.45879126574181955,0.5
2022-03-21T00:00:00+00:00,9649839.67652053282997877900,8312903.12264024723435145600,0.5372141540083385,0.4627858459916615,0.5
2022-03-20T00:00:00+00:00,9557851.96545586427597877900,8400531.85516064225235145600,0.5322222790718673,0.46777772092813275,0.5
2022-03-19T00:00:00+00:00,9495647.79096862524416007900,8459800.44196690198756195600,0.5288449315094701,0.4711550684905299,0.5
2022-03-18T00:00:00+00:00,9502409.77360922025601477900,8453349.33652064397859145600,0.5292123666466638,0.4707876333533362,0.5
2022-03-17T00:00:00+00:00,9381961.88589652824209937900,8568145.16438815492725795600,0.5226688542644504,0.47733114573554963,0.5
2022-03-16T00:00:00+00:00,9425660.90612687065262327900,8526455.28750569077935715600,0.5250445576700344,0.47495544232996556,0.5
2022-03-15T00:00:00+00:00,9692580.48579360465598157900,8271846.36182334519567805600,0.539542985034302,0.460457014965698,0.5
2022-03-14T00:00:00+00:00,9709591.21500450804316277900,8255620.60332125765893275600,0.5404662807871851,0.459533719212815,0.5
2022-03-13T00:00:00+00:00,9940961.47929482610418977900,8034947.03782593906881685600,0.5530158027799692,0.4469841972200308,0.5
2022-03-12T00:00:00+00:00,10014387.31470686508116247900,7964919.22060391206084135600,0.5569951930592502,0.4430048069407498,0.5
2022-03-11T00:00:00+00:00,10200974.21356672825174157900,7786942.19919161729251185600,0.5671014907725195,0.4328985092274805,0.5
2022-03-10T00:00:00+00:00,10111560.58547197541892707900,7872121.24180912989151005600,0.5622630939862835,0.43773690601371645,0.5
2022-03-08T00:00:00+00:00,9841652.42622395088371127900,8129386.48026156242737345600,0.5476395926488271,0.45236040735117283,0.5
2022-03-07T00:00:00+00:00,9808937.81359265733378517900,8160582.51375116073938655600,0.5458653116447753,0.45413468835522475,0.5
2022-03-06T00:00:00+00:00,9660543.49197314017678517900,8302110.84404740950138655600,0.5378126924482888,0.4621873075517113,0.5
2022-03-05T00:00:00+00:00,9485165.82671167872380507900,8469410.73514304271985305600,0.5282868016427258,0.4717131983572742,0.5
2022-03-04T00:00:00+00:00,9445160.00198047826338747900,8507570.00070246816232625600,0.5261127416592878,0.4738872583407122,0.5
2022-03-03T00:00:00+00:00,9260313.62727162130863752800,8683964.86676686517256027400,0.5160594019061907,0.48394059809380935,0.5
2022-03-02T00:00:00+00:00,9197021.51734401026207872800,8744312.46183107128641617400,0.5126163711137202,0.4873836288862799,0.5
2022-03-01T00:00:00+00:00,9219065.96599569018818252800,8723245.03865698680923017400,0.5138170865283221,0.4861829134716779,0.5
2022-02-28T00:00:00+00:00,8865647.20721252311168044200,9060669.44529973316101944800,0.494560448700434,0.505439551299566,0.5
2022-02-27T00:00:00+00:00,8937466.02750482252783064200,8992023.29182381454130394800,0.4984785605616726,0.5015214394383274,0.5
2022-02-26T00:00:00+00:00,9053238.31559039975825884200,8881365.10967003060447064800,0.5047916645226258,0.49520833547737414,0.5
2022-02-25T00:00:00+00:00,9389613.75443510196111024200,8559921.43673771513792534800,0.5231118050930202,0.4768881949069798,0.5
2022-02-24T00:00:00+00:00,9340766.50577992424228434200,8606354.70043582220471204800,0.520460434765709,0.4795395652342909,0.5
2022-02-23T00:00:00+00:00,9545500.08466152073055704200,8410716.27927419487107254800,0.5315986336538718,0.46840136634612817,0.5
2022-02-22T00:00:00+00:00,9733523.51888808036532008500,8231087.17104592751527593000,0.5418165573909153,0.45818344260908467,0.5
2022-02-21T00:00:00+00:00,9873269.28647210260722143500,8097591.47320673877403014100,0.5494043617890982,0.45059563821090176,0.5
2022-02-20T00:00:00+00:00,9883619.08626716351181213500,8087703.56708526114066320200,0.5499661475625136,0.4500338524374864,0.5
2022-02-19T00:00:00+00:00,9977724.10301070708019993500,7997804.41124550966143330200,0.55507264195862,0.4449273580413799,0.5
2022-02-18T00:00:00+00:00,10006463.99540751124656693500,7970348.38626027843612700200,0.556631719960086,0.443368280039914,0.5
2022-02-17T00:00:00+00:00,10057556.19674717832377343500,7921533.81563011793329100200,0.5594029614303773,0.4405970385696227,0.5
2022-02-16T00:00:00+00:00,10057814.37431433456016403500,7921287.17637930028628330200,0.5594169622967786,0.44058303770322144,0.5
2022-02-15T00:00:00+00:00,10079547.61936516690942573500,7900522.92225402849509800200,0.5605955547300903,0.43940444526990974,0.5
2022-02-14T00:00:00+00:00,10096146.59019120056501333500,7884663.26769106472742490200,0.5614956539771951,0.4385043460228048,0.5
2022-02-13T00:00:00+00:00,10191352.69711750015847053500,7793699.63562825255999370200,0.5666568274901206,0.43334317250987947,0.5
2022-02-12T00:00:00+00:00,10218743.21499631170770973500,7767525.54196658447735690200,0.5681413612281537,0.4318586387718463,0.5
2022-02-11T00:00:00+00:00,10208643.40040334093908723500,7777104.10740512269412730200,0.5675962812205212,0.4324037187794788,0.5
2022-02-10T00:00:00+00:00,10490670.61884956737034893500,7507604.00136043220473370200,0.5828709051405264,0.4171290948594735,0.5
2022-02-09T00:00:00+00:00,10515243.31156270938859443500,7484121.69121795447538610200,0.5842007931912178,0.41579920680878224,0.5
2022-02-08T00:00:00+00:00,10409828.52961413116083132900,7584409.37628039140625299200,0.5785089973832177,0.4214910026167823,0.5
2022-02-07T00:00:00+00:00,10096984.37373006070273712900,7883174.91322941972874823200,0.5615625653023624,0.43843743469763763,0.5
2022-02-06T00:00:00+00:00,10118317.68138071824710752900,7862763.74189689550586283200,0.5627201970334184,0.4372798029665816,0.5
2022-02-05T00:00:00+00:00,10101077.05246639594083282900,7879223.41493603370719073200,0.5617857760930773,0.4382142239069226,0.5
2022-02-04T00:00:00+00:00,10087292.10855694601684312900,7892374.35205841326202393200,0.5610388897176297,0.4389611102823703,0.5
2022-02-03T00:00:00+00:00,10116608.34944184044218012900,7864333.87238823768354348000,0.5626294898584121,0.43737051014158784,0.5
2022-02-02T00:00:00+00:00,10161780.19663825443096762900,7821069.72241019055495858000,0.5650817441274604,0.4349182558725396,0.5
2022-02-01T00:00:00+00:00,10070032.34644817082695842900,7908756.07901139177358058000,0.5601062823670648,0.43989371763293517,0.5
2022-01-31T00:00:00+00:00,9976473.45257316801341512900,7998188.61871171137612898000,0.5550298199213946,0.4449701800786054,0.5
2022-01-30T00:00:00+00:00,9803090.56245143821998752900,8163980.27053860002871788000,0.5456142881371404,0.4543857118628596,0.5
2022-01-29T00:00:00+00:00,9778410.92507610246128014300,8187581.02964261418172800400,0.5442733665762235,0.4557266334237765,0.5
2022-01-28T00:00:00+00:00,9688699.70206601181619782900,8273393.60230445925534203100,0.5393970256077332,0.46060297439226683,0.5
2022-01-27T00:00:00+00:00,9617918.21866059638591722900,8341091.70505882827445863100,0.5355483548097881,0.46445164519021187,0.5
