date_time,am3crv,amwbtc,amweth,stablecoin_percent,btc_percent,weth_percent,ideal
2021-11-06T00:00:00+00:00,27500187.4,28131345.76,27999678,0.328826846,0.33637377,0.334799384,0.33
2021-11-05T00:00:00+00:00,27203463.34,28305644.29,28325026.34,0.324491493,0.337638656,0.337869851,0.33
2021-11-04T00:00:00+00:00,27445403.09,28830956.55,28476800,0.323827492,0.340175596,0.335996913,0.33
2021-11-03T00:00:00+00:00,27933714.18,28653119.95,28197131.94,0.329469303,0.337954466,0.332576232,0.33
2021-11-02T00:00:00+00:00,27592909.02,27532432.37,26638203.08,0.337472026,0.336732373,0.325795601,0.33
2021-11-01T00:00:00+00:00,24222504.34,25353976.15,24735792.76,0.325955637,0.341181544,0.332862819,0.33
2021-10-31T00:00:00+00:00,24168005.89,24725009.27,25232639.55,0.326041045,0.333555358,0.340403598,0.33
2021-10-30T00:00:00+00:00,24064587.07,24963644.51,25123250.96,0.324532784,0.336657389,0.338809827,0.33
2021-10-29T00:00:00+00:00,23735863.97,23805287.62,23807953.27,0.332672204,0.333645218,0.333682578,0.33
2021-10-28T00:00:00+00:00,23752390.45,23517146.11,22317806.72,0.341332049,0.337951487,0.320716465,0.33
2021-10-27T00:00:00+00:00,21975930.7,23416276.78,24097431.37,0.316247588,0.336975082,0.346777329,0.33
2021-10-26T00:00:00+00:00,22526133.75,24647712.1,23890164.94,0.31698371,0.346838179,0.336178111,0.33
2021-10-25T00:00:00+00:00,23035551.39,22812947.17,22834088.27,0.335391435,0.332150378,0.332458187,0.33
2021-10-24T00:00:00+00:00,22295895.48,23123205.22,23324676.53,0.324333291,0.336367976,0.339298733,0.33
2021-10-23T00:00:00+00:00,21740874.09,22375289.4,21197209.04,0.33287018,0.342583586,0.324546233,0.33
2021-10-22T00:00:00+00:00,21419639.09,23036056.56,22679552.99,0.319052056,0.343129087,0.337818857,0.33
2021-10-21T00:00:00+00:00,21985387.37,24185161.89,23390963.1,0.316056777,0.34768022,0.336263004,0.33
2021-10-20T00:00:00+00:00,22967345.96,22961411.45,21976307.64,0.338227288,0.338139893,0.323632819,0.33
2021-10-19T00:00:00+00:00,21733577.33,21260899.92,21500011.77,0.33698348,0.329654522,0.333361999,0.33
2021-10-18T00:00:00+00:00,20971928.82,21266506.11,22105089.67,0.325936898,0.330515094,0.343548007,0.33
2021-10-17T00:00:00+00:00,21814141.17,22073238.23,22189740.28,0.330131538,0.33405267,0.335815792,0.33
2021-10-16T00:00:00+00:00,21141227.22,22071535.24,22159795.51,0.323396053,0.337626918,0.33897703,0.33
2021-10-15T00:00:00+00:00,20904735.56,19815387.26,20882284.36,0.339349329,0.321665795,0.338984876,0.33
2021-10-14T00:00:00+00:00,20153672.72,20739243.48,19582070.28,0.333256341,0.3429392,0.323804459,0.33
2021-10-13T00:00:00+00:00,19472000.61,19897051.87,19249819.12,0.332179724,0.339430824,0.328389452,0.33
2021-10-12T00:00:00+00:00,19121120.96,18670459.85,19824421.03,0.331871708,0.324049904,0.344078388,0.33
2021-10-11T00:00:00+00:00,19470942.26,19032435.33,19327011.88,0.336690492,0.329107853,0.334201655,0.33
2021-10-10T00:00:00+00:00,18854215.6,19477686.84,20336119.8,0.321371249,0.331998354,0.346630396,0.33
2021-10-09T00:00:00+00:00,19172707.7,19265106.5,19732169.83,0.329597954,0.331186381,0.339215665,0.33
2021-10-08T00:00:00+00:00,18921604.86,19553504.43,19772600.74,0.324847189,0.335695677,0.339457135,0.33
2021-10-07T00:00:00+00:00,20227728.56,21505027.33,20823356.67,0.32335335,0.343771799,0.332874851,0.33
2021-10-06T00:00:00+00:00,21895261.47,20578015.11,21993590.04,0.339635888,0.319202967,0.341161145,0.33
2021-10-05T00:00:00+00:00,22086800.58,21205760.33,21593137.69,0.340395512,0.326817169,0.332787319,0.33
2021-10-04T00:00:00+00:00,21814310.27,21671452.21,22600987.1,0.330085992,0.327924317,0.341989691,0.33
2021-10-03T00:00:00+00:00,21413841.41,21682744.92,21725222.08,0.330349337,0.334497686,0.335152977,0.33
2021-10-02T00:00:00+00:00,21204951.26,21825689.87,21072753.69,0.330792953,0.34047635,0.328730697,0.33
2021-10-01T00:00:00+00:00,19003870.08,17627026.69,17660171.86,0.350036766,0.324676363,0.325286871,0.33
2021-09-30T00:00:00+00:00,17344027.76,16703626.07,16708798.51,0.341710796,0.329093648,0.329195555,0.33
2021-09-29T00:00:00+00:00,16627848.68,17443041.11,16787705.08,0.326942746,0.342971353,0.3300859,0.33
2021-09-28T00:00:00+00:00,16635000.36,18214223.89,17914498.34,0.315273441,0.345203541,0.339523018,0.33
2021-09-27T00:00:00+00:00,17291706.51,18169777.91,18732128.76,0.319072774,0.335275263,0.345651963,0.33
2021-09-26T00:00:00+00:00,18149926.95,18530176.16,17647154.8,0.334085092,0.341084326,0.324830582,0.33
2021-09-25T00:00:00+00:00,17682173.45,18496071.5,18247021.88,0.324889054,0.339843469,0.335267477,0.33
2021-09-24T00:00:00+00:00,17911579.42,18907912.52,19582133.37,0.317572044,0.335237015,0.347190941,0.33
2021-09-23T00:00:00+00:00,18660958,18574130.78,18453230.58,0.335096448,0.333537284,0.331366268,0.33
2021-09-22T00:00:00+00:00,18998796.43,17915481.19,17373745.52,0.349962944,0.330007986,0.320029069,0.33
2021-09-21T00:00:00+00:00,17216262.11,19082246.81,19239212.63,0.309992229,0.343590739,0.346417031,0.33
2021-09-20T00:00:00+00:00,18426721.36,20898651.26,21496852.18,0.302960331,0.343602217,0.353437452,0.33
2021-09-19T00:00:00+00:00,19743817.43,20725519.2,21233687.55,0.319981357,0.335891465,0.344127177,0.33
2021-09-18T00:00:00+00:00,19925293.68,19918505.08,20535804.1,0.33000041,0.329887978,0.340111613,0.33
2021-09-17T00:00:00+00:00,19460817.4,20333816.36,21202714.7,0.319043662,0.333355742,0.347600596,0.33
2021-09-16T00:00:00+00:00,20480981.21,21039476.77,20929269.56,0.327959497,0.336902619,0.335137884,0.33
2021-09-15T00:00:00+00:00,21041021.62,21214307.93,20278368.31,0.33647493,0.339246017,0.324279053,0.33
2021-09-14T00:00:00+00:00,20795642.45,20435552.61,20253424.45,0.338225114,0.33236853,0.329406356,0.33
2021-09-13T00:00:00+00:00,20063915.76,20962039.1,21120535.22,0.322848736,0.33730045,0.339850814,0.33
2021-09-12T00:00:00+00:00,20625550.45,20476457.19,20106531.48,0.336971781,0.334535957,0.328492262,0.33
2021-09-11T00:00:00+00:00,22069780.89,22223526.13,22443628.2,0.330698148,0.333001899,0.336299953,0.33
2021-09-10T00:00:00+00:00,21884380.74,23312727.42,24181653.29,0.315433431,0.336021095,0.348545474,0.33
2021-09-09T00:00:00+00:00,22725152.18,23109399.5,23971530.35,0.32554688,0.331051376,0.343401745,0.33
2021-09-08T00:00:00+00:00,22914270.27,24050271.51,23034114.74,0.327353001,0.343581901,0.329065098,0.33
2021-09-07T00:00:00+00:00,23010878.41,26359759.38,27156696.67,0.300688356,0.344448942,0.354862702,0.33
2021-09-06T00:00:00+00:00,26147261.03,26133094.75,26824020.72,0.330541269,0.330362186,0.339096544,0.33
2021-09-05T00:00:00+00:00,26428409.42,25962311.49,26398172.49,0.335433185,0.329517402,0.335049413,0.33
2021-09-04T00:00:00+00:00,25783839.26,26184809.83,26548177.67,0.32838616,0.333492971,0.338120869,0.33
2021-09-03T00:00:00+00:00,26042625.73,26260668.69,25477423.68,0.334821102,0.337624405,0.327554493,0.33
2021-09-02T00:00:00+00:00,25234374.52,29830750.98,26186816.27,0.310569495,0.36713893,0.322291575,0.33
2021-09-01T00:00:00+00:00,25632311.11,27708708.6,23320734.33,0.334355917,0.361441099,0.304202984,0.33
2021-08-31T00:00:00+00:00,24496874.98,26184887.26,23399484.87,0.330675791,0.35346175,0.315862459,0.33
2021-08-30T00:00:00+00:00,22928004.84,24581775.18,23188872.94,0.324306106,0.347697928,0.327995966,0.33
2021-08-29T00:00:00+00:00,22390814.13,22689771.76,22777979.48,0.329962975,0.334368574,0.33566845,0.33
2021-08-28T00:00:00+00:00,21095746.69,21619048.67,21804004.98,0.326970535,0.33508138,0.337948084,0.33
2021-08-27T00:00:00+00:00,17862712.7,17343979.89,17258798.57,0.340465939,0.330578815,0.328955246,0.33
2021-08-26T00:00:00+00:00,1167739.978,1209805.328,1210298.358,0.325471254,0.337195664,0.337333081,0.33
