date_time,mimatic,am3crv,mimatic_percent,am3crv_percent,ideal
2022-07-01T00:00:00+00:00,3709535.949085209722955034000000000000000000,1494993.851453059799145103000000,0.7127514091093411,0.28724859089065885,0.5
2022-06-30T00:00:00+00:00,3288632.297626251110209957000000000000000000,1268884.203355442216633150000000,0.7215842876088056,0.2784157123911945,0.5
2022-06-29T00:00:00+00:00,3023495.029599889187497584000000000000000000,1110013.328790302274894792000000,0.7314597594711044,0.2685402405288956,0.5
2022-06-28T00:00:00+00:00,2934602.435060398906190490000000000000000000,1150363.122065640544430489000000,0.7183909861715031,0.28160901382849696,0.5
2022-06-27T00:00:00+00:00,2937879.737263114333859856000000000000000000,1089475.159108708863975089000000,0.7294812135652116,0.27051878643478844,0.5
2022-06-26T00:00:00+00:00,2955813.318082549548058613000000000000000000,1069099.547253962970715989000000,0.7343794554010604,0.26562054459893963,0.5
2022-06-25T00:00:00+00:00,2644283.833271238126270988000000000000000000,1065265.170747732726827704000000,0.7128316219590006,0.28716837804099943,0.5
2022-06-24T00:00:00+00:00,2417962.980597278693171192000000000000000000,927111.504346802476583804000000,0.7228427921352248,0.27715720786477516,0.5
2022-06-23T00:00:00+00:00,2359356.611093169743462182000000000000000000,799351.976677485658330825000000,0.7469370932879724,0.2530629067120275,0.5
2022-06-22T00:00:00+00:00,2464185.350236730913089433000000000000000000,628796.068393082955254633000000,0.7967022806520323,0.20329771934796773,0.5
2022-06-21T00:00:00+00:00,2458194.410853772955499533000000000000000000,606427.532306787842686733000000,0.8021199536013973,0.19788004639860274,0.5
2022-06-20T00:00:00+00:00,2456065.898208397963599833000000000000000000,590531.572561795805496063000000,0.8061668539321322,0.1938331460678679,0.5
2022-06-19T00:00:00+00:00,3735737.588261070380340713000000000000000000,1128372.857813046546928903000000,0.7680207161570992,0.23197928384290084,0.5
2022-06-18T00:00:00+00:00,3612917.429706001474919152000000000000000000,1127646.723418594571575663000000,0.7621281588025043,0.2378718411974957,0.5
2022-06-17T00:00:00+00:00,3837946.220768878987849499000000000000000000,940325.079329191396482665000000,0.803208101785704,0.19679189821429602,0.5
2022-06-16T00:00:00+00:00,3955618.489418674278291299000000000000000000,880381.706347567129990924000000,0.8179525081247283,0.1820474918752717,0.5
2022-06-15T00:00:00+00:00,4001735.649091593394233499000000000000000000,1093985.328818614596841924000000,0.7853129452022576,0.21468705479774244,0.5
2022-06-14T00:00:00+00:00,8235206.171868135415138699000000000000000000,2294058.542694867862559528000000,0.782125475530883,0.21787452446911706,0.5
2022-06-13T00:00:00+00:00,8403804.660326490427718960000000000000000000,2452971.465044972505189518000000,0.7740607859351024,0.2259392140648976,0.5
2022-06-12T00:00:00+00:00,9132831.658967916219396570000000000000000000,2124631.554953408414132918000000,0.8112690652787544,0.18873093472124552,0.5
2022-06-11T00:00:00+00:00,9319939.106068490063379070000000000000000000,2022565.404184850243732618000000,0.8216826449258625,0.17831735507413743,0.5
2022-06-10T00:00:00+00:00,9444131.087945615594556328000000000000000000,1917886.508743332328074374000000,0.8312019416954405,0.16879805830455952,0.5
2022-06-09T00:00:00+00:00,9517083.758319529688945928000000000000000000,1953925.641966549207513927000000,0.8296640187638744,0.17033598123612553,0.5
2022-06-08T00:00:00+00:00,9584734.338161397298348028000000000000000000,2123106.502602608870902627000000,0.8186594324710632,0.18134056752893674,0.5
2022-06-07T00:00:00+00:00,9200708.098297870108185123000000000000000000,2483776.991546333983597227000000,0.7874294868410456,0.21257051315895442,0.5
2022-06-06T00:00:00+00:00,9299324.219856088824175595000000000000000000,2564434.449002061047627423000000,0.7838430028306637,0.21615699716933637,0.5
2022-06-05T00:00:00+00:00,9421307.561274012004820795000000000000000000,2572233.641741401459197323000000,0.7855317626211439,0.21446823737885615,0.5
2022-06-04T00:00:00+00:00,9465674.459937652335121889000000000000000000,2532498.475945522735814716000000,0.7889263232428056,0.21107367675719435,0.5
2022-06-03T00:00:00+00:00,9236508.798315592217936904000000000000000000,2764326.724728710645004072000000,0.769655477785644,0.23034452221435597,0.5
2022-06-02T00:00:00+00:00,9259831.364446727788614268000000000000000000,2752211.180233507218979893000000,0.7708790016355397,0.22912099836446026,0.5
2022-06-01T00:00:00+00:00,9476525.055690888925294229000000000000000000,2647431.949541115890074082000000,0.781636313259884,0.21836368674011597,0.5
2022-05-31T00:00:00+00:00,9380792.161651310058481028000000000000000000,2766902.862550167103006434000000,0.7722281587545825,0.22777184124541752,0.5
2022-05-30T00:00:00+00:00,8990534.584836742212311852000000000000000000,3139157.242865155329392634000000,0.7412005772730417,0.25879942272695833,0.5
2022-05-29T00:00:00+00:00,8923515.625775377144218779000000000000000000,3255321.811675157764206034000000,0.7327066866279962,0.2672933133720038,0.5
2022-05-28T00:00:00+00:00,8845450.519852418410813795000000000000000000,3333190.338654595146793634000000,0.7263085119776483,0.27369148802235166,0.5
2022-05-27T00:00:00+00:00,8852136.400055346465174926000000000000000000,3493988.000778478317313534000000,0.7169971816789321,0.2830028183210679,0.5
2022-05-26T00:00:00+00:00,8776337.376681934585523597000000000000000000,3664799.539881518498561356000000,0.7054288876925385,0.2945711123074615,0.5
2022-05-25T00:00:00+00:00,8427510.167826299439813387000000000000000000,4005444.156180618500356010000000,0.6778364939018182,0.3221635060981818,0.5
2022-05-24T00:00:00+00:00,8361191.891192032655288844000000000000000000,4068005.373130637735445697000000,0.6727057036251549,0.3272942963748451,0.5
2022-05-23T00:00:00+00:00,8503035.309487082924586244000000000000000000,4107716.721578102659062172000000,0.6742686945664145,0.32573130543358547,0.5
2022-05-22T00:00:00+00:00,8553912.462232920894619578000000000000000000,4062283.007753871324197028000000,0.6780104574776278,0.32198954252237216,0.5
2022-05-21T00:00:00+00:00,8305024.877523501379075710000000000000000000,3847841.063249880796591154000000,0.683379946590194,0.31662005340980603,0.5
2022-05-20T00:00:00+00:00,8311179.600991342125230418000000000000000000,3835439.135198510502090978000000,0.684238122682559,0.315761877317441,0.5
2022-05-19T00:00:00+00:00,7893842.940034995473749618000000000000000000,4290812.281101410731573957000000,0.6478511535018037,0.35214884649819633,0.5
2022-05-18T00:00:00+00:00,7807561.455773798625132903000000000000000000,4396232.989789147500158360000000,0.6397650739366944,0.3602349260633056,0.5
2022-05-17T00:00:00+00:00,7864705.728219846031543703000000000000000000,4344069.834632940414800340000000,0.6441846430652317,0.35581535693476823,0.5
2022-05-16T00:00:00+00:00,7730528.621950310331524803000000000000000000,4466459.448709012440026584000000,0.6338063608135043,0.3661936391864957,0.5
2022-05-15T00:00:00+00:00,7686149.549812055064436577000000000000000000,4592146.637613338701583831000000,0.6259947986662591,0.374005201333741,0.5
2022-05-14T00:00:00+00:00,7473595.609781463534869677000000000000000000,4949363.180610791086922471000000,0.6015954601380019,0.39840453986199814,0.5
2022-05-13T00:00:00+00:00,7645004.756941944968330777000000000000000000,4930202.495912191089688371000000,0.6079426448583417,0.3920573551416583,0.5
