date_time,dai,usdc,usdt,dai_percent,usdc_percent,usdt_percent,ideal
2022-08-10T00:00:00+00:00,13162449.319792039562206927000000000000000000,17019030.223298000000000000000000,9011521.175900000000000000000000,0.33583673304745165,0.43423646852974523,0.2299267984228031,0.33
2022-08-09T00:00:00+00:00,13121564.844359832075529995000000000000000000,15664510.671009000000000000000000,9412022.726349000000000000000000,0.34351356345874806,0.4100861402021605,0.2464002963390914,0.33
2022-08-08T00:00:00+00:00,13284510.265358662176505117000000000000000000,15994785.481641000000000000000000,9488938.165446000000000000000000,0.3426648295447364,0.4125745195864142,0.2447606508688494,0.33
2022-08-07T00:00:00+00:00,13146865.636107662739353956000000000000000000,16457188.300533000000000000000000,9479841.070019000000000000000000,0.3363755233163817,0.4210733934713721,0.24255108321224617,0.33
2022-08-06T00:00:00+00:00,12872541.407505796770148013000000000000000000,16498052.691955000000000000000000,9484394.256609000000000000000000,0.33129700849581883,0.4246057813932591,0.24409721011092209,0.33
2022-08-05T00:00:00+00:00,12918547.831363778689525439000000000000000000,16890564.543864000000000000000000,9478233.845695000000000000000000,0.32882210365443076,0.429923783828107,0.24125411251746226,0.33
2022-08-04T00:00:00+00:00,12806992.174245025394086765000000000000000000,16487550.123081000000000000000000,9164957.720433000000000000000000,0.33299944534721665,0.4286990240504355,0.23830153060234785,0.33
2022-08-03T00:00:00+00:00,15141360.716259094650443273000000000000000000,20077565.472018000000000000000000,11521672.823405000000000000000000,0.323944515826054,0.4295530202126832,0.24650246396126277,0.33
2022-08-02T00:00:00+00:00,15051850.478827943781740489000000000000000000,20135919.131378000000000000000000,11856372.312499000000000000000000,0.3199516425139314,0.42802181756151425,0.25202653992455437,0.33
2022-08-01T00:00:00+00:00,14830870.609549840821600052000000000000000000,21338535.943637000000000000000000,11679537.993695000000000000000000,0.3099518860864052,0.4459562514013188,0.244091862512276,0.33
2022-07-31T00:00:00+00:00,14705975.936616089623432638000000000000000000,21673439.206855000000000000000000,11727234.930110000000000000000000,0.30569528150729053,0.4505289637441931,0.24377575474851634,0.33
2022-07-30T00:00:00+00:00,14610881.066108058606966233000000000000000000,21760776.472847000000000000000000,12052833.053445000000000000000000,0.30172503391086064,0.44937543393099166,0.24889953215814772,0.33
2022-07-29T00:00:00+00:00,13769850.406628054561232502000000000000000000,21496891.921258000000000000000000,13206029.712992000000000000000000,0.28407392081921096,0.4434838573525203,0.2724422218282687,0.33
2022-07-28T00:00:00+00:00,13141618.137620410312139117000000000000000000,21450491.369630000000000000000000,14317737.111121000000000000000000,0.2686906430142879,0.43857204331474664,0.29273731367096545,0.33
2022-07-27T00:00:00+00:00,13274492.119753517982783302000000000000000000,19497386.406692000000000000000000,15474730.505218000000000000000000,0.27513834414853217,0.40411931113948674,0.3207423447119811,0.33
2022-07-26T00:00:00+00:00,13076892.139553270090178364000000000000000000,19146967.646789000000000000000000,15669962.764100000000000000000000,0.27303922391620655,0.3997794835988131,0.32718129248498035,0.33
2022-07-25T00:00:00+00:00,12977717.347300290882180485000000000000000000,19191429.924540000000000000000000,16121157.009041000000000000000000,0.26874374764373404,0.3974178711509614,0.33383838120530457,0.33
2022-07-24T00:00:00+00:00,12808720.434863086012572083000000000000000000,19707841.953932000000000000000000,16296125.203318000000000000000000,0.2624055561516071,0.4037442502370285,0.3338501936113644,0.33
2022-07-23T00:00:00+00:00,12452705.621107007661459459000000000000000000,19862869.540373000000000000000000,16588528.725381000000000000000000,0.25463518664846974,0.40615956456998953,0.3392052487815407,0.33
2022-07-22T00:00:00+00:00,12341010.682487926237448481000000000000000000,19451086.134137000000000000000000,16878468.090821000000000000000000,0.2535621007472613,0.39964783994445174,0.3467900593082869,0.33
2022-07-21T00:00:00+00:00,11769889.738397948911290650000000000000000000,18613747.991042000000000000000000,18654700.178214000000000000000000,0.24001404290174552,0.3795754257840935,0.38041053131416097,0.33
2022-07-20T00:00:00+00:00,11442357.753896986838742228000000000000000000,17397906.192232000000000000000000,19738526.847186000000000000000000,0.2355422514030874,0.35813790150219543,0.4063198470947172,0.33
2022-07-19T00:00:00+00:00,11075609.819104339843438860000000000000000000,14999113.785199000000000000000000,22056854.391117000000000000000000,0.23011108881903208,0.3116273018646126,0.4582616093163553,0.33
2022-07-18T00:00:00+00:00,10680101.404148424800098562000000000000000000,12860944.203498000000000000000000,24550051.702494000000000000000000,0.22208063449399465,0.26742879499208594,0.5104905705139194,0.33
2022-07-17T00:00:00+00:00,9664198.547135552962553298000000000000000000,10584160.241624000000000000000000,25757654.616005000000000000000000,0.2100638119219148,0.23006036512017938,0.5598758229579058,0.33
2022-07-16T00:00:00+00:00,9547052.507851881441619220000000000000000000,10228562.705548000000000000000000,26379764.008641000000000000000000,0.20684593364347909,0.2216114974668757,0.5715425688896452,0.33
2022-07-15T00:00:00+00:00,9351432.997167515418854022000000000000000000,9503536.573690000000000000000000,26993175.393169000000000000000000,0.20396535136819297,0.20728290274659286,0.5887517458852142,0.33
2022-07-14T00:00:00+00:00,9170432.240111417138826364000000000000000000,9072935.635075000000000000000000,28454015.029577000000000000000000,0.1963800039675452,0.19429216522858941,0.6093278308038654,0.33
2022-07-13T00:00:00+00:00,9311092.464257517386888349000000000000000000,8486777.343109000000000000000000,29067585.421176000000000000000000,0.1986770942232686,0.18108812347437284,0.6202347823023585,0.33
2022-07-12T00:00:00+00:00,9015657.546272675198421358000000000000000000,8312878.436632000000000000000000,29112731.526320000000000000000000,0.19413030758649916,0.17899766484583576,0.6268720275676651,0.33
2022-07-11T00:00:00+00:00,8825542.840203913790188175000000000000000000,8706290.124525000000000000000000,29105115.918228000000000000000000,0.18923928454996194,0.1866822408638881,0.62407847458615,0.33
2022-07-10T00:00:00+00:00,8948083.966330095024946902000000000000000000,9561069.731648000000000000000000,28788924.984637000000000000000000,0.18918493553141003,0.20214499188869317,0.6086700725798968,0.33
2022-07-09T00:00:00+00:00,8725947.985780013293706823000000000000000000,9459541.383222000000000000000000,29294119.423861000000000000000000,0.18378306409069803,0.1992337684265825,0.6169831674827194,0.33
2022-07-08T00:00:00+00:00,8604571.097015161841911410000000000000000000,9051804.934877000000000000000000,29895822.647423000000000000000000,0.18095001568787783,0.1903551294425102,0.628694854869612,0.33
2022-07-07T00:00:00+00:00,7944089.889691234198760022000000000000000000,8876141.867533000000000000000000,31196747.946304000000000000000000,0.16544334813935646,0.1848542311977359,0.6497024206629076,0.33
2022-07-06T00:00:00+00:00,8035457.218832924560284658000000000000000000,8299777.937936000000000000000000,31467401.551667000000000000000000,0.1680965271402043,0.17362594428753142,0.6582775285722643,0.33
2022-07-05T00:00:00+00:00,7521545.490937313486605607000000000000000000,7697813.175558000000000000000000,31750686.587003000000000000000000,0.16013494239452775,0.16388771043359107,0.6759773471718812,0.33
2022-07-04T00:00:00+00:00,7597511.920525332389054781000000000000000000,7784105.212990000000000000000000,32150965.196970000000000000000000,0.15983797950848166,0.16376356661770536,0.6763984538738129,0.33
2022-07-03T00:00:00+00:00,7321563.010751219922584877000000000000000000,7228862.500506000000000000000000,32306261.931425000000000000000000,0.15625438780125836,0.1542760040250126,0.689469608173729,0.33
2022-07-02T00:00:00+00:00,7245225.375198879790456500000000000000000000,7109972.408749000000000000000000,32339864.424302000000000000000000,0.1551604180948885,0.15226390270217569,0.6925756792029358,0.33
2022-07-01T00:00:00+00:00,7250595.927277781640461674000000000000000000,7158223.809515000000000000000000,32263248.805313000000000000000000,0.15535193004648096,0.15337275662117097,0.691275313332348,0.33
2022-06-30T00:00:00+00:00,7019703.356950186550219528000000000000000000,6826322.671959000000000000000000,32941417.937801000000000000000000,0.15003391426863985,0.14590073945514118,0.704065346276219,0.33
2022-06-29T00:00:00+00:00,7201439.973755908756734349000000000000000000,6603801.801537000000000000000000,33436799.950920000000000000000000,0.15243710285620635,0.1397865452092175,0.7077763519345762,0.33
2022-06-28T00:00:00+00:00,8049069.705275766079607555000000000000000000,7189944.735765000000000000000000,32443914.029340000000000000000000,0.1688040135847699,0.15078655960132947,0.6804094268139006,0.33
2022-06-27T00:00:00+00:00,8187111.700755987558141770000000000000000000,8462328.416923000000000000000000,31844951.959571000000000000000000,0.1688259477036888,0.17450117538215112,0.6566728769141601,0.33
2022-06-26T00:00:00+00:00,8370216.492775723670471680000000000000000000,9275389.767845000000000000000000,30864083.818815000000000000000000,0.17254730918852096,0.19120694757390405,0.636245743237575,0.33
2022-06-25T00:00:00+00:00,8106464.902096758861030631000000000000000000,9381735.333176000000000000000000,31410052.719328000000000000000000,0.16578230125364907,0.1918623829339344,0.6423553158124166,0.33
2022-06-24T00:00:00+00:00,8017587.194412264341166640000000000000000000,8516219.189178000000000000000000,32806183.235529000000000000000000,0.16249673452110833,0.1726027762656432,0.6649004892132485,0.33
2022-06-23T00:00:00+00:00,7799640.508400106520801080000000000000000000,8157474.841728000000000000000000,32856872.045102000000000000000000,0.15978290085686084,0.16711347048295247,0.6731036286601867,0.33
2022-06-22T00:00:00+00:00,7455927.145917803059003282000000000000000000,7100933.581619000000000000000000,33583288.396247000000000000000000,0.15487960219537786,0.14750543383985407,0.6976149639647681,0.33
2022-06-21T00:00:00+00:00,7148871.337698122464100271000000000000000000,7379796.391457000000000000000000,34074850.792911000000000000000000,0.1470854694285665,0.1518366697692175,0.701077860802216,0.33
2022-06-20T00:00:00+00:00,6904670.204442513489886600000000000000000000,7106887.168813000000000000000000,34441386.905502000000000000000000,0.14250259312868263,0.14667606426404028,0.710821342607277,0.33
2022-06-19T00:00:00+00:00,7278957.192353531023970140000000000000000000,6833168.718973000000000000000000,35283102.073852000000000000000000,0.1473615466364007,0.13833661666716776,0.7143018366964315,0.33
2022-06-18T00:00:00+00:00,6860613.008003659180408519000000000000000000,5724752.888400000000000000000000,36633292.211485000000000000000000,0.1393904927876133,0.11631265679472982,0.7442968504176569,0.33
2022-06-17T00:00:00+00:00,8798934.722244837219699235000000000000000000,6602154.654300000000000000000000,35176042.857682000000000000000000,0.17397061346808376,0.13053635828391538,0.6954930282480009,0.33
2022-06-16T00:00:00+00:00,9822094.030126354033987845000000000000000000,6698606.333672000000000000000000,35729816.652802000000000000000000,0.18798080078338375,0.1282017234689526,0.6838174757476636,0.33
2022-06-15T00:00:00+00:00,11159667.449025619290229593000000000000000000,6374523.129179000000000000000000,35443245.320463000000000000000000,0.2106494446120652,0.12032524830706877,0.669025307080866,0.33
