time,wbtc,renbtc,wbtc_p,renbtc_p,ideal
2022-06-15T00:00:00+00:00,1059.6594662600000000000000000000,2679.4808949500000000000000000000,0.28339654677127185,0.7166034532287282,0.50
2022-06-14T00:00:00+00:00,943.9713723700000000000000000000,2724.7200392000000000000000000000,0.25730465347752746,0.7426953465224725,0.50
2022-06-13T00:00:00+00:00,1292.9162320000000000000000000000,2437.4805001900000000000000000000,0.3465894715281313,0.6534105284718688,0.50
2022-06-12T00:00:00+00:00,1258.6029735200000000000000000000,2532.4808120800000000000000000000,0.33199028159194477,0.6680097184080552,0.50
2022-06-11T00:00:00+00:00,1428.6402437300000000000000000000,2392.1192616600000000000000000000,0.3739152494980636,0.6260847505019363,0.50
2022-06-10T00:00:00+00:00,1537.8453506500000000000000000000,2286.3999672300000000000000000000,0.4021304134072959,0.5978695865927042,0.50
2022-06-09T00:00:00+00:00,1538.2814554600000000000000000000,2285.9581710200000000000000000000,0.40224504887417384,0.5977549511258261,0.50
2022-06-08T00:00:00+00:00,1542.2453314000000000000000000000,2281.9910150200000000000000000000,0.4032819082543759,0.5967180917456242,0.50
2022-06-07T00:00:00+00:00,1549.7312727000000000000000000000,2274.6661942300000000000000000000,0.40522233530920954,0.5947776646907905,0.50
2022-06-06T00:00:00+00:00,1529.2990203400000000000000000000,2295.0833584900000000000000000000,0.3998813060130931,0.600118693986907,0.50
2022-06-05T00:00:00+00:00,1526.9871808000000000000000000000,2297.3815242100000000000000000000,0.39927823350285657,0.6007217664971434,0.50
2022-06-04T00:00:00+00:00,1444.1976134600000000000000000000,2381.7820810900000000000000000000,0.37747132205568645,0.6225286779443135,0.50
2022-06-03T00:00:00+00:00,1465.0469035200000000000000000000,2401.4148429500000000000000000000,0.3789115215888422,0.6210884784111578,0.50
2022-06-02T00:00:00+00:00,1706.3769284000000000000000000000,2203.4532833400000000000000000000,0.4364324883664469,0.5635675116335531,0.50
2022-06-01T00:00:00+00:00,1701.2087633300000000000000000000,2208.6138324000000000000000000000,0.43511149717839526,0.5648885028216047,0.50
2022-05-31T00:00:00+00:00,1866.1809401600000000000000000000,2055.9104481400000000000000000000,0.47581271199518926,0.5241872880048107,0.50
2022-05-30T00:00:00+00:00,1867.6732574800000000000000000000,2054.4163316400000000000000000000,0.4761934206350065,0.5238065793649935,0.50
2022-05-29T00:00:00+00:00,1776.4342123100000000000000000000,2147.6827475400000000000000000000,0.4526965507108393,0.5473034492891607,0.50
2022-05-28T00:00:00+00:00,1787.5067670100000000000000000000,2137.6053486100000000000000000000,0.4554027284715281,0.5445972715284719,0.50
2022-05-27T00:00:00+00:00,1821.3914190600000000000000000000,2103.7016075700000000000000000000,0.4640377710038142,0.5359622289961857,0.50
2022-05-26T00:00:00+00:00,1698.1346101900000000000000000000,2077.4002046700000000000000000000,0.44977326218960273,0.5502267378103972,0.50
2022-05-25T00:00:00+00:00,1860.9966921100000000000000000000,1954.5036508800000000000000000000,0.4877464355439261,0.5122535644560738,0.50
2022-05-24T00:00:00+00:00,1866.0283459200000000000000000000,1951.6190062800000000000000000000,0.48879013009010946,0.5112098699098905,0.50
2022-05-23T00:00:00+00:00,1884.5454189000000000000000000000,1934.9212724300000000000000000000,0.49340538122189276,0.5065946187781073,0.50
2022-05-22T00:00:00+00:00,1863.2977924800000000000000000000,1962.2172823600000000000000000000,0.48707108873644456,0.5129289112635554,0.50
2022-05-21T00:00:00+00:00,1875.4444866000000000000000000000,1950.1120845600000000000000000000,0.49024094970612875,0.5097590502938713,0.50
2022-05-20T00:00:00+00:00,1858.9872827500000000000000000000,1975.9011143800000000000000000000,0.4847565535782609,0.515243446421739,0.50
2022-05-19T00:00:00+00:00,1852.2435948900000000000000000000,1996.1168918900000000000000000000,0.48130719594821775,0.5186928040517823,0.50
2022-05-18T00:00:00+00:00,1895.3984500400000000000000000000,2013.4197762000000000000000000000,0.4849031958856874,0.5150968041143126,0.50
2022-05-17T00:00:00+00:00,2061.4525523100000000000000000000,1997.8778409000000000000000000000,0.5078306894551304,0.49216931054486956,0.50
2022-05-16T00:00:00+00:00,1702.2894010800000000000000000000,2283.5752434500000000000000000000,0.4270815877845065,0.5729184122154934,0.50
2022-05-15T00:00:00+00:00,2039.5396374400000000000000000000,2361.7192243000000000000000000000,0.46339915499396134,0.5366008450060387,0.50
2022-05-14T00:00:00+00:00,1940.9559488400000000000000000000,2464.5126165700000000000000000000,0.4405787761328318,0.5594212238671682,0.50
2022-05-13T00:00:00+00:00,1803.4425489700000000000000000000,2609.1581816300000000000000000000,0.4087028623423126,0.5912971376576873,0.50
2022-05-12T00:00:00+00:00,1934.6645563800000000000000000000,2929.6368796400000000000000000000,0.3977271108352516,0.6022728891647484,0.50
2022-05-11T00:00:00+00:00,1978.4362340600000000000000000000,2988.0956425700000000000000000000,0.398353676812088,0.601646323187912,0.50
2022-05-10T00:00:00+00:00,2030.6911838200000000000000000000,2948.9000792700000000000000000000,0.40780278471287407,0.5921972152871259,0.50
2022-05-09T00:00:00+00:00,1995.2958022900000000000000000000,3401.7166373100000000000000000000,0.3697037619646253,0.6302962380353747,0.50
2022-05-08T00:00:00+00:00,1989.6827088900000000000000000000,3405.8342984200000000000000000000,0.3687659043969876,0.6312340956030125,0.50
2022-05-07T00:00:00+00:00,2351.2803751100000000000000000000,3131.1789051100000000000000000000,0.42887329479912667,0.5711267052008733,0.50
2022-05-06T00:00:00+00:00,2311.6781684400000000000000000000,3170.8420993400000000000000000000,0.4216451660061172,0.5783548339938829,0.50
2022-05-05T00:00:00+00:00,2121.8722531400000000000000000000,3416.6621195900000000000000000000,0.3831107853347324,0.6168892146652676,0.50
2022-05-04T00:00:00+00:00,2260.5698966400000000000000000000,3477.8708127200000000000000000000,0.3939345217861662,0.6060654782138338,0.50
2022-05-03T00:00:00+00:00,1969.3377639000000000000000000000,3809.7444699600000000000000000000,0.3407699846113157,0.6592300153886843,0.50
2022-05-02T00:00:00+00:00,1854.7473356400000000000000000000,3918.7976002600000000000000000000,0.3212493115117455,0.6787506884882545,0.50
2022-05-01T00:00:00+00:00,1363.2314475900000000000000000000,4394.5718652600000000000000000000,0.23676242023543995,0.7632375797645601,0.50
2022-04-30T00:00:00+00:00,1325.8582029300000000000000000000,4431.9473805300000000000000000000,0.23027144347122272,0.7697285565287773,0.50
2022-04-29T00:00:00+00:00,1421.0519927600000000000000000000,4337.5882825500000000000000000000,0.24676866843944367,0.7532313315605563,0.50
2022-04-28T00:00:00+00:00,1358.6977973100000000000000000000,4400.0376457000000000000000000000,0.23593683209726163,0.7640631679027383,0.50
2022-04-27T00:00:00+00:00,1483.7490206300000000000000000000,4430.1490361300000000000000000000,0.25089188321972694,0.7491081167802731,0.50
2022-04-26T00:00:00+00:00,1328.1540845400000000000000000000,4571.4602771700000000000000000000,0.22512557653938506,0.774874423460615,0.50
2022-04-25T00:00:00+00:00,1385.5350345300000000000000000000,4677.1923791000000000000000000000,0.22853328873323436,0.7714667112667656,0.50
2022-04-24T00:00:00+00:00,1405.9920893800000000000000000000,4656.6108847500000000000000000000,0.23191228180033738,0.7680877181996626,0.50
2022-04-23T00:00:00+00:00,1414.1207497500000000000000000000,4648.4608374300000000000000000000,0.2332538918305553,0.7667461081694447,0.50
2022-04-22T00:00:00+00:00,1416.2647451600000000000000000000,4647.4026298500000000000000000000,0.23356570497201198,0.766434295027988,0.50
2022-04-21T00:00:00+00:00,1974.0128642700000000000000000000,4762.0136360500000000000000000000,0.29305301340133133,0.7069469865986686,0.50
2022-04-20T00:00:00+00:00,1916.5774776000000000000000000000,4819.4093142400000000000000000000,0.28452809318476535,0.7154719068152346,0.50
2022-04-19T00:00:00+00:00,2024.2970530400000000000000000000,4917.3779599500000000000000000000,0.29161507118266417,0.7083849288173358,0.50
2022-04-18T00:00:00+00:00,1918.5938007200000000000000000000,5023.1390921400000000000000000000,0.27638542570449404,0.7236145742955059,0.50
2022-04-17T00:00:00+00:00,1736.3845316700000000000000000000,5205.6244452500000000000000000000,0.250127093964144,0.749872906035856,0.50
2022-04-16T00:00:00+00:00,1692.1134887300000000000000000000,5249.8319185600000000000000000000,0.2437520593223115,0.7562479406776885,0.50
2022-04-15T00:00:00+00:00,1735.8150741100000000000000000000,5205.8176212300000000000000000000,0.25005861737329793,0.7499413826267021,0.50
2022-04-14T00:00:00+00:00,1911.9671328600000000000000000000,5029.6662391700000000000000000000,0.2754347615885204,0.7245652384114796,0.50
2022-04-13T00:00:00+00:00,1989.2281739500000000000000000000,4953.7205662500000000000000000000,0.28651056609885006,0.7134894339011499,0.50
2022-04-12T00:00:00+00:00,2277.2656858600000000000000000000,4665.6834534600000000000000000000,0.32799688434460256,0.6720031156553974,0.50
2022-04-11T00:00:00+00:00,1412.6632753800000000000000000000,4918.1622706600000000000000000000,0.22314045223748682,0.7768595477625132,0.50
2022-04-10T00:00:00+00:00,1764.7693855900000000000000000000,4637.2293025800000000000000000000,0.2756591295232608,0.7243408704767391,0.50
2022-04-09T00:00:00+00:00,1826.4764519100000000000000000000,4575.8072403100000000000000000000,0.28528514819321715,0.7147148518067828,0.50
