time,usdc,dai,usdt,usdc_p,dai_p,usdt_p,ideal
2022-07-24T00:00:00+00:00,345700090.196233000000000000000000,349152090.457848444955036564000000000000000000,326371092.662255000000000000000000,0.3385156794102441,0.34189593948834174,0.3195883811014142,0.33
2022-07-23T00:00:00+00:00,346280687.412304000000000000000000,345998411.983516285413306705000000000000000000,326015396.415262000000000000000000,0.340059470847368,0.3397822667281776,0.32015826242445444,0.33
2022-07-22T00:00:00+00:00,331575400.629914000000000000000000,335948015.367831390368206411000000000000000000,342753186.970561000000000000000000,0.32820259288961867,0.33253072909020986,0.33926667802017146,0.33
2022-07-21T00:00:00+00:00,302035594.938435000000000000000000,319382878.682618861518807450000000000000000000,381957950.907243000000000000000000,0.3010192262394711,0.31830813528707913,0.3806726384734498,0.33
2022-07-20T00:00:00+00:00,331588064.817986000000000000000000,330542917.258665974753978450000000000000000000,346222268.465942000000000000000000,0.3288411721185594,0.3278046826157412,0.3433541452656994,0.33
2022-07-19T00:00:00+00:00,314698400.319039000000000000000000,306827361.090863794632248892000000000000000000,368014165.454156000000000000000000,0.31802496470894975,0.3100707235363684,0.37190431175468186,0.33
2022-07-18T00:00:00+00:00,272042227.628232000000000000000000,276520713.145834529949479192000000000000000000,430804605.611363000000000000000000,0.2777733738801775,0.2823462081895554,0.4398804179302671,0.33
2022-07-17T00:00:00+00:00,280441519.432089000000000000000000,259314607.545730357654351692000000000000000000,434626708.506384000000000000000000,0.2878145111133123,0.2661321588417229,0.4460533300449648,0.33
2022-07-16T00:00:00+00:00,257620080.792551000000000000000000,246636081.109311554217129583000000000000000000,468563587.560148000000000000000000,0.2648178975961582,0.25352700872459305,0.48165509367924875,0.33
2022-07-15T00:00:00+00:00,227996886.399570000000000000000000,228052671.695250046134055079000000000000000000,513741535.683468000000000000000000,0.23509896911024247,0.23515649211291587,0.5297445387768417,0.33
2022-07-14T00:00:00+00:00,196392571.989068000000000000000000,200882250.967720628359037879000000000000000000,570983010.792760000000000000000000,0.20283086296192804,0.20746772601860633,0.5897014110194656,0.33
2022-07-13T00:00:00+00:00,190773348.212163000000000000000000,186642341.875750320524695188000000000000000000,606468635.694507000000000000000000,0.1938981475901175,0.18969947684381047,0.616402375566072,0.33
2022-07-12T00:00:00+00:00,193690621.507197000000000000000000,195105304.225288674801366689000000000000000000,597594214.142658000000000000000000,0.19636309577436994,0.1977972977811649,0.6058396064444652,0.33
2022-07-11T00:00:00+00:00,198936923.597456000000000000000000,199666343.792817526564517835000000000000000000,589164350.180276000000000000000000,0.201400531925463,0.20213898516323522,0.5964604829113017,0.33
2022-07-10T00:00:00+00:00,205337293.948383000000000000000000,209219127.127988068143732535000000000000000000,568400524.692141000000000000000000,0.20889754615635042,0.21284668471864027,0.5782557691250093,0.33
2022-07-09T00:00:00+00:00,218525735.468245000000000000000000,215962181.978947008382073376000000000000000000,553476184.713541000000000000000000,0.22118793080671345,0.21859314676173514,0.5602189224315514,0.33
2022-07-08T00:00:00+00:00,209771135.250263000000000000000000,207439333.123785000289332376000000000000000000,565863312.581397000000000000000000,0.21338290097248588,0.21101095069606643,0.5756061483314477,0.33
2022-07-07T00:00:00+00:00,199530379.751476000000000000000000,198934106.864666248636601412000000000000000000,583775142.788007000000000000000000,0.20313818927517316,0.20253113487728505,0.5943306758475417,0.33
2022-07-06T00:00:00+00:00,186500093.105479000000000000000000,184929948.319075555289969356000000000000000000,628847823.055114000000000000000000,0.1864482857495741,0.18487857712943961,0.6286731371209863,0.33
2022-07-05T00:00:00+00:00,177966595.119152000000000000000000,177676405.035506058624241614000000000000000000,630352399.130254000000000000000000,0.18049434637141445,0.18020003456848271,0.6393056190601029,0.33
2022-07-04T00:00:00+00:00,172019370.691330000000000000000000,177433296.299408299650289114000000000000000000,639936268.346616000000000000000000,0.17386425554948837,0.1793362447892228,0.6467994996612888,0.33
2022-07-03T00:00:00+00:00,180678554.922165000000000000000000,178890336.085225332480867966000000000000000000,661401830.498583000000000000000000,0.17696742043264158,0.17521593158063808,0.6478166479867203,0.33
2022-07-02T00:00:00+00:00,181772190.223060000000000000000000,175940064.828207834042502951000000000000000000,666558981.534619000000000000000000,0.17746489770516766,0.17177097095360538,0.6507641313412269,0.33
2022-07-01T00:00:00+00:00,183676605.761442000000000000000000,177657562.570839012668344116000000000000000000,674086377.184832000000000000000000,0.17739324041489793,0.17158010176639166,0.6510266578187104,0.33
2022-06-30T00:00:00+00:00,178644432.102316000000000000000000,174158840.253466523311872081000000000000000000,690050087.796221000000000000000000,0.17130350145899445,0.16700223339941256,0.661694265141593,0.33
2022-06-29T00:00:00+00:00,195249595.727294000000000000000000,188418025.817241614068707181000000000000000000,671526997.467395000000000000000000,0.18503657259939685,0.1785623452038389,0.6364010821967643,0.33
2022-06-28T00:00:00+00:00,183800389.544455000000000000000000,181414349.634374369539454678000000000000000000,702697618.412513000000000000000000,0.17211186689422114,0.16987756377644253,0.6580105693293363,0.33
2022-06-27T00:00:00+00:00,198466233.339054000000000000000000,208612737.782079450294414393000000000000000000,652393796.727904000000000000000000,0.18732546919727258,0.1969024066617674,0.61577212414096,0.33
2022-06-26T00:00:00+00:00,224574243.627943000000000000000000,218870711.147794869433453954000000000000000000,609471986.445607000000000000000000,0.2132877103937991,0.20787082302419116,0.5788414665820097,0.33
2022-06-25T00:00:00+00:00,212612944.906733000000000000000000,216314207.796392818428448054000000000000000000,612508762.642407000000000000000000,0.20415365148626666,0.20770765114685238,0.588138697366881,0.33
2022-06-24T00:00:00+00:00,212921859.353676000000000000000000,212473972.012025524831382121000000000000000000,611570382.018447000000000000000000,0.20533153019402975,0.20489960933116116,0.5897688604748091,0.33
2022-06-23T00:00:00+00:00,197909802.040014000000000000000000,194552121.724709156930361982000000000000000000,641201628.883627000000000000000000,0.19146442914906803,0.1882160991613248,0.6203194716896071,0.33
2022-06-22T00:00:00+00:00,187354687.319373000000000000000000,184075953.226281728808456982000000000000000000,665472260.036919000000000000000000,0.18068681957983684,0.17752477413541853,0.6417884062847447,0.33
2022-06-21T00:00:00+00:00,188531425.134984000000000000000000,187786456.669359920591059103000000000000000000,664724409.985566000000000000000000,0.18109871868013508,0.18038312002338577,0.6385181612964791,0.33
2022-06-20T00:00:00+00:00,179530810.114394000000000000000000,182041181.172933009002170510000000000000000000,678179120.454646000000000000000000,0.17266710089264783,0.17508149702090317,0.652251402086449,0.33
2022-06-19T00:00:00+00:00,179549331.350544000000000000000000,177822352.326749461246815575000000000000000000,695054077.164770000000000000000000,0.1706052227445322,0.16896427182138798,0.6604305054340799,0.33
2022-06-18T00:00:00+00:00,179887218.201742000000000000000000,182718006.133303819981615575000000000000000000,702477247.538035000000000000000000,0.16889510714169187,0.17155291816226337,0.6595519746960448,0.33
2022-06-17T00:00:00+00:00,184281995.453706000000000000000000,184376552.126074017849584597000000000000000000,720596315.975710000000000000000000,0.1691817054203294,0.16926851400437315,0.6615497805752975,0.33
2022-06-16T00:00:00+00:00,195272280.369838000000000000000000,197270253.145202529164582397000000000000000000,760266570.124827000000000000000000,0.16938821852923205,0.1711213526353526,0.6594904288354153,0.33
2022-06-15T00:00:00+00:00,207619267.396379000000000000000000,207857801.528992826852587229000000000000000000,738183429.714611000000000000000000,0.1799656550962223,0.18017241794620723,0.6398619269575705,0.33
2022-06-14T00:00:00+00:00,209381560.196972000000000000000000,211531636.678182228627962984000000000000000000,802595558.354908000000000000000000,0.17113204895505713,0.17288935267031,0.6559785983746329,0.33
2022-06-13T00:00:00+00:00,242458103.382075000000000000000000,241223657.893615958254267784000000000000000000,995555675.898122000000000000000000,0.16390749536822719,0.16307298059903805,0.6730195240327348,0.33
2022-06-12T00:00:00+00:00,295743700.318198000000000000000000,282835923.362486678881893719000000000000000000,1083253307.751279000000000000000000,0.17796235393130788,0.17019516102546686,0.6518424850432253,0.33
2022-06-11T00:00:00+00:00,305812149.766644000000000000000000,297848487.518637551875901011000000000000000000,1068154776.216891000000000000000000,0.18292219780772262,0.17815871603593783,0.6389190861563395,0.33
2022-06-10T00:00:00+00:00,325007585.752005000000000000000000,328543752.872180340952215911000000000000000000,1016337730.160249000000000000000000,0.1946282491618371,0.19674585516709672,0.6086258956710662,0.33
2022-06-09T00:00:00+00:00,339889589.243616000000000000000000,343132734.742828605483098411000000000000000000,977767196.854460000000000000000000,0.20465542742076087,0.20660820076049782,0.5887363718187413,0.33
2022-06-08T00:00:00+00:00,332039302.499651000000000000000000,354007120.146952218849655011000000000000000000,969259058.690079000000000000000000,0.20059095208911207,0.21386210831676009,0.5855469395941278,0.33
2022-06-07T00:00:00+00:00,346354420.636732000000000000000000,334960895.741144250399910387000000000000000000,970825863.154014000000000000000000,0.2096397238490638,0.20274350636066735,0.5876167697902689,0.33
2022-06-06T00:00:00+00:00,333784721.113767000000000000000000,322227173.428021952691528576000000000000000000,988329719.563670000000000000000000,0.2029898886280694,0.19596121065349142,0.6010489007184392,0.33
2022-06-05T00:00:00+00:00,337750516.972883000000000000000000,316033328.746455445807535732000000000000000000,966933451.902031000000000000000000,0.20839570076075536,0.19499596210287803,0.5966083371363666,0.33
2022-06-04T00:00:00+00:00,311538940.451522000000000000000000,305727390.368538453656740132000000000000000000,989693015.025334000000000000000000,0.19386858868394494,0.19025210012870636,0.6158793111873487,0.33
2022-06-03T00:00:00+00:00,310657067.423796000000000000000000,317039321.120176335089200535000000000000000000,983670678.217735000000000000000000,0.1927909995381187,0.19675176914054485,0.6104572313213364,0.33
2022-06-02T00:00:00+00:00,310857539.289354000000000000000000,305497415.729605494840051535000000000000000000,977327853.663244000000000000000000,0.1950560912095163,0.19169273463031047,0.6132511741601733,0.33
2022-06-01T00:00:00+00:00,298541941.115521000000000000000000,294266399.486874723764607835000000000000000000,1004848533.536775000000000000000000,0.18686236447133092,0.18418623188125274,0.6289514036474163,0.33
2022-05-31T00:00:00+00:00,275413704.801044000000000000000000,270432196.069494499258215683000000000000000000,969664855.502933000000000000000000,0.18172995714005546,0.17844294072621622,0.6398271021337283,0.33
2022-05-30T00:00:00+00:00,261283453.987690000000000000000000,260074453.023692522620361454000000000000000000,967732597.789334000000000000000000,0.17546512662953104,0.17465322099981964,0.6498816523706493,0.33
2022-05-29T00:00:00+00:00,222936750.772763000000000000000000,220157854.024202163493213954000000000000000000,1032567763.448472000000000000000000,0.15107571729828337,0.14919256515700804,0.6997317175447086,0.33
2022-05-28T00:00:00+00:00,224418700.602537000000000000000000,208966203.248790595275262854000000000000000000,1046998671.066851000000000000000000,0.15159496795615332,0.14115679665004405,0.7072482353938027,0.33
2022-05-27T00:00:00+00:00,204504607.313499000000000000000000,200257875.230534204397722191000000000000000000,1059222778.377519000000000000000000,0.13969034577900535,0.13678954329395057,0.723520110927044,0.33
2022-05-26T00:00:00+00:00,214164988.353269000000000000000000,211669694.782657459462693191000000000000000000,1161000180.392975000000000000000000,0.1349636268244042,0.13339112950413334,0.7316452436714624,0.33
2022-05-25T00:00:00+00:00,208104525.599231000000000000000000,203521931.489244658436908847000000000000000000,1150464176.591266000000000000000000,0.13322179975499193,0.13028817093014497,0.7364900293148631,0.33
2022-05-24T00:00:00+00:00,198800488.248337000000000000000000,207286129.464289819847051947000000000000000000,1128888686.594279000000000000000000,0.12951380239834037,0.1350419963648123,0.7354442012368473,0.33
2022-05-23T00:00:00+00:00,212831904.479993000000000000000000,211661310.077978121245528912000000000000000000,1095946652.397712000000000000000000,0.1399804813761809,0.13921057627999403,0.7208089423438251,0.33
2022-05-22T00:00:00+00:00,200960791.526033000000000000000000,192596904.808649910090765755000000000000000000,1095658617.639162000000000000000000,0.13494399009757455,0.1293276893366295,0.735728320565796,0.33
2022-05-21T00:00:00+00:00,190262767.182588000000000000000000,191323501.645034930384947008000000000000000000,1095576416.291564000000000000000000,0.1288028523190297,0.1295209414456592,0.741676206235311,0.33
2022-05-20T00:00:00+00:00,193166290.388561000000000000000000,189578289.039211302178593417000000000000000000,1052279612.977208000000000000000000,0.13460838598465052,0.13210807876450778,0.7332835352508417,0.33
2022-05-19T00:00:00+00:00,179174491.373561000000000000000000,184322599.922008326704955628000000000000000000,1053679029.789844000000000000000000,0.12643064521601696,0.13006329783544185,0.7435060569485412,0.33
2022-05-18T00:00:00+00:00,181824179.288318000000000000000000,181794519.134598073110490328000000000000000000,1065394095.145361000000000000000000,0.1272376147412221,0.12721685904620425,0.7455455262125736,0.33
2022-05-17T00:00:00+00:00,186817025.183409000000000000000000,189690197.395208385469888399000000000000000000,1058197483.511210000000000000000000,0.13021287543731827,0.13221549813703046,0.7375716264256513,0.33
2022-05-16T00:00:00+00:00,191343830.664297000000000000000000,181199607.321415813891910299000000000000000000,1070585038.303956000000000000000000,0.13258960224819924,0.12556027429192307,0.7418501234598777,0.33
2022-05-15T00:00:00+00:00,179849727.474073000000000000000000,183085885.581097533039379199000000000000000000,1072795710.751697000000000000000000,0.1252669803130005,0.12752099403643433,0.7472120256505652,0.33
2022-05-14T00:00:00+00:00,181740837.925466000000000000000000,172206795.728332250298998122000000000000000000,1046590615.825475000000000000000000,0.12976499427490687,0.12295758133871713,0.747277424386376,0.33
2022-05-13T00:00:00+00:00,189840616.333976000000000000000000,191735323.140433764296871485000000000000000000,1215627056.922971000000000000000000,0.11885816440501096,0.12004442990209017,0.7610974056928989,0.33
2022-05-12T00:00:00+00:00,142314436.273858000000000000000000,144696724.063600144446069679000000000000000000,1316580265.917580000000000000000000,0.08874731676896859,0.09023291200896413,0.8210197712220673,0.33
2022-05-11T00:00:00+00:00,154346510.174198000000000000000000,163344188.689203592069913138000000000000000000,1599944603.331752000000000000000000,0.08048793740786614,0.08518000711721378,0.8343320554749201,0.33
2022-05-10T00:00:00+00:00,404343343.201566000000000000000000,524011808.954954916773782045000000000000000000,1702772006.193597000000000000000000,0.15367685363223368,0.19915867893041828,0.647164467437348,0.33
2022-05-09T00:00:00+00:00,513213701.884743000000000000000000,627182407.273092244143512843000000000000000000,1512606833.718622000000000000000000,0.19344633720168544,0.23640471600573656,0.570148946792578,0.33
2022-05-08T00:00:00+00:00,802666336.719397000000000000000000,829039130.230551210542289033000000000000000000,1335082308.085856000000000000000000,0.2705506418333917,0.2794399846212613,0.450009373545347,0.33
2022-05-07T00:00:00+00:00,605755310.380892000000000000000000,1062975966.188940667943398020000000000000000000,1240637276.687263000000000000000000,0.20820851648469801,0.36536311805491883,0.42642836546038315,0.33
2022-05-06T00:00:00+00:00,1053451658.626343000000000000000000,1233893524.488609685793871120000000000000000000,973806073.974193000000000000000000,0.3230306034828443,0.37836132924112337,0.29860806727603234,0.33
2022-05-05T00:00:00+00:00,1100435396.324455000000000000000000,1227624251.875668126571964698000000000000000000,924282803.600594000000000000000000,0.33835163812936714,0.37745848417529715,0.2841898776953357,0.33
2022-05-04T00:00:00+00:00,1053924427.073270000000000000000000,1231370567.067304534819718498000000000000000000,908546681.071496000000000000000000,0.3299864345978545,0.38554527502855684,0.2844682903735886,0.33
2022-05-03T00:00:00+00:00,1070851751.456731000000000000000000,1247809901.878401527890894263000000000000000000,856257851.757100000000000000000000,0.3372846932777977,0.393020956870575,0.2696943498516273,0.33
2022-05-02T00:00:00+00:00,1083816297.467753000000000000000000,1253027214.833654193813720963000000000000000000,817915722.013356000000000000000000,0.34354960774151305,0.3971863212901636,0.25926407096832327,0.33
2022-05-01T00:00:00+00:00,1153497770.412363000000000000000000,1301645823.960150173896528609000000000000000000,796679661.092398000000000000000000,0.35472339047758245,0.4002818485822209,0.24499476094019668,0.33
2022-04-30T00:00:00+00:00,1166838885.625206000000000000000000,1320577586.100252365408990650000000000000000000,804249487.018276000000000000000000,0.3544827756673495,0.40118821370448277,0.24432901062816778,0.33
2022-04-29T00:00:00+00:00,1303109985.214862000000000000000000,1360395265.577538420683238886000000000000000000,782960692.051230000000000000000000,0.3781003517300636,0.39472180724788924,0.2271778410220471,0.33
2022-04-28T00:00:00+00:00,1292645608.102244000000000000000000,1359792479.030639651431274040000000000000000000,783635981.770708000000000000000000,0.37619841196109927,0.3957401533735076,0.22806143466539314,0.33
2022-04-27T00:00:00+00:00,1300659019.607438000000000000000000,1371685102.771332301852105440000000000000000000,766019253.012474000000000000000000,0.3782785231242287,0.3989354681324952,0.2227860087432761,0.33
2022-04-26T00:00:00+00:00,1285268767.100547000000000000000000,1369397437.820824066204638916000000000000000000,757237170.482349000000000000000000,0.37670139675290926,0.40135879805177294,0.22193980519531784,0.33
2022-04-25T00:00:00+00:00,1315955183.695106000000000000000000,1354416754.613591444233864916000000000000000000,825239457.175125000000000000000000,0.3764592326810877,0.3874620492321998,0.2360787180867125,0.33
2022-04-24T00:00:00+00:00,1305848551.191717000000000000000000,1353292867.242185552537210432000000000000000000,842265676.841422000000000000000000,0.3729496501431619,0.38649972151717843,0.24055062833965968,0.33
2022-04-23T00:00:00+00:00,1271893984.163850000000000000000000,1351120040.475551526988572347000000000000000000,675831334.280372000000000000000000,0.3855573225719011,0.4095736215164641,0.2048690559116348,0.33
2022-04-22T00:00:00+00:00,1279358924.519516000000000000000000,1348390599.268342829038608909000000000000000000,725876150.216221000000000000000000,0.3814853084041483,0.40206950039788564,0.2164451911979661,0.33
2022-04-21T00:00:00+00:00,1320968785.428193000000000000000000,1388957670.699160678612963723000000000000000000,789060017.199994000000000000000000,0.37752897746187136,0.3969600000706309,0.22551102246749768,0.33
2022-04-20T00:00:00+00:00,1333700540.087072000000000000000000,1384912741.024595604200486023000000000000000000,852469165.135076000000000000000000,0.3734723463158375,0.38781315241829767,0.23871450126586485,0.33
2022-04-19T00:00:00+00:00,1294002057.270161000000000000000000,1444753237.037151637095752911000000000000000000,856226945.494181000000000000000000,0.35994671766211916,0.401880493606257,0.23817278873162384,0.33
2022-04-18T00:00:00+00:00,1293020513.133419000000000000000000,1433664839.736676704452799530000000000000000000,863915785.106244000000000000000000,0.36011254479303273,0.3992826784833832,0.24060477672358405,0.33
2022-04-17T00:00:00+00:00,1270618313.939412000000000000000000,1429892041.160347445720788611000000000000000000,862204651.574215000000000000000000,0.3566432654756791,0.40134898202122665,0.24200775250309425,0.33
2022-04-16T00:00:00+00:00,1297297859.103709000000000000000000,1450849169.794038154736219221000000000000000000,851055899.051354000000000000000000,0.36044032111380164,0.40310290884897715,0.23645677003722124,0.33
2022-04-15T00:00:00+00:00,1291392269.879354000000000000000000,1452071173.081409888880302921000000000000000000,830813932.287151000000000000000000,0.3613016378701672,0.40625587234418065,0.23244248978565213,0.33
2022-04-14T00:00:00+00:00,1291181603.092238000000000000000000,1454952986.267215539354741511000000000000000000,794643215.325769000000000000000000,0.3646604430765813,0.41091338302617997,0.22442617389723873,0.33
2022-04-13T00:00:00+00:00,1304452067.926441000000000000000000,1443631620.398804156366670474000000000000000000,781255469.102926000000000000000000,0.36960235606174924,0.4090373738552172,0.22136027008303355,0.33
2022-04-12T00:00:00+00:00,1320286858.406075000000000000000000,1447591867.244894727812464074000000000000000000,760214597.983695000000000000000000,0.3742210699364117,0.4103043016315612,0.2154746284320271,0.33
2022-04-11T00:00:00+00:00,1336662656.317966000000000000000000,1449361508.792881888019079674000000000000000000,745751856.838099000000000000000000,0.37846756079972277,0.4103775267133384,0.21115491248693888,0.33
2022-04-10T00:00:00+00:00,1310900340.441222000000000000000000,1461867934.064426977757659474000000000000000000,619134412.037696000000000000000000,0.38647934849131765,0.4309875810600576,0.18253307044862477,0.33
2022-04-09T00:00:00+00:00,1258796140.967355000000000000000000,1460638537.406473500994052957000000000000000000,605521810.873162000000000000000000,0.37859025976380134,0.43929553428149287,0.18211420595470582,0.33
2022-04-08T00:00:00+00:00,1240295903.451172000000000000000000,1454910077.915635895467216926000000000000000000,594578438.069565000000000000000000,0.3770143405517336,0.44225088711584953,0.18073477233241686,0.33
2022-04-07T00:00:00+00:00,1239661838.830996000000000000000000,1463324965.201996525360660370000000000000000000,588188107.048867000000000000000000,0.3766623993932611,0.4446208435397252,0.17871675706701368,0.33
2022-04-06T00:00:00+00:00,1251282653.705284000000000000000000,1468819562.761391491179557463000000000000000000,567046950.746962000000000000000000,0.38065892055818623,0.4468369057940991,0.17250417364771467,0.33
2022-04-05T00:00:00+00:00,1249914479.914351000000000000000000,1463778446.044152094602188563000000000000000000,524493884.354134000000000000000000,0.3859920854268675,0.452036442549412,0.1619714720237205,0.33
2022-04-04T00:00:00+00:00,1226901350.707671000000000000000000,1470709625.866235393096770532000000000000000000,504696475.055893000000000000000000,0.38313040494698447,0.4592655914777092,0.15760400357530632,0.33
2022-04-03T00:00:00+00:00,1285362547.178429000000000000000000,1465131143.538086957140434550000000000000000000,489325963.204370000000000000000000,0.3967389189774378,0.45222614220669966,0.15103493881586255,0.33
2022-04-02T00:00:00+00:00,1310210549.850589000000000000000000,1468957767.502521441814406950000000000000000000,481316079.110816000000000000000000,0.40184536729313713,0.4505335983498775,0.14762103435698537,0.33
2022-04-01T00:00:00+00:00,1379782886.585368000000000000000000,1486478551.874588834807969859000000000000000000,497751972.091698000000000000000000,0.41015974617030476,0.441876523801023,0.14796373002867225,0.33
2022-03-31T00:00:00+00:00,1390051075.123856000000000000000000,1486085856.302861586887095896000000000000000000,488176104.872559000000000000000000,0.41317530804235253,0.44172044642360236,0.1451042455340451,0.33
2022-03-30T00:00:00+00:00,1420776205.950076000000000000000000,1481232515.185679260452823713000000000000000000,418065317.818597000000000000000000,0.4279350970129405,0.4461444226262464,0.12592048036081313,0.33
2022-03-29T00:00:00+00:00,1423785847.297041000000000000000000,1462163263.880732686003699268000000000000000000,450700579.152964000000000000000000,0.4267112161708266,0.4382129979415967,0.13507578588757677,0.33
2022-03-28T00:00:00+00:00,1367259508.634990000000000000000000,1455501096.155054715684164937000000000000000000,439226942.682642000000000000000000,0.41914921155793844,0.44620069052156364,0.13465009792049787,0.33
2022-03-27T00:00:00+00:00,1332838828.371872000000000000000000,1471917404.591774523469645325000000000000000000,463351416.210888000000000000000000,0.40783198457631076,0.4503882866170441,0.1417797288066451,0.33
2022-03-26T00:00:00+00:00,1329091670.293537000000000000000000,1466912571.354396680809620793000000000000000000,528802075.725185000000000000000000,0.39975010374247394,0.44120241341257527,0.15904748284495077,0.33
2022-03-25T00:00:00+00:00,1338078230.163863000000000000000000,1482106608.362018404749374602000000000000000000,464281874.745009000000000000000000,0.4073958870575113,0.4512472610465393,0.1413568518959494,0.33
2022-03-24T00:00:00+00:00,1439084596.275594000000000000000000,1511288794.990696486795688802000000000000000000,409309075.871778000000000000000000,0.4283394667060522,0.4498308425790255,0.1218296907149223,0.33
2022-03-23T00:00:00+00:00,1509957984.314424000000000000000000,1541643903.435525614956998402000000000000000000,471719438.244947000000000000000000,0.4285609641033947,0.4375541600652062,0.13388487583139905,0.33
2022-03-22T00:00:00+00:00,1591651737.319858000000000000000000,1541153299.957986941662852538000000000000000000,477118858.894010000000000000000000,0.44091005325838745,0.4269212715515425,0.13216867519007003,0.33
2022-03-21T00:00:00+00:00,1628764781.765771000000000000000000,1543726252.689772910736632338000000000000000000,477015127.917489000000000000000000,0.44629730963563924,0.4229959298619158,0.13070676050244495,0.33
2022-03-20T00:00:00+00:00,1684326875.301342000000000000000000,1540037475.351946339935544726000000000000000000,458704124.292586000000000000000000,0.45731619891375885,0.41813978909924515,0.12454401198699598,0.33
2022-03-19T00:00:00+00:00,1690079020.413395000000000000000000,1538282789.772029095194676768000000000000000000,484052679.820653000000000000000000,0.45525062596408206,0.4143618105987704,0.1303875634371475,0.33
2022-03-18T00:00:00+00:00,1708625545.426034000000000000000000,1537012243.017234763517147202000000000000000000,491155184.422872000000000000000000,0.45724383390592516,0.4113185435152266,0.13143762257884822,0.33
2022-03-17T00:00:00+00:00,1698077860.444160000000000000000000,1517721631.781554022247070045000000000000000000,568859992.535192000000000000000000,0.44867388130465724,0.4010193355287907,0.15030678316655202,0.33
2022-03-16T00:00:00+00:00,1653769788.889009000000000000000000,1504406466.940167370528987045000000000000000000,694336864.080725000000000000000000,0.42927038465937417,0.3905000242998136,0.1802295910408122,0.33
2022-03-15T00:00:00+00:00,1631103253.840549000000000000000000,1501539464.834144127171902757000000000000000000,760400892.980965000000000000000000,0.4189789317944124,0.38569808474237977,0.19532298346320784,0.33
2022-03-14T00:00:00+00:00,1654653496.419560000000000000000000,1510693447.948096383484857201000000000000000000,771890737.097849000000000000000000,0.42025745720376995,0.38369373915617694,0.19604880364005314,0.33
2022-03-13T00:00:00+00:00,1676559993.072945000000000000000000,1522469666.040692218649589076000000000000000000,702603636.337641000000000000000000,0.42970721903249176,0.3902134185228695,0.18007936244463874,0.33
2022-03-12T00:00:00+00:00,1696652927.761387000000000000000000,1537105087.985023183563361133000000000000000000,605918966.384235000000000000000000,0.44187387003057493,0.40032145806496466,0.15780467190446038,0.33
2022-03-11T00:00:00+00:00,1719459583.846281000000000000000000,1550595255.052681538575204042000000000000000000,635603725.512644000000000000000000,0.44024831036537887,0.39701249596718935,0.16273919366743178,0.33
2022-03-10T00:00:00+00:00,1676203062.019755000000000000000000,1542141797.018856798386797341000000000000000000,703151082.971996000000000000000000,0.42743970331902,0.39325344710880367,0.17930684957217635,0.33
2022-03-09T00:00:00+00:00,1678371387.312368000000000000000000,1561154706.948438909059707041000000000000000000,734615044.097888000000000000000000,0.42232304512605434,0.3928281992504146,0.18484875562353106,0.33
2022-03-08T00:00:00+00:00,1688362790.633403000000000000000000,1588989177.121706799140474588000000000000000000,731403307.869172000000000000000000,0.42116883534889143,0.3963796909189609,0.18245147373214765,0.33
2022-03-07T00:00:00+00:00,1717753141.311793000000000000000000,1592630163.963273615879797252000000000000000000,741538457.767478000000000000000000,0.42393541676430363,0.3930555072631473,0.18300907597254906,0.33
2022-03-06T00:00:00+00:00,1723385571.178317000000000000000000,1608393841.100802365691712663000000000000000000,740781495.745497000000000000000000,0.4231699930583089,0.39493426309023555,0.1818957438514556,0.33
2022-03-05T00:00:00+00:00,1799000545.225235000000000000000000,1610805755.997196295346598899000000000000000000,781293231.548449000000000000000000,0.42924309746369915,0.3843396567898346,0.18641724574646623,0.33
2022-03-04T00:00:00+00:00,1793792631.201792000000000000000000,1623609988.884100748566399399000000000000000000,836885467.498370000000000000000000,0.4216434322905414,0.38164081873591327,0.19671574897354532,0.33
2022-03-03T00:00:00+00:00,1810850559.523146000000000000000000,1617294615.275463697561040299000000000000000000,819626992.119365000000000000000000,0.4263059524769738,0.38073949160246806,0.19295455592055819,0.33
2022-03-02T00:00:00+00:00,1764489340.743931000000000000000000,1618839515.399639469534734888000000000000000000,777810182.435495000000000000000000,0.4240399862597391,0.38903759292610335,0.18692242081415755,0.33
2022-03-01T00:00:00+00:00,1669580951.479210000000000000000000,1597192371.380664270761929988000000000000000000,778914696.528120000000000000000000,0.41268158678527406,0.3947888131083022,0.19252960010642373,0.33
2022-02-28T00:00:00+00:00,1601799052.804368000000000000000000,1579387290.522956385798004922000000000000000000,787920032.623559000000000000000000,0.40356667246556804,0.39792012128790094,0.19851320624653102,0.33
2022-02-27T00:00:00+00:00,1569385784.290595000000000000000000,1575275501.930784925480181122000000000000000000,845596171.753593000000000000000000,0.39330439221509456,0.39478041668274355,0.21191519110216187,0.33
2022-02-26T00:00:00+00:00,1619038380.969651000000000000000000,1556949836.218749923653716558000000000000000000,861794972.063990000000000000000000,0.400972094113211,0.38559520490425947,0.21343270098252953,0.33
2022-02-25T00:00:00+00:00,1575276031.463166000000000000000000,1549003882.722491704039333470000000000000000000,850514880.945483000000000000000000,0.39631631635242515,0.3897066295396981,0.21397705410787676,0.33
2022-02-24T00:00:00+00:00,1565901446.602556000000000000000000,1554864751.909471178729278770000000000000000000,798363419.119036000000000000000000,0.39955337010493486,0.39673726148647176,0.20370936840859338,0.33
