time,fei,crv,fei_p,crv_p,ideal
2022-06-10T00:00:00+00:00,31458083.986356949210840981000000000000000000,29558002.997349296578029515000000000000000000,0.5155703281129372,0.48442967188706276,0.5
2022-06-08T00:00:00+00:00,32363817.645079308283070181000000000000000000,31313989.265047985973660115000000000000000000,0.5082432831073549,0.49175671689264505,0.5
2022-06-07T00:00:00+00:00,31750839.710309729913070181000000000000000000,32410841.498338680006170315000000000000000000,0.49485672931572133,0.5051432706842787,0.5
2022-06-06T00:00:00+00:00,31941906.870005305022070181000000000000000000,33266106.991438845153615615000000000000000000,0.48984633909992076,0.5101536609000792,0.5
2022-06-04T00:00:00+00:00,31927567.060419676080489781000000000000000000,33280148.759250664075273315000000000000000000,0.48962866831149626,0.5103713316885038,0.5
2022-06-01T00:00:00+00:00,31610233.131804963884489781000000000000000000,33590919.893128068282273315000000000000000000,0.48481095295534354,0.5151890470446564,0.5
2022-05-31T00:00:00+00:00,31461453.967694794002489781000000000000000000,33736641.521227509888273315000000000000000000,0.4825517330186486,0.5174482669813514,0.5
2022-05-30T00:00:00+00:00,31344023.449341478375489781000000000000000000,33851666.270125138753273315000000000000000000,0.4807683388919275,0.5192316611080725,0.5
2022-05-29T00:00:00+00:00,30980340.360877963489916881000000000000000000,34207947.508772302687073515000000000000000000,0.4752439644192817,0.5247560355807183,0.5
2022-05-28T00:00:00+00:00,31080648.560837139528916881000000000000000000,34207947.508772302687073515000000000000000000,0.4760501899550658,0.5239498100449341,0.5
2022-05-27T00:00:00+00:00,30863815.410137269228916881000000000000000000,33930632.436372632629313715000000000000000000,0.47633426066458445,0.5236657393354156,0.5
2022-05-26T00:00:00+00:00,31438848.709697025345320781000000000000000000,32387418.673833658861198115000000000000000000,0.49256912551037413,0.5074308744896259,0.5
2022-05-25T00:00:00+00:00,31933381.288709206304426581000000000000000000,32392984.884548597244253515000000000000000000,0.4964275644406721,0.503572435559328,0.5
2022-05-24T00:00:00+00:00,32471225.649299561956426581000000000000000000,31869491.288140048235250515000000000000000000,0.5046761552388715,0.4953238447611285,0.5
2022-05-23T00:00:00+00:00,21489774.988659422904426581000000000000000000,23366453.874213400219250515000000000000000000,0.47908117854388677,0.5209188214561132,0.5
2022-05-22T00:00:00+00:00,21364309.196655896255401881000000000000000000,24070461.536233321222038315000000000000000000,0.47021936838322703,0.529780631616773,0.5
2022-05-21T00:00:00+00:00,21317009.196655896255401881000000000000000000,23479089.293355604028670315000000000000000000,0.47586754014770055,0.5241324598522994,0.5
2022-05-20T00:00:00+00:00,20767450.882574678192092581000000000000000000,22333735.881084376211310115000000000000000000,0.4818301406977694,0.5181698593022306,0.5
2022-05-19T00:00:00+00:00,21257838.899083849711378181000000000000000000,22440919.912062856516195415000000000000000000,0.48646321949220644,0.5135367805077936,0.5
2022-05-18T00:00:00+00:00,20734740.106593731243093581000000000000000000,22391146.787494545574896215000000000000000000,0.4807956798086409,0.5192043201913591,0.5
2022-05-17T00:00:00+00:00,20714201.303228085104093581000000000000000000,22428538.593752341106455615000000000000000000,0.4801317985990472,0.5198682014009528,0.5
2022-05-16T00:00:00+00:00,20718651.850336979617403581000000000000000000,21926409.372065841805080815000000000000000000,0.48583942094220295,0.5141605790577971,0.5
2022-05-15T00:00:00+00:00,20605989.810012380375627781000000000000000000,22036747.574749048647621815000000000000000000,0.48322389869314586,0.5167761013068541,0.5
2022-05-14T00:00:00+00:00,20352990.253838390001054181000000000000000000,22284563.431148804468557215000000000000000000,0.4773489211930265,0.5226510788069735,0.5
2022-05-13T00:00:00+00:00,23573759.529654058649653481000000000000000000,25580668.698899161548193515000000000000000000,0.4795856727300989,0.5204143272699011,0.5
2022-05-12T00:00:00+00:00,20015693.154151890749819081000000000000000000,24177037.588390117067512538000000000000000000,0.452918224736084,0.547081775263916,0.5
2022-05-11T00:00:00+00:00,25428294.867584860471461081000000000000000000,22066824.951245827576651338000000000000000000,0.535387529594212,0.464612470405788,0.5
2022-05-10T00:00:00+00:00,31701711.444665591524215781000000000000000000,18422602.120505495310104354000000000000000000,0.6324617573754376,0.3675382426245624,0.5
2022-05-09T00:00:00+00:00,31827787.283296005166780692000000000000000000,18295527.184016558991395266000000000000000000,0.6349896773895946,0.3650103226104054,0.5
2022-05-08T00:00:00+00:00,37631555.011733278307381300000000000000000000,23885379.929016425403306128000000000000000000,0.6117267553719682,0.38827324462803176,0.5
2022-05-07T00:00:00+00:00,37322822.377306754298512400000000000000000000,24159754.718165247999079128000000000000000000,0.6070471366115762,0.3929528633884239,0.5
2022-05-06T00:00:00+00:00,38704849.715822906528305200000000000000000000,22897494.467194940471351114000000000000000000,0.6283015724342,0.3716984275658,0.5
2022-05-05T00:00:00+00:00,39028425.361477586717500200000000000000000000,22580204.103371559869380514000000000000000000,0.633489589047672,0.36651041095232795,0.5
2022-05-04T00:00:00+00:00,37480847.746412719443063200000000000000000000,24623436.290168357273328414000000000000000000,0.6035146902963329,0.39648530970366713,0.5
2022-05-03T00:00:00+00:00,41044093.709315097814347600000000000000000000,26360792.309556979030749814000000000000000000,0.6089186724212179,0.39108132757878206,0.5
2022-05-02T00:00:00+00:00,25267554.572244630734347600000000000000000000,16571935.800113214205689514000000000000000000,0.6039164040329272,0.3960835959670727,0.5
2022-05-01T00:00:00+00:00,23553242.503961164228347600000000000000000000,14865674.508857914701689514000000000000000000,0.6130636763160776,0.38693632368392233,0.5
2022-04-30T00:00:00+00:00,34033586.570215481144905800000000000000000000,18348281.206998995327408020000000000000000000,0.6497207528941858,0.3502792471058142,0.5
2022-04-29T00:00:00+00:00,79981032.35213267588660140000,71551528.387555508790040820000000000000000000,0.5278141672107617,0.47218583278923837,0.5
2022-04-28T00:00:00+00:00,79570445.78046535637560140000,72723951.582090599652040820000000000000000000,0.5224778268831382,0.4775221731168619,0.5
2022-04-27T00:00:00+00:00,80992521.57217987650760140000,70762335.017938263032356320000000000000000000,0.5337062904743564,0.4662937095256437,0.5
2022-04-26T00:00:00+00:00,81039349.02401722296060140000,70717829.220099920632748720000000000000000000,0.5340066938623295,0.4659933061376706,0.5
2022-04-25T00:00:00+00:00,82013460.60914316132960140000,69764345.905834814171748720000000000000000000,0.5403521271803976,0.4596478728196024,0.5
2022-04-24T00:00:00+00:00,82607075.91956974199201000000,69281552.509099797939979685000000000000000000,0.5438660996162985,0.45613390038370144,0.5
2022-04-23T00:00:00+00:00,83225441.29252125794301000000,68676490.868237489350765585000000000000000000,0.547889286914687,0.4521107130853131,0.5
2022-04-22T00:00:00+00:00,81910929.03738250215057650000,70002584.647805129246264885000000000000000000,0.5391944867204349,0.46080551327956515,0.5
2022-04-21T00:00:00+00:00,83322682.34351961912496360000,68523026.810373849253364985000000000000000000,0.5487325444216093,0.45126745557839065,0.5
2022-04-20T00:00:00+00:00,83388457.20322906252896360000,69421785.179947322894364985000000000000000000,0.5456993975189827,0.45430060248101733,0.5
2022-04-19T00:00:00+00:00,83367781.60490778777596360000,69983602.296316810995218385000000000000000000,0.5436389257406763,0.45636107425932365,0.5
2022-04-18T00:00:00+00:00,82293187.10245178953696360000,71277585.478075089422218385000000000000000000,0.5358649026741091,0.4641350973258908,0.5
2022-04-17T00:00:00+00:00,81895808.27397123248096360000,72156414.844759128637218385000000000000000000,0.5316106877007085,0.4683893122992915,0.5
2022-04-16T00:00:00+00:00,81747664.24335953908510470000,72301309.525060457044683685000000000000000000,0.5306602325455919,0.46933976745440814,0.5
2022-04-15T00:00:00+00:00,82065037.52687145470910470000,71999934.549354222088235485000000000000000000,0.5326651244662459,0.4673348755337541,0.5
2022-04-14T00:00:00+00:00,81960037.52687145470910470000,72105504.626186512956615885000000000000000000,0.5319816253620646,0.4680183746379354,0.5
2022-04-13T00:00:00+00:00,82717454.83595776991640580000,69797769.909169253910537985000000000000000000,0.5423553941856591,0.4576446058143408,0.5
2022-04-12T00:00:00+00:00,82801169.27205122982040580000,69721183.423066157248148785000000000000000000,0.5428789145258307,0.45712108547416935,0.5
2022-04-11T00:00:00+00:00,82326601.92328556441040580000,71310813.800711370979802185000000000000000000,0.5358499525348812,0.46415004746511884,0.5
2022-04-10T00:00:00+00:00,80801771.82070538941240580000,72899577.070040913607802185000000000000000000,0.5257063285641087,0.47429367143589124,0.5
2022-04-09T00:00:00+00:00,80743705.88146995542340580000,72733354.114371533775258885000000000000000000,0.5260962510205612,0.4739037489794388,0.5
2022-04-08T00:00:00+00:00,80997080.85332417435939330000,72497159.957094865752344985000000000000000000,0.5276880775830788,0.47231192241692127,0.5
2022-04-07T00:00:00+00:00,82337650.33177088760039330000,70244383.809029522257344985000000000000000000,0.5396287367344371,0.4603712632655628,0.5
2022-04-06T00:00:00+00:00,88828194.04061228468739330000,75840948.638765399450344985000000000000000000,0.5394343627182597,0.46056563728174027,0.5
2022-04-05T00:00:00+00:00,88054007.47147199053439330000,75197735.490605904589804385000000000000000000,0.5393756040444007,0.4606243959555994,0.5
2022-04-04T00:00:00+00:00,88909050.94368176892439330000,75069875.200207066343804385000000000000000000,0.5421980313840178,0.4578019686159822,0.5
2022-04-03T00:00:00+00:00,88687985.67374240323139330000,75286071.409178067487804385000000000000000000,0.5408659592345973,0.45913404076540265,0.5
2022-04-02T00:00:00+00:00,89394469.80619682784539330000,79001717.026993514560804385000000000000000000,0.5308580407153107,0.46914195928468927,0.5
2022-04-01T00:00:00+00:00,88484389.04502872098780720000,78975003.726999520487984185000000000000000000,0.5283931082055662,0.4716068917944338,0.5
2022-03-31T00:00:00+00:00,88708785.19835853421231820000,78755246.263962390543074685000000000000000000,0.5297184381848459,0.4702815618151541,0.5
2022-03-30T00:00:00+00:00,89959293.88302634692131820000,78284525.561546652153074685000000000000000000,0.5346959797989069,0.46530402020109307,0.5
2022-03-29T00:00:00+00:00,86658477.60433024826731820000,73882496.876658337314888085000000000000000000,0.5397904048140211,0.460209595185979,0.5
2022-03-28T00:00:00+00:00,86718817.62303437967531820000,75831684.618804320812905890000000000000000000,0.5334884631363133,0.4665115368636867,0.5
2022-03-27T00:00:00+00:00,85502403.58272969800731820000,75023314.088090025749905890000000000000000000,0.5326399085663286,0.4673600914336714,0.5
2022-03-26T00:00:00+00:00,87106568.13571555282870280000,78517625.663800056197593590000000000000000000,0.5259290091467923,0.47407099085320764,0.5
2022-03-25T00:00:00+00:00,86662084.26109428816370670000,79174171.724275023089273490000000000000000000,0.5225762228299458,0.4774237771700542,0.5
2022-03-24T00:00:00+00:00,91524428.55970057217570670000,75635922.847643401846273490000000000000000000,0.5475247436915807,0.4524752563084193,0.5
2022-03-23T00:00:00+00:00,93922516.46196914993870670000,77439713.832172180416273490000000000000000000,0.5480934526864655,0.4519065473135345,0.5
2022-03-22T00:00:00+00:00,94849811.43887804632770670000,83195716.825695643558562990000000000000000000,0.5327278497999246,0.4672721502000754,0.5
2022-03-21T00:00:00+00:00,94711408.15706021739270670000,86033667.608667487772562990000000000000000000,0.5240054687842239,0.47599453121577606,0.5
2022-03-20T00:00:00+00:00,98470993.25249987750302820000,87826785.446584873026399890000000000000000000,0.5285677260358213,0.4714322739641788,0.5
2022-03-19T00:00:00+00:00,98506222.98153499374902820000,87971172.410846145289399890000000000000000000,0.5282475271292836,0.4717524728707164,0.5
2022-03-18T00:00:00+00:00,106071151.28743678267575650000,105064299.165044478629964190000000000000000000,0.502384374865127,0.49761562513487306,0.5
2022-03-17T00:00:00+00:00,105255877.28470820368176310000,103766511.701675229059896190000000000000000000,0.5035626939062734,0.49643730609372666,0.5
2022-03-16T00:00:00+00:00,104212615.64782912321210430000,101456923.447348368721371490000000000000000000,0.5066993202119384,0.4933006797880616,0.5
2022-03-15T00:00:00+00:00,103945748.64412926245010430000,101809422.792820035497371490000000000000000000,0.5051914268700748,0.49480857312992527,0.5
2022-03-14T00:00:00+00:00,103897393.08124764409288290000,101432489.260889412637756590000000000000000000,0.5060023017405986,0.4939976982594014,0.5
2022-03-13T00:00:00+00:00,103897393.08124764409288290000,101637712.890287160443756590000000000000000000,0.5054970662561009,0.49450293374389914,0.5
2022-03-12T00:00:00+00:00,103787177.20558921522192870000,102972823.198471383703803480000000000000000000,0.5019693219324975,0.49803067806750245,0.5
2022-03-11T00:00:00+00:00,99822019.65408369358892870000,97662239.259142679943803480000000000000000000,0.5054682342958028,0.4945317657041972,0.5
2022-03-10T00:00:00+00:00,100619915.49861115799055510000,97328575.193464511243348380000000000000000000,0.5083136281909484,0.4916863718090516,0.5
2022-03-09T00:00:00+00:00,100619915.49861115799055510000,97326056.754064770857153780000000000000000000,0.5083200953953784,0.4916799046046216,0.5
2022-03-08T00:00:00+00:00,100129199.03843644619099450000,97545765.297768042655190480000000000000000000,0.5065345496566639,0.49346545034333605,0.5
2022-03-07T00:00:00+00:00,99841437.40145959635373010000,97827636.055559053840456780000000000000000000,0.5050938705551691,0.49490612944483087,0.5
2022-03-06T00:00:00+00:00,100486467.85073692299273010000,97066779.897919557985456780000000000000000000,0.5086551043624657,0.4913448956375342,0.5
2022-03-05T00:00:00+00:00,101465854.85560032835418160000,95752201.362076898824578580000000000000000000,0.5144856247016679,0.4855143752983321,0.5
2022-03-04T00:00:00+00:00,101295854.85560032835418160000,95918670.786517123473578580000000000000000000,0.5136328296599235,0.4863671703400765,0.5
2022-03-03T00:00:00+00:00,99524508.26494500784352860000,98205457.581255374560239880000000000000000000,0.503335485033957,0.4966645149660431,0.5
2022-03-02T00:00:00+00:00,98993813.81653424560916380000,96198533.869631255206027080000000000000000000,0.5071603215495858,0.4928396784504142,0.5
2022-03-01T00:00:00+00:00,99078348.93634954791216380000,95415243.199131908512175280000000000000000000,0.5094170345074042,0.49058296549259583,0.5
2022-02-28T00:00:00+00:00,101064227.44846330486516380000,95432560.454711659174175280000000000000000000,0.5143301757088433,0.4856698242911566,0.5
2022-02-27T00:00:00+00:00,103362184.71733932934416380000,89655640.560160214601892180000000000000000000,0.5355059024664519,0.4644940975335481,0.5
2022-02-26T00:00:00+00:00,103362281.77591789526816380000,89464037.852533704182892180000000000000000000,0.5360382440274857,0.46396175597251427,0.5
2022-02-25T00:00:00+00:00,104292488.26542705875616380000,87411820.810215602724892180000000000000000000,0.5440278769335088,0.4559721230664912,0.5
2022-02-24T00:00:00+00:00,108925135.78081662181945210000,102514557.273503219374536880000000000000000000,0.5151593544587356,0.4848406455412643,0.5
2022-02-23T00:00:00+00:00,109806459.67483629586945210000,108341326.33244493021704518000,0.5033581210453872,0.49664187895461276,0.5
2022-02-22T00:00:00+00:00,113641609.18908431420045210000,111298816.30436988402978678000,0.5052075852519062,0.4947924147480938,0.5
2022-02-21T00:00:00+00:00,116149744.11841107199574200000,114608099.44150663669611238000,0.5033403949636583,0.4966596050363416,0.5
2022-02-20T00:00:00+00:00,116575946.72507594897774200000,115174824.09967380409311238000,0.5030229082311481,0.4969770917688518,0.5
2022-02-19T00:00:00+00:00,121107810.06677920060774200000,120314752.00818561727511238000,0.5016424688143839,0.4983575311856161,0.5
2022-02-18T00:00:00+00:00,118855157.93279290614959090000,122532097.62037957662189338000,0.4923837327717231,0.5076162672282769,0.5
2022-02-17T00:00:00+00:00,118734526.67011383539059090000,119795492.27510136603589338000,0.49777603336955417,0.5022239666304458,0.5
2022-02-16T00:00:00+00:00,119352020.70934346539069530000,121803110.47713094285527148000,0.4949180227770228,0.5050819772229772,0.5
2022-02-15T00:00:00+00:00,120522727.87518534111004290000,117157572.26483081297477238000,0.5070791639197109,0.4929208360802891,0.5
2022-02-14T00:00:00+00:00,122157620.78420839581404290000,124428928.80044436107677238000,0.4953945014031347,0.5046054985968653,0.5
2022-02-13T00:00:00+00:00,122122978.26105939890314450000,125675607.12085991299095128000,0.492831619974091,0.507168380025909,0.5
2022-02-12T00:00:00+00:00,122325291.57748049199214450000,122116989.65080026394149783700,0.5004260758933224,0.49957392410667756,0.5
2022-02-11T00:00:00+00:00,121450435.79585791524161140000,125092759.24206488900334563700,0.4926132143991102,0.5073867856008898,0.5
2022-02-10T00:00:00+00:00,119736704.61900129274461140000,119786856.63271348057834563700,0.4998953088091833,0.5001046911908167,0.5
2022-02-09T00:00:00+00:00,102122273.47289138807161140000,103938441.50938797102011933700,0.49559312400558064,0.5044068759944194,0.5
2022-02-08T00:00:00+00:00,104027624.12641010171067130000,104541078.32825561755889513700,0.4987691005510352,0.5012308994489648,0.5
2022-02-07T00:00:00+00:00,104012028.92611421847292780000,105283767.69495466154474323700,0.4969618626141285,0.5030381373858714,0.5
2022-02-06T00:00:00+00:00,109634993.95611421847292780000,111274950.49966367147161243700,0.49628817854354734,0.5037118214564527,0.5
2022-02-05T00:00:00+00:00,109634993.95611421847292780000,111373792.42119928879961243700,0.49606622321766763,0.5039337767823324,0.5
2022-02-04T00:00:00+00:00,108834984.02611421847292780000,105483337.05890754431067533700,0.5078193197628612,0.49218068023713885,0.5
2022-02-03T00:00:00+00:00,110054564.29972835371492780000,112747835.04896946722767533700,0.49395592067878497,0.506044079321215,0.5
2022-02-02T00:00:00+00:00,109935063.12191198510092780000,109164075.82924035111367533700,0.5017594484769826,0.4982405515230173,0.5
2022-02-01T00:00:00+00:00,110361702.83925377161992780000,109894276.21019839181417893700,0.5010610986159664,0.49893890138403363,0.5
2022-01-31T00:00:00+00:00,110171637.39019937426792780000,109970713.78877304984117893700,0.5004563492675314,0.4995436507324686,0.5
2022-01-30T00:00:00+00:00,109735157.42260144712292780000,108787082.85174812982120023700,0.5021692862238256,0.4978307137761744,0.5
2022-01-29T00:00:00+00:00,110223666.28446920908392780000,109066982.99764868994520023700,0.5026373292491201,0.4973626707508799,0.5
2022-01-28T00:00:00+00:00,110026224.77129019334592780000,109235256.02115517154020023700,0.5018037111381268,0.49819628886187317,0.5
2022-01-27T00:00:00+00:00,109207653.42929286809192780000,107186667.73751382178320023700,0.5046696828292023,0.49533031717079773,0.5
2022-01-26T00:00:00+00:00,106474470.78200715848392780000,105276483.32193215579320023700,0.502828765200007,0.49717123479999303,0.5
2022-01-25T00:00:00+00:00,106463655.56560732284409110000,105437784.42685354320807913700,0.5024206327686831,0.4975793672313169,0.5
2022-01-24T00:00:00+00:00,104624021.18208198581709110000,103066509.80022754567007913700,0.5037495965138322,0.49625040348616783,0.5
2022-01-23T00:00:00+00:00,104284877.62022430520909110000,101763314.92790078182378893700,0.50611886632234,0.49388113367765996,0.5
2022-01-22T00:00:00+00:00,109798828.84456188164709110000,103825325.24779692568038103700,0.5139813393811786,0.4860186606188213,0.5
2022-01-21T00:00:00+00:00,119119852.82779791385023460000,110444899.24916245126859173700,0.5188943500693156,0.4811056499306844,0.5
2022-01-20T00:00:00+00:00,128949775.66181380461334490000,122558570.46778905093469603700,0.5127057517024333,0.48729424829756673,0.5
2022-01-19T00:00:00+00:00,132248236.32499638019434490000,125569291.94017939096756943700,0.5129528516345627,0.48704714836543733,0.5
2022-01-18T00:00:00+00:00,134810674.81974486511134490000,128159374.91950196219105253700,0.5126464970190296,0.4873535029809704,0.5
2022-01-17T00:00:00+00:00,134010015.60012432334686670000,129394132.06973149418393603700,0.508761979587691,0.491238020412309,0.5
2022-01-16T00:00:00+00:00,129071116.90049077927786670000,124183973.59900390701663843700,0.5096486575883785,0.4903513424116215,0.5
2022-01-15T00:00:00+00:00,129548506.87088282717576770000,124998980.96064601650557513700,0.5089364973683179,0.491063502631682,0.5
2022-01-14T00:00:00+00:00,129271922.62244088035425880000,124018986.89404254057499673700,0.5103693727864649,0.48963062721353506,0.5
2022-01-13T00:00:00+00:00,126538335.35590502354325880000,124462159.06472149236601953700,0.5041358011982723,0.4958641988017277,0.5
2022-01-12T00:00:00+00:00,123830434.92207350703225880000,122379153.94876368361501953700,0.5029472470588283,0.4970527529411716,0.5
2022-01-11T00:00:00+00:00,114996315.61182118302225880000,113611165.64167323363601953700,0.5030295377092493,0.49697046229075065,0.5
2022-01-10T00:00:00+00:00,122589355.80549997981025880000,119423716.72958972732302603700,0.5065402233084977,0.49345977669150237,0.5
2022-01-09T00:00:00+00:00,118121689.45993097662925880000,115324849.76076926619302603700,0.5059903216138869,0.4940096783861131,0.5
2022-01-08T00:00:00+00:00,114477202.98431604392225880000,109680467.79937208880183473700,0.5106994669604075,0.4893005330395925,0.5
2022-01-07T00:00:00+00:00,113335180.45973910108925880000,110015088.27232557812783473700,0.5074324786047076,0.4925675213952924,0.5
