time,wust,pool3,ust_p,pool3_p,ideal
2022-07-19T00:00:00+00:00,584867.720010000000000000000000,2521.146527904572829121000000000000000000,0.9957078748482853,0.004292125151714774,0.50
2022-07-18T00:00:00+00:00,583331.586219000000000000000000,2587.378175785681825321000000000000000000,0.9955840682193001,0.004415931780699857,0.50
2022-07-17T00:00:00+00:00,585423.794021000000000000000000,2496.968840536285311921000000000000000000,0.9957528820237901,0.004247117976209929,0.50
2022-07-16T00:00:00+00:00,652685.585568000000000000000000,2771.594004028882346321000000000000000000,0.9957715101910417,0.004228489808958312,0.50
2022-07-15T00:00:00+00:00,644520.822933000000000000000000,3151.538462359940217721000000000000000000,0.9951340544228717,0.004865945577128218,0.50
2022-07-14T00:00:00+00:00,659979.251376000000000000000000,2494.640951433457582321000000000000000000,0.9962343558284702,0.0037656441715297963,0.50
2022-07-13T00:00:00+00:00,655200.264074000000000000000000,2668.986646000121713321000000000000000000,0.9959429831336865,0.004057016866313586,0.50
2022-07-12T00:00:00+00:00,653035.843183000000000000000000,2755.026012372514335321000000000000000000,0.9957989259354086,0.004201074064591375,0.50
2022-07-11T00:00:00+00:00,646689.339913000000000000000000,3039.474210175022928121000000000000000000,0.9953219340991104,0.0046780659008895395,0.50
2022-07-10T00:00:00+00:00,646331.857963000000000000000000,3081.068302837416344021000000000000000000,0.995255609831246,0.004744390168754017,0.50
2022-07-09T00:00:00+00:00,649732.477306000000000000000000,2918.116865893001731621000000000000000000,0.9955288221723055,0.004471177827694488,0.50
2022-07-08T00:00:00+00:00,646578.903518000000000000000000,3067.801576129173757621000000000000000000,0.995277738573792,0.004722261426208066,0.50
2022-07-07T00:00:00+00:00,647333.008500000000000000000000,3030.357919920085083321000000000000000000,0.9953405156618809,0.004659484338119183,0.50
2022-07-06T00:00:00+00:00,649039.093813000000000000000000,2948.823476454595078521000000000000000000,0.9954771807908437,0.004522819209156362,0.50
2022-07-05T00:00:00+00:00,642369.399133000000000000000000,3289.370526307171693021000000000000000000,0.9949054040913239,0.005094595908676132,0.50
2022-07-04T00:00:00+00:00,637672.451919000000000000000000,3573.596711487108765721000000000000000000,0.9944271052911449,0.005572894708855142,0.50
2022-07-03T00:00:00+00:00,637644.488553000000000000000000,3575.103986421251709221000000000000000000,0.9944245247213006,0.00557547527869941,0.50
2022-07-02T00:00:00+00:00,642390.376539000000000000000000,3286.897686654439748421000000000000000000,0.9949093799366001,0.005090620063399844,0.50
2022-07-01T00:00:00+00:00,639105.161495000000000000000000,3480.630703238593997321000000000000000000,0.9945833992199989,0.005416600780001084,0.50
2022-06-30T00:00:00+00:00,648591.571594000000000000000000,2966.773288948349485421000000000000000000,0.9954466498476336,0.0045533501523663655,0.50
2022-06-29T00:00:00+00:00,630974.411767000000000000000000,4057.850659896363075921000000000000000000,0.9936100086562712,0.006389991343728768,0.50
2022-06-28T00:00:00+00:00,663559.749652000000000000000000,2840.510196824399005021000000000000000000,0.9957375313787111,0.004262468621288923,0.50
2022-06-27T00:00:00+00:00,769889.135014000000000000000000,2081.649970994948647721000000000000000000,0.9973034601678152,0.0026965398321847247,0.50
2022-06-26T00:00:00+00:00,2286654.481505000000000000000000,4978.468850053102926421000000000000000000,0.9978275452666703,0.0021724547333296837,0.50
2022-06-25T00:00:00+00:00,2369181.181446000000000000000000,3969.003815567347617921000000000000000000,0.9983275378691931,0.0016724621308068987,0.50
2022-06-24T00:00:00+00:00,2376490.623560000000000000000000,3896.344794356306146821000000000000000000,0.9983631464773771,0.0016368535226228295,0.50
2022-06-23T00:00:00+00:00,2409527.733703000000000000000000,3596.368454663053991421000000000000000000,0.9985096628675469,0.0014903371324530754,0.50
2022-06-22T00:00:00+00:00,2408171.532458000000000000000000,3607.534361045352934521000000000000000000,0.9985042019765917,0.001495798023408263,0.50
2022-06-21T00:00:00+00:00,2486679.785715000000000000000000,3634.074377208839363521000000000000000000,0.9985407163187557,0.001459283681244211,0.50
2022-06-20T00:00:00+00:00,2490927.292879000000000000000000,3599.189518330449931921000000000000000000,0.9985571652400854,0.0014428347599146345,0.50
2022-06-19T00:00:00+00:00,2480969.604161000000000000000000,3680.495772247607616321000000000000000000,0.9985187066088917,0.0014812933911082641,0.50
2022-06-18T00:00:00+00:00,2555692.921012000000000000000000,3234.341831900386020934000000000000000000,0.9987360555812337,0.0012639444187662662,0.50
2022-06-17T00:00:00+00:00,2528475.797991000000000000000000,3424.288366754742662234000000000000000000,0.9986475420632887,0.0013524579367113676,0.50
2022-06-16T00:00:00+00:00,2527563.079252000000000000000000,3429.435872796662277734000000000000000000,0.9986450233051647,0.001354976694835293,0.50
2022-06-15T00:00:00+00:00,2532503.358469000000000000000000,3392.907526849892006934000000000000000000,0.998662047981873,0.0013379520181270082,0.50
2022-06-14T00:00:00+00:00,2498812.148837000000000000000000,3652.041066591872779734000000000000000000,0.99854062204713,0.0014593779528699544,0.50
2022-06-13T00:00:00+00:00,2488976.821852000000000000000000,3733.739699972073149734000000000000000000,0.9985021366870418,0.0014978633129581764,0.50
2022-06-12T00:00:00+00:00,2463864.846953000000000000000000,3958.551629551650941234000000000000000000,0.9983959339911335,0.0016040660088664901,0.50
2022-06-11T00:00:00+00:00,2479488.498206000000000000000000,3814.189047634553524834000000000000000000,0.9984640659927555,0.0015359340072445174,0.50
2022-06-10T00:00:00+00:00,2472215.148066000000000000000000,3878.681237626614339734000000000000000000,0.99843354836084,0.0015664516391599949,0.50
2022-06-09T00:00:00+00:00,2446446.607878000000000000000000,4125.439816668809571534000000000000000000,0.9983165400827331,0.0016834599172669672,0.50
2022-06-08T00:00:00+00:00,2466474.749549000000000000000000,3929.678301930164006234000000000000000000,0.9984092975799316,0.0015907024200683994,0.50
2022-06-07T00:00:00+00:00,2370530.730004000000000000000000,5039.837389615440434434000000000000000000,0.9978784728777201,0.0021215271222799143,0.50
2022-06-06T00:00:00+00:00,2347513.800852000000000000000000,5389.650476065726931034000000000000000000,0.9977093618214451,0.0022906381785549293,0.50
2022-06-05T00:00:00+00:00,2356282.611696000000000000000000,5250.407789449774488234000000000000000000,0.9977766951610976,0.002223304838902391,0.50
2022-06-04T00:00:00+00:00,2330284.746562000000000000000000,5686.215473331469387634000000000000000000,0.997565802158612,0.002434197841388007,0.50
2022-06-03T00:00:00+00:00,2310952.273841000000000000000000,6047.350912751398609134000000000000000000,0.9973900078152175,0.0026099921847825528,0.50
2022-06-02T00:00:00+00:00,2322259.350971000000000000000000,5830.108450382900616034000000000000000000,0.9974957541142633,0.0025042458857366676,0.50
2022-06-01T00:00:00+00:00,3271982.954318000000000000000000,7441.889128185197908434000000000000000000,0.9977307334415492,0.002269266558450806,0.50
2022-05-31T00:00:00+00:00,10122677.627039000000000000000000,27719.032055245645764434000000000000000000,0.9972691676014049,0.002730832398595062,0.50
2022-05-30T00:00:00+00:00,10050140.203540000000000000000000,29346.405762929614848934000000000000000000,0.9970885019346278,0.0029114980653721146,0.50
2022-05-29T00:00:00+00:00,6675050.782113000000000000000000,21183.683186768498620634000000000000000000,0.996836478277972,0.0031635217220280197,0.50
2022-05-28T00:00:00+00:00,5013542.563197000000000000000000,14173.985828364673076634000000000000000000,0.9971808303650069,0.0028191696349931135,0.50
2022-05-27T00:00:00+00:00,4429017.338989000000000000000000,17248.261314586612617934000000000000000000,0.9961207307738411,0.0038792692261588957,0.50
2022-05-26T00:00:00+00:00,3306038.981426000000000000000000,14676.859918216188322834000000000000000000,0.995580212032754,0.004419787967245953,0.50
2022-05-25T00:00:00+00:00,3007688.366179000000000000000000,20402.337951952405622620000000000000000000,0.9932623095060794,0.006737690493920584,0.50
2022-05-24T00:00:00+00:00,4127674.810978000000000000000000,24410.871188146790984720000000000000000000,0.994120817088868,0.005879182911131935,0.50
2022-05-23T00:00:00+00:00,4212847.278391000000000000000000,24901.996676594172435520000000000000000000,0.9941237682882509,0.005876231711749151,0.50
2022-05-22T00:00:00+00:00,74146783.269518000000000000000000,402307.695202282026333720000000000000000000,0.9946034527048402,0.005396547295159785,0.50
2022-05-21T00:00:00+00:00,74606841.835801000000000000000000,374427.587154732880299229000000000000000000,0.9950063850607456,0.004993614939254426,0.50
2022-05-20T00:00:00+00:00,123862863.820468000000000000000000,675520.309445323239988329000000000000000000,0.9945758063735542,0.005424193626445709,0.50
2022-05-19T00:00:00+00:00,123032410.406018000000000000000000,733976.902128640591657029000000000000000000,0.9940696588298952,0.0059303411701048196,0.50
2022-05-18T00:00:00+00:00,123289474.660228000000000000000000,837184.806212861488992329000000000000000000,0.9932553988819847,0.0067446011180153,0.50
2022-05-17T00:00:00+00:00,124964341.972469000000000000000000,839279.756872135392203229000000000000000000,0.9933286518676084,0.006671348132391569,0.50
2022-05-16T00:00:00+00:00,124446440.255490000000000000000000,903004.230759125103106729000000000000000000,0.9927961050448996,0.007203894955100379,0.50
2022-05-15T00:00:00+00:00,122443753.906074000000000000000000,1141677.959799821944165759000000000000000000,0.9907620344682788,0.009237965531721206,0.50
2022-05-14T00:00:00+00:00,122085492.798490000000000000000000,1308330.751761109820035477000000000000000000,0.9893971131283706,0.01060288687162938,0.50
2022-05-13T00:00:00+00:00,130944413.308887000000000000000000,1081054.892024871617926111000000000000000000,0.9918117700565185,0.008188229943481503,0.50
2022-05-12T00:00:00+00:00,140675774.397113000000000000000000,2775393.117154655628111331000000000000000000,0.9806526976026276,0.019347302397372368,0.50
2022-05-11T00:00:00+00:00,298528173.835792000000000000000000,16460464.147451878844538876000000000000000000,0.9477426733458001,0.052257326654199854,0.50
2022-05-10T00:00:00+00:00,660972352.706006000000000000000000,33162537.453525011054858635000000000000000000,0.9522246498142409,0.04777535018575908,0.50
2022-05-09T00:00:00+00:00,719639442.796959000000000000000000,33911520.912988475486945345000000000000000000,0.9549977074595827,0.04500229254041735,0.50
2022-05-08T00:00:00+00:00,542602820.265822000000000000000000,274497394.653642831975744055000000000000000000,0.664059084012482,0.335940915987518,0.50
2022-05-07T00:00:00+00:00,627649424.450131000000000000000000,235920577.476820186390871540000000000000000000,0.7268078129735954,0.2731921870264046,0.50
2022-05-06T00:00:00+00:00,664583425.748338000000000000000000,568578220.443696300283308908000000000000000000,0.5389264479645077,0.46107355203549233,0.50
2022-05-05T00:00:00+00:00,655442948.038600000000000000000000,582827505.525640802829015772000000000000000000,0.5293213176103584,0.47067868238964167,0.50
2022-05-04T00:00:00+00:00,640774826.236261000000000000000000,597996425.064730118929695344000000000000000000,0.5172664651066949,0.482733534893305,0.50
2022-05-03T00:00:00+00:00,661158112.085333000000000000000000,569596152.929515204647605080000000000000000000,0.5371974982165563,0.4628025017834437,0.50
2022-05-02T00:00:00+00:00,659428313.152765000000000000000000,576386217.627936120393455680000000000000000000,0.5335981223138592,0.46640187768614083,0.50
2022-05-01T00:00:00+00:00,659002990.548065000000000000000000,631592992.391410229530275080000000000000000000,0.5106191242336837,0.48938087576631634,0.50
2022-04-30T00:00:00+00:00,628018664.566151000000000000000000,660715684.960994164525762780000000000000000000,0.4873142900215082,0.5126857099784917,0.50
2022-04-29T00:00:00+00:00,621290796.633006000000000000000000,641337475.664892685618779187000000000000000000,0.49206152773872114,0.5079384722612789,0.50
2022-04-28T00:00:00+00:00,626916252.533751000000000000000000,635964791.702434390601873622000000000000000000,0.4964175013909738,0.5035824986090262,0.50
2022-04-27T00:00:00+00:00,607553093.517103000000000000000000,635805290.132742568022203022000000000000000000,0.4886387557331998,0.5113612442668002,0.50
2022-04-26T00:00:00+00:00,603032590.302296000000000000000000,639228938.261712032913469822000000000000000000,0.4854312690495788,0.5145687309504212,0.50
2022-04-25T00:00:00+00:00,576288544.169671000000000000000000,657048573.836471062939713225000000000000000000,0.4672595479014855,0.5327404520985145,0.50
2022-04-24T00:00:00+00:00,572600042.271793000000000000000000,662038982.434425855251638616000000000000000000,0.4637793159081802,0.5362206840918198,0.50
2022-04-23T00:00:00+00:00,559197670.836811000000000000000000,658648597.462921223647998116000000000000000000,0.4591693429561695,0.5408306570438305,0.50
2022-04-22T00:00:00+00:00,517437356.219740000000000000000000,696219183.117631840110597116000000000000000000,0.4263457901378332,0.5736542098621669,0.50
2022-04-21T00:00:00+00:00,503101167.153453000000000000000000,818170767.950531267666717377000000000000000000,0.3807703424154384,0.6192296575845616,0.50
2022-04-20T00:00:00+00:00,452572556.779460000000000000000000,859981776.631208582760935728000000000000000000,0.34480291235140836,0.6551970876485916,0.50
2022-04-19T00:00:00+00:00,496645176.498625000000000000000000,818173860.475718550920200289000000000000000000,0.37772892126775326,0.6222710787322467,0.50
2022-04-18T00:00:00+00:00,514598799.97381900000000000000,802686968.007551100211359258000000000000000000,0.3906508462187354,0.6093491537812645,0.50
2022-04-17T00:00:00+00:00,524762767.83610300000000000000,795246119.077112305960597359000000000000000000,0.3975448749161367,0.6024551250838633,0.50
2022-04-16T00:00:00+00:00,544942402.44402500000000000000,773436150.301496615988857880000000000000000000,0.41334289101501476,0.5866571089849852,0.50
2022-04-15T00:00:00+00:00,569924169.19275700000000000000,744042197.285767866508579385000000000000000000,0.43374334665823555,0.5662566533417644,0.50
2022-04-14T00:00:00+00:00,592609021.58097600000000000000,724190683.979889533889901621000000000000000000,0.45003732843983707,0.5499626715601629,0.50
2022-04-13T00:00:00+00:00,594165659.45371000000000000000,723656893.905377680687670720000000000000000000,0.4508692448305735,0.5491307551694266,0.50
2022-04-12T00:00:00+00:00,599017786.05972900000000000000,727931703.805317951499371387000000000000000000,0.4514247080502289,0.5485752919497711,0.50
2022-04-11T00:00:00+00:00,613531816.30550400000000000000,709128445.800333409605224087000000000000000000,0.4638619862433049,0.5361380137566951,0.50
2022-04-10T00:00:00+00:00,657177681.29066100000000000000,657247807.287824174244901586000000000000000000,0.49997332446845694,0.5000266755315431,0.50
2022-04-09T00:00:00+00:00,666501308.93483300000000000000,626241120.926619403847110724000000000000000000,0.5155716200993451,0.4844283799006549,0.50
2022-04-08T00:00:00+00:00,670228011.49715200000000000000,625195281.796190354791129624000000000000000000,0.5173814728877059,0.4826185271122942,0.50
2022-04-07T00:00:00+00:00,656318758.26698000000000000000,638823151.763258878574673506000000000000000000,0.5067543202672333,0.4932456797327666,0.50
2022-04-06T00:00:00+00:00,669510849.49896200000000000000,637998811.490035187507786189000000000000000000,0.5120504035071876,0.48794959649281244,0.50
2022-04-05T00:00:00+00:00,670135737.46964800000000000000,637645880.209677339512759689000000000000000000,0.5124217441279012,0.4875782558720988,0.50
2022-04-04T00:00:00+00:00,664741811.77708800000000000000,646380940.462023598369390489000000000000000000,0.5070019650271906,0.49299803497280936,0.50
2022-04-03T00:00:00+00:00,661734087.08469300000000000000,655492278.541575559198164389000000000000000000,0.5023692998811748,0.49763070011882515,0.50
2022-04-02T00:00:00+00:00,659441743.73390100000000000000,646865116.864430271797503489000000000000000000,0.5048138103108906,0.49518618968910944,0.50
2022-04-01T00:00:00+00:00,661966405.71476600000000000000,643129565.111883277965136989000000000000000000,0.5072166495889767,0.4927833504110232,0.50
2022-03-31T00:00:00+00:00,674573894.74240800000000000000,641600237.629190262966115818000000000000000000,0.5125263277488226,0.4874736722511774,0.50
2022-03-30T00:00:00+00:00,663448962.55836700000000000000,658068626.640605192574654133000000000000000000,0.502035665647486,0.49796433435251397,0.50
2022-03-29T00:00:00+00:00,639747152.75579100000000000000,639954794.349452427358190333000000000000000000,0.499918871111304,0.5000811288886959,0.50
2022-03-28T00:00:00+00:00,641224880.34832400000000000000,607642143.922875674699768855000000000000000000,0.5134452811119127,0.4865547188880873,0.50
2022-03-27T00:00:00+00:00,618106118.14114900000000000000,618316802.949206447249670764000000000000000000,0.49991480067035976,0.5000851993296402,0.50
2022-03-26T00:00:00+00:00,547725346.94720800000000000000,668093218.736765721108331264000000000000000000,0.45049924586328255,0.5495007541367175,0.50
2022-03-25T00:00:00+00:00,626129516.91934700000000000000,594611387.218946788539843764000000000000000000,0.5129094263957054,0.48709057360429464,0.50
2022-03-24T00:00:00+00:00,562730611.15205300000000000000,658417355.756053666058931864000000000000000000,0.46082098681035544,0.5391790131896446,0.50
2022-03-23T00:00:00+00:00,475568016.48517300000000000000,756906874.535645918224279664000000000000000000,0.385864263807659,0.6141357361923411,0.50
2022-03-22T00:00:00+00:00,453477852.31444800000000000000,783696681.651734676426526564000000000000000000,0.36654315124048903,0.633456848759511,0.50
2022-03-21T00:00:00+00:00,461298627.12581000000000000000,779820421.909744570162183034000000000000000000,0.37167959631614284,0.6283204036838572,0.50
2022-03-20T00:00:00+00:00,469831982.82954700000000000000,773083730.965076336209902134000000000000000000,0.3780079192941807,0.6219920807058192,0.50
2022-03-19T00:00:00+00:00,457087392.93542100000000000000,782352075.860403316451726374000000000000000000,0.36878557157737085,0.6312144284226291,0.50
2022-03-18T00:00:00+00:00,470370710.45903000000000000000,768698865.484778293784385774000000000000000000,0.37961605997850867,0.6203839400214913,0.50
2022-03-17T00:00:00+00:00,478832498.81526600000000000000,769112132.192890052689066612000000000000000000,0.38369691003713813,0.6163030899628619,0.50
2022-03-16T00:00:00+00:00,448333168.79552900000000000000,792576526.588662315800110850000000000000000000,0.3612939527051749,0.638706047294825,0.50
2022-03-15T00:00:00+00:00,447463720.34365200000000000000,831247692.529691974893753050000000000000000000,0.34993331242596265,0.6500666875740373,0.50
2022-03-14T00:00:00+00:00,448218314.92832600000000000000,831523762.966605276548904550000000000000000000,0.3502411327019954,0.6497588672980046,0.50
2022-03-13T00:00:00+00:00,459222153.74365700000000000000,813731921.505738777000326483000000000000000000,0.36075311959206907,0.6392468804079309,0.50
2022-03-12T00:00:00+00:00,459851677.14012700000000000000,813632731.557840382189180283000000000000000000,0.3610972179944373,0.6389027820055627,0.50
2022-03-11T00:00:00+00:00,443128794.45694600000000000000,830196886.172695728508092983000000000000000000,0.34800899816755837,0.6519910018324416,0.50
2022-03-10T00:00:00+00:00,432871688.14820200000000000000,849790219.204662879712425312000000000000000000,0.3374791795614754,0.6625208204385246,0.50
2022-03-09T00:00:00+00:00,418297677.58368400000000000000,863891605.69833344990069281200,0.32623707204365976,0.6737629279563402,0.50
2022-03-08T00:00:00+00:00,441147289.00656300000000000000,896441857.11880063668089991200,0.32980776667069117,0.6701922333293088,0.50
2022-03-07T00:00:00+00:00,447438165.05697200000000000000,875650564.21263652725446241200,0.338176990823566,0.661823009176434,0.50
2022-03-06T00:00:00+00:00,493592594.98721100000000000000,829330314.58823985270451901200,0.37310760242682134,0.6268923975731787,0.50
2022-03-05T00:00:00+00:00,482742020.42940600000000000000,834893685.85065832627570601200,0.36636986849140446,0.6336301315085956,0.50
2022-03-04T00:00:00+00:00,450678249.41056200000000000000,866608321.95793801370558950600,0.3421262003319159,0.6578737996680841,0.50
2022-03-03T00:00:00+00:00,464510382.05919500000000000000,860688859.17944727805349810600,0.35052116512308346,0.6494788348769166,0.50
2022-03-02T00:00:00+00:00,490846020.50248100000000000000,838369068.52927482024225784600,0.3692750891505674,0.6307249108494326,0.50
2022-03-01T00:00:00+00:00,419593729.07734800000000000000,767028230.63075593310802724600,0.3536035429350755,0.6463964570649244,0.50
2022-02-28T00:00:00+00:00,456017494.39098600000000000000,698174104.16911522207665004600,0.39509687556198253,0.6049031244380175,0.50
2022-02-27T00:00:00+00:00,420711346.06130200000000000000,729632819.07212790893611794600,0.36572650065339635,0.6342734993466037,0.50
2022-02-26T00:00:00+00:00,435737307.68650300000000000000,732584631.54986558322359414600,0.3729599633910041,0.6270400366089959,0.50
2022-02-25T00:00:00+00:00,466209805.74467500000000000000,695436412.09205015724982154600,0.4013354484232505,0.5986645515767495,0.50
2022-02-24T00:00:00+00:00,490648947.46409900000000000000,695839913.24429828852006016700,0.4135301760617924,0.5864698239382076,0.50
2022-02-23T00:00:00+00:00,478904805.93961200000000000000,729569807.63044389960901956700,0.396288677115723,0.603711322884277,0.50
2022-02-22T00:00:00+00:00,502447052.05845600000000000000,715348691.92926313658257976700,0.41258729515113407,0.5874127048488659,0.50
2022-02-21T00:00:00+00:00,554652366.56922800000000000000,692358473.49109717892046116700,0.44478552130500826,0.5552144786949917,0.50
2022-02-20T00:00:00+00:00,562091229.60908300000000000000,696148237.60335709480929176700,0.44672834087327196,0.553271659126728,0.50
2022-02-19T00:00:00+00:00,572266190.66177100000000000000,696808101.37153614944951296700,0.45093198582163996,0.54906801417836,0.50
2022-02-18T00:00:00+00:00,611932668.17546200000000000000,665968572.40095740895851296700,0.4788575585852309,0.5211424414147691,0.50
2022-02-17T00:00:00+00:00,600847305.72493000000000000000,668453401.74835195838010058400,0.47336876296319047,0.5266312370368095,0.50
2022-02-16T00:00:00+00:00,567633038.38329500000000000000,591865251.92069505316028598400,0.48955056090205745,0.5104494390979425,0.50
2022-02-15T00:00:00+00:00,550531666.44499500000000000000,552263207.69619736083889248400,0.49921493049532406,0.5007850695046759,0.50
2022-02-14T00:00:00+00:00,538235136.86490600000000000000,544157560.15101028325664508400,0.49726419842704406,0.5027358015729559,0.50
2022-02-13T00:00:00+00:00,527225218.34522700000000000000,531381168.46297751122114579400,0.49803706544304865,0.5019629345569514,0.50
2022-02-12T00:00:00+00:00,500140265.75621600000000000000,554228293.88523144363927689400,0.47435051167145537,0.5256494883285446,0.50
2022-02-11T00:00:00+00:00,496462612.48940100000000000000,540588963.57013927622288759400,0.4787250932839791,0.5212749067160208,0.50
2022-02-10T00:00:00+00:00,477294809.42899500000000000000,506242195.05814236007367169400,0.48528403837523026,0.5147159616247697,0.50
2022-02-09T00:00:00+00:00,463393321.23872000000000000000,479928881.78886131270374399400,0.49123546520103595,0.508764534798964,0.50
2022-02-08T00:00:00+00:00,452017741.26092600000000000000,468799479.94056512485911383100,0.4908875842603475,0.5091124157396525,0.50
2022-02-07T00:00:00+00:00,444195846.84415400000000000000,428808990.62455076368898963100,0.5088125835958812,0.49118741640411884,0.50
2022-02-06T00:00:00+00:00,428441854.67399500000000000000,431332914.71901305517498963100,0.4983187108136128,0.5016812891863872,0.50
2022-02-05T00:00:00+00:00,419259688.16586100000000000000,427959183.54602838882568523100,0.49486585127489596,0.5051341487251041,0.50
2022-02-04T00:00:00+00:00,397369098.28263800000000000000,413155333.58175495110063373100,0.4902617153299099,0.5097382846700901,0.50
2022-02-03T00:00:00+00:00,367591490.73152800000000000000,420558319.72914633086663373100,0.46639799420451605,0.533602005795484,0.50
2022-02-02T00:00:00+00:00,344527303.19702900000000000000,309686037.40115568948361223100,0.52662836695138,0.47337163304861996,0.50
2022-02-01T00:00:00+00:00,323415443.55534600000000000000,372351815.53775417318395093100,0.4648328005214025,0.5351671994785975,0.50
2022-01-31T00:00:00+00:00,304837626.51706500000000000000,319844416.64181940957795093100,0.4879884572566963,0.5120115427433036,0.50
2022-01-30T00:00:00+00:00,294841630.82791700000000000000,290540658.04451206450542513100,0.5036736444415576,0.4963263555584424,0.50
2022-01-29T00:00:00+00:00,285686673.26536000000000000000,243200578.92490006908242513100,0.5401655496181028,0.45983445038189713,0.50
2022-01-28T00:00:00+00:00,306300567.54017600000000000000,193755599.78342118055068693700,0.612532326477562,0.387467673522438,0.50
2022-01-27T00:00:00+00:00,369647016.69938900000000000000,212353360.27766072251523928200,0.6351319197065837,0.3648680802934163,0.50
2022-01-26T00:00:00+00:00,303776767.31006100000000000000,317009333.00341788856523928200,0.48934208925854267,0.5106579107414574,0.50
2022-01-25T00:00:00+00:00,284963197.08494900000000000000,305631518.54228265165725248200,0.4825021110835853,0.5174978889164147,0.50
2022-01-24T00:00:00+00:00,295456848.18084300000000000000,278920340.23693218443020078600,0.5143951642556206,0.4856048357443794,0.50
2022-01-23T00:00:00+00:00,285758536.83985100000000000000,328664214.71423347578120078600,0.4650845628959382,0.5349154371040619,0.50
2022-01-22T00:00:00+00:00,298267058.46468600000000000000,284891449.28745405491578198600,0.5114682449106247,0.4885317550893753,0.50
2022-01-21T00:00:00+00:00,268686893.85360200000000000000,298237306.79964723821478198600,0.47393795068900285,0.5260620493109971,0.50
2022-01-20T00:00:00+00:00,285420689.14414200000000000000,322700418.08058475311284188600,0.4693484336478833,0.5306515663521166,0.50
2022-01-19T00:00:00+00:00,268580817.95062900000000000000,316908122.34101499227648335900,0.4587291056545721,0.541270894345428,0.50
2022-01-18T00:00:00+00:00,250896511.46038000000000000000,299089395.88206439565000955900,0.4561871642724861,0.5438128357275139,0.50
2022-01-17T00:00:00+00:00,233521535.65500800000000000000,257532204.38411739602478045900,0.47555189302987866,0.5244481069701213,0.50
2022-01-16T00:00:00+00:00,208608054.05938600000000000000,242270767.48137295512481872300,0.46266988843371093,0.5373301115662891,0.50
2022-01-15T00:00:00+00:00,205399775.64862800000000000000,234530129.70247334600381872300,0.4668920506431623,0.5331079493568377,0.50
2022-01-14T00:00:00+00:00,196573639.16862900000000000000,218006424.49952368768064002300,0.4741512108164825,0.5258487891835175,0.50
