time,renbtc,sbtc,wbtc,renbtc_p,sbtc_p,wbtc_p,ideal
2022-07-10T00:00:00+00:00,751.9370332300000000000000000000,494.279954532353288768000000000000000000,771.3762520600000000000000000000,0.3726901034304651,0.24498493788365094,0.38232495868588395,0.33
2022-07-09T00:00:00+00:00,746.2889682600000000000000000000,514.334284334038569276000000000000000000,754.8613170500000000000000000000,0.37027768880007084,0.25519137783569185,0.3745309333642374,0.33
2022-07-08T00:00:00+00:00,775.4464506300000000000000000000,472.967707180833738483000000000000000000,768.6764709100000000000000000000,0.384438081060225,0.23448014702283002,0.38108177191694503,0.33
2022-07-07T00:00:00+00:00,718.7931793300000000000000000000,446.961939972073191683000000000000000000,749.8308578100000000000000000000,0.3752340996010258,0.2333290937146609,0.3914368066843133,0.33
2022-07-06T00:00:00+00:00,682.0455339800000000000000000000,511.675240138166204233000000000000000000,719.9590355700000000000000000000,0.3564052515614612,0.2673776655570942,0.3762170828814446,0.33
2022-07-05T00:00:00+00:00,621.0094105600000000000000000000,510.536731801243540517000000000000000000,673.3943029000000000000000000000,0.3440608869896072,0.2828551674054539,0.3730839456049389,0.33
2022-07-04T00:00:00+00:00,607.1700217000000000000000000000,470.084490244121982817000000000000000000,677.9202436000000000000000000000,0.34593137793380074,0.267827741231608,0.38624088083459124,0.33
2022-07-03T00:00:00+00:00,625.2425231900000000000000000000,454.379357165962562817000000000000000000,676.7479383000000000000000000000,0.3559856907974302,0.2587036923201459,0.38531061688242396,0.33
2022-07-02T00:00:00+00:00,622.2433454000000000000000000000,468.573427455952597673000000000000000000,661.6917475300000000000000000000,0.35505867056381796,0.26737298107558377,0.37756834836059827,0.33
2022-07-01T00:00:00+00:00,616.4723709600000000000000000000,502.509057841829098094000000000000000000,637.1499154900000000000000000000,0.35104001358656706,0.28614548648379656,0.3628144999296363,0.33
2022-06-30T00:00:00+00:00,615.9996697500000000000000000000,554.309048889050450327000000000000000000,601.1175417000000000000000000000,0.3477422027333488,0.3129168068124698,0.3393409904541814,0.33
2022-06-29T00:00:00+00:00,623.0994616400000000000000000000,529.106677647765966227000000000000000000,619.7458562000000000000000000000,0.3516457913231894,0.29860102248544185,0.34975318619136875,0.33
2022-06-28T00:00:00+00:00,666.4863389500000000000000000000,525.982538206969075085000000000000000000,669.9897479300000000000000000000,0.35785296380416387,0.2824130056485995,0.35973403054723657,0.33
2022-06-27T00:00:00+00:00,604.5668596300000000000000000000,491.539487442049398022000000000000000000,571.9834683500000000000000000000,0.36243064014933535,0.2946720751470347,0.34289728470362996,0.33
2022-06-26T00:00:00+00:00,580.9965858500000000000000000000,491.703613817433464864000000000000000000,547.3337193100000000000000000000,0.3586323588932789,0.30351439439477734,0.3378532467119438,0.33
2022-06-25T00:00:00+00:00,572.7131689100000000000000000000,480.344072883778234498000000000000000000,572.8790020900000000000000000000,0.3522359324139265,0.29542614274739865,0.3523379248386749,0.33
2022-06-24T00:00:00+00:00,562.4497589100000000000000000000,480.344072883778234498000000000000000000,541.2766292500000000000000000000,0.3550661241037155,0.3032340320059179,0.34169984389036656,0.33
2022-06-23T00:00:00+00:00,555.9604044500000000000000000000,490.305776670574509198000000000000000000,496.6728789600000000000000000000,0.3603255752829065,0.3177739091296127,0.32190051558748084,0.33
2022-06-22T00:00:00+00:00,569.4138071100000000000000000000,458.835469153787479431000000000000000000,516.1634755700000000000000000000,0.3686927645695076,0.2970938103230374,0.334213425107455,0.33
2022-06-21T00:00:00+00:00,573.5741943500000000000000000000,462.862975870349690865000000000000000000,508.6367136200000000000000000000,0.37122768066233564,0.299573360673137,0.32919895866452736,0.33
2022-06-20T00:00:00+00:00,581.6942630000000000000000000000,441.051173384559823477000000000000000000,523.7060551900000000000000000000,0.3761477590271731,0.28520207441844303,0.33865016655438385,0.33
2022-06-19T00:00:00+00:00,575.3600981100000000000000000000,497.952930199865381877000000000000000000,476.7503156900000000000000000000,0.37118489404782024,0.3212468265425343,0.3075682794096455,0.33
2022-06-18T00:00:00+00:00,600.5049149600000000000000000000,489.398529831524341942000000000000000000,441.8507448300000000000000000000,0.3920373902214536,0.3195020017881904,0.288460607990356,0.33
2022-06-17T00:00:00+00:00,560.5655599000000000000000000000,492.277546483564273042000000000000000000,499.4440323200000000000000000000,0.3611223374356963,0.3171304678171228,0.32174719474718094,0.33
2022-06-16T00:00:00+00:00,569.6110655800000000000000000000,515.972155018839863583000000000000000000,493.3053800300000000000000000000,0.36076710247520644,0.3267945280074468,0.31243836951734677,0.33
2022-06-15T00:00:00+00:00,571.8025344200000000000000000000,541.835238354484973615000000000000000000,508.8333432900000000000000000000,0.35242694230944555,0.33395678541802143,0.31361627227253297,0.33
2022-06-14T00:00:00+00:00,603.7026226000000000000000000000,517.687429742768827231000000000000000000,518.8234525700000000000000000000,0.36806343856564366,0.31562197737806147,0.31631458405629487,0.33
2022-06-13T00:00:00+00:00,642.6141931300000000000000000000,391.536808343795444055000000000000000000,597.2884247400000000000000000000,0.3938939949620828,0.23999469551404948,0.3661113095238677,0.33
2022-06-12T00:00:00+00:00,624.1356100200000000000000000000,465.440063676549232363000000000000000000,583.0772820700000000000000000000,0.3731411276130313,0.2782645748909975,0.3485942974959712,0.33
2022-06-11T00:00:00+00:00,620.4957083300000000000000000000,465.402451063276114440000000000000000000,567.5621430600000000000000000000,0.3752710043351852,0.28147180211871314,0.3432571935461017,0.33
2022-06-10T00:00:00+00:00,655.9746851200000000000000000000,464.731778453038062360000000000000000000,624.8260304600000000000000000000,0.37580204743388995,0.266240691617994,0.35795726094811603,0.33
2022-06-09T00:00:00+00:00,652.0867897700000000000000000000,464.731778453038062360000000000000000000,630.9759711600000000000000000000,0.37309121585892074,0.2658961153506555,0.36101266879042376,0.33
2022-06-08T00:00:00+00:00,630.1833215000000000000000000000,461.499918538253205660000000000000000000,556.1688184000000000000000000000,0.3824271227947819,0.28006149955939513,0.33751137764582295,0.33
2022-06-07T00:00:00+00:00,619.3955722000000000000000000000,462.002262320964963334000000000000000000,559.5406544200000000000000000000,0.3774642232931887,0.2815475811156905,0.3409881955911208,0.33
2022-06-06T00:00:00+00:00,578.4339761800000000000000000000,459.075716558823009334000000000000000000,590.0303113700000000000000000000,0.35540384550899423,0.2820672397605335,0.3625289147304723,0.33
2022-06-05T00:00:00+00:00,577.9141176000000000000000000000,486.944553562297964234000000000000000000,599.0898992200000000000000000000,0.3473148917500631,0.29264399286717185,0.3600411153827651,0.33
2022-06-04T00:00:00+00:00,586.8938446100000000000000000000,486.848636778226135634000000000000000000,610.4915473500000000000000000000,0.3484633575831988,0.2890623443482836,0.3624742980685176,0.33
2022-06-03T00:00:00+00:00,557.3412354100000000000000000000,562.294744454411420718000000000000000000,521.0437960000000000000000000000,0.33970141133504145,0.3427205922363246,0.31757799642863394,0.33
2022-06-02T00:00:00+00:00,550.8013026000000000000000000000,568.315536060726568614000000000000000000,579.9680079700000000000000000000,0.3241752780576174,0.33448331740918785,0.3413414045331947,0.33
2022-06-01T00:00:00+00:00,556.0814583600000000000000000000,591.350208660568888714000000000000000000,537.4938198300000000000000000000,0.33003326420055346,0.3509651989215912,0.31900153687785526,0.33
2022-05-31T00:00:00+00:00,558.2216830700000000000000000000,592.478134691315575940000000000000000000,538.9917031700000000000000000000,0.33036899111757523,0.3506427814496912,0.3189882274327336,0.33
2022-05-30T00:00:00+00:00,558.2219998400000000000000000000,592.478134691315575940000000000000000000,552.4428136100000000000000000000,0.3277599220013812,0.34787340389595744,0.32436667410266135,0.33
2022-05-29T00:00:00+00:00,618.8871272200000000000000000000,468.607115197405235263000000000000000000,601.7331353400000000000000000000,0.3663728964904807,0.27740914063299255,0.35621796287652674,0.33
2022-05-28T00:00:00+00:00,621.0983023000000000000000000000,468.607115202213666468000000000000000000,604.2156279600000000000000000000,0.3666630767495561,0.2766404706155278,0.35669645263491606,0.33
2022-05-27T00:00:00+00:00,626.8409178800000000000000000000,468.633495797141050570000000000000000000,608.2790908200000000000000000000,0.36791761027955194,0.2750594464282303,0.35702294329221773,0.33
2022-05-26T00:00:00+00:00,587.5795267000000000000000000000,534.412898673799098041000000000000000000,575.4401243500000000000000000000,0.34615780567870524,0.31483601440349257,0.33900617991780224,0.33
2022-05-25T00:00:00+00:00,591.6093142300000000000000000000,534.412679302630605049000000000000000000,591.0348737300000000000000000000,0.3445484686672937,0.311237612155853,0.3442139191768533,0.33
2022-05-24T00:00:00+00:00,591.6106504200000000000000000000,534.623683676084022166000000000000000000,585.8116170100000000000000000000,0.34555769372766204,0.31227180750066036,0.34217049877167766,0.33
2022-05-23T00:00:00+00:00,591.7267783800000000000000000000,534.507628462103446942000000000000000000,594.6652958500000000000000000000,0.34384733605004836,0.3105977806992134,0.34555488325073824,0.33
2022-05-22T00:00:00+00:00,599.7989042200000000000000000000,507.574377476036727142000000000000000000,598.1718062300000000000000000000,0.35167578298933316,0.29760243869791403,0.35072177831275286,0.33
2022-05-21T00:00:00+00:00,597.8398088800000000000000000000,506.574482490921736998000000000000000000,587.2845682900000000000000000000,0.35339611743890925,0.29944719747133824,0.3471566850897525,0.33
2022-05-20T00:00:00+00:00,600.8343746500000000000000000000,493.711904451768581198000000000000000000,604.2938795000000000000000000000,0.35367328209648463,0.2906170436058672,0.35570967429764816,0.33
2022-05-19T00:00:00+00:00,601.4946939300000000000000000000,492.820355778654186774000000000000000000,598.0920537900000000000000000000,0.3554078050644854,0.29119492275816133,0.3533972721773533,0.33
2022-05-18T00:00:00+00:00,581.9368725100000000000000000000,527.637370205139712518000000000000000000,586.8631403300000000000000000000,0.34303469042011525,0.3110267290019393,0.34593858057794546,0.33
2022-05-17T00:00:00+00:00,589.2308623200000000000000000000,580.044855784311528240000000000000000000,635.9003119800000000000000000000,0.32641185817899415,0.3213231541509114,0.3522649876700944,0.33
2022-05-16T00:00:00+00:00,545.8775398400000000000000000000,559.121874825850993951000000000000000000,554.1472684700000000000000000000,0.32901101836774943,0.3369936368549941,0.33399534477725645,0.33
2022-05-15T00:00:00+00:00,681.3224828500000000000000000000,678.538741978897005851000000000000000000,717.1028604600000000000000000000,0.3280376813811063,0.3266973881662066,0.34526493045268714,0.33
2022-05-14T00:00:00+00:00,633.3102325400000000000000000000,848.573921297920988463000000000000000000,626.5441607800000000000000000000,0.300370768192214,0.4024675230429617,0.2971617087648243,0.33
2022-05-13T00:00:00+00:00,656.1507595200000000000000000000,827.833570257037392411000000000000000000,626.0653426300000000000000000000,0.31096460339319715,0.39232894897336085,0.29670644763344195,0.33
2022-05-12T00:00:00+00:00,476.7707066500000000000000000000,777.882995130224019111000000000000000000,482.0272240300000000000000000000,0.2745298227004879,0.44791359401112424,0.2775565832883879,0.33
2022-05-11T00:00:00+00:00,876.4737470200000000000000000000,1203.761610892052850111000000000000000000,789.6673922300000000000000000000,0.3054018980178394,0.4194433455393113,0.2751547564428493,0.33
2022-05-10T00:00:00+00:00,934.9771928600000000000000000000,1234.678984412784600648000000000000000000,909.6677248200000000000000000000,0.3036306743258046,0.4009578153092847,0.29541151036491076,0.33
2022-05-09T00:00:00+00:00,1034.5333693300000000000000000000,1277.760139368359789636000000000000000000,915.0951905500000000000000000000,0.3205481166774045,0.3959114499179918,0.28354043340460366,0.33
2022-05-08T00:00:00+00:00,1153.7291094400000000000000000000,1277.760139423962869406000000000000000000,1016.0594848900000000000000000000,0.33465200887348406,0.37062859385098146,0.2947193972755345,0.33
2022-05-07T00:00:00+00:00,1020.2824570100000000000000000000,1452.795927174239733585000000000000000000,986.7897319200000000000000000000,0.29489056310008227,0.41989922113275996,0.2852102157671578,0.33
2022-05-06T00:00:00+00:00,1015.6186343000000000000000000000,1463.968394817683976251000000000000000000,1012.7401453800000000000000000000,0.29081428616323174,0.4191956599908921,0.2899900538458762,0.33
2022-05-05T00:00:00+00:00,1058.7352715500000000000000000000,1464.231626078892692323000000000000000000,1086.1166121600000000000000000000,0.29335294367071296,0.40570732766572654,0.3009397286635605,0.33
2022-05-04T00:00:00+00:00,1300.2553512600000000000000000000,1509.765177520971709285000000000000000000,1267.7320506000000000000000000000,0.31886568053066794,0.3702444295308774,0.3108898899384547,0.33
2022-05-03T00:00:00+00:00,1309.5790939800000000000000000000,1509.857371466362749116000000000000000000,1233.5929096700000000000000000000,0.32311117753554447,0.3725256423593068,0.30436318010514873,0.33
2022-05-02T00:00:00+00:00,1366.2726013500000000000000000000,1509.857371466362749116000000000000000000,1194.8827961700000000000000000000,0.33561000146167236,0.37088003824716587,0.29350996029116183,0.33
2022-05-01T00:00:00+00:00,1365.3025310000000000000000000000,1509.857371466362749116000000000000000000,1190.9489626900000000000000000000,0.33577618708137985,0.37132733567582454,0.2928964772427956,0.33
2022-04-30T00:00:00+00:00,1384.2421911200000000000000000000,1586.986300956188104016000000000000000000,1159.4956553000000000000000000000,0.3351088433245446,0.38419082086714323,0.28070033580831216,0.33
2022-04-29T00:00:00+00:00,1423.8733307800000000000000000000,1531.045525409215552643000000000000000000,1242.2559681900000000000000000000,0.33924565698561254,0.36478002215113003,0.2959743208632574,0.33
2022-04-28T00:00:00+00:00,1423.8705307800000000000000000000,1552.248974444323737943000000000000000000,1220.4481196800000000000000000000,0.33929407507461823,0.36988537137649796,0.2908205535488838,0.33
2022-04-27T00:00:00+00:00,1412.3554436000000000000000000000,1606.710037450000673653000000000000000000,1186.3044350800000000000000000000,0.33584570959686766,0.3820615235980426,0.2820927668050897,0.33
2022-04-26T00:00:00+00:00,1417.8924589200000000000000000000,1606.980062435486057859000000000000000000,1185.3600254100000000000000000000,0.3367729556908434,0.3816843950033234,0.28154264930583317,0.33
2022-04-25T00:00:00+00:00,1524.8082285600000000000000000000,1653.609766949848972059000000000000000000,1277.4484250200000000000000000000,0.34220241018326675,0.3711084693497651,0.28668912046696815,0.33
2022-04-24T00:00:00+00:00,1538.6481782700000000000000000000,1653.609766949848972059000000000000000000,1264.8203194200000000000000000000,0.34521452999307595,0.3710075679102906,0.28377790209663345,0.33
2022-04-23T00:00:00+00:00,1541.3819159200000000000000000000,1653.589129548141830335000000000000000000,1250.5298874300000000000000000000,0.34672851028177193,0.3719691334020534,0.2813023563161747,0.33
2022-04-22T00:00:00+00:00,1561.1294785000000000000000000000,1653.590626642279698153000000000000000000,1232.4962541600000000000000000000,0.3510351987338265,0.37182599024746127,0.27713881101871224,0.33
2022-04-21T00:00:00+00:00,1512.3289683000000000000000000000,1633.732290622436897545000000000000000000,1341.7210425500000000000000000000,0.3369880414662285,0.3640400048118223,0.2989719537219492,0.33
2022-04-20T00:00:00+00:00,1516.9164099700000000000000000000,1635.235622808071404345000000000000000000,1388.4721578800000000000000000000,0.3340766260927121,0.36013454409471335,0.30578882981257455,0.33
2022-04-19T00:00:00+00:00,1626.6359341000000000000000000000,1681.493689285624727873000000000000000000,1387.9512724900000000000000000000,0.34638158289151444,0.3580631864247508,0.29555523068373474,0.33
2022-04-18T00:00:00+00:00,1679.1647666700000000000000000000,1720.107451322840702073000000000000000000,1465.0350356800000000000000000000,0.34520121347230504,0.35361817451478983,0.30118061201290514,0.33
2022-04-17T00:00:00+00:00,1710.2980474500000000000000000000,1740.910990454176423656000000000000000000,1438.1117919300000000000000000000,0.34980278590308944,0.35606397105939563,0.2941332430375149,0.33
2022-04-16T00:00:00+00:00,1716.4902098700000000000000000000,1738.630481084176423656000000000000000000,1438.7085647900000000000000000000,0.35074583116181546,0.35526995124389416,0.29398421759429033,0.33
2022-04-15T00:00:00+00:00,1749.5567289700000000000000000000,1738.621687507429609827000000000000000000,1412.4016106500000000000000000000,0.3570101333485491,0.35477875636826534,0.2882111102831855,0.33
2022-04-14T00:00:00+00:00,1769.8275485700000000000000000000,1649.065964047495429641000000000000000000,1528.9486373300000000000000000000,0.35769684944148444,0.333289930048596,0.3090132205099196,0.33
2022-04-13T00:00:00+00:00,1621.9161798800000000000000000000,1842.536753894279650741000000000000000000,1477.3004879000000000000000000000,0.3282066184780402,0.3728508075317977,0.2989425739901621,0.33
2022-04-12T00:00:00+00:00,1617.7281950400000000000000000000,1852.399529022251705642000000000000000000,1489.9952509000000000000000000000,0.3261467917642327,0.3734583876998229,0.30039482053594435,0.33
2022-04-11T00:00:00+00:00,1939.4454065600000000000000000000,2090.075918449881855142000000000000000000,1547.1314564600000000000000000000,0.34777948037295686,0.3747903985334701,0.277430121093573,0.33
2022-04-10T00:00:00+00:00,2279.2060630800000000000000000000,2469.250468033578360742000000000000000000,2012.2365307500000000000000000000,0.337126096721767,0.3652362924094844,0.29763761086874857,0.33
2022-04-09T00:00:00+00:00,2279.2060630800000000000000000000,2492.791587233578486442000000000000000000,2000.5087749100000000000000000000,0.33653804366892975,0.3680751897036827,0.29538676662738755,0.33
2022-04-08T00:00:00+00:00,2257.5229544400000000000000000000,2492.791587233578486442000000000000000000,2052.2696473200000000000000000000,0.33186255277701954,0.3664477377974765,0.30168970942550394,0.33
2022-04-07T00:00:00+00:00,2313.1338051200000000000000000000,2462.435013647882927242000000000000000000,2019.3975015900000000000000000000,0.3404187299927882,0.36239105501823726,0.29719021498897447,0.33
2022-04-06T00:00:00+00:00,2283.1903339500000000000000000000,2356.848182816714647442000000000000000000,2141.6010503800000000000000000000,0.336672321102229,0.3475336840716717,0.3157939948260993,0.33
2022-04-05T00:00:00+00:00,2327.9251362700000000000000000000,2357.368268534023346543000000000000000000,2069.6521021400000000000000000000,0.34462530214002673,0.34898405414383726,0.306390643716136,0.33
2022-04-04T00:00:00+00:00,2335.1122696200000000000000000000,2357.368268534023346543000000000000000000,2064.8467083100000000000000000000,0.34556743878904467,0.34886104854069155,0.3055715126702638,0.33
2022-04-03T00:00:00+00:00,2346.0450356400000000000000000000,2363.179682722610541843000000000000000000,2150.1506438400000000000000000000,0.3420202149261974,0.3445182043462003,0.31346158072760233,0.33
2022-04-02T00:00:00+00:00,2346.0450356400000000000000000000,2363.179682722610541843000000000000000000,2110.5891448800000000000000000000,0.34400426209352997,0.3465167422617883,0.30947899564468173,0.33
2022-04-01T00:00:00+00:00,2375.5253658000000000000000000000,2437.321627152230484443000000000000000000,2048.3115237300000000000000000000,0.3462280254893025,0.3552347058045843,0.2985372687061132,0.33
2022-03-31T00:00:00+00:00,2374.5598893300000000000000000000,2453.138293377312857643000000000000000000,2095.8139761400000000000000000000,0.34297042235935604,0.3543199227638437,0.3027096548768002,0.33
2022-03-30T00:00:00+00:00,2750.9039993800000000000000000000,2568.483337205045189543000000000000000000,2367.7036688900000000000000000000,0.3578602097231188,0.33412943015448515,0.308010360122396,0.33
2022-03-29T00:00:00+00:00,2753.1679993600000000000000000000,2568.959623531150740757000000000000000000,2337.9072892500000000000000000000,0.359419771703159,0.33537179046786736,0.30520843782897367,0.33
2022-03-28T00:00:00+00:00,2772.7370492800000000000000000000,2568.959623531150740757000000000000000000,2341.4565446200000000000000000000,0.3608852994092782,0.33436266996508995,0.30475203062563183,0.33
2022-03-27T00:00:00+00:00,2868.2001722900000000000000000000,2651.311595507853960957000000000000000000,2312.6548564400000000000000000000,0.3662077570482106,0.33851572913463807,0.2952765138171513,0.33
2022-03-26T00:00:00+00:00,2817.5645720900000000000000000000,2651.311595507853960957000000000000000000,2377.3799567200000000000000000000,0.3590966860433652,0.3379078573908211,0.30299545656581367,0.33
2022-03-25T00:00:00+00:00,2773.7668641200000000000000000000,2651.177063531970593081000000000000000000,2425.1768708200000000000000000000,0.35334066001378156,0.337724365215886,0.30893497477033244,0.33
2022-03-24T00:00:00+00:00,2766.4912148500000000000000000000,2651.177063531970593081000000000000000000,2363.5267423200000000000000000000,0.3555355196071701,0.340715925571648,0.3037485548211819,0.33
2022-03-23T00:00:00+00:00,2781.7461631400000000000000000000,2651.177063531970593081000000000000000000,2376.7371678300000000000000000000,0.35619297416547835,0.3394740525975251,0.30433297323699654,0.33
2022-03-22T00:00:00+00:00,2781.2121125500000000000000000000,2651.432611960126564124000000000000000000,2381.7008754900000000000000000000,0.3559110711138697,0.3393032184243404,0.3047857104617898,0.33
2022-03-21T00:00:00+00:00,2802.8861777900000000000000000000,2697.885619771912095324000000000000000000,2352.1798033600000000000000000000,0.35692136157581184,0.343550521749706,0.29952811667448215,0.33
2022-03-20T00:00:00+00:00,2805.7727313500000000000000000000,2697.885619771912095324000000000000000000,2399.7940288600000000000000000000,0.3550059640337102,0.34135533309534366,0.30363870287094613,0.33
2022-03-19T00:00:00+00:00,2772.9039420800000000000000000000,2697.885619771912095324000000000000000000,2374.5231749300000000000000000000,0.35344721556854397,0.3438850317748537,0.3026677526566024,0.33
2022-03-18T00:00:00+00:00,2795.1914107000000000000000000000,2697.885619771912095324000000000000000000,2391.9804221300000000000000000000,0.35449220598610126,0.34215167562053256,0.3033561183933662,0.33
2022-03-17T00:00:00+00:00,2722.3460430700000000000000000000,2733.483937456474677217000000000000000000,2424.9921813600000000000000000000,0.3454393446709039,0.3468526355887399,0.3077080197403562,0.33
2022-03-16T00:00:00+00:00,2686.3513817000000000000000000000,2764.413593732158656017000000000000000000,2438.5363942700000000000000000000,0.34050561080307884,0.35040030342211687,0.3090940857748043,0.33
2022-03-15T00:00:00+00:00,2725.6322057800000000000000000000,2793.792406292462292359000000000000000000,2435.0625839600000000000000000000,0.34265341543820577,0.3512221891168484,0.30612439544494585,0.33
2022-03-14T00:00:00+00:00,2718.5995374100000000000000000000,2793.981181444113505304000000000000000000,2414.8511273700000000000000000000,0.3429357186722313,0.35244468014883085,0.30461960117893777,0.33
2022-03-13T00:00:00+00:00,2746.4403040000000000000000000000,2761.504750550238818004000000000000000000,2468.6569464000000000000000000000,0.34431206467024694,0.34620064411152335,0.30948729121822965,0.33
2022-03-12T00:00:00+00:00,2733.4312138400000000000000000000,2761.504750550238818004000000000000000000,2468.1572894200000000000000000000,0.34326248942671717,0.3467879456552758,0.30994956491800696,0.33
2022-03-11T00:00:00+00:00,2733.3663937200000000000000000000,2761.504750550238818004000000000000000000,2500.4573461700000000000000000000,0.34187043058808647,0.34538978027633044,0.3127397891355831,0.33
2022-03-10T00:00:00+00:00,2733.3927069500000000000000000000,2780.039945504970648404000000000000000000,2507.1246676700000000000000000000,0.3407983507693964,0.3466143105204632,0.3125873387101404,0.33
