Time,Token,# TXs,Agg. # TXs,Unique Senders,Unique Receivers,Unique Users,Vol (Native),Agg. Vol (Native),Mints (Native),Burns (Native),Supply (Native)
2021-08-16T00:00:00+00:00,FRAX,434,74658,113,120,132,28457460.79062228,4944633215.779517,5965584.553077288,0.0,220163019.3672101
2021-08-15T00:00:00+00:00,FRAX,518,74224,147,162,179,54037571.17461807,4916175754.988896,19018753.15902941,-3027779.165428879,214197434.8141328
2021-08-14T00:00:00+00:00,FRAX,712,73706,160,181,192,36683292.57077559,4862138183.814278,712142.8571428572,-5179995.2,198206460.82053223
2021-08-13T00:00:00+00:00,FRAX,464,72994,157,165,176,14241004.114211656,4825454891.243502,68085.40825439167,0.0,202674313.1633894
2021-08-12T00:00:00+00:00,FRAX,285,72530,88,91,103,10226624.041201545,4811213887.12929,1186.8976404761904,0.0,202606227.755135
2021-08-11T00:00:00+00:00,FRAX,261,72245,78,86,95,13883627.787754357,4800987263.088089,0.0,0.0,202605040.85749453
2021-08-10T00:00:00+00:00,FRAX,207,71984,73,69,83,30935311.28230865,4787103635.300334,6000000.0,-6009862.995779672,202605040.85749453
2021-08-09T00:00:00+00:00,FRAX,303,71777,93,108,121,15563054.109056829,4756168324.018025,178567.16417910447,0.0,202614903.8532742
2021-08-08T00:00:00+00:00,FRAX,272,71474,97,106,116,8283273.575885334,4740605269.908969,0.0,0.0,202436336.6890951
2021-08-07T00:00:00+00:00,FRAX,318,71202,104,110,120,16763588.091676341,4732321996.333084,35820.89552238806,0.0,202436336.6890951
2021-08-06T00:00:00+00:00,FRAX,303,70884,105,114,125,13778612.305774026,4715558408.241407,0.0,0.0,202400515.79357272
2021-08-05T00:00:00+00:00,FRAX,263,70581,100,100,115,135097303.968897,4701779795.935633,30800000.0,-30904496.348487694,202400515.79357272
2021-08-04T00:00:00+00:00,FRAX,258,70318,83,83,96,23197529.869123086,4566682491.966736,71641.79104477612,0.0,202505012.1420604
2021-08-03T00:00:00+00:00,FRAX,294,70060,105,110,123,10213818.346712466,4543484962.097612,64463.25501134328,0.0,202433370.35101563
2021-08-02T00:00:00+00:00,FRAX,279,69766,93,91,105,74127176.30511051,4533271143.750901,297791.0447761194,0.0,202368907.09600428
2021-08-01T00:00:00+00:00,FRAX,272,69487,86,93,105,7500455.273531729,4459143967.44579,178035.7142857143,0.0,202071116.05122817
2021-07-31T00:00:00+00:00,FRAX,462,69215,146,142,161,23387828.639649447,4451643512.172257,2000000.0,0.0,201893080.3369425
2021-07-30T00:00:00+00:00,FRAX,406,68753,111,119,131,25316656.219774343,4428255683.532609,5000000.0,0.0,199893080.3369425
2021-07-29T00:00:00+00:00,FRAX,459,68347,122,116,134,17182267.018075183,4402939027.312835,80624.45393839762,0.0,194893080.3369425
2021-07-28T00:00:00+00:00,FRAX,381,67888,113,114,128,37403670.49240611,4385756760.29476,6745289.069703976,0.0,194812455.88300407
2021-07-27T00:00:00+00:00,FRAX,478,67507,115,126,142,21030349.780351717,4348353089.802353,0.0,0.0,188067166.81330007
2021-07-26T00:00:00+00:00,FRAX,496,67029,128,132,147,33031278.88703224,4327322740.022001,1844011.8694362016,0.0,188067166.81330007
2021-07-25T00:00:00+00:00,FRAX,392,66533,120,145,157,14571658.783851456,4294291461.1349697,1752948.3086053412,0.0,186223154.94386387
2021-07-24T00:00:00+00:00,FRAX,383,66141,130,138,158,34101756.03257855,4279719802.3511176,35627.24261636558,0.0,184470206.63525853
2021-07-23T00:00:00+00:00,FRAX,597,65758,173,187,206,24834977.595922142,4245618046.318539,0.0,0.0,184434579.39264217
2021-07-22T00:00:00+00:00,FRAX,325,65161,99,106,119,14664038.184283802,4220783068.7226167,0.0,0.0,184434579.39264217
2021-07-21T00:00:00+00:00,FRAX,421,64836,108,107,126,20323437.281760696,4206119030.538333,890178.5714285714,0.0,184434579.39264217
2021-07-20T00:00:00+00:00,FRAX,434,64415,94,106,115,25840291.92051279,4185795593.2565727,4350544.552046164,0.0,183544400.8212136
2021-07-19T00:00:00+00:00,FRAX,410,63981,103,102,119,28590512.944567762,4159955301.33606,59701.49253731343,0.0,179193856.26916745
2021-07-18T00:00:00+00:00,FRAX,243,63571,78,90,96,8044500.9004838895,4131364788.391492,0.0,0.0,179134154.77663013
2021-07-17T00:00:00+00:00,FRAX,371,63328,104,108,119,17387424.718825433,4123320287.491008,3321116.7642751294,0.0,179134154.77663013
2021-07-16T00:00:00+00:00,FRAX,310,62957,85,95,104,12642546.1134803,4105932862.7721834,0.0,0.0,175813038.012355
2021-07-15T00:00:00+00:00,FRAX,340,62647,94,102,112,24404951.116037097,4093290316.6587033,6113607.9574783435,-3000000.0,175813038.012355
2021-07-14T00:00:00+00:00,FRAX,288,62307,99,94,108,10084734.749407407,4068885365.5426655,61637.06770485595,0.0,172699430.05487663
2021-07-13T00:00:00+00:00,FRAX,325,62019,91,96,108,14622768.589320818,4058800630.7932577,231071.07071642857,0.0,172637792.9871718
2021-07-12T00:00:00+00:00,FRAX,216,61694,78,82,96,7849401.570729306,4044177862.2039366,71428.57142857143,0.0,172406721.91645536
2021-07-11T00:00:00+00:00,FRAX,236,61478,83,79,96,7478384.211791999,4036328460.633208,0.0,-109.19392775631196,172335293.3450268
2021-07-10T00:00:00+00:00,FRAX,297,61242,90,85,101,6351025.619844792,4028850076.421416,58769.02596053691,-19.99988,172335402.53895456
2021-07-09T00:00:00+00:00,FRAX,404,60945,103,111,118,23796617.084593344,4022499050.8015714,6412522.7278210195,-2199.9868,172276653.512874
2021-07-08T00:00:00+00:00,FRAX,413,60541,94,105,111,49178664.68237757,3998702433.7169776,6363083.333333333,-400000.0,165866330.771853
2021-07-07T00:00:00+00:00,FRAX,270,60128,70,64,77,11191691.722508712,3949523769.0346,369199.5334518893,0.0,159903247.43851966
2021-07-06T00:00:00+00:00,FRAX,238,59858,79,76,90,20791733.959084697,3938332077.312092,5260599.618331554,0.0,159534047.90506777
2021-07-05T00:00:00+00:00,FRAX,299,59620,86,86,101,8045575.611370192,3917540343.3530073,178035.7142857143,0.0,154273448.28673622
2021-07-04T00:00:00+00:00,FRAX,469,59321,122,114,134,11499916.312030401,3909494767.7416368,120470.82265119048,0.0,154095412.5724505
2021-07-03T00:00:00+00:00,FRAX,398,58852,105,118,126,71061027.27061088,3897994851.4296064,27086429.813892305,-12519631.173474723,153974941.7497993
2021-07-02T00:00:00+00:00,FRAX,470,58454,119,126,133,29875159.193043116,3826933824.158995,7208655.065138956,-700249.9985,139408143.1093817
2021-07-01T00:00:00+00:00,FRAX,373,57984,91,98,108,27332521.20141736,3797058664.965952,10119044.776119402,0.0,132899738.04274276
2021-06-30T00:00:00+00:00,FRAX,321,57611,99,102,117,10774033.448093029,3769726143.7645354,362714.552238806,0.0,122780693.26662336
2021-06-29T00:00:00+00:00,FRAX,320,57290,105,111,119,48715432.31874755,3758952110.3164415,20001042.410670303,-1.999988,122417978.71438456
2021-06-28T00:00:00+00:00,FRAX,324,56970,93,98,107,70261653.37618248,3710236677.9976945,30326112.181320485,-14392482.58706,102416938.30370227
2021-06-27T00:00:00+00:00,FRAX,331,56646,85,87,101,32462182.414187446,3639975024.621512,2653970.4190439107,0.0,86483308.70944178
2021-06-26T00:00:00+00:00,FRAX,441,56315,89,93,101,14805685.571936717,3607512842.207324,2363163.323300881,0.0,83829338.29039787
2021-06-25T00:00:00+00:00,FRAX,355,55874,88,86,98,29537623.767694794,3592707156.635388,6669379.661175244,0.0,81466174.967097
2021-06-24T00:00:00+00:00,FRAX,276,55519,86,86,99,10754967.876855709,3563169532.867693,152265.6255908964,0.0,74796795.30592175
2021-06-23T00:00:00+00:00,FRAX,377,55243,102,102,112,34852285.82148477,3552414564.9908366,12706457.810710732,-9517989.86053,74644529.68033084
2021-06-22T00:00:00+00:00,FRAX,422,54866,96,99,109,39201526.355102174,3517562279.1693525,118343.19526627217,-12022362.975369824,71456061.73015012
2021-06-21T00:00:00+00:00,FRAX,472,54444,90,98,109,35776734.8247556,3478360752.81425,10059171.597633136,0.0,83360081.51025367
2021-06-20T00:00:00+00:00,FRAX,313,53972,79,77,86,21284903.279272597,3442584017.9894943,7394847.928994083,0.0,73300909.91262053
2021-06-19T00:00:00+00:00,FRAX,287,53659,69,70,76,17495383.26836271,3421299114.710222,6076432.995978144,-11764.7058824,65906061.98362645
2021-06-18T00:00:00+00:00,FRAX,241,53372,72,70,80,10229250.848907968,3403803731.4418592,235457.22713864304,0.0,59841393.69353071
2021-06-17T00:00:00+00:00,FRAX,284,53131,84,81,91,23301342.383975968,3393574480.592952,459138.43178570946,0.0,59605936.46639206
2021-06-16T00:00:00+00:00,FRAX,263,52847,92,86,103,28453278.13265572,3370273138.208976,76470.58823529411,0.0,59146798.03460635
2021-06-15T00:00:00+00:00,FRAX,229,52584,77,77,84,9862732.879933406,3341819860.07632,0.0,0.0,59070327.446371056
2021-06-14T00:00:00+00:00,FRAX,210,52355,69,65,75,6175862.590180259,3331957127.1963863,35294.117647058825,0.0,59070327.446371056
2021-06-13T00:00:00+00:00,FRAX,292,52145,82,85,95,8380554.797698759,3325781264.6062055,117294.11764705883,0.0,59035033.328724
2021-06-12T00:00:00+00:00,FRAX,277,51853,81,83,95,10040665.468143843,3317400709.808507,71325.90109498997,0.0,58917739.211076945
2021-06-11T00:00:00+00:00,FRAX,217,51576,76,74,84,7133240.132363728,3307360044.3403635,35398.23008849557,-200000.0,58846413.30998195
2021-06-10T00:00:00+00:00,FRAX,280,51359,99,91,107,7822649.845116042,3300226804.208,0.0,0.0,59011015.079893455
2021-06-09T00:00:00+00:00,FRAX,228,51079,61,63,74,8853773.036878567,3292404154.3628836,21238.938053097343,-350000.0,59011015.079893455
2021-06-08T00:00:00+00:00,FRAX,259,50851,71,68,80,15491167.74115753,3283550381.326005,0.0,-4080789.6812467375,59339776.14184036
2021-06-07T00:00:00+00:00,FRAX,232,50592,73,75,87,17363790.991177335,3268059213.5848475,0.0,0.0,63420565.823087096
2021-06-06T00:00:00+00:00,FRAX,176,50360,60,56,65,4641361.000966676,3250695422.59367,0.0,0.0,63420565.823087096
2021-06-05T00:00:00+00:00,FRAX,166,50184,52,60,66,3954004.494331185,3246054061.592704,117294.11764705883,0.0,63420565.823087096
2021-06-04T00:00:00+00:00,FRAX,214,50018,67,64,75,18167395.17606142,3242100057.098372,6043176.470591765,-5902352.94118,63303271.70544004
2021-06-03T00:00:00+00:00,FRAX,191,49804,58,56,63,8644452.316520317,3223932661.922311,861291.889596994,0.0,63162448.176028274
2021-06-02T00:00:00+00:00,FRAX,222,49613,61,58,66,9318000.86793146,3215288209.6057906,1158514.5100330904,0.0,62301156.28643128
2021-06-01T00:00:00+00:00,FRAX,244,49391,66,59,70,20327191.13178118,3205970208.7378592,1984540.1850165948,0.0,61142641.77639818
2021-05-31T00:00:00+00:00,FRAX,278,49147,77,74,83,13061204.620463628,3185643017.6060777,1020610.259726624,0.0,59158101.5913816
2021-05-30T00:00:00+00:00,FRAX,312,48869,77,86,89,20871234.296021197,3172581812.9856143,2067532.5657967927,0.0,58137491.331654966
2021-05-29T00:00:00+00:00,FRAX,588,48557,141,141,151,49731908.11053021,3151710578.689593,1960680.9834321172,0.0,56069958.76585817
2021-05-28T00:00:00+00:00,FRAX,219,47969,55,53,59,10883543.866823971,3101978670.579063,23460.41055718475,-250000.0,54109277.78242607
2021-05-27T00:00:00+00:00,FRAX,224,47750,63,59,68,8711884.35090195,3091095126.712239,25000.0,0.0,54335817.37186888
2021-05-26T00:00:00+00:00,FRAX,277,47526,51,50,57,11603404.51827756,3082383242.3613367,116.5975408797654,0.0,54310817.37186888
2021-05-25T00:00:00+00:00,FRAX,282,47249,56,53,65,13139669.897678291,3070779837.8430595,23323.61516034985,0.0,54310700.774328
2021-05-24T00:00:00+00:00,FRAX,369,46967,84,82,94,15396450.834776755,3057640167.9453807,29154.51895043732,0.0,54287377.15916765
2021-05-23T00:00:00+00:00,FRAX,438,46598,74,75,82,50339131.79605033,3042243717.1106043,5911413.626927185,-12354479.902002111,54258222.64021721
2021-05-22T00:00:00+00:00,FRAX,301,46160,62,64,70,14405032.522262257,2991904585.314554,0.0,-901200.1259902695,60701288.91529214
2021-05-21T00:00:00+00:00,FRAX,386,45859,66,63,77,25351869.420308903,2977499552.792292,172560.41055718475,-2799997.7,61602489.04128241
2021-05-20T00:00:00+00:00,FRAX,309,45473,56,58,67,26356544.646971613,2952147683.3719826,758104.7388479835,-1955000.0,64229926.330725215
2021-05-19T00:00:00+00:00,FRAX,437,45164,65,62,70,63963761.65381338,2925791138.7250113,9987266.605095424,-11369567.362460056,65426821.59187724
2021-05-18T00:00:00+00:00,FRAX,160,44727,46,49,56,7666296.069582975,2861827377.0711975,0.0,0.0,66809122.34924187
2021-05-17T00:00:00+00:00,FRAX,271,44567,62,56,71,21760233.04625546,2854161081.0016146,0.0,-4133311.479466069,66809122.34924187
2021-05-16T00:00:00+00:00,FRAX,188,44296,49,49,57,14719798.876271944,2832400847.9553595,0.0,-2838584.2611237406,70942433.82870793
2021-05-15T00:00:00+00:00,FRAX,141,44108,53,52,62,10284173.700595492,2817681049.0790877,0.0,-1150000.0,73781018.08983168
2021-05-14T00:00:00+00:00,FRAX,110,43967,48,51,59,25265027.93885084,2807396875.378492,0.0,-5039543.831356112,74931018.08983168
2021-05-13T00:00:00+00:00,FRAX,178,43857,37,35,41,18944617.542669035,2782131847.439641,0.0,-2650000.0,79970561.92118779
2021-05-12T00:00:00+00:00,FRAX,109,43679,43,38,46,10556317.930123352,2763187229.896972,1102483.1210772258,0.0,82620561.92118779
2021-05-11T00:00:00+00:00,FRAX,79,43570,31,29,35,27005438.376467783,2752630911.966849,9779930.944742,-5283157.89474,81518078.80011056
2021-05-10T00:00:00+00:00,FRAX,131,43491,42,45,51,89206354.87762678,2725625473.5903807,20408373.89490094,-20531566.181803662,77021305.75010855
2021-05-09T00:00:00+00:00,FRAX,101,43360,43,44,50,7512714.414904283,2636419118.712754,1058096.7741935484,-12000.0,77144498.03701128
2021-05-08T00:00:00+00:00,FRAX,105,43259,41,34,47,12673277.347448962,2628906404.2978497,1051187.287856109,0.0,76098401.26281774
2021-05-07T00:00:00+00:00,FRAX,173,43154,62,66,72,17059858.677831806,2616233126.950401,175426.99801161524,0.0,75047213.97496164
2021-05-06T00:00:00+00:00,FRAX,241,42981,77,81,94,16322317.232990637,2599173268.2725687,1658195.582848686,0.0,74871786.97695002
2021-05-05T00:00:00+00:00,FRAX,355,42740,107,101,117,18905050.1250402,2582850951.0395784,0.0,-299998.2,73213591.3941013
2021-05-04T00:00:00+00:00,FRAX,455,42385,104,107,113,36269322.80254617,2563945900.9145384,0.0,0.0,73513589.59410131
2021-05-03T00:00:00+00:00,FRAX,301,41930,61,68,75,48319758.45180953,2527676578.111992,10626226.2332571,-5847953.21637,73513589.59410131
2021-05-02T00:00:00+00:00,FRAX,192,41629,69,67,78,65154011.50947041,2479356819.6601825,22510108.221872352,-17234750.718257524,68735316.57721423
2021-05-01T00:00:00+00:00,FRAX,197,41437,78,77,93,44265069.54874312,2414202808.150712,18881164.440093525,-17519089.61824991,63459959.0735994
2021-04-30T00:00:00+00:00,FRAX,310,41240,87,87,94,12357310.524629276,2369937738.601969,1335844.26597779,-23391.8128655,62097884.25175578
2021-04-29T00:00:00+00:00,FRAX,287,40930,69,72,80,11701499.049387254,2357580428.07734,380817.5247058421,0.0,60785431.7986435
2021-04-28T00:00:00+00:00,FRAX,282,40643,75,70,79,11727592.6014966,2345878929.027952,1761837.5194613647,0.0,60404614.27393765
2021-04-27T00:00:00+00:00,FRAX,288,40361,83,73,88,8950536.714836495,2334151336.426456,521620.909456428,0.0,58642776.75447629
2021-04-26T00:00:00+00:00,FRAX,259,40073,68,68,75,10186644.193461437,2325200799.7116194,281590.47469180875,0.0,58121155.845019855
2021-04-25T00:00:00+00:00,FRAX,184,39814,51,48,58,6670349.776800736,2315014155.5181575,0.0,-199998.8,57839565.37032805
2021-04-24T00:00:00+00:00,FRAX,192,39630,54,56,63,6608374.178759312,2308343805.741357,34985.42274052478,-199998.8,58039564.17032805
2021-04-23T00:00:00+00:00,FRAX,337,39438,68,66,76,24519448.284271386,2301735431.5625978,2979960.542356618,-4171357.534296984,58204577.54758753
2021-04-22T00:00:00+00:00,FRAX,234,39101,50,51,61,14898065.304473184,2277215983.2783265,1614964.523026593,0.0,59395974.539527886
2021-04-21T00:00:00+00:00,FRAX,187,38867,51,52,63,11906421.136594912,2262317917.973853,1050342.850713143,0.0,57781010.01650129
2021-04-20T00:00:00+00:00,FRAX,126,38680,34,32,40,9070586.38444372,2250411496.8372583,1162790.69767,-1162790.69767,56730667.16578816
2021-04-19T00:00:00+00:00,FRAX,180,38554,52,51,59,14730235.253196575,2241340910.4528146,152020.00842521628,0.0,56730667.16578816
2021-04-18T00:00:00+00:00,FRAX,278,38374,60,56,64,35025521.76612923,2226610675.199618,2869489.6627556547,-4259835.2794007445,56578647.157362945
2021-04-17T00:00:00+00:00,FRAX,73,38096,25,25,30,3273776.7384838187,2191585153.433489,159639.2468289837,0.0,57968992.774008036
2021-04-16T00:00:00+00:00,FRAX,104,38023,31,30,38,4799543.795948092,2188311376.695005,202798.25071713488,0.0,57809353.52717905
2021-04-15T00:00:00+00:00,FRAX,177,37919,57,55,62,13986331.081806729,2183511832.899057,1209343.3066382029,-713865.6137110807,57606555.276461914
2021-04-14T00:00:00+00:00,FRAX,117,37742,48,48,54,12793273.585599108,2169525501.8172503,289254.18507357215,-2092862.8301583843,57111077.58353479
2021-04-13T00:00:00+00:00,FRAX,129,37625,56,55,63,4971830.464028717,2156732228.2316513,25.763726510982657,0.0,58914686.2286196
2021-04-12T00:00:00+00:00,FRAX,132,37496,51,202,211,6836539.7340623485,2151760397.7676225,491.7651653333333,0.0,58914660.46489309
2021-04-11T00:00:00+00:00,FRAX,120,37364,60,54,64,13851763.679891665,2144923858.03356,5798338.048525779,-5797101.44928,58914168.69972776
2021-04-10T00:00:00+00:00,FRAX,132,37244,45,47,51,7219137.299783138,2131072094.3536685,1053777.81864132,0.0,58912932.10048198
2021-04-09T00:00:00+00:00,FRAX,109,37112,49,51,60,4257950.735650371,2123852957.0538852,2528.253386536416,0.0,57859154.28184066
2021-04-08T00:00:00+00:00,FRAX,123,37003,57,47,62,5510313.934970541,2119595006.3182347,0.0,0.0,57856626.02845412
2021-04-07T00:00:00+00:00,FRAX,207,36880,73,74,81,9463140.799082486,2114084692.3832643,550.2555651756521,-299998.2,57856626.02845412
2021-04-06T00:00:00+00:00,FRAX,143,36673,49,45,56,5212715.468871269,2104621551.5841815,191478.6039387501,-120175.18006297274,58156073.972888954
2021-04-05T00:00:00+00:00,FRAX,153,36530,46,50,62,11428394.150791535,2099408836.1153104,126.60760335953756,0.0,58084770.54901317
2021-04-04T00:00:00+00:00,FRAX,114,36377,49,47,55,3298672.1263881335,2087980441.9645193,0.0,0.0,58084643.94140981
2021-04-03T00:00:00+00:00,FRAX,129,36263,48,46,56,10145777.229598269,2084681769.8381307,1387283.23699,-1387283.75698688,58084643.94140981
2021-04-02T00:00:00+00:00,FRAX,146,36134,60,60,67,12835410.89446836,2074535992.608533,3291482.455247101,-1149425.28736,58084644.461406685
2021-04-01T00:00:00+00:00,FRAX,144,35988,66,69,79,8537056.09510266,2061700581.7140644,1017609.3040856618,-149999.1,55942587.293519594
2021-03-31T00:00:00+00:00,FRAX,176,35844,58,53,67,9074040.753700912,2053163525.6189616,1798028.672611602,0.0,55074977.08943393
2021-03-30T00:00:00+00:00,FRAX,195,35668,55,55,61,10723992.634544572,2044089484.8652608,2210002.7014662377,0.0,53276948.41682232
2021-03-29T00:00:00+00:00,FRAX,157,35473,63,61,77,18749793.154842176,2033365492.230716,5901445.509317676,-2885714.28572,51066945.71535609
2021-03-28T00:00:00+00:00,FRAX,148,35316,60,60,69,9022998.331611063,2014615699.075874,738149.4095264797,-285900.2849,48051214.491758406
2021-03-27T00:00:00+00:00,FRAX,214,35168,67,73,79,8013332.367564172,2005592700.7442627,428887.2144377482,0.0,47598965.367131926
2021-03-26T00:00:00+00:00,FRAX,187,34954,73,62,78,11107742.134645317,1997579368.3766987,573409.1147678754,-669988.7136290945,47170078.15269417
2021-03-25T00:00:00+00:00,FRAX,180,34767,60,55,62,14771497.214354908,1986471626.2420533,573496.0,-3202947.4709053207,47266657.7515554
2021-03-24T00:00:00+00:00,FRAX,203,34587,54,58,67,9937208.819029072,1971700129.0276985,10000.629440310857,-10000.999994,49896109.22246072
2021-03-23T00:00:00+00:00,FRAX,236,34384,76,76,87,24850167.828030907,1961762920.2086692,0.0,-550300.1501215706,49896109.59301441
2021-03-22T00:00:00+00:00,FRAX,214,34148,63,70,79,13232966.973617284,1936912752.3806384,0.0,-2780273.9166073697,50446409.74313598
2021-03-21T00:00:00+00:00,FRAX,210,33934,73,84,87,10637093.269486932,1923679785.4070208,367873.99268356554,-500061.1682845272,53226683.65974335
2021-03-20T00:00:00+00:00,FRAX,113,33724,45,48,54,3560216.581928996,1913042692.1375344,300095.846726777,0.0,53358870.83534432
2021-03-19T00:00:00+00:00,FRAX,202,33611,61,61,69,8500635.985073183,1909482475.5556052,0.0,-434997.39,53058774.98861754
2021-03-18T00:00:00+00:00,FRAX,162,33409,63,60,70,7360457.214529899,1900981839.570532,320523.6603151124,-232998.602,53493772.37861753
2021-03-17T00:00:00+00:00,FRAX,228,33247,61,63,72,12752532.74212457,1893621382.3560023,143057.6283228588,-1486491.5781640268,53406247.32030243
2021-03-16T00:00:00+00:00,FRAX,316,33019,70,77,82,38244076.520023525,1880868849.6138775,4323248.27423081,-3154889.9352595415,54749681.27014359
2021-03-15T00:00:00+00:00,FRAX,280,32703,76,84,88,29690172.413103033,1842624773.093854,7466119.051962136,-5763688.0,53581322.931172326
2021-03-14T00:00:00+00:00,FRAX,354,32423,94,96,103,41293526.20437454,1812934600.680751,11449573.834133988,-5747126.0,51878891.87921018
2021-03-13T00:00:00+00:00,FRAX,442,32069,95,98,104,46627366.329115726,1771641074.4763765,14402364.684726704,-5730659.0,46176444.0450762
2021-03-12T00:00:00+00:00,FRAX,366,31627,90,91,99,34209086.41801048,1725013708.147261,10174643.463413563,-5681818.18182,37504738.36034949
2021-03-11T00:00:00+00:00,FRAX,299,31261,85,84,93,16338797.871336233,1690804621.7292504,1963976.692750264,-299998.2,33011913.078755926
2021-03-10T00:00:00+00:00,FRAX,217,30962,59,56,68,12699171.871927772,1674465823.857914,868371.1897312612,-247002.70332556523,31347934.58600567
2021-03-09T00:00:00+00:00,FRAX,257,30745,65,63,74,14634512.781528048,1661766651.9859865,2368989.786318057,0.0,30726566.09959997
2021-03-08T00:00:00+00:00,FRAX,141,30488,48,52,59,7029817.668416154,1647132139.2044585,591183.3932415638,-155513.60917861963,28357576.313281916
2021-03-07T00:00:00+00:00,FRAX,253,30347,72,74,82,9587888.273180285,1640102321.5360422,589638.6306530893,0.0,27921906.529218968
2021-03-06T00:00:00+00:00,FRAX,171,30094,59,54,67,6259294.472029306,1630514433.262862,599471.6665826938,-297267.5983681306,27332267.89856588
2021-03-05T00:00:00+00:00,FRAX,207,29923,67,71,84,8100470.244821494,1624255138.7908325,169502.14613814463,-524997.6,27030063.83035132
2021-03-04T00:00:00+00:00,FRAX,266,29716,82,89,97,9827165.089985495,1616154668.5460112,283203.5733495751,0.0,27385559.28421317
2021-03-03T00:00:00+00:00,FRAX,258,29450,68,64,76,16511526.866525052,1606327503.4560256,754945.6509216749,-19.99988,27102355.7108636
2021-03-02T00:00:00+00:00,FRAX,218,29192,66,67,78,5867724.075121801,1589815976.5895004,8338.190070316385,0.0,26347430.059821922
2021-03-01T00:00:00+00:00,FRAX,337,28974,96,90,99,13664735.709387211,1583948252.5143788,2262526.1838126862,0.0,26339091.86975161
2021-02-28T00:00:00+00:00,FRAX,536,28637,129,132,142,19112641.595627647,1570283516.8049915,1084214.211272573,-693349.3675841902,24076565.68593892
2021-02-27T00:00:00+00:00,FRAX,456,28101,81,75,87,18512836.88649526,1551170875.209364,1458973.0878220568,-340000.0,23685700.842250537
2021-02-26T00:00:00+00:00,FRAX,196,27645,41,42,48,20679148.690335985,1532658038.3228686,5247018.696,-6510418.696,22566727.75442848
2021-02-25T00:00:00+00:00,FRAX,208,27449,57,57,67,8914428.387488415,1511978889.6325326,0.0,-823015.6725323744,23830127.75442848
2021-02-24T00:00:00+00:00,FRAX,206,27241,49,45,58,17419531.14429569,1503064461.2450442,975412.9555735176,-2749420.7362078466,24653143.426960852
2021-02-23T00:00:00+00:00,FRAX,355,27035,61,57,67,30579147.00387823,1485644930.1007483,1012.0749924594284,-5490523.210730692,26427151.207595184
2021-02-22T00:00:00+00:00,FRAX,279,26680,60,54,67,16350291.928300008,1455065783.0968704,174650.0,-2521859.242440282,31916662.343333416
2021-02-21T00:00:00+00:00,FRAX,325,26401,81,91,97,23045488.98524889,1438715491.1685705,754474.9223186354,-1520220.598626,34263871.5857737
2021-02-20T00:00:00+00:00,FRAX,270,26076,59,52,64,18221078.449873056,1415670002.1833215,1521604.904514765,-433007.65043414646,35029617.262081064
2021-02-19T00:00:00+00:00,FRAX,376,25806,69,70,82,36567965.298371784,1397448923.7334485,6323450.196816813,-5945626.625641026,33941020.00800045
2021-02-18T00:00:00+00:00,FRAX,1296,25430,170,197,206,78329302.57509427,1360880958.4350765,17266043.60958397,-8696342.0,33563196.43682466
2021-02-17T00:00:00+00:00,FRAX,129,24134,41,49,53,3878553.8796007056,1282551655.8599825,0.0,-161181.08823071327,24993494.827240687
2021-02-16T00:00:00+00:00,FRAX,157,24005,46,49,56,6500891.6158627765,1278673101.9803815,170255.85988049567,0.0,25154675.9154714
2021-02-15T00:00:00+00:00,FRAX,203,23848,63,64,73,5935333.698061621,1272172210.364519,472512.56026628014,0.0,24984420.055590905
2021-02-14T00:00:00+00:00,FRAX,259,23645,68,74,80,19162863.16993139,1266236876.6664572,6402505.984732369,-5820415.361317708,24511907.495324623
2021-02-13T00:00:00+00:00,FRAX,202,23386,57,62,71,28895221.44515296,1247074013.4965258,11857392.128409144,-11600494.5500116,23929816.871909965
2021-02-12T00:00:00+00:00,FRAX,151,23184,50,54,66,4510012.92085276,1218178792.0513728,0.0,0.0,23672919.29351242
2021-02-11T00:00:00+00:00,FRAX,169,23033,69,73,88,18668726.994433954,1213668779.13052,6943699.6235151505,-6943699.6235151505,23672919.29351242
2021-02-10T00:00:00+00:00,FRAX,206,22864,67,65,83,21745141.63360316,1195000052.136086,5880064.941802725,-5200000.0,23672919.29351242
2021-02-09T00:00:00+00:00,FRAX,376,22658,84,86,99,18178224.96509384,1173254910.502483,1068872.9381771109,-150000.0,22992854.351709694
2021-02-08T00:00:00+00:00,FRAX,140,22282,51,56,60,13561692.19719474,1155076685.5373893,4980.398624711696,-60000.0,22073981.413532585
2021-02-07T00:00:00+00:00,FRAX,214,22142,73,69,87,10503238.91872856,1141514993.3401945,488383.35911323794,0.0,22129001.01490787
2021-02-06T00:00:00+00:00,FRAX,233,21928,81,81,97,7930269.761807371,1131011754.4214659,0.0,-820000.0,21640617.655794635
2021-02-05T00:00:00+00:00,FRAX,174,21695,52,51,60,10267273.760307722,1123081484.6596584,572991.3563318291,-1617262.393719578,22460617.655794635
2021-02-04T00:00:00+00:00,FRAX,203,21521,54,55,65,12449766.558137717,1112814210.899351,24153.304676235646,-1716149.6957873637,23504888.693182383
2021-02-03T00:00:00+00:00,FRAX,221,21318,65,61,76,9988290.257293262,1100364444.341213,0.0,-480565.2534128567,25196885.08429351
2021-02-02T00:00:00+00:00,FRAX,271,21097,79,76,90,16366384.139419062,1090376154.0839195,0.0,-1023058.1337878404,25677450.33770637
