Time,# TXs,Agg. # TXs,Unique Senders,Unique Receivers,Unique Users,Vol (Native),Agg. Vol (Native),Mints (Native),Burns (Native),Supply (Native)
2021-12-31T00:00:00+00:00,967,631671,489,539,760,1375597808.28057093,466195344001.38342390,6058071.700000000000,-283245297.69000000,13450873547.610000000000
2021-12-30T00:00:00+00:00,1008,630704,552,564,852,732360691.58862333,464819746193.10285297,1370768.040000000000,-118430813.34000000,13728060773.600000000000
2021-12-29T00:00:00+00:00,1141,629696,642,559,941,1705061683.04590236,464087385501.51422964,0,-234335764.990000000000,13845120818.900000000000
2021-12-28T00:00:00+00:00,1273,628555,638,672,998,972883463.20069631,462382323818.46832728,68858157.380000000000,-32556442.990000000000,14079456583.890000000000
2021-12-27T00:00:00+00:00,1406,627282,794,696,1216,628403032.56997405,461409440355.26763097,171385352.880000000000,0,14043154869.500000000000
2021-12-26T00:00:00+00:00,1004,625876,600,537,904,299719687.64080244,460781037322.69765692,43323372.150000000000,0,13871769516.620000000000
2021-12-25T00:00:00+00:00,947,624872,643,443,886,930072180.49040392,460481317635.05685448,0,0,13828446144.470000000000
2021-12-24T00:00:00+00:00,1607,623925,1088,674,1426,743867600.15718153,459551245454.56645056,200634871.030000000000,0,13828446144.470000000000
2021-12-23T00:00:00+00:00,1360,622318,677,715,1026,621313650.58737075,458807377854.40926903,0,-21267397.500000000000,13627811273.440000000000
2021-12-22T00:00:00+00:00,1299,620958,592,727,944,1061390193.57594440,458186064203.82189828,122018736.560000000000,0,13649078670.940000000000
2021-12-21T00:00:00+00:00,1338,619659,616,760,981,953718527.87495767,457124674010.24595388,147641973.66000000,-78282239.040000000000,13527059934.380000000000
2021-12-20T00:00:00+00:00,1401,618321,630,793,1047,1235030884.07576774,456170955482.37099621,168280611.940000000000,-104451059.43000000,13457700199.760000000000
2021-12-19T00:00:00+00:00,891,616920,421,539,702,1545521247.53143340,454935924598.29522847,0,0,13393870647.250000000000
2021-12-18T00:00:00+00:00,853,616029,467,526,749,162161583.75643768,453390403350.76379507,0,0,13393870647.250000000000
2021-12-17T00:00:00+00:00,1208,615176,571,730,948,1945404006.81862411,453228241767.00735739,290947088.950000000000,-64983271.510000000000,13393870647.250000000000
2021-12-16T00:00:00+00:00,1357,613968,588,767,970,1132086175.11114205,451282837760.18873328,12807928.570000000000,-44334030.750000000000,13167906829.810000000000
2021-12-15T00:00:00+00:00,1450,612611,737,773,1144,920190696.02944967,450150751585.07759123,130346676.06000000,-48692818.740000000000,13199432931.990000000000
2021-12-14T00:00:00+00:00,1570,611161,746,859,1166,926718952.94788401,449230560889.04814156,155982371.44000000,-3900338.230000000000,13117779074.670000000000
2021-12-13T00:00:00+00:00,1397,609591,614,833,1060,644595219.49070190,448303841936.10025755,87449458.110000000000,-23302819.790000000000,12965697041.460000000000
2021-12-12T00:00:00+00:00,980,608194,532,636,891,481912142.17817323,447659246716.60955565,0,0,12901550403.140000000000
2021-12-11T00:00:00+00:00,985,607214,545,576,855,406217176.25937798,447177334574.43138242,17835687.990000000000,0,12901550403.140000000000
2021-12-10T00:00:00+00:00,1508,606229,679,890,1151,1565220357.26859808,446771117398.17200444,98713074.430000000000,0,12883714715.150000000000
