Time,# TXs,Agg. # TXs,Unique Senders,Unique Receivers,Unique Users,Vol (Native),Agg. Vol (Native),Mints (Native),Burns (Native),Supply (Native)
2021-06-29T00:00:00+00:00,69073,9849153,27781,28307,37181,10228355470.90778300,961149878571.21620500,160757959.4000000000000000,-204273729.0000000000000000,20631220553.96501500000000000000
2021-06-28T00:00:00+00:00,58105,9780080,21839,22949,28931,11613820685.83704000,950921523100.30842200,274981408.5700000000000000,-848505959.7800000000000000,20674736323.56501500000000000000
2021-06-27T00:00:00+00:00,49431,9721975,16822,19377,23491,4273803260.00392400,939307702414.47138200,145356541.8100000000000000,-29426954.1100000000000000,21248260874.77501500000000000000
2021-06-26T00:00:00+00:00,56750,9672544,20944,19786,26980,4193199397.56384500,935033899154.46745800,83120407.320000000000,-34840442.6400000000000000,21132331287.07501500000000000000
2021-06-25T00:00:00+00:00,62045,9615794,22265,23766,29009,9655231549.14551300,930840699756.90361300,497915863.5500000000000000,-328972737.36000000000000000000,21084051322.39501500000000000000
2021-06-24T00:00:00+00:00,59550,9553749,23437,23412,30705,12900101170.02380800,921185468207.75810000,156519815.2400000000000000,-48692843.8300000000000000,20915108196.20501500000000000000
2021-06-23T00:00:00+00:00,65287,9494199,23435,25071,32300,7326317365.63251400,908285367037.73429200,428774230.7100000000000000,-131710852.4500000000000000,20807281224.79501500000000000000
2021-06-22T00:00:00+00:00,82826,9428912,28568,31466,38743,11118757058.35475100,900959049672.10177800,493149056.1900000000000000,-358613952.3600000000000000,20510217846.53501500000000000000
2021-06-21T00:00:00+00:00,75533,9346086,23940,28374,34265,13184328989.81574600,889840292613.74702700,663835245.6200000000000000,-95054248.96000000000000000000,20375682742.70501500000000000000
2021-06-20T00:00:00+00:00,54421,9270553,20309,20123,26375,3594538516.54065800,876655963623.93128100,89575222.220000000000,-20326654.8300000000000000,19806901746.04501500000000000000
2021-06-19T00:00:00+00:00,53054,9216132,19640,20960,26267,4492394148.22043200,873061425107.39062300,181714647.440000000000,-26025755.7300000000000000,19737653178.65501500000000000000
2021-06-18T00:00:00+00:00,70139,9163078,26112,28521,34190,7137540269.90207700,868569030959.17019100,345664419.0000000000000000,-118757426.5500000000000000,19581964286.94501500000000000000
2021-06-17T00:00:00+00:00,67306,9092939,26620,28225,35294,5893171733.92729300,861431490689.26811400,52622613.6400000000000000,-65670944.26000000000000000000,19355057294.49501500000000000000
2021-06-16T00:00:00+00:00,66002,9025633,24728,28069,33471,5982830519.04253200,855538318955.34082100,155848656.1600000000000000,-39122730.7500000000000000,19368105625.11501500000000000000
2021-06-15T00:00:00+00:00,67066,8959631,26406,27025,33593,5218445454.50105800,849555488436.29828900,144780065.4700000000000000,-42355437.0100000000000000,19251379699.70501500000000000000
