date,price,market_cap,total_volume
2022-02-06 00:00:00 UTC,77.49835137,18990442857,786295264.9
2022-02-07 00:00:00 UTC,78.68841097,19214427634,475873376.4
2022-02-08 00:00:00 UTC,83.42542501,20480016859,859468140.7
2022-02-09 00:00:00 UTC,86.54164966,21203090312,1885896786
2022-02-10 00:00:00 UTC,90.21655188,22128330082,928171701.5
2022-02-11 00:00:00 UTC,91.15470487,22299787850,1232878398
2022-02-12 00:00:00 UTC,81.68718695,20006597366,1007497662
2022-02-13 00:00:00 UTC,81.16809113,19813047768,849647460.8
2022-02-14 00:00:00 UTC,78.26386646,19234015690,529755146
2022-02-15 00:00:00 UTC,81.96691615,20076170838,684448631.4
2022-02-16 00:00:00 UTC,92.80390482,22898881742,970909305.3
2022-02-17 00:00:00 UTC,95.43921706,23575036247,1333420687
2022-02-18 00:00:00 UTC,88.22137798,21722888538,1383010677
2022-02-19 00:00:00 UTC,84.08542703,20666288885,957924969.9
2022-02-20 00:00:00 UTC,85.230139,20867020371,636547008.3
2022-02-21 00:00:00 UTC,77.41401345,19088069721,765815215.2
2022-02-22 00:00:00 UTC,70.01952448,17240927125,1247817730
2022-02-23 00:00:00 UTC,74.53198072,18287622396,1024212300
2022-02-24 00:00:00 UTC,73.90862676,18193338946,1294350940
2022-02-25 00:00:00 UTC,76.61415673,18830562451,2333967745
2022-02-26 00:00:00 UTC,80.98431323,19929297537,1478105195
2022-02-27 00:00:00 UTC,81.63315481,20037179964,1091134381
2022-02-28 00:00:00 UTC,74.94355131,18405566798,1182335803
2022-03-01 00:00:00 UTC,84.35136292,20678374643,1381432825
2022-03-02 00:00:00 UTC,86.83874383,21366728263,1831128372
2022-03-03 00:00:00 UTC,83.18374728,20583813351,1302568066
2022-03-04 00:00:00 UTC,78.82042617,19488998595,1220049359
2022-03-05 00:00:00 UTC,75.76934703,20135720441,1420126801
2022-03-06 00:00:00 UTC,76.91685905,20410960617,763499420.9
2022-03-07 00:00:00 UTC,72.56544866,19298906468,716010210.6
2022-03-08 00:00:00 UTC,71.90121423,19103616815,905588653
2022-03-09 00:00:00 UTC,72.9184031,19415435795,1072935855
2022-03-10 00:00:00 UTC,77.68601255,20664526833,1349934553
2022-03-11 00:00:00 UTC,74.03728592,19691912749,952703727.2
2022-03-12 00:00:00 UTC,71.19753938,19041553664,1167140209
2022-03-13 00:00:00 UTC,70.97308147,18903706417,465679025.9
2022-03-14 00:00:00 UTC,68.12934688,18103520231,486634276.5
2022-03-15 00:00:00 UTC,68.72931683,18218747473,999390314.3
2022-03-16 00:00:00 UTC,69.86069079,18668753894,786640492.6
2022-03-17 00:00:00 UTC,74.09989085,19550754192,915621225.5
2022-03-18 00:00:00 UTC,79.6974021,21290596552,1363739728
2022-03-19 00:00:00 UTC,85.97699953,22954938133,1402596715
2022-03-20 00:00:00 UTC,89.77892386,23994800348,1351350651
2022-03-21 00:00:00 UTC,84.83859792,22691615767,1028609343
2022-03-22 00:00:00 UTC,86.54510827,23124499055,1501322464
2022-03-23 00:00:00 UTC,84.0875324,22478694683,1318049831
2022-03-24 00:00:00 UTC,86.01083064,22946360407,1042780758
2022-03-25 00:00:00 UTC,87.45969276,23390699478,1118884241
2022-03-26 00:00:00 UTC,83.6529545,22377088635,1003935169
2022-03-27 00:00:00 UTC,86.05962423,23022140761,564325205.6
2022-03-28 00:00:00 UTC,89.54067092,23754196857,645747699.7
2022-03-29 00:00:00 UTC,89.45931619,24280414596,1552735077
2022-03-30 00:00:00 UTC,92.74506752,24697648961,1402031175
2022-03-31 00:00:00 UTC,96.03856721,25725736661,1562475923
2022-04-01 00:00:00 UTC,95.70641184,25580015321,1952352331
2022-04-02 00:00:00 UTC,96.69185176,25821773130,1508156835
2022-04-03 00:00:00 UTC,96.26665077,25877773103,1401882400
2022-04-04 00:00:00 UTC,97.59860833,26083107433,1221707937
2022-04-05 00:00:00 UTC,95.48411623,25498906585,1095688964
2022-04-06 00:00:00 UTC,91.09254723,24474793968,1033422920
2022-04-07 00:00:00 UTC,82.88620887,22360667454,1603898087
2022-04-08 00:00:00 UTC,87.95560012,23646501243,1357968821
2022-04-09 00:00:00 UTC,83.71582952,22280026674,1355731991
2022-04-10 00:00:00 UTC,84.59888545,22669362470,537450234.9
2022-04-11 00:00:00 UTC,82.0892192,22161940663,437286248.5
2022-04-12 00:00:00 UTC,74.09278497,19929328820,1102297838
2022-04-13 00:00:00 UTC,76.52667002,20530719242,825829559.9
2022-04-14 00:00:00 UTC,80.04523727,21449100512,688732079.4
2022-04-15 00:00:00 UTC,76.85183582,20625953034,639443799.5
2022-04-16 00:00:00 UTC,77.41784867,20754903818,551282644.5
2022-04-17 00:00:00 UTC,77.98882366,20939818655,282062330.8
2022-04-18 00:00:00 UTC,75.72613823,20207139933,285789423.3
2022-04-19 00:00:00 UTC,77.76031077,20842054604,699073896.1
2022-04-20 00:00:00 UTC,80.29005996,21500236116,582094629.9
2022-04-21 00:00:00 UTC,78.30484609,21007972339,621927351
2022-04-22 00:00:00 UTC,75.11001927,20136695081,562030846.4
2022-04-23 00:00:00 UTC,74.21340587,19937884647,488778040.3
2022-04-24 00:00:00 UTC,72.93665863,19619108454,316116700.1
2022-04-25 00:00:00 UTC,71.60192697,19302471370,299844059.9
2022-04-26 00:00:00 UTC,72.80715448,19557292373,725809031.3
2022-04-27 00:00:00 UTC,68.60858881,18423510355,522399669.8
2022-04-28 00:00:00 UTC,69.8184493,18744134633,444000606.5
2022-04-29 00:00:00 UTC,67.23148452,18040114058,553167470.1
2022-04-30 00:00:00 UTC,63.51258201,17080501262,520507446.9
2022-05-01 00:00:00 UTC,57.14129526,15281707942,699701092.6
2022-05-02 00:00:00 UTC,58.90822144,15815585462,799512249.1
2022-05-03 00:00:00 UTC,60.42219155,16224636109,816271660.4
2022-05-04 00:00:00 UTC,59.65085247,16040297489,505684989.1
2022-05-05 00:00:00 UTC,67.0857475,18020225158,741251231.3
2022-05-06 00:00:00 UTC,59.16745441,15886375175,1284291794
2022-05-07 00:00:00 UTC,57.05211769,15352458723,812141169.8
2022-05-08 00:00:00 UTC,55.22212731,14911809171,576625036.8
2022-05-09 00:00:00 UTC,51.37029489,13841845522,826146627.5
2022-05-10 00:00:00 UTC,42.29912539,11467821751,1245942341
2022-05-11 00:00:00 UTC,44.44359769,11914973096,1318939783
2022-05-12 00:00:00 UTC,30.90538879,8460079828,2123400517
2022-05-13 00:00:00 UTC,30.41849295,8226313819,1476984066
2022-05-14 00:00:00 UTC,32.08904176,8603893978,1108260257
2022-05-15 00:00:00 UTC,34.00090968,9150641461,640417925.5
2022-05-16 00:00:00 UTC,36.42635106,9793084735,676678663.4
2022-05-17 00:00:00 UTC,32.59792704,8782139431,786321651.7
2022-05-18 00:00:00 UTC,34.52224117,9293581029,609688863.5
2022-05-19 00:00:00 UTC,29.54060091,8010833954,544355426.9
2022-05-20 00:00:00 UTC,30.48186909,8192254198,754702768.1
2022-05-21 00:00:00 UTC,28.98455917,7807272839,760795969.8
2022-05-22 00:00:00 UTC,29.99117872,8085455272,422559698.1
2022-05-23 00:00:00 UTC,31.83910574,8601568204,629851104.6
2022-05-24 00:00:00 UTC,29.04343304,7819159442,708860740.7
2022-05-25 00:00:00 UTC,28.96969029,7836436509,726299045.7
2022-05-26 00:00:00 UTC,27.22219816,7400321288,559000632.9
2022-05-27 00:00:00 UTC,23.59465533,6422316418,962455462.3
2022-05-28 00:00:00 UTC,22.43282416,6070137742,935196913.7
2022-05-29 00:00:00 UTC,24.88855634,6803542271,702986785
2022-05-30 00:00:00 UTC,26.06716692,7078288723,640234292.1
2022-05-31 00:00:00 UTC,27.63859507,7508370593,946910891.7
2022-06-01 00:00:00 UTC,26.58463601,7208555807,863192887.9
2022-06-02 00:00:00 UTC,23.81543188,6506933109,678777663.2
2022-06-03 00:00:00 UTC,24.66754989,6934634023,638041990.6
2022-06-04 00:00:00 UTC,22.97079717,6438959869,455974977
2022-06-05 00:00:00 UTC,24.57940587,6883334169,365374379.7
2022-06-06 00:00:00 UTC,24.16795929,6811077765,397882799.2
2022-06-07 00:00:00 UTC,25.9434769,7287882122,781021909.1
2022-06-08 00:00:00 UTC,24.74703287,6970805482,762128651
2022-06-09 00:00:00 UTC,24.50497426,6900731891,488489426.4
2022-06-10 00:00:00 UTC,24.3933025,6848117620,408699369.1
2022-06-11 00:00:00 UTC,22.12489384,6222585939,454331312.2
2022-06-12 00:00:00 UTC,19.7951271,5572534968,456468544.4
2022-06-13 00:00:00 UTC,17.57408471,4968584616,730638186.5
2022-06-14 00:00:00 UTC,16.02818754,4412824577,1285279274
2022-06-15 00:00:00 UTC,16.55383957,4653698278,794860953.3
2022-06-16 00:00:00 UTC,18.1781769,5076381198,912041613.4
2022-06-17 00:00:00 UTC,15.7443422,4425021661,590273009.3
2022-06-18 00:00:00 UTC,16.04666443,4528710129,364753064.5
2022-06-19 00:00:00 UTC,14.89748243,4175620901,482514626.5
2022-06-20 00:00:00 UTC,16.23227856,4561590990,487378615.1
2022-06-21 00:00:00 UTC,17.16520128,4832366807,574541765.8
2022-06-22 00:00:00 UTC,16.86880046,4739251150,463321188.3
2022-06-23 00:00:00 UTC,16.12256099,4546159657,386722959.5
2022-06-24 00:00:00 UTC,18.29371292,5160150869,545536508
2022-06-25 00:00:00 UTC,20.66705457,5847997817,696781349.5
2022-06-26 00:00:00 UTC,21.35267325,5992233607,491400822.3
2022-06-27 00:00:00 UTC,19.81520009,5597997948,379486037.2
2022-06-28 00:00:00 UTC,19.34444507,5470613713,413628694.4
2022-06-29 00:00:00 UTC,18.12179395,5113177709,453605091.9
2022-06-30 00:00:00 UTC,17.57450833,4967701617,471535800.4
2022-07-01 00:00:00 UTC,16.82365591,4704499344,463523771.1
2022-07-02 00:00:00 UTC,16.22703031,4618747884,525374965.6
2022-07-03 00:00:00 UTC,16.35445156,4628616201,226864014.3
2022-07-04 00:00:00 UTC,16.67116991,4703087570,234619023.2
2022-07-05 00:00:00 UTC,17.96299444,5078009684,454031045.7
2022-07-06 00:00:00 UTC,18.0503483,5108605714,561372803
2022-07-07 00:00:00 UTC,19.16011186,5417417463,614009284.3
2022-07-08 00:00:00 UTC,20.27515724,5751205415,611464904.6
2022-07-09 00:00:00 UTC,20.03237742,5684576777,563304439.8
2022-07-10 00:00:00 UTC,19.92128658,5642504337,276054631.4
2022-07-11 00:00:00 UTC,19.15234866,5426262387,269629000.1
2022-07-12 00:00:00 UTC,17.37412102,4944935949,308793120.2
2022-07-13 00:00:00 UTC,16.95068739,4851672514,371796527.8
2022-07-14 00:00:00 UTC,18.83054918,5346246147,703762293.6
2022-07-15 00:00:00 UTC,19.7689387,5605854627,742637128.2
2022-07-16 00:00:00 UTC,19.37521485,5496705051,545375219.8
2022-07-17 00:00:00 UTC,21.24450662,6041229826,565940094
2022-07-18 00:00:00 UTC,20.67547552,5881451124,498233336.1
2022-07-19 00:00:00 UTC,23.95836574,6759004104,948073827.3
2022-07-20 00:00:00 UTC,24.70321062,6996816231,1187776238
2022-07-21 00:00:00 UTC,23.72258249,6768338849,1025885871
2022-07-22 00:00:00 UTC,25.05906424,7124088488,735232204.9
2022-07-23 00:00:00 UTC,23.6998368,6709880792,584266376.8
2022-07-24 00:00:00 UTC,23.71186831,6724784286,415892731.3
2022-07-25 00:00:00 UTC,23.97379395,6816915762,403970272.7
2022-07-26 00:00:00 UTC,21.07140982,6056208965,583630829.6
2022-07-27 00:00:00 UTC,20.64007745,5851340765,316979808.5
2022-07-28 00:00:00 UTC,23.43734431,6632447521,692294672.7
2022-07-29 00:00:00 UTC,24.24978944,6865793329,912581678.6
2022-07-30 00:00:00 UTC,24.66994641,7072906489,777337978.9
2022-07-31 00:00:00 UTC,24.24245704,6892000844,639136725.4
2022-08-01 00:00:00 UTC,23.76502734,6769063616,452514990.8
2022-08-02 00:00:00 UTC,23.58820978,6700928283,490945827.7
2022-08-03 00:00:00 UTC,23.07579525,6586833847,570652198.6
2022-08-04 00:00:00 UTC,23.13172669,6559594146,551176572
2022-08-05 00:00:00 UTC,23.46181207,6657994269,422303990.9
2022-08-06 00:00:00 UTC,24.91819615,7070687077,525795189.9
2022-08-07 00:00:00 UTC,26.7257836,7571156370,650087346.6
2022-08-08 00:00:00 UTC,27.90085703,7936286806,804681586.1
2022-08-09 00:00:00 UTC,28.00438062,7974127885,953356420
2022-08-10 00:00:00 UTC,27.51162645,7823851060,702086372.8
2022-08-11 00:00:00 UTC,29.12562302,8275866192,891514508.8
2022-08-12 00:00:00 UTC,28.56631197,8135041254,718992380.1
2022-08-13 00:00:00 UTC,29.38592428,8359137949,431371942.2
2022-08-14 00:00:00 UTC,29.14348315,8300133859,408069176.9
2022-08-15 00:00:00 UTC,28.22516588,8042826297,347635820.3
2022-08-16 00:00:00 UTC,27.87886146,7904215936,439043751.9
2022-08-17 00:00:00 UTC,27.25116365,7763571237,365922640.6
2022-08-18 00:00:00 UTC,25.53001019,7283665569,426061889.3
2022-08-19 00:00:00 UTC,24.29901186,6932923663,317388044.8
2022-08-20 00:00:00 UTC,22.53546803,6421004803,639401542.9
2022-08-21 00:00:00 UTC,22.2765322,6331474156,437765428.5
2022-08-22 00:00:00 UTC,23.06391275,6580655826,330941210.3
2022-08-23 00:00:00 UTC,22.57858695,6414941475,479782392
