date,pool_name,token_1,token_1_balance,token_2,token_2_balance,token_3,token_3_balance,token_4,token_4_balance,TVL,chain,protocol,protocol_version,daily_revenue
2022-01-27,avDAI:avUSDC:avUSDT,avDAI,232182093.5,avUSDC,232657317.7,avUSDT,221954429.8,n/a,0,686793841.0,Avalanche,Curve,V2,n/a
2022-01-28,USDC:USDC.e,USDC,810546.739,USDC.e,4239480.578,n/a,0.0,n/a,0,5050027.317,Avalanche,Curve,V2,n/a
2022-01-28,MIM:USDC.e:USDT.e,MIM,5303749.08,USDC.e,538659.1486,USDT.e,522227.5134,n/a,0,6364635.742,Avalanche,Curve,V2,n/a
2022-01-28,avDAI:avUSDC:avUSDT,avDAI,236197207.9,avUSDC,238928359.1,avUSDT,233265922.1,n/a,0,708391489.1,Avalanche,Curve,V2,n/a
2022-01-28,av3CRV:BTC:WETH,av3CRV,20573039.66,BTC,1100.840262,WETH,8129.452774,n/a,0,20582269.953036,Avalanche,Curve,V2,n/a
2022-01-28,av3CRV:WETH:BTC,av3CRV,20573039.66,WETH,19853999.09,BTC,40842151.85,n/a,0,81269190.6,Avalanche,Curve,V2,n/a
2022-01-28,av3CRV:MIM,av3CRV,-9.58e-10,MIM,417275.7671,n/a,0.0,n/a,0,417275.76709999907,Avalanche,Curve,V2,n/a
2022-01-29,av3CRV:BTC:WETH,av3CRV,20746894.27,BTC,1100.530479,WETH,8010.639296,n/a,0,20756005.439774998,Avalanche,Curve,V2,n/a
2022-01-29,MIM:USDC.e:USDT.e,MIM,4217793.405,USDC.e,615532.3431,USDT.e,604623.0963,n/a,0,5437948.844400001,Avalanche,Curve,V2,n/a
2022-01-29,USDC:USDC.e,USDC,1322921.312,USDC.e,4087949.317,n/a,0.0,n/a,0,5410870.629,Avalanche,Curve,V2,n/a
2022-01-29,av3CRV:WETH:BTC,av3CRV,20746894.27,WETH,20565043.93,BTC,41688549.65,n/a,0,83000487.85,Avalanche,Curve,V2,n/a
2022-01-29,av3CRV:MIM,av3CRV,-1e-09,MIM,369468.7812,n/a,0.0,n/a,0,369468.78119999904,Avalanche,Curve,V2,n/a
2022-01-29,avDAI:avUSDC:avUSDT,avDAI,233158716.0,avUSDC,239146406.3,avUSDT,235078244.5,n/a,0,707383366.8,Avalanche,Curve,V2,n/a
2022-01-30,av3CRV:WETH:BTC,av3CRV,19494485.69,WETH,19582562.3,BTC,39455072.07,n/a,0,78532120.06,Avalanche,Curve,V2,n/a
2022-01-30,avDAI:avUSDC:avUSDT,avDAI,236356227.8,avUSDC,245600236.7,avUSDT,235917456.9,n/a,0,717873921.4,Avalanche,Curve,V2,n/a
2022-01-30,MIM:USDC.e:USDT.e,MIM,4588107.277,USDC.e,462888.706,USDT.e,457812.9888,n/a,0,5508808.9718,Avalanche,Curve,V2,n/a
2022-01-30,USDC:USDC.e,USDC,1088248.332,USDC.e,2145542.838,n/a,0.0,n/a,0,3233791.17,Avalanche,Curve,V2,n/a
2022-01-30,av3CRV:MIM,av3CRV,-1.93e-09,MIM,388058.9733,n/a,0.0,n/a,0,388058.9732999981,Avalanche,Curve,V2,n/a
2022-01-30,av3CRV:BTC:WETH,av3CRV,19494485.69,BTC,1038.247819,WETH,7527.391195,n/a,0,19503051.329014,Avalanche,Curve,V2,n/a
2022-01-31,USDC:USDC.e,USDC,669085.7824,USDC.e,1556885.242,n/a,0.0,n/a,0,2225971.0244,Avalanche,Curve,V2,n/a
2022-01-31,MIM:USDC.e:USDT.e,MIM,3977356.268,USDC.e,543707.1649,USDT.e,515013.436,n/a,0,5036076.8689,Avalanche,Curve,V2,n/a
2022-01-31,av3CRV:MIM,av3CRV,-2.18e-09,MIM,477897.8425,n/a,0.0,n/a,0,477897.8424999979,Avalanche,Curve,V2,n/a
2022-01-31,av3CRV:WETH:BTC,av3CRV,19862479.12,WETH,19222650.47,BTC,39034721.73,n/a,0,78119851.32,Avalanche,Curve,V2,n/a
2022-01-31,av3CRV:BTC:WETH,av3CRV,19862479.12,BTC,1037.724786,WETH,7431.120526,n/a,0,19870947.965312,Avalanche,Curve,V2,n/a
2022-01-31,avDAI:avUSDC:avUSDT,avDAI,236898735.1,avUSDC,244188326.0,avUSDT,235921695.2,n/a,0,717008756.3,Avalanche,Curve,V2,n/a
2022-02-01,USDC:USDC.e,USDC,1550943.077,USDC.e,897988.4158,n/a,0.0,n/a,0,2448931.4928,Avalanche,Curve,V2,n/a
2022-02-01,MIM:USDC.e:USDT.e,MIM,3379011.414,USDC.e,541082.9065,USDT.e,522863.9962,n/a,0,4442958.3167,Avalanche,Curve,V2,n/a
2022-02-01,av3CRV:MIM,av3CRV,-2.34e-09,MIM,421102.501,n/a,0.0,n/a,0,421102.50099999766,Avalanche,Curve,V2,n/a
2022-02-01,av3CRV:BTC:WETH,av3CRV,20166088.36,BTC,1054.953458,WETH,7362.633381,n/a,0,20174505.946839,Avalanche,Curve,V2,n/a
2022-02-01,avDAI:avUSDC:avUSDT,avDAI,254259077.1,avUSDC,276267489.4,avUSDT,245041012.0,n/a,0,775567578.5,Avalanche,Curve,V2,n/a
2022-02-01,av3CRV:WETH:BTC,av3CRV,20166088.36,WETH,20308847.1,BTC,40728645.93,n/a,0,81203581.39,Avalanche,Curve,V2,n/a
2022-02-02,av3CRV:MIM,av3CRV,-2.26e-09,MIM,364639.7078,n/a,0.0,n/a,0,364639.7077999977,Avalanche,Curve,V2,n/a
2022-02-02,MIM:USDC.e:USDT.e,MIM,3280437.333,USDC.e,514122.8703,USDT.e,443613.8494,n/a,0,4238174.0527,Avalanche,Curve,V2,n/a
2022-02-02,USDC:USDC.e,USDC,681608.3791,USDC.e,2384525.486,n/a,0.0,n/a,0,3066133.8651,Avalanche,Curve,V2,n/a
2022-02-02,av3CRV:BTC:WETH,av3CRV,19720203.06,BTC,1079.912986,WETH,7390.04992,n/a,0,19728673.022905998,Avalanche,Curve,V2,n/a
2022-02-02,avDAI:avUSDC:avUSDT,avDAI,260661602.1,avUSDC,290441472.9,avUSDT,255569684.6,n/a,0,806672759.6,Avalanche,Curve,V2,n/a
2022-02-02,av3CRV:WETH:BTC,av3CRV,19720203.06,WETH,20257030.06,BTC,41152766.17,n/a,0,81129999.28999999,Avalanche,Curve,V2,n/a
2022-02-03,MIM:USDC.e:USDT.e,MIM,3025310.237,USDC.e,618855.2849,USDT.e,631059.8374,n/a,0,4275225.3593,Avalanche,Curve,V2,n/a
2022-02-03,USDC:USDC.e,USDC,1613079.576,USDC.e,3568637.125,n/a,0.0,n/a,0,5181716.700999999,Avalanche,Curve,V2,n/a
2022-02-03,av3CRV:WETH:BTC,av3CRV,19734783.38,WETH,19490249.93,BTC,39390962.99,n/a,0,78615996.30000001,Avalanche,Curve,V2,n/a
2022-02-03,av3CRV:MIM,av3CRV,-2.26e-09,MIM,269535.2458,n/a,0.0,n/a,0,269535.2457999977,Avalanche,Curve,V2,n/a
2022-02-03,av3CRV:BTC:WETH,av3CRV,19734783.38,BTC,1068.683349,WETH,7360.464154,n/a,0,19743212.527503,Avalanche,Curve,V2,n/a
2022-02-03,avDAI:avUSDC:avUSDT,avDAI,262226364.9,avUSDC,283647865.9,avUSDT,267326334.3,n/a,0,813200565.0999999,Avalanche,Curve,V2,n/a
2022-02-04,av3CRV:WETH:BTC,av3CRV,21512499.28,WETH,20560781.83,BTC,40267885.46,n/a,0,82341166.57,Avalanche,Curve,V2,n/a
2022-02-04,avDAI:avUSDC:avUSDT,avDAI,265274845.9,avUSDC,291563202.9,avUSDT,270056016.6,n/a,0,826894065.4,Avalanche,Curve,V2,n/a
2022-02-04,av3CRV:BTC:WETH,av3CRV,21512499.28,BTC,1040.715089,WETH,7260.001341,n/a,0,21520799.996430002,Avalanche,Curve,V2,n/a
2022-02-04,USDC:USDC.e,USDC,1508417.969,USDC.e,5248309.953,n/a,0.0,n/a,0,6756727.922,Avalanche,Curve,V2,n/a
2022-02-04,av3CRV:MIM,av3CRV,-2.23e-09,MIM,238140.257,n/a,0.0,n/a,0,238140.25699999777,Avalanche,Curve,V2,n/a
2022-02-04,MIM:USDC.e:USDT.e,MIM,1879648.293,USDC.e,1224045.087,USDT.e,1055281.799,n/a,0,4158975.179,Avalanche,Curve,V2,n/a
2022-02-05,USDC:USDC.e,USDC,1205548.611,USDC.e,3306762.025,n/a,0.0,n/a,0,4512310.636,Avalanche,Curve,V2,n/a
2022-02-05,MIM:USDC.e:USDT.e,MIM,4031480.994,USDC.e,1448303.509,USDT.e,1133640.598,n/a,0,6613425.101000001,Avalanche,Curve,V2,n/a
2022-02-05,av3CRV:BTC:WETH,av3CRV,22328481.59,BTC,1098.191936,WETH,7531.573409,n/a,0,22337111.355345,Avalanche,Curve,V2,n/a
2022-02-05,av3CRV:MIM,av3CRV,-2.25e-09,MIM,238229.2284,n/a,0.0,n/a,0,238229.22839999775,Avalanche,Curve,V2,n/a
2022-02-05,av3CRV:WETH:BTC,av3CRV,22328481.59,WETH,22709861.51,BTC,45654016.65,n/a,0,90692359.75,Avalanche,Curve,V2,n/a
2022-02-05,avDAI:avUSDC:avUSDT,avDAI,269369442.1,avUSDC,296638218.2,avUSDT,271184357.9,n/a,0,837192018.1999999,Avalanche,Curve,V2,n/a
2022-02-06,USDC:USDC.e,USDC,601918.3664,USDC.e,2603461.461,n/a,0.0,n/a,0,3205379.8274000003,Avalanche,Curve,V2,n/a
2022-02-06,av3CRV:MIM,av3CRV,-2.26e-09,MIM,223189.5659,n/a,0.0,n/a,0,223189.56589999772,Avalanche,Curve,V2,n/a
2022-02-06,av3CRV:BTC:WETH,av3CRV,24674312.92,BTC,1170.178491,WETH,8114.174223,n/a,0,24683597.272714,Avalanche,Curve,V2,n/a
2022-02-06,MIM:USDC.e:USDT.e,MIM,2560405.716,USDC.e,1612400.832,USDT.e,917036.8839,n/a,0,5089843.4319,Avalanche,Curve,V2,n/a
2022-02-06,av3CRV:WETH:BTC,av3CRV,24674312.92,WETH,24448352.07,BTC,48736147.04,n/a,0,97858812.03,Avalanche,Curve,V2,n/a
2022-02-06,avDAI:avUSDC:avUSDT,avDAI,271047042.7,avUSDC,303587678.1,avUSDT,279750134.2,n/a,0,854384855.0,Avalanche,Curve,V2,n/a
2022-02-07,MIM:USDC.e:USDT.e,MIM,3855876.874,USDC.e,865707.5563,USDT.e,739715.0368,n/a,0,5461299.4671,Avalanche,Curve,V2,n/a
2022-02-07,USDC:USDC.e,USDC,947446.9298,USDC.e,2924504.341,n/a,0.0,n/a,0,3871951.2708,Avalanche,Curve,V2,n/a
2022-02-07,avDAI:avUSDC:avUSDT,avDAI,288402584.9,avUSDC,311587094.7,avUSDT,265526859.7,n/a,0,865516539.3,Avalanche,Curve,V2,n/a
2022-02-07,av3CRV:MIM,av3CRV,-2.26e-09,MIM,221068.5659,n/a,0.0,n/a,0,221068.56589999772,Avalanche,Curve,V2,n/a
2022-02-07,av3CRV:BTC:WETH,av3CRV,25119523.45,BTC,1167.692659,WETH,8138.35362,n/a,0,25128829.496279,Avalanche,Curve,V2,n/a
2022-02-07,av3CRV:WETH:BTC,av3CRV,25119523.45,WETH,25244837.5,BTC,50403015.99,n/a,0,100767376.94,Avalanche,Curve,V2,n/a
2022-02-08,av3CRV:BTC:WETH,av3CRV,37755778.34,BTC,1723.573075,WETH,12169.68626,n/a,0,37769671.599335,Avalanche,Curve,V2,n/a
2022-02-08,MIM:USDC.e:USDT.e,MIM,4242417.468,USDC.e,1150743.535,USDT.e,1034409.079,n/a,0,6427570.082,Avalanche,Curve,V2,n/a
2022-02-08,av3CRV:WETH:BTC,av3CRV,37755778.34,WETH,37910493.21,BTC,75697019.04,n/a,0,151363290.59000003,Avalanche,Curve,V2,n/a
2022-02-08,USDC:USDC.e,USDC,1408091.374,USDC.e,3158111.401,n/a,0.0,n/a,0,4566202.775,Avalanche,Curve,V2,n/a
2022-02-08,av3CRV:MIM,av3CRV,-2.25e-09,MIM,206811.2045,n/a,0.0,n/a,0,206811.20449999775,Avalanche,Curve,V2,n/a
2022-02-08,avDAI:avUSDC:avUSDT,avDAI,304474420.9,avUSDC,322208852.6,avUSDT,278470392.4,n/a,0,905153665.9,Avalanche,Curve,V2,n/a
2022-02-09,avDAI:avUSDC:avUSDT,avDAI,312230483.8,avUSDC,338163668.9,avUSDT,289332091.1,n/a,0,939726243.8000001,Avalanche,Curve,V2,n/a
2022-02-09,av3CRV:WETH:BTC,av3CRV,38222920.54,WETH,37494875.74,BTC,76280553.83,n/a,0,151998350.11,Avalanche,Curve,V2,n/a
2022-02-09,MIM:USDC.e:USDT.e,MIM,3659202.024,USDC.e,1223998.054,USDT.e,892623.6454,n/a,0,5775823.7234,Avalanche,Curve,V2,n/a
2022-02-09,USDC:USDC.e,USDC,1491937.237,USDC.e,3147269.896,n/a,0.0,n/a,0,4639207.133,Avalanche,Curve,V2,n/a
2022-02-09,av3CRV:MIM,av3CRV,-2.25e-09,MIM,218502.0478,n/a,0.0,n/a,0,218502.04779999776,Avalanche,Curve,V2,n/a
2022-02-09,av3CRV:BTC:WETH,av3CRV,38222920.54,BTC,1734.675239,WETH,11867.76706,n/a,0,38236522.98229899,Avalanche,Curve,V2,n/a
2022-02-10,av3CRV:MIM,av3CRV,-2.25e-09,MIM,206026.576,n/a,0.0,n/a,0,206026.57599999776,Avalanche,Curve,V2,n/a
2022-02-10,USDC:USDC.e,USDC,1742799.377,USDC.e,2162622.347,n/a,0.0,n/a,0,3905421.7240000004,Avalanche,Curve,V2,n/a
2022-02-10,av3CRV:BTC:WETH,av3CRV,35576536.28,BTC,1661.855562,WETH,11797.6006,n/a,0,35589995.736162,Avalanche,Curve,V2,n/a
2022-02-10,avDAI:avUSDC:avUSDT,avDAI,329396075.5,avUSDC,341119804.3,avUSDT,270342573.3,n/a,0,940858453.0999999,Avalanche,Curve,V2,n/a
2022-02-10,MIM:USDC.e:USDT.e,MIM,3585097.831,USDC.e,1027462.897,USDT.e,776590.9151,n/a,0,5389151.6431,Avalanche,Curve,V2,n/a
2022-02-10,av3CRV:WETH:BTC,av3CRV,35576536.28,WETH,37697438.5,BTC,73784336.46,n/a,0,147058311.24,Avalanche,Curve,V2,n/a
2022-02-11,USDC:USDC.e,USDC,1419036.976,USDC.e,2330457.561,n/a,0.0,n/a,0,3749494.5370000005,Avalanche,Curve,V2,n/a
2022-02-11,MIM:USDC.e:USDT.e,MIM,4045529.21,USDC.e,1006133.063,USDT.e,758400.947,n/a,0,5810063.22,Avalanche,Curve,V2,n/a
2022-02-11,av3CRV:BTC:WETH,av3CRV,34699329.35,BTC,1664.458341,WETH,12101.48646,n/a,0,34713095.294801004,Avalanche,Curve,V2,n/a
2022-02-11,avDAI:avUSDC:avUSDT,avDAI,339869195.4,avUSDC,345372550.7,avUSDT,277291721.0,n/a,0,962533467.0999999,Avalanche,Curve,V2,n/a
2022-02-11,av3CRV:MIM,av3CRV,-2.26e-09,MIM,206464.0573,n/a,0.0,n/a,0,206464.05729999772,Avalanche,Curve,V2,n/a
2022-02-11,av3CRV:WETH:BTC,av3CRV,34699329.35,WETH,37014257.36,BTC,71981956.85,n/a,0,143695543.56,Avalanche,Curve,V2,n/a
2022-02-12,MIM:USDC.e:USDT.e,MIM,3640037.848,USDC.e,1017784.971,USDT.e,742012.5301,n/a,0,5399835.3491,Avalanche,Curve,V2,n/a
2022-02-12,av3CRV:MIM,av3CRV,-2.27e-09,MIM,128732.347,n/a,0.0,n/a,0,128732.34699999772,Avalanche,Curve,V2,n/a
2022-02-12,USDC:USDC.e,USDC,1239119.341,USDC.e,1789802.128,n/a,0.0,n/a,0,3028921.469,Avalanche,Curve,V2,n/a
2022-02-12,avDAI:avUSDC:avUSDT,avDAI,337606793.5,avUSDC,348353904.6,avUSDT,273422166.7,n/a,0,959382864.8,Avalanche,Curve,V2,n/a
2022-02-12,av3CRV:WETH:BTC,av3CRV,34576724.96,WETH,35403891.2,BTC,70793345.08,n/a,0,140773961.24,Avalanche,Curve,V2,n/a
2022-02-12,av3CRV:BTC:WETH,av3CRV,34576724.96,BTC,1669.84961,WETH,12082.35072,n/a,0,34590477.160330005,Avalanche,Curve,V2,n/a
2022-02-13,USDC:USDC.e,USDC,1193381.657,USDC.e,1837304.246,n/a,0.0,n/a,0,3030685.903,Avalanche,Curve,V2,n/a
2022-02-13,av3CRV:WETH:BTC,av3CRV,34313466.83,WETH,35518242.34,BTC,70594988.64,n/a,0,140426697.81,Avalanche,Curve,V2,n/a
2022-02-13,av3CRV:BTC:WETH,av3CRV,34313466.83,BTC,1665.144253,WETH,12180.56568,n/a,0,34327312.539932996,Avalanche,Curve,V2,n/a
2022-02-13,MIM:USDC.e:USDT.e,MIM,4185005.263,USDC.e,1066311.27,USDT.e,823614.0987,n/a,0,6074930.6317,Avalanche,Curve,V2,n/a
2022-02-13,av3CRV:MIM,av3CRV,-2.27e-09,MIM,126708.4082,n/a,0.0,n/a,0,126708.40819999774,Avalanche,Curve,V2,n/a
2022-02-13,avDAI:avUSDC:avUSDT,avDAI,334088321.2,avUSDC,343314966.8,avUSDT,279469725.0,n/a,0,956873013.0,Avalanche,Curve,V2,n/a
2022-02-14,av3CRV:MIM,av3CRV,-2.28e-09,MIM,121950.2384,n/a,0.0,n/a,0,121950.23839999772,Avalanche,Curve,V2,n/a
2022-02-14,MIM:USDC.e:USDT.e,MIM,3800951.642,USDC.e,935331.8729,USDT.e,743874.2147,n/a,0,5480157.7296,Avalanche,Curve,V2,n/a
2022-02-14,av3CRV:BTC:WETH,av3CRV,34219205.5,BTC,1617.310526,WETH,11725.59672,n/a,0,34232548.407246,Avalanche,Curve,V2,n/a
2022-02-14,avDAI:avUSDC:avUSDT,avDAI,336299949.3,avUSDC,349714364.5,avUSDT,279425394.7,n/a,0,965439708.5,Avalanche,Curve,V2,n/a
2022-02-14,USDC:USDC.e,USDC,1515970.96,USDC.e,1291005.552,n/a,0.0,n/a,0,2806976.512,Avalanche,Curve,V2,n/a
2022-02-14,av3CRV:WETH:BTC,av3CRV,34219205.5,WETH,34003400.34,BTC,68550600.44,n/a,0,136773206.28,Avalanche,Curve,V2,n/a
2022-02-15,av3CRV:MIM,av3CRV,-2.28e-09,MIM,123947.9506,n/a,0.0,n/a,0,123947.95059999771,Avalanche,Curve,V2,n/a
2022-02-15,MIM:USDC.e:USDT.e,MIM,3217383.782,USDC.e,798517.8128,USDT.e,672666.2528,n/a,0,4688567.8476,Avalanche,Curve,V2,n/a
2022-02-15,USDC:USDC.e,USDC,1246728.081,USDC.e,1508815.201,n/a,0.0,n/a,0,2755543.2819999997,Avalanche,Curve,V2,n/a
2022-02-15,av3CRV:WETH:BTC,av3CRV,35692041.81,WETH,34720759.43,BTC,71080299.07,n/a,0,141493100.31,Avalanche,Curve,V2,n/a
2022-02-15,avDAI:avUSDC:avUSDT,avDAI,337133242.4,avUSDC,315877951.8,avUSDT,278706175.1,n/a,0,931717369.3000001,Avalanche,Curve,V2,n/a
2022-02-15,av3CRV:BTC:WETH,av3CRV,35692041.81,BTC,1616.508574,WETH,11286.34852,n/a,0,35704944.66709401,Avalanche,Curve,V2,n/a
2022-02-16,av3CRV:MIM,av3CRV,-2.3e-09,MIM,120259.1842,n/a,0.0,n/a,0,120259.1841999977,Avalanche,Curve,V2,n/a
2022-02-16,MIM:USDC.e:USDT.e,MIM,3273098.055,USDC.e,701045.3785,USDT.e,591463.0083,n/a,0,4565606.4418,Avalanche,Curve,V2,n/a
2022-02-16,USDC:USDC.e,USDC,1051782.254,USDC.e,1601577.237,n/a,0.0,n/a,0,2653359.491,Avalanche,Curve,V2,n/a
2022-02-16,av3CRV:WETH:BTC,av3CRV,35374426.41,WETH,35703734.08,BTC,71592886.59,n/a,0,142671047.07999998,Avalanche,Curve,V2,n/a
2022-02-16,avDAI:avUSDC:avUSDT,avDAI,338961245.7,avUSDC,330843476.9,avUSDT,282019180.7,n/a,0,951823903.3,Avalanche,Curve,V2,n/a
2022-02-16,av3CRV:BTC:WETH,av3CRV,35374426.41,BTC,1624.359146,WETH,11396.4024,n/a,0,35387447.171546,Avalanche,Curve,V2,n/a
2022-02-17,av3CRV:MIM,av3CRV,-2.3e-09,MIM,132190.1214,n/a,0.0,n/a,0,132190.1213999977,Avalanche,Curve,V2,n/a
2022-02-17,av3CRV:BTC:WETH,av3CRV,33246249.48,BTC,1665.34999,WETH,11708.69968,n/a,0,33259623.52967,Avalanche,Curve,V2,n/a
2022-02-17,MIM:USDC.e:USDT.e,MIM,3087546.397,USDC.e,615794.923,USDT.e,520410.8618,n/a,0,4223752.181799999,Avalanche,Curve,V2,n/a
2022-02-17,USDC:USDC.e,USDC,971460.3906,USDC.e,1662188.774,n/a,0.0,n/a,0,2633649.1646,Avalanche,Curve,V2,n/a
2022-02-17,avDAI:avUSDC:avUSDT,avDAI,338123770.4,avUSDC,387193847.4,avUSDT,278944282.8,n/a,0,1004261900.5999999,Avalanche,Curve,V2,n/a
2022-02-17,av3CRV:WETH:BTC,av3CRV,33246249.48,WETH,35484515.36,BTC,71136587.57,n/a,0,139867352.41,Avalanche,Curve,V2,n/a
2022-02-18,USDC:USDC.e,USDC,767187.8871,USDC.e,1744450.467,n/a,0.0,n/a,0,2511638.3541,Avalanche,Curve,V2,n/a
2022-02-18,MIM:USDC.e:USDT.e,MIM,3177583.538,USDC.e,533226.1052,USDT.e,486511.758,n/a,0,4197321.4012,Avalanche,Curve,V2,n/a
2022-02-18,av3CRV:BTC:WETH,av3CRV,32650601.15,BTC,1659.253111,WETH,11973.25418,n/a,0,32664233.657291,Avalanche,Curve,V2,n/a
2022-02-18,av3CRV:MIM,av3CRV,-2.3e-09,MIM,132885.2411,n/a,0.0,n/a,0,132885.24109999771,Avalanche,Curve,V2,n/a
2022-02-18,av3CRV:WETH:BTC,av3CRV,32650601.15,WETH,34300067.27,BTC,67147429.54,n/a,0,134098097.96000001,Avalanche,Curve,V2,n/a
2022-02-18,avDAI:avUSDC:avUSDT,avDAI,337700359.6,avUSDC,381396128.7,avUSDT,282953495.3,n/a,0,1002049983.5999999,Avalanche,Curve,V2,n/a
2022-02-19,USDC:USDC.e,USDC,813054.2449,USDC.e,1587779.65,n/a,0.0,n/a,0,2400833.8948999997,Avalanche,Curve,V2,n/a
2022-02-19,MIM:USDC.e:USDT.e,MIM,3020536.689,USDC.e,542536.5165,USDT.e,479970.3018,n/a,0,4043043.5072999997,Avalanche,Curve,V2,n/a
2022-02-19,av3CRV:WETH:BTC,av3CRV,32818391.85,WETH,33158704.24,BTC,66330772.61,n/a,0,132307868.7,Avalanche,Curve,V2,n/a
2022-02-19,av3CRV:MIM,av3CRV,-2.29e-09,MIM,138699.4854,n/a,0.0,n/a,0,138699.4853999977,Avalanche,Curve,V2,n/a
2022-02-19,av3CRV:BTC:WETH,av3CRV,32818391.85,BTC,1653.290477,WETH,11938.42228,n/a,0,32831983.562757,Avalanche,Curve,V2,n/a
2022-02-19,avDAI:avUSDC:avUSDT,avDAI,337298342.7,avUSDC,382359989.8,avUSDT,283633123.1,n/a,0,1003291455.6,Avalanche,Curve,V2,n/a
2022-02-20,MIM:USDC.e:USDT.e,MIM,2975613.768,USDC.e,547930.4175,USDT.e,482407.8314,n/a,0,4005952.0169,Avalanche,Curve,V2,n/a
2022-02-20,av3CRV:WETH:BTC,av3CRV,31372718.36,WETH,32474074.06,BTC,64229944.2,n/a,0,128076736.62,Avalanche,Curve,V2,n/a
2022-02-20,USDC:USDC.e,USDC,861009.4773,USDC.e,1433267.423,n/a,0.0,n/a,0,2294276.9003,Avalanche,Curve,V2,n/a
2022-02-20,av3CRV:MIM,av3CRV,-2.29e-09,MIM,134848.2971,n/a,0.0,n/a,0,134848.2970999977,Avalanche,Curve,V2,n/a
2022-02-20,av3CRV:BTC:WETH,av3CRV,31372718.36,BTC,1654.333796,WETH,12199.04048,n/a,0,31386571.734275997,Avalanche,Curve,V2,n/a
2022-02-20,avDAI:avUSDC:avUSDT,avDAI,341001925.1,avUSDC,378513401.3,avUSDT,284409795.7,n/a,0,1003925122.1000001,Avalanche,Curve,V2,n/a
2022-02-21,MIM:USDC.e:USDT.e,MIM,3367916.383,USDC.e,440081.2627,USDT.e,401323.4274,n/a,0,4209321.0731,Avalanche,Curve,V2,n/a
2022-02-21,USDC:USDC.e,USDC,686883.0348,USDC.e,1607552.977,n/a,0.0,n/a,0,2294436.0118,Avalanche,Curve,V2,n/a
2022-02-21,av3CRV:MIM,av3CRV,-2.32e-09,MIM,143410.3979,n/a,0.0,n/a,0,143410.39789999768,Avalanche,Curve,V2,n/a
2022-02-21,av3CRV:BTC:WETH,av3CRV,30622752.71,BTC,1683.204289,WETH,12156.98553,n/a,0,30636592.899819,Avalanche,Curve,V2,n/a
2022-02-21,av3CRV:WETH:BTC,av3CRV,30622752.71,WETH,32655665.25,BTC,64909335.71,n/a,0,128187753.67,Avalanche,Curve,V2,n/a
2022-02-21,avDAI:avUSDC:avUSDT,avDAI,342539892.0,avUSDC,374130428.8,avUSDT,296618184.0,n/a,0,1013288504.8,Avalanche,Curve,V2,n/a
2022-02-22,MIM:USDC.e:USDT.e,MIM,3767355.025,USDC.e,638164.5661,USDT.e,528102.1481,n/a,0,4933621.7392,Avalanche,Curve,V2,n/a
2022-02-22,av3CRV:MIM,av3CRV,-2.32e-09,MIM,135958.6926,n/a,0.0,n/a,0,135958.69259999768,Avalanche,Curve,V2,n/a
2022-02-22,av3CRV:BTC:WETH,av3CRV,31409148.32,BTC,1654.916062,WETH,11976.36624,n/a,0,31422779.602302,Avalanche,Curve,V2,n/a
2022-02-22,USDC:USDC.e,USDC,1137765.239,USDC.e,1153068.499,n/a,0.0,n/a,0,2290833.738,Avalanche,Curve,V2,n/a
2022-02-22,av3CRV:WETH:BTC,av3CRV,31409148.32,WETH,30924169.86,BTC,61996910.66,n/a,0,124330228.84,Avalanche,Curve,V2,n/a
2022-02-22,avDAI:avUSDC:avUSDT,avDAI,342232465.9,avUSDC,369447762.2,avUSDT,297441973.3,n/a,0,1009122201.3999999,Avalanche,Curve,V2,n/a
2022-02-23,av3CRV:BTC:WETH,av3CRV,30643267.27,BTC,1678.932463,WETH,12098.03132,n/a,0,30657044.233783,Avalanche,Curve,V2,n/a
2022-02-23,USDC:USDC.e,USDC,1110757.799,USDC.e,1180623.929,n/a,0.0,n/a,0,2291381.728,Avalanche,Curve,V2,n/a
2022-02-23,av3CRV:MIM,av3CRV,-2.32e-09,MIM,135118.4738,n/a,0.0,n/a,0,135118.47379999768,Avalanche,Curve,V2,n/a
2022-02-23,MIM:USDC.e:USDT.e,MIM,3421146.803,USDC.e,711999.2722,USDT.e,595195.6796,n/a,0,4728341.7548,Avalanche,Curve,V2,n/a
2022-02-23,avDAI:avUSDC:avUSDT,avDAI,343367740.6,avUSDC,360587907.2,avUSDT,299359674.9,n/a,0,1003315322.6999999,Avalanche,Curve,V2,n/a
2022-02-23,av3CRV:WETH:BTC,av3CRV,30643267.27,WETH,32342142.24,BTC,64254408.51,n/a,0,127239818.02,Avalanche,Curve,V2,n/a
2022-02-24,MIM:USDC.e:USDT.e,MIM,3538769.889,USDC.e,713504.8196,USDT.e,641106.9799,n/a,0,4893381.688499999,Avalanche,Curve,V2,n/a
2022-02-24,USDC:USDC.e,USDC,800404.0841,USDC.e,1473159.714,n/a,0.0,n/a,0,2273563.7981,Avalanche,Curve,V2,n/a
2022-02-24,av3CRV:BTC:WETH,av3CRV,20541499.82,BTC,1081.526609,WETH,8021.882828,n/a,0,20550603.229437,Avalanche,Curve,V2,n/a
2022-02-24,av3CRV:MIM,av3CRV,-2.32e-09,MIM,112838.7052,n/a,0.0,n/a,0,112838.70519999768,Avalanche,Curve,V2,n/a
