date,pool_name,ideal,token_1,token_1_balance,token_2,token_2_balance,token_3,token_3_balance,token_4,token_4_balance,adai,ausdc,ausdt,dai_percent,usdc_percent,usdt_percent,ageur,jeur,ageur_percent,jeur_percent,am3crv,amwbtc,amweth,stablecoin_percent,btc_percent,weth_percent,renbtc,amwbtc_percent,renbtc_percent,axlusdc,usdc,axlusdc_percent,deusdc,deusdc_percent,am3crv_percent,eurt,eurt_percent,frax,frax_percent,ust,amusdc,amusdt,ust_percent,mimatic,mimatic_percent,protocol,chain
2021-04-19,adai:ausdc:ausdt,0.33,adai,10001.00537,ausdc,10000.99001,ausdt,10001.0,n/a,0.0,10001.00537,10000.99001,10001.0,0.333333564,0.333333052,0.333333385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-04-20,adai:ausdc:ausdt,0.33,adai,2036472.06,ausdc,1794440.604,ausdt,1436200.726,n/a,0.0,2036472.06,1794440.604,1436200.726,0.386639115,0.340687673,0.272673212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-04-21,adai:ausdc:ausdt,0.33,adai,7511046.73,ausdc,8202021.364,ausdt,7731761.953,n/a,0.0,7511046.73,8202021.364,7731761.953,0.320371131,0.349843498,0.32978537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-04-22,adai:ausdc:ausdt,0.33,adai,15183841.11,ausdc,13095876.26,ausdt,13330185.4,n/a,0.0,15183841.11,13095876.26,13330185.4,0.364909315,0.314729797,0.320360888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-04-23,adai:ausdc:ausdt,0.33,adai,23578665.67,ausdc,26739423.66,ausdt,27295272.77,n/a,0.0,23578665.67,26739423.66,27295272.77,0.303796473,0.344520878,0.351682649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-04-24,adai:ausdc:ausdt,0.33,adai,26882124.65,ausdc,32469487.4,ausdt,34791890.91,n/a,0.0,26882124.65,32469487.4,34791890.91,0.28554413,0.344893555,0.369562315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-04-25,adai:ausdc:ausdt,0.33,adai,33817803.69,ausdc,38596785.06,ausdt,27902331.94,n/a,0.0,33817803.69,38596785.06,27902331.94,0.337109667,0.384748503,0.27814183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-04-26,adai:ausdc:ausdt,0.33,adai,32528185.62,ausdc,34258106.0,ausdt,36900139.41,n/a,0.0,32528185.62,34258106.0,36900139.41,0.313716899,0.330401053,0.355882048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-04-27,adai:ausdc:ausdt,0.33,adai,40291426.1,ausdc,45867337.78,ausdt,42088082.31,n/a,0.0,40291426.1,45867337.78,42088082.31,0.314170892,0.357648856,0.328180252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-04-28,adai:ausdc:ausdt,0.33,adai,48002027.81,ausdc,64256594.0,ausdt,51628180.65,n/a,0.0,48002027.81,64256594.0,51628180.65,0.292897458,0.392079124,0.315023418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-04-29,adai:ausdc:ausdt,0.33,adai,48852612.35,ausdc,70116174.57,ausdt,59696618.04,n/a,0.0,48852612.35,70116174.57,59696618.04,0.273430731,0.392444047,0.334125222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-04-30,adai:ausdc:ausdt,0.33,adai,52956575.98,ausdc,73412811.82,ausdt,78377892.84,n/a,0.0,52956575.98,73412811.82,78377892.84,0.258643611,0.358553294,0.382803096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-05-01,adai:ausdc:ausdt,0.33,adai,40253861.43,ausdc,117280255.7,ausdt,44362151.73,n/a,0.0,40253861.43,117280255.7,44362151.73,0.199378927,0.580893626,0.219727447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-05-02,adai:ausdc:ausdt,0.33,adai,46819226.1,ausdc,116635765.5,ausdt,94035857.23,n/a,0.0,46819226.1,116635765.5,94035857.23,0.181828699,0.452970527,0.365200774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-05-03,adai:ausdc:ausdt,0.33,adai,47262301.93,ausdc,138229437.6,ausdt,74886273.5,n/a,0.0,47262301.93,138229437.6,74886273.5,0.181514182,0.530879839,0.28760598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-05-04,adai:ausdc:ausdt,0.33,adai,52671626.9,ausdc,140164580.8,ausdt,82343551.67,n/a,0.0,52671626.9,140164580.8,82343551.67,0.191408071,0.509356433,0.299235496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-05-05,adai:ausdc:ausdt,0.33,adai,61932602.28,ausdc,134713321.5,ausdt,73590727.87,n/a,0.0,61932602.28,134713321.5,73590727.87,0.229179136,0.498501298,0.272319567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-05-06,adai:ausdc:ausdt,0.33,adai,64034382.22,ausdc,149543969.1,ausdt,62591523.61,n/a,0.0,64034382.22,149543969.1,62591523.61,0.23186592,0.541492692,0.226641387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-05-07,adai:ausdc:ausdt,0.33,adai,56892457.03,ausdc,148449907.9,ausdt,59798690.36,n/a,0.0,56892457.03,148449907.9,59798690.36,0.214574303,0.559890311,0.225535386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-05-08,adai:ausdc:ausdt,0.33,adai,71778199.0,ausdc,147428265.3,ausdt,65928077.15,n/a,0.0,71778199.0,147428265.3,65928077.15,0.251734492,0.517048073,0.231217434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-05-09,adai:ausdc:ausdt,0.33,adai,73112326.79,ausdc,164075584.3,ausdt,86103028.94,n/a,0.0,73112326.79,164075584.3,86103028.94,0.22615025,0.507516803,0.266332947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-05-10,adai:ausdc:ausdt,0.33,adai,75897481.69,ausdc,170247262.3,ausdt,80268395.3,n/a,0.0,75897481.69,170247262.3,80268395.3,0.232519689,0.521569881,0.24591043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-05-11,adai:ausdc:ausdt,0.33,adai,66091192.04,ausdc,180997182.8,ausdt,79457787.65,n/a,0.0,66091192.04,180997182.8,79457787.65,0.202394637,0.554277476,0.243327887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-05-12,adai:ausdc:ausdt,0.33,adai,80394336.79,ausdc,191833484.5,ausdt,65630631.78,n/a,0.0,80394336.79,191833484.5,65630631.78,0.237952717,0.567792467,0.194254816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-05-13,adai:ausdc:ausdt,0.33,adai,92067069.03,ausdc,145490974.3,ausdt,91954021.02,n/a,0.0,92067069.03,145490974.3,91954021.02,0.279404243,0.44153459,0.279061166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-05-14,adai:ausdc:ausdt,0.33,adai,131241747.2,ausdc,128055277.2,ausdt,100326412.7,n/a,0.0,131241747.2,128055277.2,100326412.7,0.364942141,0.356081568,0.278976291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-05-15,adai:ausdc:ausdt,0.33,adai,122065019.7,ausdc,127123153.7,ausdt,150188374.7,n/a,0.0,122065019.7,127123153.7,150188374.7,0.305638927,0.318304002,0.37605707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-05-16,adai:ausdc:ausdt,0.33,adai,120483238.6,ausdc,128133968.4,ausdt,190130437.1,n/a,0.0,120483238.6,128133968.4,190130437.1,0.274607147,0.292044801,0.433348053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-05-17,adai:ausdc:ausdt,0.33,adai,107678969.4,ausdc,132616001.4,ausdt,230694836.9,n/a,0.0,107678969.4,132616001.4,230694836.9,0.228622717,0.281568729,0.489808555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-05-18,adai:ausdc:ausdt,0.33,adai,117672083.5,ausdc,165925168.9,ausdt,292625881.3,n/a,0.0,117672083.5,165925168.9,292625881.3,0.204212703,0.287952981,0.507834317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-05-19,adai:ausdc:ausdt,0.33,adai,102306350.5,ausdc,166292539.3,ausdt,243791755.5,n/a,0.0,102306350.5,166292539.3,243791755.5,0.199664751,0.324542497,0.475792753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-05-20,adai:ausdc:ausdt,0.33,adai,146354607.5,ausdc,270321896.6,ausdt,166364741.9,n/a,0.0,146354607.5,270321896.6,166364741.9,0.251019304,0.463641121,0.285339576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-05-21,adai:ausdc:ausdt,0.33,adai,152602696.4,ausdc,288150457.3,ausdt,163230733.1,n/a,0.0,152602696.4,288150457.3,163230733.1,0.252660211,0.477083021,0.270256768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-05-22,adai:ausdc:ausdt,0.33,adai,144776044.5,ausdc,261720516.6,ausdt,195985535.7,n/a,0.0,144776044.5,261720516.6,195985535.7,0.240299331,0.434403807,0.325296862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-05-23,adai:ausdc:ausdt,0.33,adai,82549686.83,ausdc,228544998.5,ausdt,163093398.3,n/a,0.0,82549686.83,228544998.5,163093398.3,0.17408638,0.481971197,0.343942423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-05-24,adai:ausdc:ausdt,0.33,adai,108554473.0,ausdc,314169526.6,ausdt,93932501.63,n/a,0.0,108554473.0,314169526.6,93932501.63,0.210109566,0.608082016,0.181808419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-05-25,adai:ausdc:ausdt,0.33,adai,104348248.1,ausdc,350104144.3,ausdt,134826072.7,n/a,0.0,104348248.1,350104144.3,134826072.7,0.177077993,0.594123432,0.228798574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-05-26,adai:ausdc:ausdt,0.33,adai,107610673.4,ausdc,373744262.6,ausdt,192899009.4,n/a,0.0,107610673.4,373744262.6,192899009.4,0.15959962,0.554307861,0.286092519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-05-27,adai:ausdc:ausdt,0.33,adai,126831279.0,ausdc,393904865.2,ausdt,216103477.6,n/a,0.0,126831279.0,393904865.2,216103477.6,0.172128744,0.534586976,0.293284279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-05-28,adai:ausdc:ausdt,0.33,adai,111879368.4,ausdc,390929705.2,ausdt,235734538.7,n/a,0.0,111879368.4,390929705.2,235734538.7,0.151486475,0.529325146,0.319188379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-05-29,adai:ausdc:ausdt,0.33,adai,115989857.3,ausdc,375126671.3,ausdt,248294990.1,n/a,0.0,115989857.3,375126671.3,248294990.1,0.156867799,0.507331387,0.335800814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-05-30,adai:ausdc:ausdt,0.33,adai,96455911.02,ausdc,382580335.6,ausdt,284696126.2,n/a,0.0,96455911.02,382580335.6,284696126.2,0.126295433,0.500935078,0.372769489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-05-31,adai:ausdc:ausdt,0.33,adai,79416691.87,ausdc,401203107.9,ausdt,319591737.1,n/a,0.0,79416691.87,401203107.9,319591737.1,0.099244622,0.501371312,0.399384066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-01,adai:ausdc:ausdt,0.33,adai,90146590.85,ausdc,390625707.2,ausdt,388195470.8,n/a,0.0,90146590.85,390625707.2,388195470.8,0.103739856,0.449528419,0.446731725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-02,adai:ausdc:ausdt,0.33,adai,101222382.4,ausdc,370482149.4,ausdt,417858189.7,n/a,0.0,101222382.4,370482149.4,417858189.7,0.113788921,0.416476703,0.469734376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-03,adai:ausdc:ausdt,0.33,adai,115755520.1,ausdc,367806376.5,ausdt,418391883.8,n/a,0.0,115755520.1,367806376.5,418391883.8,0.128338638,0.407788497,0.463872865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-04,adai:ausdc:ausdt,0.33,adai,121033328.5,ausdc,348961969.2,ausdt,390605843.4,n/a,0.0,121033328.5,348961969.2,390605843.4,0.140638122,0.405486296,0.453875582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-05,adai:ausdc:ausdt,0.33,adai,165124922.0,ausdc,372361510.5,ausdt,300562149.6,n/a,0.0,165124922.0,372361510.5,300562149.6,0.197035023,0.444319719,0.358645258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-06,adai:ausdc:ausdt,0.33,adai,164188367.7,ausdc,386672932.5,ausdt,326601251.2,n/a,0.0,164188367.7,386672932.5,326601251.2,0.187117236,0.440671721,0.372211043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-07,adai:ausdc:ausdt,0.33,adai,171531793.2,ausdc,370953943.5,ausdt,329875916.8,n/a,0.0,171531793.2,370953943.5,329875916.8,0.196629222,0.425229539,0.378141239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-08,adai:ausdc:ausdt,0.33,adai,151754362.8,ausdc,345882144.6,ausdt,307948973.8,n/a,0.0,151754362.8,345882144.6,307948973.8,0.188377728,0.429354988,0.382267284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-09,adai:ausdc:ausdt,0.33,adai,147855408.4,ausdc,354300859.4,ausdt,312098645.7,n/a,0.0,147855408.4,354300859.4,312098645.7,0.181583686,0.435122777,0.383293537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-10,adai:ausdc:ausdt,0.33,adai,89291117.03,ausdc,362194734.7,ausdt,350289730.8,n/a,0.0,89291117.03,362194734.7,350289730.8,0.11136672,0.45174079,0.43689249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-11,adai:ausdc:ausdt,0.33,adai,115834774.4,ausdc,335247738.2,ausdt,353865171.5,n/a,0.0,115834774.4,335247738.2,353865171.5,0.143903482,0.416483884,0.439612634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-12,adai:ausdc:ausdt,0.33,adai,125865019.7,ausdc,341971541.0,ausdt,358061116.4,n/a,0.0,125865019.7,341971541.0,358061116.4,0.152397837,0.414060422,0.433541741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-13,adai:ausdc:ausdt,0.33,adai,131880275.9,ausdc,327112316.8,ausdt,367520189.3,n/a,0.0,131880275.9,327112316.8,367520189.3,0.159562294,0.395774057,0.444663649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-14,adai:ausdc:ausdt,0.33,adai,148422819.3,ausdc,278766407.3,ausdt,389004766.2,n/a,0.0,148422819.3,278766407.3,389004766.2,0.181847478,0.341544302,0.47660822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-14,amwbtc:renbtc,0.5,amwbtc,0.35104667,renbtc,0.35104667,n/a,0.0,n/a,0.0,,,,,,,,,,,,0.35104667,,,,,0.35104667,0.5,0.5,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-15,amwbtc:renbtc,0.5,amwbtc,8.4574387,renbtc,7.0034917,n/a,0.0,n/a,0.0,,,,,,,,,,,,8.4574387,,,,,7.0034917,0.547020036,0.452979964,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-15,adai:ausdc:ausdt,0.33,adai,165461876.1,ausdc,208732205.7,ausdt,392888929.9,n/a,0.0,165461876.1,208732205.7,392888929.9,0.215702699,0.272111626,0.512185675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-16,amwbtc:renbtc,0.5,amwbtc,21.97245706,renbtc,10.91594371,n/a,0.0,n/a,0.0,,,,,,,,,,,,21.97245706,,,,,10.91594371,0.66809138,0.33190862,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-16,adai:ausdc:ausdt,0.33,adai,153015677.0,ausdc,305974392.0,ausdt,377493200.9,n/a,0.0,153015677.0,305974392.0,377493200.9,0.182927361,0.365786625,0.451286014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-17,amwbtc:renbtc,0.5,amwbtc,179.5896072,renbtc,63.38081895,n/a,0.0,n/a,0.0,,,,,,,,,,,,179.5896072,,,,,63.38081895,0.739141837,0.260858163,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-17,adai:ausdc:ausdt,0.33,adai,145713806.0,ausdc,488825072.7,ausdt,202283971.9,n/a,0.0,145713806.0,488825072.7,202283971.9,0.174127422,0.58414403,0.241728547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-18,adai:ausdc:ausdt,0.33,adai,131665969.7,ausdc,523286767.4,ausdt,200251096.4,n/a,0.0,131665969.7,523286767.4,200251096.4,0.153958582,0.611885432,0.234155985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-18,amwbtc:renbtc,0.5,amwbtc,238.3755777,renbtc,152.8491478,n/a,0.0,n/a,0.0,,,,,,,,,,,,238.3755777,,,,,152.8491478,0.609306013,0.390693987,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-19,adai:ausdc:ausdt,0.33,adai,128992521.5,ausdc,539097932.8,ausdt,204676737.2,n/a,0.0,128992521.5,539097932.8,204676737.2,0.147797171,0.617688128,0.234514701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-19,amwbtc:renbtc,0.5,amwbtc,96.59710723,renbtc,176.1104948,n/a,0.0,n/a,0.0,,,,,,,,,,,,96.59710723,,,,,176.1104948,0.354214941,0.645785059,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-20,adai:ausdc:ausdt,0.33,adai,130492264.5,ausdc,508490679.4,ausdt,262459706.5,n/a,0.0,130492264.5,508490679.4,262459706.5,0.144759364,0.564085446,0.29115519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-20,amwbtc:renbtc,0.5,amwbtc,141.8085526,renbtc,181.5278349,n/a,0.0,n/a,0.0,,,,,,,,,,,,141.8085526,,,,,181.5278349,0.43857901,0.56142099,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-21,amwbtc:renbtc,0.5,amwbtc,131.2624036,renbtc,190.2721742,n/a,0.0,n/a,0.0,,,,,,,,,,,,131.2624036,,,,,190.2721742,0.408237287,0.591762713,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-21,adai:ausdc:ausdt,0.33,adai,122726197.5,ausdc,462330241.3,ausdt,286293910.0,n/a,0.0,122726197.5,462330241.3,286293910.0,0.140845984,0.530590528,0.328563488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-22,amwbtc:renbtc,0.5,amwbtc,180.1408959,renbtc,212.2407707,n/a,0.0,n/a,0.0,,,,,,,,,,,,180.1408959,,,,,212.2407707,0.459096108,0.540903892,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-22,adai:ausdc:ausdt,0.33,adai,80541473.3,ausdc,312029963.0,ausdt,257193947.8,n/a,0.0,80541473.3,312029963.0,257193947.8,0.1239547,0.480219431,0.395825869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-23,adai:ausdc:ausdt,0.33,adai,82469674.9,ausdc,276089010.8,ausdt,239084114.9,n/a,0.0,82469674.9,276089010.8,239084114.9,0.137991581,0.461963251,0.400045169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-23,amwbtc:renbtc,0.5,amwbtc,168.7380737,renbtc,216.2111492,n/a,0.0,n/a,0.0,,,,,,,,,,,,168.7380737,,,,,216.2111492,0.438338523,0.561661477,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-24,amwbtc:renbtc,0.5,amwbtc,155.4835588,renbtc,222.5192542,n/a,0.0,n/a,0.0,,,,,,,,,,,,155.4835588,,,,,222.5192542,0.411329105,0.588670895,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-24,adai:ausdc:ausdt,0.33,adai,84084424.24,ausdc,258041629.7,ausdt,239942224.6,n/a,0.0,84084424.24,258041629.7,239942224.6,0.144458008,0.443318489,0.412223503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-25,adai:ausdc:ausdt,0.33,adai,80223796.16,ausdc,230017899.0,ausdt,241880205.4,n/a,0.0,80223796.16,230017899.0,241880205.4,0.145300877,0.416607091,0.438092032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-25,amwbtc:renbtc,0.5,amwbtc,110.6170519,renbtc,178.9920573,n/a,0.0,n/a,0.0,,,,,,,,,,,,110.6170519,,,,,178.9920573,0.381952944,0.618047056,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-26,amwbtc:renbtc,0.5,amwbtc,149.6950451,renbtc,137.4903576,n/a,0.0,n/a,0.0,,,,,,,,,,,,149.6950451,,,,,137.4903576,0.521248795,0.478751205,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-26,adai:ausdc:ausdt,0.33,adai,81854985.15,ausdc,217829780.4,ausdt,236425567.5,n/a,0.0,81854985.15,217829780.4,236425567.5,0.152683095,0.406315206,0.441001699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-27,adai:ausdc:ausdt,0.33,adai,75466450.74,ausdc,209763207.7,ausdt,217363445.4,n/a,0.0,75466450.74,209763207.7,217363445.4,0.150154171,0.41736189,0.432483939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-27,amwbtc:renbtc,0.5,amwbtc,150.3331628,renbtc,148.9240093,n/a,0.0,n/a,0.0,,,,,,,,,,,,150.3331628,,,,,148.9240093,0.502354419,0.497645581,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-28,amwbtc:renbtc,0.5,amwbtc,140.1642693,renbtc,149.0058015,n/a,0.0,n/a,0.0,,,,,,,,,,,,140.1642693,,,,,149.0058015,0.484712228,0.515287772,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-28,adai:ausdc:ausdt,0.33,adai,73226962.9,ausdc,176846149.6,ausdt,220004833.7,n/a,0.0,73226962.9,176846149.6,220004833.7,0.155776214,0.376206012,0.468017773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-29,adai:ausdc:ausdt,0.33,adai,70638883.2,ausdc,150848194.2,ausdt,179981173.1,n/a,0.0,70638883.2,150848194.2,179981173.1,0.175951356,0.37574128,0.448307364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-29,amwbtc:renbtc,0.5,amwbtc,146.7969172,renbtc,153.077516,n/a,0.0,n/a,0.0,,,,,,,,,,,,146.7969172,,,,,153.077516,0.489527952,0.510472048,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-30,adai:ausdc:ausdt,0.33,adai,66642364.1,ausdc,157680839.1,ausdt,180730974.8,n/a,0.0,66642364.1,157680839.1,180730974.8,0.164527038,0.38928333,0.446189632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-06-30,amwbtc:renbtc,0.5,amwbtc,153.3208131,renbtc,154.8399671,n/a,0.0,n/a,0.0,,,,,,,,,,,,153.3208131,,,,,154.8399671,0.497535128,0.502464872,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-07-01,amwbtc:renbtc,0.5,amwbtc,767.610222,renbtc,639.2796115,n/a,0.0,n/a,0.0,,,,,,,,,,,,767.610222,,,,,639.2796115,0.54560791,0.45439209,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-07-01,adai:ausdc:ausdt,0.33,adai,67290979.77,ausdc,152110297.7,ausdt,186436548.2,n/a,0.0,67290979.77,152110297.7,186436548.2,0.16580756,0.37480562,0.45938682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-07-02,adai:ausdc:ausdt,0.33,adai,69519812.35,ausdc,158878053.1,ausdt,198189390.6,n/a,0.0,69519812.35,158878053.1,198189390.6,0.162967391,0.372439755,0.464592854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-07-02,amwbtc:renbtc,0.5,amwbtc,1055.630026,renbtc,808.4953686,n/a,0.0,n/a,0.0,,,,,,,,,,,,1055.630026,,,,,808.4953686,0.566287026,0.433712974,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-07-03,adai:ausdc:ausdt,0.33,adai,67822580.57,ausdc,162542102.7,ausdt,210471866.0,n/a,0.0,67822580.57,162542102.7,210471866.0,0.153849722,0.368712855,0.477437423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-07-03,amwbtc:renbtc,0.5,amwbtc,1357.35729,renbtc,820.9999044,n/a,0.0,n/a,0.0,,,,,,,,,,,,1357.35729,,,,,820.9999044,0.623110523,0.376889477,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-07-04,adai:ausdc:ausdt,0.33,adai,69101641.07,ausdc,165497910.7,ausdt,209259857.8,n/a,0.0,69101641.07,165497910.7,209259857.8,0.155683623,0.372861107,0.47145527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-07-04,amwbtc:renbtc,0.5,amwbtc,1535.184107,renbtc,897.7960563,n/a,0.0,n/a,0.0,,,,,,,,,,,,1535.184107,,,,,897.7960563,0.630989159,0.369010841,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-07-05,amwbtc:renbtc,0.5,amwbtc,1619.911728,renbtc,1332.177226,n/a,0.0,n/a,0.0,,,,,,,,,,,,1619.911728,,,,,1332.177226,0.54873405,0.45126595,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-07-05,adai:ausdc:ausdt,0.33,adai,69744318.04,ausdc,166172654.7,ausdt,204409980.4,n/a,0.0,69744318.04,166172654.7,204409980.4,0.158392116,0.377384699,0.464223184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-07-06,adai:ausdc:ausdt,0.33,adai,69430115.54,ausdc,161275750.8,ausdt,199443714.4,n/a,0.0,69430115.54,161275750.8,199443714.4,0.161409237,0.374929462,0.463661301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
