id,blockNumber,timestamp,totalValueLockedUSD,protocolControlledValueUSD,mintedTokenSupplies,dailySupplySideRevenueUSD,dailyProtocolSideRevenueUSD,dailyTotalRevenueUSD,totalDepositBalanceUSD,totalBorrowBalanceUSD,dailyDepositUSD,dailyBorrowUSD,dailyLiquidateUSD,dailyWithdrawUSD,dailyRepayUSD,date,version,chain,instance,protocol
19193,15182592,1658361384,6017431963.552291095751475803589095,,,115990.5639988779774660497513243049,11661.72764380734473311001379389127,127652.2916426853221991597651181969,6017431963.552291095751475803589095,1637682830.922354927085169469143842,83586784.91844477118896963023564951,22903695.090518241666484433577264,5821.815970971799151338935303142127,106189083.2285533542439517533004116,499685.1409536504637663536860334625,2022-07-20,V2,Ethereum,aave_v2_ethereum,Aave
19194,15189081,1658447891,6159524107.965729856295779083803951,,,112864.2599156712819063297138420107,11144.66807131503800026752821319427,124008.9279869863199065972420552048,6159524107.965729856295779083803951,1680345400.576137956898578475448798,94830866.00332199803426895082700541,35078081.21849813717853921646341967,3122.006156553779064732502983111966,54979311.4119706009205601489296926,173012.5302306501185162788563369261,2022-07-21,V2,Ethereum,aave_v2_ethereum,Aave
19195,15195551,1658534349,6185374773.666690513260230254748727,,,104180.4783277270523815360285737064,10490.33405928407928267338754919171,114670.8123870111316642094161228975,6185374773.666690513260230254748727,1681376403.761773265150687383375368,265799400.7868428602062684659792832,62316568.55302679948077141401278086,100947.2458738951218017747812182897,118040327.7378486793710667783769582,922839.8478802588616681726264652648,2022-07-22,V2,Ethereum,aave_v2_ethereum,Aave
19196,15202010,1658620789,6209832659.718693269738504778400513,,,97014.59226869916981577616684850923,9345.341190604053775637393980853287,106359.9334593032235914135608293621,6209832659.718693269738504778400513,1691923626.277347989332032232589569,85330621.52024540282219773888650578,29226039.40785941050188445830825016,17306.91085925952059286177797999977,31893509.97685243104540595568759215,1805496.57748578855535909814025215,2022-07-23,V2,Ethereum,aave_v2_ethereum,Aave
19197,15208409,1658707163,6315843753.325211254713842143724147,,,101385.704001115259016800047131852,9992.635182984663033838726304098903,111378.3391840999220506387734359506,6315843753.325211254713842143724147,1709357042.712496464037807468991282,48038727.83920577500958534486213667,23430672.63325760381311087573350295,12552.27464776413049995472478035603,49171306.80773704367985117398325025,939749.6621400445303506811156441625,2022-07-24,V2,Ethereum,aave_v2_ethereum,Aave
19198,15214805,1658793570,5989972263.0554674993546285224334,,,97620.09895195495885895601148230096,9145.887754333270396540435195157163,106765.9867062882292554964466774581,5989972263.0554674993546285224334,1652533311.273366646496846676073854,87976082.59726698395744721497575134,62771658.95296761152585218405699651,7278.190460967566884365565456954129,63798865.83609659324321920918947836,6612869.37511464891724474185444011,2022-07-25,V2,Ethereum,aave_v2_ethereum,Aave
19199,15221181,1658879923,5879248009.049169393901396787368854,,,94643.6787834774796726486084095017,8905.019676050475753734450639897852,103548.6984595279554263830590493995,5879248009.049169393901396787368854,1654399448.730835521054679829452453,135526264.1359727303980259437426397,46882693.72842972774590858332747985,20186.40492129509941287028471039154,52399347.23444413073224085257948107,426373.8347699021377119171588980894,2022-07-26,V2,Ethereum,aave_v2_ethereum,Aave
19200,15227617,1658966365,6369766680.749713054925160849869659,,,92573.97630877777242273073061337356,8520.348806735017384591337249811329,101094.3251155127898073220678631849,6369766680.749713054925160849869659,1743064766.084513403902849305074863,124019403.393640419959656432743777,55572180.86887118366833796142187148,2059.740551916285300010668369591799,99954199.36720996128983699424545536,3258323.973796443685155626423256645,2022-07-27,V2,Ethereum,aave_v2_ethereum,Aave
19201,15234058,1659052796,6566956113.532300960991974726534631,,,107216.9363010577664159414464065543,9851.206167824973574129457944545504,117068.1424688827399900709043511001,6566956113.532300960991974726534631,1782987807.62335172782070560941904,154382065.6664411702595225360089093,62541178.74865716798591652417638461,103320.8287504350999334327829644715,155213232.6158870957509381233365365,1257813.923467543197625134337186578,2022-07-28,V2,Ethereum,aave_v2_ethereum,Aave
19202,15240479,1659139137,6626122354.376345071469963371177745,,,103542.2925507560500722016938104491,9732.923672027180425664496146989524,113275.2162227832304978661899574384,6626122354.376345071469963371177745,1798830486.540338610704488706272174,123737304.8582780260216627723482733,73998747.7920618957834147393181803,2184.815704371130606484658237885412,52704557.47063892396234744011170991,19850382.42194787562226446729591416,2022-07-29,V2,Ethereum,aave_v2_ethereum,Aave
19203,15246886,1659225348,6541788998.031217049677643902920915,,,124097.4994332660542175226917891589,11989.01698109830238269097250944327,136086.5164143643566002136642986025,6541788998.031217049677643902920915,1789963788.99757518679361119871859,55200912.42534112353913781162784869,34086601.09918954562012691043942229,187302.8922236619981132359937412617,40448883.05889253877481231666455098,8420495.307179267627262991193469845,2022-07-30,V2,Ethereum,aave_v2_ethereum,Aave
19204,15253294,1659311795,6541224491.245703252675380186885975,,,125042.2106714530130453061863961577,11925.09253633769725057634064869134,136967.3032077907102958825270448491,6541224491.245703252675380186885975,1787338548.882105009865433395307274,126270059.7367171315429495933602759,31285132.66386363162002554994020149,1803.691796435558123170046510289961,73183623.53810735007844756431717355,5533321.421417287725977455082611845,2022-07-31,V2,Ethereum,aave_v2_ethereum,Aave
19205,15259740,1659398224,6408251346.483674190766952268264578,,,120690.3584509079123744631728878735,11270.28995013894829807122963689658,131960.6484010468606725344025247706,6408251346.483674190766952268264578,1759268835.823367706455495630849122,190799633.339642953893549443064124,44657562.98663962179070793361986877,6511.85644950648917635999440414665,103176900.2746771984028838509786929,4267698.968129610365553840744036652,2022-08-01,V2,Ethereum,aave_v2_ethereum,Aave
19206,15266179,1659484663,6492032102.609820154788892687033366,,,108230.3101784330708221043796973108,10060.48825896249617282903702225698,118290.7984373955669949334167195678,6492032102.609820154788892687033366,1752749431.511671381441027374429476,212106856.1923885864017128237077158,85751359.35898483545404158978304387,1543.293745801333439282128234212486,168570986.2829638756037829646133396,5331081.199500862228832571045113823,2022-08-02,V2,Ethereum,aave_v2_ethereum,Aave
19207,15272542,1659571074,6452329982.789443304606768085099402,,,121227.0229744581165804937116189929,11253.14912772006678452473594397633,132480.1721021781833650184475629692,6452329982.789443304606768085099402,1762889333.895663658034949838934586,111902327.777703919348683135352925,79130229.44420776405673199685033204,3901.938603747586632734260521601758,83607389.29561013658745120015618413,2738990.499822390161155008308727571,2022-08-03,V2,Ethereum,aave_v2_ethereum,Aave
19208,15278923,1659657447,6431978985.295443077880335331014,,,113817.0838712898377925240955501727,10773.15259835580380809468177769188,124590.2364696456416006187773278641,6431978985.295443077880335331014,1758427111.313604273056696816052202,137300468.822317775188604142066172,48526624.06090129096444728143127026,0,83031911.16436631886030162631867254,391910.5754325620820512029416137677,2022-08-04,V2,Ethereum,aave_v2_ethereum,Aave
19209,15285421,1659743738,6651332978.120574348637180051780503,,,120298.9851168570760050912009283444,11727.90690547119666748181098488266,132026.8920223282726725730119132272,6651332978.120574348637180051780503,1781522038.409434553934370702851616,99330031.37618638308518858089556974,44777446.16999539670341585646228422,679.8494932764402161614507296904993,118247275.8584484242132221303348385,1197509.20176686907957224737821171,2022-08-05,V2,Ethereum,aave_v2_ethereum,Aave
19210,15291832,1659830387,6594931351.321350339708839323992861,,,144133.543912429753355525553327584,17293.15965666473012675613784165239,161426.7035690944834822816911692367,6594931351.321350339708839323992861,1771413996.489425764921086595621007,91268458.61481142585540233913644564,45246276.53302183047154578628006368,1244.978179898987030837775940140316,52767282.53875363948828123508341683,2033529.876470353636036015798438117,2022-08-06,V2,Ethereum,aave_v2_ethereum,Aave
19211,15298260,1659916473,6610600266.115951694965015987306983,,,120574.6262409218143176171360067233,11731.8924362594051171091406634712,132306.5186771812194347262766701948,6610600266.115951694965015987306983,1774353862.165915789516100807451089,48692077.61189352278024383367604024,18330186.02023585619101244609819662,4474.666011627854373228324939367632,40886826.64602715296060573660130995,888986.1256277422502787221215198333,2022-08-07,V2,Ethereum,aave_v2_ethereum,Aave
19212,15300779,1659951349,6725895319.966007853570760827095555,,,55991.59747812980886680164084251815,5723.77275151799692504522460826796,61715.37022964780579184686545078616,6725895319.966007853570760827095555,1803255595.223160759072939554907956,102543543.770397761841444265006155,25561858.352798089488692368541299,1142.327626769835196934203642207313,43832739.82259601894382787993288063,33665.53943964589704094011525810303,2022-08-08,V2,Ethereum,aave_v2_ethereum,Aave
18717,12712356,1617234538,884081.8075441360741122943272223541,,,16.55835602353922891831630741030584,1.500907116122905718136996626548879,18.05926313966213463645330403685471,884081.8075441360741122943272223541,90745.86241956680321151539381544287,939511.7333425071051099862127113521,114699.1074710237088569829538318774,0,35715.04816216001603890062083270638,18749.83028136929620485364730033523,2021-03-31,V2,Polygon,aave_v2_polygon,Aave
18718,12752470,1617319973,1660072.639726952716588370220968441,,,12.33967311508343064941648981578486,1.371531590336782891608612927218505,13.71120470542021354102510274300336,1660072.639726952716588370220968441,265646.265295567927660798937731974,1176466.128259705738371497629725518,223753.0164708859921894115337643241,0,375030.4144806937764308164130682973,3583.600613559278241014520943404572,2021-04-01,V2,Polygon,aave_v2_polygon,Aave
18719,12794374,1617407578,2863201.048065244075149468556769433,,,120.4971090776800085191955179463299,13.38940363979986135884236221429201,133.8865127174798698780378801606225,2863201.048065244075149468556769433,664262.9666001922836896670292945703,1470101.75991983756837202768730479,503519.7918754884495595597250555851,0,177184.0378033391185333562990886707,5150.2997628398715024160929373051,2021-04-02,V2,Polygon,aave_v2_polygon,Aave
18720,12835432,1617494349,4031084.065656423579064506123981619,,,234.194168065772953400751733927967,26.03076087489020314496189784371505,260.2249289406631565457136317716819,4031084.065656423579064506123981619,1148533.079868903278430937515261708,1440151.855851256790195933514247517,616732.1428334387503766771460485348,0,143016.4910776640103144386838357544,12427.33376299494165605273985485051,2021-04-03,V2,Polygon,aave_v2_polygon,Aave
18721,12876173,1617580744,4620679.318517671084416326730608821,,,369.6104435299058898633867017246107,41.08529068765664543820075182031983,410.6957342175625353015874535449318,4620679.318517671084416326730608821,1276015.309836235529553483822711977,983541.1381819296879009586178983844,250710.1811235770145713214178974369,0,421744.3452748466086091496238714753,18472.17569130817145817516646005076,2021-04-04,V2,Polygon,aave_v2_polygon,Aave
18722,12916633,1617666820,4793344.758492926493492039688312783,,,267.5915305498724332733042738713473,29.74626358652714313860971424103184,297.3377941363995764119139881123789,4793344.758492926493492039688312783,1367828.414911965713397603209603623,373265.0728245647810592629068789982,168086.4540540476649720309815062673,0,229516.0675123663481068867927071028,6345.947681416262066928753605943548,2021-04-05,V2,Polygon,aave_v2_polygon,Aave
18723,12957051,1617753443,5363038.651044643449472533204053535,,,419.7723849102070473026524592239634,46.64956092923372317309841480772943,466.4219458394407704757508740316931,5363038.651044643449472533204053535,1403333.251780281067655305409552988,872920.975443197029931827248293106,244823.4304380133005973690503738086,0,290270.6005379387979535494428398007,27565.40615989375043013615529703623,2021-04-06,V2,Polygon,aave_v2_polygon,Aave
18724,12997286,1617839462,5345858.937158794392040314851076687,,,300.8933887164160704284681198233001,33.43502388788196559529290312568352,334.328412604298036023761022948985,5345858.937158794392040314851076687,1353989.423948469985299679540284901,625102.6477670816077198102389369825,188310.2624367351500390612134034851,0,382985.2642483565989209425501965601,52367.41554156277483551767860971151,2021-04-07,V2,Polygon,aave_v2_polygon,Aave
18725,13037808,1617925858,6031396.754937227222498415688684997,,,476.7820282746319954141400280680057,52.98581263470267518047969777873607,529.7678409093346705946197258467421,6031396.754937227222498415688684997,1560167.453825082733483873233826783,1228094.360082129625165972738392356,463907.3099747171375312564265864938,0,670267.144245544412432639538733599,10458.38648889172678735593502788201,2021-04-08,V2,Polygon,aave_v2_polygon,Aave
18726,13078904,1618012796,6620972.526636234449948300886827524,,,245.8700489944565865985520969682008,27.32095345331018600529695981116953,273.1910024477667726038490567793706,6620972.526636234449948300886827524,1789732.990568490923235121169784321,765435.557096966113648002128026537,419906.8487499578655169865900966704,0,194668.2736696901174058752270528526,80017.68157795759437011407109551359,2021-04-09,V2,Polygon,aave_v2_polygon,Aave
18727,13120247,1618099169,6806195.527947889855354948400764452,,,460.888027429335820648698240351365,51.21383644314976115158066952182557,512.1018638724855818002789098731911,6806195.527947889855354948400764452,1834236.842073479492120676570503587,441952.2639295719166592916399849492,150609.5125686640150330981535847823,0,202008.6868395968281271666372359073,16782.85159684071524289046941097039,2021-04-10,V2,Polygon,aave_v2_polygon,Aave
18728,13160682,1618185350,7761255.364645647500987048568008562,,,251.7072596203076686458086380717567,27.9814297825971283301855982887896,279.6886894029047969759942363605466,7761255.364645647500987048568008562,2006381.82389713751122932465079797,1046903.251308304455289859807417566,299043.9851786716560750911002986165,0,111236.807910831835629541285985347,26388.14257764612723756161753162532,2021-04-11,V2,Polygon,aave_v2_polygon,Aave
18729,13201610,1618271678,8231449.574578163857463131824672535,,,195.455187287251305948015514877589,21.73924271333919169290846230783838,217.1944300005904976409239771854276,8231449.574578163857463131824672535,2174043.350449389529297272258771741,911568.4016796366821139578453790688,325451.778577051427882402389430424,0,381676.2250563259015628095739776094,34651.64076687926549836821496681866,2021-04-12,V2,Polygon,aave_v2_polygon,Aave
18730,13242578,1618358357,19037127.77304461033199499688948633,,,534.8178588943906978652094726049973,60.03942559253604569060527599902775,594.8572844869267435558147486040258,19037127.77304461033199499688948633,4829644.535358680130780740748434433,10987177.54487860429573361726612488,3088936.047735244431125863259631028,0,713573.1060127576377766160153573099,77633.67049873517312287874144256935,2021-04-13,V2,Polygon,aave_v2_polygon,Aave
18731,13283573,1618444791,347019067.8254348964244852168085282,,,7285.545114335136890910703870315605,1270.989423269735007060056992401668,8556.534537604871897970760862717235,347019067.8254348964244852168085282,187814720.0444489927973336132563326,360501609.4688734061987787963004974,203907304.2027271223272384460617812,4.712383,33582348.25446485847138078609406532,11936191.44079005010794122551336421,2021-04-14,V2,Polygon,aave_v2_polygon,Aave
18732,13324852,1618531193,536754212.7252884872572844617427184,,,34607.57786433417983624384555328568,5601.581008604535225856413829601976,40209.15887293871506210025938288723,536754212.7252884872572844617427184,285165591.6407764219381095990028088,236159308.4835047645072853499393385,137444614.5959594343070078420689751,0,47770316.30598622761148375928633892,35954264.27481163363576383495407651,2021-04-15,V2,Polygon,aave_v2_polygon,Aave
18733,13365452,1618617593,644983535.2955121343458589139940084,,,61194.56713467586950388439884327612,9639.494947560587855846149608068209,70834.06208223645735973054845134429,644983535.2955121343458589139940084,351674412.0649280420950260142026278,215025229.1301963723137586781685431,140675005.9559798544520474188911467,499.7187746174335803745210666160562,78413113.96359629858587129835048522,47136750.54641239380765845643217249,2021-04-16,V2,Polygon,aave_v2_polygon,Aave
18734,13406175,1618703998,660956516.2463457352300512715139425,,,57926.63887003347698282853332428384,9088.961054924992768730232564491903,67015.59992495846975155876588877538,660956516.2463457352300512715139425,365869192.2437357045336527685346535,96030952.09160441276729956821476006,68102572.71816067579832679378381298,11.3617283979691076469140400913817,59449433.11849356456141909373302097,32252181.37827330211466933991613868,2021-04-17,V2,Polygon,aave_v2_polygon,Aave
18735,13447134,1618790396,652612231.2181663460924836892805982,,,49413.83910403124251680334448817315,7801.34499921363191992079645375878,57215.18410324487443672414094193229,652612231.2181663460924836892805982,362065457.602081871784021648420165,74511168.23898746758401514161201146,54560344.92072601346866854396732287,78215.07553744625176947832388904102,48664940.88794121103513959387873346,36161431.61190247443684761907562564,2021-04-18,V2,Polygon,aave_v2_polygon,Aave
18736,13487716,1618876771,649357021.2370265072847963303430793,,,64572.74731988934184299055221669035,9608.129240067538001677232267376311,74180.87655995687984466778448406645,649357021.2370265072847963303430793,361277515.8595719328846878242850803,63253172.95679124224314038111911578,44387639.7363067424472549181186646,61854.24396375182191442000392050975,44624444.94300416038514493642515805,25303954.44014162297993722311329322,2021-04-19,V2,Polygon,aave_v2_polygon,Aave
18737,13528621,1618963195,689929064.9853117414651721699554374,,,63464.64179567200693825034647376432,9914.077974560277136720450743654103,73378.71977023228407497079721741874,689929064.9853117414651721699554374,378645726.7988979016547564693183864,71293091.0761876699325688557860416,41091228.39267771692956074885592914,45045.42664516743068029504735697605,38126134.36320968265222834582279729,20078503.29930771510965539300032201,2021-04-20,V2,Polygon,aave_v2_polygon,Aave
18738,13568815,1619049589,768401340.3636401126515308070589797,,,45687.10012647203767231021007099076,6472.599923226286758148554180065672,52159.70004969832443045876425105583,768401340.3636401126515308070589797,417169075.8258865278879385597361636,152451212.0475090057786895889006789,84616629.08252281428083040332756129,1437.086059599999998599950628007566,65440255.69690801836952543163753679,28373777.48924097890682070808296719,2021-04-21,V2,Polygon,aave_v2_polygon,Aave
18739,13609008,1619135991,840940188.4750980637103449824163864,,,54412.09991658229046347813316794908,7443.366049011963975412320512233316,61855.46596559425443889045368018245,840940188.4750980637103449824163864,456131340.2876921267540800111945376,176246037.5787979722171428979525389,102393280.6196963265650392249379132,4.595056659538604639337124217839927,80540810.42948801238866221110807546,43151269.09936625027851008275116139,2021-04-22,V2,Polygon,aave_v2_polygon,Aave
18740,13649704,1619222394,947709597.0324362591651962386383409,,,43029.57278764270483766130376316086,6351.436228951777254218133632144439,49381.00901659448209187943739530538,947709597.0324362591651962386383409,511762469.4367374334994792290762734,305019090.6752144556855775747663613,178686345.111893442637790079420832,25099.31671142213084810388014229662,158738937.1120658969650871132346416,92000367.81496384643222503552252264,2021-04-23,V2,Polygon,aave_v2_polygon,Aave
18741,13690484,1619308798,980921845.2929563161048225674834538,,,51344.8012361692755065555523888341,7534.604781773826972539779055697996,58879.40601794310247909533144453258,980921845.2929563161048225674834538,531280553.3147729222146310913491914,153698171.3300293570906599697684845,91269941.66364592241949575468633495,3376.269156561393593241304944804613,68595247.15123345971652494404088557,37766107.84502200706206500793183025,2021-04-24,V2,Polygon,aave_v2_polygon,Aave
18742,13731584,1619395195,1047122971.767715224173799077770945,,,58145.4642618803869498391887865213,8459.074820699835801300227575922758,66604.53908258022275113941636244417,1047122971.767715224173799077770945,557448727.3682241549252205248471762,188353180.7985436647243264547466155,122504419.7001067752868812009641203,1931.687919976889202470718784308228,103366167.367972095988369351385563,74429673.23282052854145375684707975,2021-04-25,V2,Polygon,aave_v2_polygon,Aave
18743,13772754,1619481598,1188610428.026580738096592420772011,,,66866.39257534169391608542843932621,9937.754048021707831174710033920699,76804.14662336340174726013847324776,1188610428.026580738096592420772011,623235938.8663856625656947409026654,296485472.6242155411916993458793293,169265794.1085320893102555530217718,2103.141420572011761829553318696788,204988138.1726385144942701224117192,111748266.8048086729677229045605705,2021-04-26,V2,Polygon,aave_v2_polygon,Aave
18744,13813568,1619567994,1497059340.326548822037833385129311,,,74798.48498191245684516169630053698,11043.05768127967787602033829618697,85841.54266319213472118203459672322,1497059340.326548822037833385129311,778342109.9486174211720278934316594,361085192.5486593527296856074240352,191347845.447884474916286102014376,632.2288831456691693848146284032756,90466324.24392141439867106237188751,51799420.30815483749699169199224807,2021-04-27,V2,Polygon,aave_v2_polygon,Aave
18745,13854852,1619654390,1696227393.185540355104650368247327,,,92809.06844205061846256412889035683,13967.69857046396007363409869558248,106776.7670125145785361982275859373,1696227393.185540355104650368247327,894413990.4006246476904911749240662,353757720.0999052204787716493036247,217010825.5553871773800771997242807,861.4431758014927461249743140456118,92719962.18126163750581646505618956,67533045.06095885940748835067622882,2021-04-28,V2,Polygon,aave_v2_polygon,Aave
18746,13895952,1619740795,1910151697.855080498505032063732133,,,111825.8299970954114731793388903025,16130.99169473976274780151764791511,127956.8216918351742209808565382171,1910151697.855080498505032063732133,972654479.7730020870811556126114517,388667517.6487035883229608989897103,189387007.5319437555235099447385762,5430.181681822040590877575426700766,125698623.407331667061897812894723,87425385.00894012803800456166666237,2021-04-29,V2,Polygon,aave_v2_polygon,Aave
18747,13936299,1619827193,2107662524.901791658412321321171029,,,99615.60768969468614204344029584418,14919.19239136311364884232723303941,114534.8000810577997908857675288827,2107662524.901791658412321321171029,1083900673.407967202493677395258638,321696744.0129205870442236222974712,176053928.4103405793865225895735956,63.97595428821879599622995948031003,69789776.28087394351458732098087216,47630973.84859130657484241039670138,2021-04-30,V2,Polygon,aave_v2_polygon,Aave
18748,13976007,1619913594,2085117408.092796135168292081955878,,,186226.9668464874352268356269582891,25048.8595407348026083392239249616,211275.826387222237835174850883254,2085117408.092796135168292081955878,1029954043.804681087839886063682559,310499436.1089183534704752970652552,176945416.9751868441511782209434405,1486.477059605945170553944334051288,263839418.9878910491155944103991633,175529243.8855201233465225294813686,2021-05-01,V2,Polygon,aave_v2_polygon,Aave
18749,14016651,1619999996,2348052103.031908125642354976936317,,,153779.814708297008465116938152339,22942.86586076625470306205346117418,176722.6805690632631681789916135182,2348052103.031908125642354976936317,1159907211.660963609303881235581485,627095414.6409166563219243404729618,356607224.9035557221041088824442532,2505.540722447854475121394422387256,232866826.3127192990067462377203233,156087579.6293428359453206337018416,2021-05-02,V2,Polygon,aave_v2_polygon,Aave
18750,14058127,1620086398,2548914847.196273416896337818660465,,,179029.3513768014225366160867434445,25794.64377567432082128131303849937,204823.9951524757433578973997819382,2548914847.196273416896337818660465,1236770903.322758236875698884092461,329448806.0985190278589603734283416,211469754.001881928402018632420973,30.03807346238786612298955477054435,188628401.2989651963148049972560288,83530090.51269064831784859078172953,2021-05-03,V2,Polygon,aave_v2_polygon,Aave
18751,14099112,1620172797,2508617145.20319623665695289222349,,,147563.7518935108574562007768070006,22686.9580395260816386835224806493,170250.7099330369390948842992876507,2508617145.20319623665695289222349,1214661346.902451951565877557538157,251509377.8064582142605193143050799,144527015.9290485963540966356457042,25119.80327749909149795479622742055,88140026.9948586173765626941974203,67176881.250365129659499752303184,2021-05-04,V2,Polygon,aave_v2_polygon,Aave
18752,14139949,1620259198,2677089001.703807226134040091849023,,,152866.6388341834823921823673452399,23216.49250107951741747003689273292,176083.1313352629998096524042379683,2677089001.703807226134040091849023,1282731488.643636538739591528804198,181492495.2562261695285611375550664,98696245.87800088931035365648017827,3149.999999999999999999335884705558,106981207.8830132972451275674771906,47591393.0871702224408394509417836,2021-05-05,V2,Polygon,aave_v2_polygon,Aave
18753,14180575,1620345598,2854093209.978609231588233447565263,,,182281.0626478910272198561509462467,25252.46915156817251957978609777526,207533.531799459199739435937044021,2854093209.978609231588233447565263,1422510649.389670013451557455799385,561124185.9015515058878587314445607,396460213.9646660511173970804825869,2775.573345056947258984666507292343,281736534.6186980082951197718058432,203187383.1535886078616349810012502,2021-05-06,V2,Polygon,aave_v2_polygon,Aave
18754,14220946,1620431999,2800383140.588677711842996194385821,,,196461.7035888189463386906041863623,26228.65355093999946609458490212651,222690.3571397589458047851890884894,2800383140.588677711842996194385821,1400944634.192446453526260544290444,307633837.9725579546501132314247691,214985229.5767376793130549932393611,6706.463330111720003277098417977776,250847974.0664975622048132466608036,170990103.968396764615415242485617,2021-05-07,V2,Polygon,aave_v2_polygon,Aave
18755,14262016,1620518395,3057929881.22545808945814386035162,,,211589.9934208700509741776457484614,28483.08650568986632202267442355473,240073.0799265599172962003201720103,3057929881.22545808945814386035162,1520759248.729323164089433704432644,228034121.9330825672903102977864725,164729167.3580764202017646224165305,5368.300361162732456194314331761234,91808813.9437911539241411408724921,67717888.39516776803188555461332654,2021-05-08,V2,Polygon,aave_v2_polygon,Aave
18756,14302975,1620604796,3254759127.377605070519397631016048,,,192398.7315190684742180629627625194,26743.29479075582808835954390661657,219142.026309824302306422506669144,3254759127.377605070519397631016048,1612087769.555142414604497463667203,315109684.748802094706494235866616,190406387.1053705823792864504674042,19994.0357526554460127194890381639,95931636.28742283257234515927593227,85916453.07462950262210454981436999,2021-05-09,V2,Polygon,aave_v2_polygon,Aave
18757,14343508,1620691197,3277391234.338241141588848741226873,,,214073.4087831585108219896575299025,29274.84015694820543302673963466219,243348.2489401067162550163971645667,3277391234.338241141588848741226873,1649789570.414159493621962491657923,342457693.9777949369162975782515149,208288101.4059036282105367310984018,14936.35910815983006784973605962552,218196885.5250320706912828048758562,111151978.6473858426322287490745704,2021-05-10,V2,Polygon,aave_v2_polygon,Aave
18758,14383391,1620777598,3469221633.8928066036922862259742,,,214673.1774368813988171876075539322,29250.60848153417310158322244259759,243923.7859184155719187708299965296,3469221633.8928066036922862259742,1739503076.616977250568605413956708,235867150.6088733955921447643043606,167871150.8651642806255656318050059,18297.26422615675093050671391624272,131132810.3681175288077427765214798,100275708.8418957422523981222425673,2021-05-11,V2,Polygon,aave_v2_polygon,Aave
18759,14421230,1620863996,3389385687.074401412605516954873213,,,286512.9831383325297001795050862984,37397.11264984058703089726161448608,323910.0957881731167310767667007736,3389385687.074401412605516954873213,1709916289.248976366994158221652577,391494748.8563841394314746109134756,212594810.1906574905865187436743645,231662.9185473419681138397644269897,200957203.6451098739720703141401586,111494015.8223872799824452149528184,2021-05-12,V2,Polygon,aave_v2_polygon,Aave
18760,14461805,1620950398,3674679684.714450607893942474097023,,,229012.3218051885401591513026940446,30404.40133107908206491114278764467,259416.7231362676222240624454816941,3674679684.714450607893942474097023,1922924043.960511422766610306273465,897830831.3392212192291508015820822,559475017.0163241283459902011828546,892833.575468130345564102639071144,324545910.6160445477351572915964919,217130410.970208791140510935487987,2021-05-13,V2,Polygon,aave_v2_polygon,Aave
18761,14502421,1621036799,4309295303.312256973533108445675112,,,307746.6135068725220214936772726012,40281.02612084623759796547910632037,348027.6396277187596194591563789221,4309295303.312256973533108445675112,2213475424.806703676720688932651599,626809528.1243512064160131613832805,412559934.5855492237844749131171087,41139.08611156880965316914021313852,241839406.3945976904190715633516347,193032132.6582133333278939665839633,2021-05-14,V2,Polygon,aave_v2_polygon,Aave
18762,14542911,1621123185,4496813672.128284644422987435835252,,,250483.6180791908462846124482046425,34670.71601948062415664515194153251,285154.3340986714704412576001461654,4496813672.128284644422987435835252,2392272726.152537713981310831460069,904166889.8028694649849992646658015,576936175.8011273586116104818034639,2567400.627164937378963590659896163,339317500.2822672436063859104994383,275738715.9510502852045463245972485,2021-05-15,V2,Polygon,aave_v2_polygon,Aave
18763,14583275,1621209595,5299877693.395926963744121097680466,,,261075.3460564129191973803575285606,36585.26218486565048579562126555985,297660.6082412785696831759787941149,5299877693.395926963744121097680466,2932256796.360149586567075284519264,1744440672.718220831567113099648665,1160632928.700223226987358885278509,138998.4998499097664913516751409718,724075518.6504015632748832843300857,532540604.9891329182668767646181753,2021-05-16,V2,Polygon,aave_v2_polygon,Aave
18764,14622532,1621295999,5291551914.184300516327991898988225,,,270051.1096903434129023320434320296,38701.07067774640637698353423163843,308752.1803680898192793155776636555,5291551914.184300516327991898988225,2915984683.156834234297956419142032,1435332827.13113759114657961835687,976617436.8909421552133267686165094,668151.0170815700058950437447082861,1150079475.881183294278779234712611,840246439.3586359455532131665784907,2021-05-17,V2,Polygon,aave_v2_polygon,Aave
18765,14661327,1621382399,6094800370.782027263685827029776019,,,315579.6789264161455227909827315827,45308.25067259796684565996649845375,360887.9295990141123684509492300346,6094800370.782027263685827029776019,3286219777.639587397362725970330347,2967876900.11520486252894012278912,1869293324.361166909029976943507928,1363893.306182237725511037270081711,2314308651.065732837063084818633859,1566345782.315095443526405846377075,2021-05-18,V2,Polygon,aave_v2_polygon,Aave
18766,14701240,1621468793,4932566875.884283935709385017028803,,,303701.9926333415288274267338651744,42115.14469228958708574439232170532,345817.1373256311159131711261868819,4932566875.884283935709385017028803,2622242833.640016669408151486570721,4649025927.498536455215645228750943,2831250843.376522170894530531327758,19576150.55419060879269611394356733,4184021013.211030181204764039367929,2837608899.408734896130135050927906,2021-05-19,V2,Polygon,aave_v2_polygon,Aave
18767,14740029,1621555153,5780080708.328569965890519599576496,,,337370.6648507561292891698970603273,45970.90439995685851351211966355828,383341.5692507129878026820167238802,5780080708.328569965890519599576496,3058634047.728598877473828630999738,3401703476.479760280924783024799083,2119685670.4079127079064157685753,6363539.490484420870345519164716729,2525053829.365073852427348488992232,1616975903.147593000950677907568245,2021-05-20,V2,Polygon,aave_v2_polygon,Aave
