,Date,Timestamp,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve,Curve
,,,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes,Dexes
,,,optimism,Total,harmony,moonbeam,ethereum,aurora,xdai,avax,ethereum-staking,polygon,arbitrum,fantom,staking,optimism,optimism,optimism,optimism,optimism,optimism,optimism,optimism,optimism,optimism,optimism,optimism,optimism,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,moonbeam,moonbeam,moonbeam,moonbeam,moonbeam,moonbeam,moonbeam,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,aurora,aurora,aurora,xdai,xdai,xdai,xdai,xdai,xdai,xdai,xdai,xdai,xdai,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,ethereum-staking,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,arbitrum,arbitrum,arbitrum,arbitrum,arbitrum,arbitrum,arbitrum,arbitrum,arbitrum,arbitrum,arbitrum,arbitrum,arbitrum,arbitrum,arbitrum,arbitrum,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,staking,optimism,optimism,optimism,optimism,optimism,optimism,optimism,optimism,optimism,optimism,optimism,optimism,optimism,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,moonbeam,moonbeam,moonbeam,moonbeam,moonbeam,moonbeam,moonbeam,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,ethereum,aurora,aurora,aurora,xdai,xdai,xdai,xdai,xdai,xdai,xdai,xdai,xdai,xdai,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,avax,ethereum-staking,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,polygon,arbitrum,arbitrum,arbitrum,arbitrum,arbitrum,arbitrum,arbitrum,arbitrum,arbitrum,arbitrum,arbitrum,arbitrum,arbitrum,arbitrum,arbitrum,arbitrum,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,fantom,staking
